"Status","Year","Region_ITL1","Ethnicity","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","North East (England)","White","Unknown","610","460","26860","21010"
"Leaver CS","2021","North West (England)","Asian","Heterosexual / straight","60","60","24070","21160"
"Leaver CS","2021","North West (England)","Asian","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Asian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Black","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Black","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Black","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Chinese","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Chinese","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Mixed","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Mixed","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Undeclared","Undeclared","40","30","[c]","[c]"
"Leaver CS","2021","North West (England)","Undeclared","Unknown","50","40","[c]","[c]"
"Leaver CS","2021","North West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Unknown","Unknown","530","480","26260","21050"
"Leaver CS","2021","North West (England)","White","Heterosexual / straight","1160","1000","28790","24790"
"Leaver CS","2021","North West (England)","White","LGBO","80","70","28540","24240"
"Leaver CS","2021","North West (England)","White","Undeclared","110","90","28200","25880"
"Leaver CS","2021","North West (England)","White","Unknown","600","460","27280","26890"
"Leaver CS","2021","Northern Ireland","Asian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Asian","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Black","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Black","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Chinese","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Chinese","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Mixed","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Mixed","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Unknown","Unknown","30","30","[c]","[c]"
"Leaver CS","2021","Northern Ireland","White","Heterosexual / straight","70","60","27520","21430"
"Leaver CS","2021","Northern Ireland","White","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","White","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","White","Unknown","90","70","[c]","[c]"
"Leaver CS","2021","Overseas","Asian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Asian","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Black","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Black","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Chinese","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Chinese","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Mixed","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Mixed","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Unknown","Unknown","40","30","[c]","[c]"
"Leaver CS","2021","Overseas","White","Heterosexual / straight","60","60","41750","36960"
"Leaver CS","2021","Overseas","White","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Asian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Asian","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Asian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Black","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Black","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Black","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Chinese","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Chinese","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Mixed","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Mixed","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Undeclared","Undeclared","30","30","[c]","[c]"
"Leaver CS","2021","Scotland","Undeclared","Unknown","50","40","[c]","[c]"
"Leaver CS","2021","Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Unknown","Undeclared","100","90","28020","22820"
"Leaver CS","2021","Scotland","Unknown","Unknown","530","470","32730","27570"
"Leaver CS","2021","Scotland","White","Heterosexual / straight","760","670","32790","27570"
"Leaver CS","2021","Scotland","White","LGBO","40","40","[c]","[c]"
"Leaver CS","2021","Scotland","White","Undeclared","80","60","30080","26890"
"Leaver CS","2021","Scotland","White","Unknown","670","560","32650","27570"
"Leaver CS","2021","South East (England)","Asian","Heterosexual / straight","30","30","[c]","[c]"
"Leaver CS","2021","South East (England)","Asian","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Asian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Black","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Black","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Black","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Chinese","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Chinese","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Mixed","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Mixed","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Undeclared","Undeclared","80","70","33750","30030"
"Leaver CS","2021","South East (England)","Undeclared","Unknown","90","70","25310","19130"
"Leaver CS","2021","South East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Unknown","Unknown","520","480","29500","25100"
"Leaver CS","2021","South East (England)","White","Heterosexual / straight","1310","1180","29620","26930"
"Leaver CS","2021","South East (England)","White","LGBO","80","80","28070","23590"
"Leaver CS","2021","South East (England)","White","Undeclared","140","120","31660","27970"
"Leaver CS","2021","South East (England)","White","Unknown","300","240","32840","27570"
"Leaver CS","2021","South West (England)","Asian","Heterosexual / straight","30","30","[c]","[c]"
"Leaver CS","2021","South West (England)","Asian","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Asian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Black","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Black","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Black","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Chinese","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Chinese","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Chinese","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Mixed","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Mixed","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Undeclared","Undeclared","80","80","33280","33010"
"Leaver CS","2021","South West (England)","Undeclared","Unknown","40","40","[c]","[c]"
"Leaver CS","2021","South West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Unknown","Unknown","420","390","30250","27340"
"Leaver CS","2021","South West (England)","White","Heterosexual / straight","1320","1210","32760","27650"
"Leaver CS","2021","South West (England)","White","LGBO","80","80","24820","21550"
"Leaver CS","2021","South West (England)","White","Undeclared","110","100","31280","26890"
"Leaver CS","2021","South West (England)","White","Unknown","260","220","35070","27570"
"Leaver CS","2021","Unknown","Asian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","620","610","40830","32060"
