"Status","Year","Responsibility_level","Function_of_post","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","EO","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Internal Audit","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Legal","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Legal","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Legal","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Legal","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Legal","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Legal","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Legal","Unknown","30","30","[c]","[c]"
"Leaver CS","2021","EO","Legal","White","40","40","[c]","[c]"
"Leaver CS","2021","EO","No function","Asian","50","50","[c]","[c]"
"Leaver CS","2021","EO","No function","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","No function","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","No function","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","No function","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","No function","Undeclared","60","50","[c]","[c]"
"Leaver CS","2021","EO","No function","Unknown","290","270","27050","26410"
"Leaver CS","2021","EO","No function","White","770","680","27240","26780"
"Leaver CS","2021","EO","Project Delivery","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Project Delivery","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Project Delivery","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Project Delivery","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Project Delivery","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Project Delivery","Unknown","40","40","[c]","[c]"
"Leaver CS","2021","EO","Project Delivery","White","140","130","23150","22640"
"Leaver CS","2021","EO","Property","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Property","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Property","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Property","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Property","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Property","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Property","Unknown","60","50","25730","25500"
"Leaver CS","2021","EO","Property","White","80","70","27130","26340"
"Leaver CS","2021","EO","Security","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Security","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Security","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Security","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Security","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Security","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Security","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Asian","230","200","28640","28000"
"Leaver CS","2021","EO","Unknown","Black","90","80","28890","28670"
"Leaver CS","2021","EO","Unknown","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Mixed","60","60","28250","27570"
"Leaver CS","2021","EO","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Undeclared","230","190","28210","27570"
"Leaver CS","2021","EO","Unknown","Unknown","860","750","28330","27570"
"Leaver CS","2021","EO","Unknown","White","2680","2210","27710","27570"
"Leaver CS","2021","G6/G7","Analysis","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Analysis","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Analysis","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Analysis","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Analysis","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Analysis","White","30","30","[c]","[c]"
"Leaver CS","2021","G6/G7","Commercial","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Commercial","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Commercial","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Commercial","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Commercial","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Commercial","White","40","30","[c]","[c]"
"Leaver CS","2021","G6/G7","Communications","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Communications","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Communications","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Communications","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Communications","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Communications","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Counter Fraud","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Counter Fraud","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Counter Fraud","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Counter Fraud","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Counter Fraud","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Counter Fraud","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Debt","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Debt","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Debt","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Debt","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Debt","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Debt","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Digital, Data & Technology","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Digital, Data & Technology","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Digital, Data & Technology","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Digital, Data & Technology","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Digital, Data & Technology","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Digital, Data & Technology","Unknown","40","40","[c]","[c]"
"Leaver CS","2021","G6/G7","Digital, Data & Technology","White","60","60","59980","58190"
"Leaver CS","2021","G6/G7","Finance","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Finance","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Finance","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Finance","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Finance","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Finance","White","40","30","[c]","[c]"
"Leaver CS","2021","G6/G7","Grants Management","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Grants Management","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Grants Management","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Grants Management","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Grants Management","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Grants Management","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Human Resources","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Human Resources","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Human Resources","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Human Resources","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Human Resources","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Human Resources","White","40","40","[c]","[c]"
"Leaver CS","2021","G6/G7","Internal Audit","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Internal Audit","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Internal Audit","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Internal Audit","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Internal Audit","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Internal Audit","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Legal","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Legal","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Legal","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Legal","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Legal","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Legal","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Legal","Unknown","40","40","[c]","[c]"
"Leaver CS","2021","G6/G7","Legal","White","170","140","58780","55610"
"Leaver CS","2021","G6/G7","No function","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","No function","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","No function","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","No function","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","No function","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","No function","Undeclared","40","40","[c]","[c]"
"Leaver CS","2021","G6/G7","No function","Unknown","120","120","58220","56940"
"Leaver CS","2021","G6/G7","No function","White","390","360","61230","58340"
"Leaver CS","2021","G6/G7","Project Delivery","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Project Delivery","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Project Delivery","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Project Delivery","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Project Delivery","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Project Delivery","White","100","90","58360","56350"
"Leaver CS","2021","G6/G7","Property","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Property","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Property","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Property","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Property","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Property","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Property","White","30","30","[c]","[c]"
"Leaver CS","2021","G6/G7","Security","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Security","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Security","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Security","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Security","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Security","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Security","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Unknown","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Unknown","Undeclared","50","50","[c]","[c]"
"Leaver CS","2021","G6/G7","Unknown","Unknown","220","160","61290","58800"
"Leaver CS","2021","G6/G7","Unknown","White","700","600","62090","60740"
"Leaver CS","2021","SCS","Analysis","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Analysis","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Analysis","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Analysis","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Analysis","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Analysis","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Commercial","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Commercial","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Commercial","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Commercial","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Commercial","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Commercial","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Communications","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Communications","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Communications","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Communications","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Communications","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Communications","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Counter Fraud","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Counter Fraud","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Counter Fraud","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Counter Fraud","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Counter Fraud","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Counter Fraud","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Digital, Data & Technology","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Digital, Data & Technology","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Digital, Data & Technology","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Digital, Data & Technology","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Digital, Data & Technology","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Digital, Data & Technology","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Finance","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Finance","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Finance","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Finance","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Finance","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Finance","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Human Resources","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Human Resources","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Human Resources","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Human Resources","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Human Resources","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Human Resources","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Legal","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Legal","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Legal","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Legal","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Legal","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Legal","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","No function","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","No function","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","No function","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","No function","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","No function","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","No function","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","No function","White","110","100","103310","104580"
"Leaver CS","2021","SCS","Project Delivery","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Project Delivery","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Project Delivery","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Project Delivery","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Project Delivery","Other ethnicity","[c]","[c]","[c]","[c]"
