"Status","Year","Organisation","Parent_department","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Crown Commercial Service","Cabinet Office","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","Cabinet Office","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","Cabinet Office","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Office and Procurator Fiscal Service","Scottish Government","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Office and Procurator Fiscal Service","Scottish Government","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Office and Procurator Fiscal Service","Scottish Government","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Office and Procurator Fiscal Service","Scottish Government","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Office and Procurator Fiscal Service","Scottish Government","Operational Delivery","80","70","25640","23230"
"Leaver CS","2022","Crown Office and Procurator Fiscal Service","Scottish Government","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Attorney General's Departments","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Attorney General's Departments","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Attorney General's Departments","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Attorney General's Departments","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Attorney General's Departments","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Attorney General's Departments","Legal","200","170","54560","55000"
"Leaver CS","2022","Crown Prosecution Service","Attorney General's Departments","Operational Delivery","180","170","24560","22790"
"Leaver CS","2022","Crown Prosecution Service","Attorney General's Departments","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Attorney General's Departments","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Attorney General's Departments","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Attorney General's Departments","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Attorney General's Departments","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Ministry of Defence","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Ministry of Defence","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Ministry of Defence","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Ministry of Defence","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Ministry of Defence","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Ministry of Defence","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Ministry of Defence","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Ministry of Defence","Commercial","50","50","41100","35920"
"Leaver CS","2022","Defence Equipment and Support","Ministry of Defence","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Ministry of Defence","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Ministry of Defence","Finance","30","30","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Ministry of Defence","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Ministry of Defence","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Ministry of Defence","Other","300","280","27500","23630"
"Leaver CS","2022","Defence Equipment and Support","Ministry of Defence","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Ministry of Defence","Project Delivery","170","170","35990","32640"
"Leaver CS","2022","Defence Equipment and Support","Ministry of Defence","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Ministry of Defence","Science and Engineering","260","250","35330","33000"
"Leaver CS","2022","Defence Equipment and Support","Ministry of Defence","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Ministry of Defence","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Ministry of Defence","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Ministry of Defence","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Ministry of Defence","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Ministry of Defence","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Ministry of Defence","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Ministry of Defence","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Ministry of Defence","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Ministry of Defence","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Ministry of Defence","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Ministry of Defence","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Ministry of Defence","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Ministry of Defence","Science and Engineering","200","190","34020","29230"
"Leaver CS","2022","Defence Science and Technology Laboratory","Ministry of Defence","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Operational Delivery","40","30","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Policy","210","200","48840","52300"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Policy","100","100","41870","36000"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","Department for Education","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","Department for Education","Communications","40","40","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","Department for Education","Digital, Data and Technology","60","60","40630","36780"
"Leaver CS","2022","Department for Education (excl. agencies)","Department for Education","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","Department for Education","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","Department for Education","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","Department for Education","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","Department for Education","Policy","150","150","41320","36500"
"Leaver CS","2022","Department for Education (excl. agencies)","Department for Education","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","Department for Education","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","Department for Education","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","60","60","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Operational Delivery","[c]","[c]","[c]","[c]"
