"Status","Year","Region_ITL3","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Tyneside","Policy","Male","70","70","43550","38630"
"In post","2021","Tyneside","Project Delivery","Female","390","370","40110","38630"
"In post","2021","Tyneside","Project Delivery","Male","370","360","41830","38630"
"In post","2021","Tyneside","Property","Female","70","60","32570","30320"
"In post","2021","Tyneside","Property","Male","100","90","36640","32100"
"In post","2021","Tyneside","Science and Engineering","Female","30","30","[c]","[c]"
"In post","2021","Tyneside","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"In post","2021","Tyneside","Security","Female","[c]","[c]","[c]","[c]"
"In post","2021","Tyneside","Security","Male","[c]","[c]","[c]","[c]"
"In post","2021","Tyneside","Social Research","Female","[c]","[c]","[c]","[c]"
"In post","2021","Tyneside","Social Research","Male","[c]","[c]","[c]","[c]"
"In post","2021","Tyneside","Statistics","Female","[c]","[c]","[c]","[c]"
"In post","2021","Tyneside","Statistics","Male","[c]","[c]","[c]","[c]"
"In post","2021","Tyneside","Tax","Female","820","780","28990","25560"
"In post","2021","Tyneside","Tax","Male","860","840","30120","25560"
"In post","2021","Tyneside","Unknown","Female","3560","3080","27350","25560"
"In post","2021","Tyneside","Unknown","Male","2630","2530","29790","27570"
"In post","2021","Tyneside","Veterinarian","Female","[c]","[c]","[c]","[c]"
"In post","2021","Tyneside","Veterinarian","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Legal","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Legal","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","Female","60","60","35250","33920"
"In post","2021","Unknown","Operational Delivery","Male","90","90","41240","43630"
"In post","2021","Unknown","Other","Female","170","170","32810","32700"
"In post","2021","Unknown","Other","Male","1690","1690","37970","34460"
"In post","2021","Unknown","Planning","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Planning","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","Male","70","70","27330","27370"
"In post","2021","Unknown","Security","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Statistics","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Statistics","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Female","910","850","32270","28000"
"In post","2021","Unknown","Unknown","Male","620","610","33710","29250"
"In post","2021","Wakefield","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2021","Wakefield","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2021","Wakefield","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2021","Wakefield","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2021","Wakefield","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2021","Wakefield","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"In post","2021","Wakefield","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","Wakefield","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","Wakefield","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2021","Wakefield","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2021","Wakefield","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"In post","2021","Wakefield","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"In post","2021","Wakefield","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2021","Wakefield","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2021","Wakefield","Legal","Female","[c]","[c]","[c]","[c]"
"In post","2021","Wakefield","Legal","Male","[c]","[c]","[c]","[c]"
"In post","2021","Wakefield","Operational Delivery","Female","560","510","28520","26330"
"In post","2021","Wakefield","Operational Delivery","Male","660","610","31140","31650"
"In post","2021","Wakefield","Other","Female","[c]","[c]","[c]","[c]"
"In post","2021","Wakefield","Other","Male","[c]","[c]","[c]","[c]"
"In post","2021","Wakefield","Policy","Female","[c]","[c]","[c]","[c]"
"In post","2021","Wakefield","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2021","Wakefield","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2021","Wakefield","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2021","Wakefield","Property","Female","[c]","[c]","[c]","[c]"
"In post","2021","Wakefield","Property","Male","[c]","[c]","[c]","[c]"
"In post","2021","Wakefield","Psychology","Female","40","30","[c]","[c]"
"In post","2021","Wakefield","Psychology","Male","[c]","[c]","[c]","[c]"
"In post","2021","Wakefield","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"In post","2021","Wakefield","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"In post","2021","Wakefield","Security","Female","[c]","[c]","[c]","[c]"
"In post","2021","Wakefield","Security","Male","[c]","[c]","[c]","[c]"
"In post","2021","Wakefield","Unknown","Female","200","170","27630","27570"
"In post","2021","Wakefield","Unknown","Male","70","70","27690","27570"
"In post","2021","Walsall","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2021","Walsall","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2021","Walsall","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2021","Walsall","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"In post","2021","Walsall","Legal","Female","[c]","[c]","[c]","[c]"
"In post","2021","Walsall","Legal","Male","[c]","[c]","[c]","[c]"
"In post","2021","Walsall","Operational Delivery","Female","80","70","25840","23130"
"In post","2021","Walsall","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2021","Walsall","Other","Female","[c]","[c]","[c]","[c]"
"In post","2021","Walsall","Other","Male","[c]","[c]","[c]","[c]"
"In post","2021","Walsall","Property","Female","[c]","[c]","[c]","[c]"
"In post","2021","Walsall","Property","Male","[c]","[c]","[c]","[c]"
"In post","2021","Walsall","Unknown","Female","330","270","24680","26120"
"In post","2021","Walsall","Unknown","Male","160","150","24590","26120"
"In post","2021","Wandsworth","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2021","Wandsworth","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2021","Wandsworth","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2021","Wandsworth","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2021","Wandsworth","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2021","Wandsworth","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2021","Wandsworth","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"In post","2021","Wandsworth","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"In post","2021","Wandsworth","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2021","Wandsworth","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2021","Wandsworth","Legal","Female","[c]","[c]","[c]","[c]"
"In post","2021","Wandsworth","Legal","Male","[c]","[c]","[c]","[c]"
"In post","2021","Wandsworth","Operational Delivery","Female","340","320","30670","30220"
"In post","2021","Wandsworth","Operational Delivery","Male","420","410","33830","33260"
"In post","2021","Wandsworth","Other","Female","[c]","[c]","[c]","[c]"
"In post","2021","Wandsworth","Other","Male","[c]","[c]","[c]","[c]"
"In post","2021","Wandsworth","Property","Female","[c]","[c]","[c]","[c]"
"In post","2021","Wandsworth","Property","Male","[c]","[c]","[c]","[c]"
"In post","2021","Wandsworth","Psychology","Female","[c]","[c]","[c]","[c]"
"In post","2021","Wandsworth","Psychology","Male","[c]","[c]","[c]","[c]"
"In post","2021","Wandsworth","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"In post","2021","Wandsworth","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"In post","2021","Wandsworth","Security","Female","[c]","[c]","[c]","[c]"
"In post","2021","Wandsworth","Security","Male","[c]","[c]","[c]","[c]"
"In post","2021","Wandsworth","Unknown","Female","120","100","28300","31060"
"In post","2021","Wandsworth","Unknown","Male","40","30","[c]","[c]"
"In post","2021","Warrington","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2021","Warrington","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2021","Warrington","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2021","Warrington","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2021","Warrington","Digital, Data and Technology","Female","50","50","[c]","[c]"
"In post","2021","Warrington","Digital, Data and Technology","Male","80","70","43380","45990"
"In post","2021","Warrington","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","Warrington","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","Warrington","Human Resources","Female","40","40","[c]","[c]"
"In post","2021","Warrington","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2021","Warrington","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"In post","2021","Warrington","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"In post","2021","Warrington","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2021","Warrington","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2021","Warrington","Legal","Female","[c]","[c]","[c]","[c]"
"In post","2021","Warrington","Legal","Male","[c]","[c]","[c]","[c]"
"In post","2021","Warrington","Operational Delivery","Female","870","830","31410","30640"
"In post","2021","Warrington","Operational Delivery","Male","940","920","34380","32850"
"In post","2021","Warrington","Other","Female","[c]","[c]","[c]","[c]"
"In post","2021","Warrington","Other","Male","[c]","[c]","[c]","[c]"
"In post","2021","Warrington","Planning","Female","[c]","[c]","[c]","[c]"
"In post","2021","Warrington","Planning","Male","[c]","[c]","[c]","[c]"
"In post","2021","Warrington","Policy","Female","[c]","[c]","[c]","[c]"
"In post","2021","Warrington","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2021","Warrington","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2021","Warrington","Project Delivery","Male","30","30","[c]","[c]"
"In post","2021","Warrington","Property","Female","[c]","[c]","[c]","[c]"
"In post","2021","Warrington","Property","Male","[c]","[c]","[c]","[c]"
"In post","2021","Warrington","Psychology","Female","[c]","[c]","[c]","[c]"
"In post","2021","Warrington","Psychology","Male","[c]","[c]","[c]","[c]"
"In post","2021","Warrington","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"In post","2021","Warrington","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"In post","2021","Warrington","Security","Female","[c]","[c]","[c]","[c]"
"In post","2021","Warrington","Security","Male","[c]","[c]","[c]","[c]"
"In post","2021","Warrington","Unknown","Female","360","310","25040","27570"
"In post","2021","Warrington","Unknown","Male","140","140","26160","27570"
"In post","2021","Warwickshire","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2021","Warwickshire","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2021","Warwickshire","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2021","Warwickshire","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2021","Warwickshire","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2021","Warwickshire","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"In post","2021","Warwickshire","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","Warwickshire","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","Warwickshire","Human Resources","Female","40","30","[c]","[c]"
"In post","2021","Warwickshire","Human Resources","Male","40","40","[c]","[c]"
"In post","2021","Warwickshire","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"In post","2021","Warwickshire","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"In post","2021","Warwickshire","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2021","Warwickshire","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2021","Warwickshire","Legal","Female","[c]","[c]","[c]","[c]"
"In post","2021","Warwickshire","Legal","Male","[c]","[c]","[c]","[c]"
"In post","2021","Warwickshire","Medicine","Female","[c]","[c]","[c]","[c]"
"In post","2021","Warwickshire","Medicine","Male","[c]","[c]","[c]","[c]"
"In post","2021","Warwickshire","Operational Delivery","Female","220","200","25830","22920"
"In post","2021","Warwickshire","Operational Delivery","Male","150","150","28060","26670"
"In post","2021","Warwickshire","Other","Female","60","50","22940","21130"
"In post","2021","Warwickshire","Other","Male","120","120","23410","20520"
"In post","2021","Warwickshire","Policy","Female","[c]","[c]","[c]","[c]"
"In post","2021","Warwickshire","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2021","Warwickshire","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2021","Warwickshire","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2021","Warwickshire","Property","Female","[c]","[c]","[c]","[c]"
"In post","2021","Warwickshire","Property","Male","[c]","[c]","[c]","[c]"
"In post","2021","Warwickshire","Psychology","Female","[c]","[c]","[c]","[c]"
"In post","2021","Warwickshire","Psychology","Male","[c]","[c]","[c]","[c]"
"In post","2021","Warwickshire","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"In post","2021","Warwickshire","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"In post","2021","Warwickshire","Security","Female","[c]","[c]","[c]","[c]"
"In post","2021","Warwickshire","Security","Male","50","50","[c]","[c]"
