"Status","Year","Parent_department","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","HM Revenue and Customs","Other","North West (England)","90","80","48280","43340"
"In post","2022","HM Revenue and Customs","Other","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Other","Scotland","60","50","41540","33710"
"In post","2022","HM Revenue and Customs","Other","South East (England)","30","20","[c]","[c]"
"In post","2022","HM Revenue and Customs","Other","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Other","Wales","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Other","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Other","Yorkshire and The Humber","50","50","43260","40180"
"In post","2022","HM Revenue and Customs","Policy","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Policy","East of England","60","50","45600","40560"
"In post","2022","HM Revenue and Customs","Policy","London","680","650","60050","62120"
"In post","2022","HM Revenue and Customs","Policy","North East (England)","60","60","47290","41290"
"In post","2022","HM Revenue and Customs","Policy","North West (England)","230","220","46680","40520"
"In post","2022","HM Revenue and Customs","Policy","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Policy","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Policy","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Policy","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Policy","Wales","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Policy","West Midlands (England)","30","30","[c]","[c]"
"In post","2022","HM Revenue and Customs","Policy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Project Delivery","East Midlands (England)","110","110","46970","40520"
"In post","2022","HM Revenue and Customs","Project Delivery","East of England","80","70","43390","40520"
"In post","2022","HM Revenue and Customs","Project Delivery","London","400","380","52070","45060"
"In post","2022","HM Revenue and Customs","Project Delivery","North East (England)","740","710","44330","40520"
"In post","2022","HM Revenue and Customs","Project Delivery","North West (England)","720","700","44410","40520"
"In post","2022","HM Revenue and Customs","Project Delivery","Northern Ireland","30","30","[c]","[c]"
"In post","2022","HM Revenue and Customs","Project Delivery","Scotland","210","200","44630","40520"
"In post","2022","HM Revenue and Customs","Project Delivery","South East (England)","40","30","[c]","[c]"
"In post","2022","HM Revenue and Customs","Project Delivery","South West (England)","30","30","[c]","[c]"
"In post","2022","HM Revenue and Customs","Project Delivery","Wales","90","80","45310","40520"
"In post","2022","HM Revenue and Customs","Project Delivery","West Midlands (England)","220","210","45230","40520"
"In post","2022","HM Revenue and Customs","Project Delivery","Yorkshire and The Humber","140","130","45050","40520"
"In post","2022","HM Revenue and Customs","Property","East Midlands (England)","220","200","39470","34000"
"In post","2022","HM Revenue and Customs","Property","East of England","140","130","35380","31900"
"In post","2022","HM Revenue and Customs","Property","London","530","500","39240","35360"
"In post","2022","HM Revenue and Customs","Property","North East (England)","220","210","34430","28860"
"In post","2022","HM Revenue and Customs","Property","North West (England)","310","290","34970","31900"
"In post","2022","HM Revenue and Customs","Property","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Property","Scotland","50","50","44450","44610"
"In post","2022","HM Revenue and Customs","Property","South East (England)","170","150","36110","33370"
"In post","2022","HM Revenue and Customs","Property","South West (England)","230","210","36790","33370"
"In post","2022","HM Revenue and Customs","Property","Wales","180","170","38510","33380"
"In post","2022","HM Revenue and Customs","Property","West Midlands (England)","220","200","34790","31900"
"In post","2022","HM Revenue and Customs","Property","Yorkshire and The Humber","280","250","34830","31900"
"In post","2022","HM Revenue and Customs","Security","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Security","East of England","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Security","London","40","40","[c]","[c]"
"In post","2022","HM Revenue and Customs","Security","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Security","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Security","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Security","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Security","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Security","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Security","Wales","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Security","West Midlands (England)","50","50","[c]","[c]"
"In post","2022","HM Revenue and Customs","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Social Research","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Social Research","London","60","60","50350","43810"
"In post","2022","HM Revenue and Customs","Social Research","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Social Research","North West (England)","50","40","[c]","[c]"
"In post","2022","HM Revenue and Customs","Social Research","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Social Research","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Social Research","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Statistics","East of England","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Statistics","London","160","150","50340","43810"
"In post","2022","HM Revenue and Customs","Statistics","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Statistics","North West (England)","120","120","39920","33370"
"In post","2022","HM Revenue and Customs","Statistics","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Statistics","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Statistics","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Statistics","Wales","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Statistics","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Statistics","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Tax","East Midlands (England)","1570","1500","34820","33370"
"In post","2022","HM Revenue and Customs","Tax","East of England","190","170","36130","33370"
"In post","2022","HM Revenue and Customs","Tax","London","2470","2350","44290","38020"
"In post","2022","HM Revenue and Customs","Tax","North East (England)","2340","2230","31290","26820"
"In post","2022","HM Revenue and Customs","Tax","North West (England)","3830","3650","33320","33080"
"In post","2022","HM Revenue and Customs","Tax","Northern Ireland","850","810","33560","33080"
"In post","2022","HM Revenue and Customs","Tax","Scotland","2170","2040","33450","33080"
"In post","2022","HM Revenue and Customs","Tax","South East (England)","550","490","35580","33370"
"In post","2022","HM Revenue and Customs","Tax","South West (England)","570","540","42650","40180"
"In post","2022","HM Revenue and Customs","Tax","Wales","1760","1680","32550","33080"
"In post","2022","HM Revenue and Customs","Tax","West Midlands (England)","1510","1430","36000","33370"
"In post","2022","HM Revenue and Customs","Tax","Yorkshire and The Humber","1750","1670","33290","33080"
"In post","2022","HM Revenue and Customs","Unknown","East Midlands (England)","340","330","34740","33080"
"In post","2022","HM Revenue and Customs","Unknown","East of England","50","40","[c]","[c]"
"In post","2022","HM Revenue and Customs","Unknown","London","1200","1180","48940","43430"
"In post","2022","HM Revenue and Customs","Unknown","North East (England)","570","550","30080","26590"
"In post","2022","HM Revenue and Customs","Unknown","North West (England)","1140","1110","31590","26980"
"In post","2022","HM Revenue and Customs","Unknown","Northern Ireland","140","130","30050","26820"
"In post","2022","HM Revenue and Customs","Unknown","Scotland","340","320","29400","26590"
"In post","2022","HM Revenue and Customs","Unknown","South East (England)","130","130","33730","33080"
"In post","2022","HM Revenue and Customs","Unknown","South West (England)","180","180","36110","33370"
"In post","2022","HM Revenue and Customs","Unknown","Wales","340","330","29930","26590"
"In post","2022","HM Revenue and Customs","Unknown","West Midlands (England)","440","430","33720","33080"
"In post","2022","HM Revenue and Customs","Unknown","Yorkshire and The Humber","430","420","31770","26820"
"In post","2022","HM Treasury","Commercial","East of England","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Commercial","Wales","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Communications","London","50","50","[c]","[c]"
"In post","2022","HM Treasury","Communications","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Communications","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Corporate Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Counter Fraud","East of England","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Counter Fraud","London","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Counter Fraud","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Counter Fraud","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Counter Fraud","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Digital, Data and Technology","East of England","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Digital, Data and Technology","London","50","50","53380","55000"
"In post","2022","HM Treasury","Digital, Data and Technology","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Digital, Data and Technology","Wales","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Digital, Data and Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Economics","London","210","210","46150","37900"
"In post","2022","HM Treasury","Economics","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Finance","East of England","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Finance","London","90","90","50930","53450"
"In post","2022","HM Treasury","Finance","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Finance","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Finance","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Finance","Wales","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Human Resources","East of England","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Human Resources","London","70","60","49150","52500"
