"Status","Year","Sexual_orientation","Region_ITL2","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Undeclared","Derbyshire and Nottinghamshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Derbyshire and Nottinghamshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Derbyshire and Nottinghamshire","Undeclared","350","320","34420","32770"
"In post","2022","Undeclared","Derbyshire and Nottinghamshire","Unknown","60","60","38250","33370"
"In post","2022","Undeclared","Derbyshire and Nottinghamshire","White","650","590","31680","27570"
"In post","2022","Undeclared","Devon","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Devon","Black","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Devon","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Devon","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Devon","Undeclared","320","300","34020","32920"
"In post","2022","Undeclared","Devon","Unknown","110","100","37570","37610"
"In post","2022","Undeclared","Devon","White","550","490","34070","31650"
"In post","2022","Undeclared","Dorset and Somerset","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Dorset and Somerset","Black","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Dorset and Somerset","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Dorset and Somerset","Undeclared","180","180","32270","30400"
"In post","2022","Undeclared","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Dorset and Somerset","White","320","300","29990","27570"
"In post","2022","Undeclared","East Anglia","Asian","30","30","[c]","[c]"
"In post","2022","Undeclared","East Anglia","Black","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","East Anglia","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","East Anglia","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","East Anglia","Undeclared","410","390","32060","31310"
"In post","2022","Undeclared","East Anglia","Unknown","70","60","37070","32040"
"In post","2022","Undeclared","East Anglia","White","730","680","30670","27570"
"In post","2022","Undeclared","East Wales","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","East Wales","Black","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","East Wales","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","East Wales","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","East Wales","Undeclared","450","430","37300","32910"
"In post","2022","Undeclared","East Wales","Unknown","50","40","[c]","[c]"
"In post","2022","Undeclared","East Wales","White","1190","1120","34150","29470"
"In post","2022","Undeclared","East Yorkshire and Northern Lincolnshire","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","East Yorkshire and Northern Lincolnshire","Black","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","East Yorkshire and Northern Lincolnshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","East Yorkshire and Northern Lincolnshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","East Yorkshire and Northern Lincolnshire","Undeclared","130","120","29780","27210"
"In post","2022","Undeclared","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","East Yorkshire and Northern Lincolnshire","White","330","300","28270","27380"
"In post","2022","Undeclared","Eastern Scotland","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Eastern Scotland","Black","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Eastern Scotland","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Eastern Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Eastern Scotland","Undeclared","310","300","37550","33040"
"In post","2022","Undeclared","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Eastern Scotland","White","680","640","35620","30520"
"In post","2022","Undeclared","Essex","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Essex","Black","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Essex","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Essex","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Essex","Undeclared","170","160","31610","28920"
"In post","2022","Undeclared","Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Essex","White","270","250","30680","29190"
"In post","2022","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Asian","40","30","[c]","[c]"
"In post","2022","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Black","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Mixed","30","30","[c]","[c]"
"In post","2022","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","1120","1080","39240","37370"
"In post","2022","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","90","80","42480","40610"
"In post","2022","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","White","1550","1440","37210","34000"
"In post","2022","Undeclared","Greater Manchester","Asian","90","80","28170","26820"
"In post","2022","Undeclared","Greater Manchester","Black","40","30","[c]","[c]"
"In post","2022","Undeclared","Greater Manchester","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Greater Manchester","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Greater Manchester","Undeclared","490","460","34860","32130"
"In post","2022","Undeclared","Greater Manchester","Unknown","60","50","35020","31610"
"In post","2022","Undeclared","Greater Manchester","White","940","870","30780","27570"
"In post","2022","Undeclared","Hampshire and Isle of Wight","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Hampshire and Isle of Wight","Black","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Hampshire and Isle of Wight","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Hampshire and Isle of Wight","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Hampshire and Isle of Wight","Undeclared","540","510","34790","33300"
"In post","2022","Undeclared","Hampshire and Isle of Wight","Unknown","50","40","[c]","[c]"
"In post","2022","Undeclared","Hampshire and Isle of Wight","White","800","740","32560","29200"
"In post","2022","Undeclared","Herefordshire, Worcestershire and Warwickshire","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Herefordshire, Worcestershire and Warwickshire","Black","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Herefordshire, Worcestershire and Warwickshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Herefordshire, Worcestershire and Warwickshire","Undeclared","100","100","30630","27570"
"In post","2022","Undeclared","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Herefordshire, Worcestershire and Warwickshire","White","250","230","29760","27300"
"In post","2022","Undeclared","Highlands and Islands","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Highlands and Islands","Undeclared","40","40","[c]","[c]"
"In post","2022","Undeclared","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Highlands and Islands","White","90","80","30070","27570"
"In post","2022","Undeclared","Inner London - East","Asian","170","150","37270","32090"
"In post","2022","Undeclared","Inner London - East","Black","170","160","34000","31060"
"In post","2022","Undeclared","Inner London - East","Mixed","50","50","40920","34260"
"In post","2022","Undeclared","Inner London - East","Other ethnicity","40","40","[c]","[c]"
"In post","2022","Undeclared","Inner London - East","Undeclared","490","460","42250","37930"
"In post","2022","Undeclared","Inner London - East","Unknown","70","60","47310","39000"
"In post","2022","Undeclared","Inner London - East","White","660","630","46580","40910"
"In post","2022","Undeclared","Inner London - West","Asian","330","320","41440","39050"
"In post","2022","Undeclared","Inner London - West","Black","210","200","35230","31680"
"In post","2022","Undeclared","Inner London - West","Mixed","150","150","43260","38600"
"In post","2022","Undeclared","Inner London - West","Other ethnicity","60","50","50030","46110"
"In post","2022","Undeclared","Inner London - West","Undeclared","1440","1410","49390","46070"
"In post","2022","Undeclared","Inner London - West","Unknown","1090","1070","47210","45200"
"In post","2022","Undeclared","Inner London - West","White","2320","2250","49310","45210"
"In post","2022","Undeclared","Kent","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Kent","Black","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Kent","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Kent","Undeclared","330","310","30250","27370"
"In post","2022","Undeclared","Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Kent","White","480","440","30370","28200"
"In post","2022","Undeclared","Lancashire","Asian","50","40","24570","21260"
"In post","2022","Undeclared","Lancashire","Black","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Lancashire","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Lancashire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Lancashire","Undeclared","300","270","31160","27570"
"In post","2022","Undeclared","Lancashire","Unknown","40","40","[c]","[c]"
"In post","2022","Undeclared","Lancashire","White","710","630","28970","27570"
"In post","2022","Undeclared","Leicestershire, Rutland and Northamptonshire","Asian","60","60","25270","21260"
"In post","2022","Undeclared","Leicestershire, Rutland and Northamptonshire","Black","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Leicestershire, Rutland and Northamptonshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Leicestershire, Rutland and Northamptonshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Leicestershire, Rutland and Northamptonshire","Undeclared","170","150","29160","27570"
"In post","2022","Undeclared","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Leicestershire, Rutland and Northamptonshire","White","300","280","29930","27570"
"In post","2022","Undeclared","Lincolnshire","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Lincolnshire","Black","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Lincolnshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Lincolnshire","Undeclared","100","90","31190","28670"
"In post","2022","Undeclared","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Lincolnshire","White","180","170","28800","26780"
"In post","2022","Undeclared","Merseyside","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Merseyside","Black","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Merseyside","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Merseyside","Undeclared","430","400","32030","27570"
"In post","2022","Undeclared","Merseyside","Unknown","70","60","30780","28920"
"In post","2022","Undeclared","Merseyside","White","950","850","29000","26670"
"In post","2022","Undeclared","North Eastern Scotland","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","North Eastern Scotland","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","North Eastern Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","North Eastern Scotland","Undeclared","50","40","[c]","[c]"
"In post","2022","Undeclared","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","North Eastern Scotland","White","80","70","37410","30950"
"In post","2022","Undeclared","North Yorkshire","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","North Yorkshire","Black","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","North Yorkshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","North Yorkshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","North Yorkshire","Undeclared","160","150","33860","30810"
"In post","2022","Undeclared","North Yorkshire","Unknown","30","30","[c]","[c]"
"In post","2022","Undeclared","North Yorkshire","White","250","230","31110","27970"
"In post","2022","Undeclared","Northern Ireland","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland","Undeclared","70","70","31420","28260"
"In post","2022","Undeclared","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland","White","150","140","28690","26700"
"In post","2022","Undeclared","Northumberland, and Tyne and Wear","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Northumberland, and Tyne and Wear","Black","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Northumberland, and Tyne and Wear","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Northumberland, and Tyne and Wear","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Northumberland, and Tyne and Wear","Undeclared","520","480","33000","27570"
"In post","2022","Undeclared","Northumberland, and Tyne and Wear","Unknown","60","50","31090","22080"
"In post","2022","Undeclared","Northumberland, and Tyne and Wear","White","890","790","29210","26780"
"In post","2022","Undeclared","Outer London - East and North East","Asian","50","40","28350","30470"
"In post","2022","Undeclared","Outer London - East and North East","Black","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Outer London - East and North East","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Outer London - East and North East","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Outer London - East and North East","Undeclared","100","90","31290","31060"
"In post","2022","Undeclared","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Outer London - East and North East","White","130","110","32110","31060"
"In post","2022","Undeclared","Outer London - South","Asian","160","140","32550","29370"
"In post","2022","Undeclared","Outer London - South","Black","90","80","33510","30560"
"In post","2022","Undeclared","Outer London - South","Mixed","30","30","[c]","[c]"
"In post","2022","Undeclared","Outer London - South","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Outer London - South","Undeclared","410","390","40620","36620"
"In post","2022","Undeclared","Outer London - South","Unknown","30","30","[c]","[c]"
"In post","2022","Undeclared","Outer London - South","White","450","420","41590","37610"
"In post","2022","Undeclared","Outer London - West and North West","Asian","210","180","30620","29080"
"In post","2022","Undeclared","Outer London - West and North West","Black","40","40","[c]","[c]"
"In post","2022","Undeclared","Outer London - West and North West","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Outer London - West and North West","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Outer London - West and North West","Undeclared","340","310","36260","31060"
"In post","2022","Undeclared","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Outer London - West and North West","White","340","320","35650","31520"
"In post","2022","Undeclared","Overseas","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Overseas","Black","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Overseas","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Overseas","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Overseas","Undeclared","150","140","44100","39110"
"In post","2022","Undeclared","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Overseas","White","180","180","48880","49630"
"In post","2022","Undeclared","Shropshire and Staffordshire","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Shropshire and Staffordshire","Black","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Shropshire and Staffordshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Shropshire and Staffordshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Shropshire and Staffordshire","Undeclared","220","200","32660","28410"
"In post","2022","Undeclared","Shropshire and Staffordshire","Unknown","30","30","[c]","[c]"
"In post","2022","Undeclared","Shropshire and Staffordshire","White","460","430","31150","27570"
"In post","2022","Undeclared","South Yorkshire","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","South Yorkshire","Black","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","South Yorkshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","South Yorkshire","Undeclared","260","250","33710","31550"
"In post","2022","Undeclared","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","South Yorkshire","White","510","460","30950","27570"
"In post","2022","Undeclared","Southern Scotland","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Southern Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Southern Scotland","Undeclared","100","90","30510","27570"
