"Status","Year","Function_of_post","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Legal","Female","240","200","52340","52160"
"Leaver CS","2021","Legal","Legal","Male","170","150","54030","55000"
"Leaver CS","2021","Legal","Operational Delivery","Female","140","130","26910","23470"
"Leaver CS","2021","Legal","Operational Delivery","Male","90","80","28770","22820"
"Leaver CS","2021","Legal","Other","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Other","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Inspector of Education and Training","Female","50","40","[c]","[c]"
"Leaver CS","2021","No function","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Knowledge and Information Management","Female","50","50","36210","32490"
"Leaver CS","2021","No function","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Medicine","Female","40","30","[c]","[c]"
"Leaver CS","2021","No function","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Operational Delivery","Female","3500","3070","25500","21590"
"Leaver CS","2021","No function","Operational Delivery","Male","3560","3250","30040","25420"
"Leaver CS","2021","No function","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Other","Female","60","60","36150","30150"
"Leaver CS","2021","No function","Other","Male","70","60","44450","34850"
"Leaver CS","2021","No function","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Policy","Female","240","230","41320","35420"
"Leaver CS","2021","No function","Policy","Male","270","260","47470","40050"
"Leaver CS","2021","No function","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Property","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Property","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Psychology","Female","90","80","[c]","[c]"
"Leaver CS","2021","No function","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Science and Engineering","Female","270","250","31180","27900"
"Leaver CS","2021","No function","Science and Engineering","Male","220","210","32490","28650"
"Leaver CS","2021","No function","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Security","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","Female","240","210","37740","28890"
"Leaver CS","2021","No function","Unknown","Male","220","200","46940","33730"
"Leaver CS","2021","No function","Veterinarian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Veterinarian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Medicine","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Other","Female","50","40","[c]","[c]"
"Leaver CS","2021","Project Delivery","Other","Male","90","80","31610","25340"
"Leaver CS","2021","Project Delivery","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","Female","170","150","36130","32430"
"Leaver CS","2021","Project Delivery","Project Delivery","Male","210","200","43320","39960"
"Leaver CS","2021","Project Delivery","Property","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Property","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Science and Engineering","Male","140","130","35710","33990"
"Leaver CS","2021","Project Delivery","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Security","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Operational Delivery","Female","40","30","[c]","[c]"
"Leaver CS","2021","Property","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Other","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Other","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Property","Female","140","120","29750","26000"
"Leaver CS","2021","Property","Property","Male","270","240","32870","29690"
"Leaver CS","2021","Property","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Unknown","Male","40","40","[c]","[c]"
"Leaver CS","2021","Security","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Security","Female","50","50","30590","27090"
"Leaver CS","2021","Security","Security","Male","330","320","30120","26610"
"Leaver CS","2021","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","Female","30","30","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","Male","50","50","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Intelligence Analysis","Male","50","40","[c]","[c]"
"Leaver CS","2021","Unknown","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Medicine","Female","140","120","37900","30620"
"Leaver CS","2021","Unknown","Medicine","Male","50","40","[c]","[c]"
"Leaver CS","2021","Unknown","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Operational Delivery","Female","380","310","28990","25150"
"Leaver CS","2021","Unknown","Operational Delivery","Male","320","280","28590","26000"
"Leaver CS","2021","Unknown","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other","Female","440","400","26220","21580"
"Leaver CS","2021","Unknown","Other","Male","680","660","30240","29930"
"Leaver CS","2021","Unknown","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Policy","Female","150","140","45430","40580"
"Leaver CS","2021","Unknown","Policy","Male","120","110","47800","41010"
