"Status","Year","Disability","Function_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Declared non-disabled","Digital, Data & Technology","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Digital, Data & Technology","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Digital, Data & Technology","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Digital, Data & Technology","South West (England)","30","30","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Digital, Data & Technology","Wales","40","30","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Digital, Data & Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Digital, Data & Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Finance","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Finance","London","40","40","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Finance","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Finance","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Finance","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Finance","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Finance","South West (England)","40","30","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Finance","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Grants Management","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Grants Management","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Grants Management","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Grants Management","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Grants Management","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Grants Management","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Grants Management","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Grants Management","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Human Resources","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Human Resources","London","60","60","49350","45080"
"Leaver CS","2021","Declared non-disabled","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Human Resources","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Internal Audit","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Internal Audit","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Internal Audit","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Internal Audit","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Internal Audit","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Internal Audit","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Internal Audit","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Legal","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Legal","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Legal","London","160","150","50550","50520"
"Leaver CS","2021","Declared non-disabled","Legal","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Legal","North West (England)","30","30","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Legal","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Legal","South East (England)","30","20","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Legal","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Legal","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Legal","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Legal","Yorkshire and The Humber","30","30","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","No function","East Midlands (England)","390","350","24880","20420"
"Leaver CS","2021","Declared non-disabled","No function","East of England","410","380","33050","24980"
"Leaver CS","2021","Declared non-disabled","No function","London","980","910","43140","34300"
"Leaver CS","2021","Declared non-disabled","No function","North East (England)","200","160","24870","21170"
"Leaver CS","2021","Declared non-disabled","No function","North West (England)","520","440","31180","23830"
"Leaver CS","2021","Declared non-disabled","No function","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","No function","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","No function","Scotland","130","110","31010","23450"
"Leaver CS","2021","Declared non-disabled","No function","South East (England)","580","530","28380","23520"
"Leaver CS","2021","Declared non-disabled","No function","South West (England)","490","440","31440","26740"
"Leaver CS","2021","Declared non-disabled","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","No function","Wales","390","330","25590","21590"
"Leaver CS","2021","Declared non-disabled","No function","West Midlands (England)","400","350","30020","21740"
"Leaver CS","2021","Declared non-disabled","No function","Yorkshire and The Humber","420","370","30860","24250"
"Leaver CS","2021","Declared non-disabled","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","London","70","70","51950","41470"
"Leaver CS","2021","Declared non-disabled","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","Scotland","50","50","34860","32820"
"Leaver CS","2021","Declared non-disabled","Project Delivery","South East (England)","60","50","35340","32740"
"Leaver CS","2021","Declared non-disabled","Project Delivery","South West (England)","260","250","38250","35820"
"Leaver CS","2021","Declared non-disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","East Midlands (England)","40","30","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","London","40","30","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","Scotland","50","50","28970","26530"
"Leaver CS","2021","Declared non-disabled","Property","South East (England)","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","South West (England)","50","40","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Security","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Security","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Security","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Security","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Security","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Security","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Security","Scotland","40","30","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Security","South East (England)","60","60","30900","27680"
"Leaver CS","2021","Declared non-disabled","Security","South West (England)","30","30","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Security","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","East Midlands (England)","460","400","27080","26890"
"Leaver CS","2021","Declared non-disabled","Unknown","East of England","470","410","26200","24700"
"Leaver CS","2021","Declared non-disabled","Unknown","London","1280","1100","38500","31060"
"Leaver CS","2021","Declared non-disabled","Unknown","North East (England)","730","580","26100","21010"
"Leaver CS","2021","Declared non-disabled","Unknown","North West (England)","1050","870","25990","21500"
"Leaver CS","2021","Declared non-disabled","Unknown","Northern Ireland","100","80","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Scotland","840","700","31720","26890"
"Leaver CS","2021","Declared non-disabled","Unknown","South East (England)","610","530","27990","26670"
"Leaver CS","2021","Declared non-disabled","Unknown","South West (England)","510","450","27850","25710"
"Leaver CS","2021","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Wales","630","540","31380","27570"
"Leaver CS","2021","Declared non-disabled","Unknown","West Midlands (England)","560","460","27580","26120"
"Leaver CS","2021","Declared non-disabled","Unknown","Yorkshire and The Humber","880","730","29010","26890"
"Leaver CS","2021","Undeclared","Analysis","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Analysis","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Analysis","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","South West (England)","[c]","[c]","[c]","[c]"
