"Status","Year","Sexual_orientation","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Unknown","Department for Environment, Food and Rural Affairs","Female","290","260","31900","26520"
"Leaver CS","2021","Unknown","Department for Environment, Food and Rural Affairs","Male","240","230","35680","29290"
"Leaver CS","2021","Unknown","Department for International Trade","Female","50","50","29140","18200"
"Leaver CS","2021","Unknown","Department for International Trade","Male","40","40","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Transport","Female","70","60","24420","21590"
"Leaver CS","2021","Unknown","Department for Transport","Male","90","80","32310","26470"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Female","1060","840","26260","26890"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Male","580","530","28150","27570"
"Leaver CS","2021","Unknown","Department of Health and Social Care","Female","170","60","39800","34530"
"Leaver CS","2021","Unknown","Department of Health and Social Care","Male","100","30","[c]","[c]"
"Leaver CS","2021","Unknown","Department of Health and Social Care","Unknown","40","40","[c]","[c]"
"Leaver CS","2021","Unknown","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Foreign, Commonwealth and Development Office","Female","60","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Foreign, Commonwealth and Development Office","Male","100","30","[c]","[c]"
"Leaver CS","2021","Unknown","HM Land Registry","Female","50","40","[c]","[c]"
"Leaver CS","2021","Unknown","HM Land Registry","Male","40","40","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs","Female","3370","2720","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs","Male","2170","1940","27570","25500"
"Leaver CS","2021","Unknown","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office","Female","80","70","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office","Male","60","60","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence","Female","170","160","30610","27260"
"Leaver CS","2021","Unknown","Ministry of Defence","Male","440","430","31930","29930"
"Leaver CS","2021","Unknown","Ministry of Housing, Communities and Local Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Housing, Communities and Local Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Justice","Female","890","810","24050","20040"
"Leaver CS","2021","Unknown","Ministry of Justice","Male","990","910","25480","21170"
"Leaver CS","2021","Unknown","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office for Standards in Education","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office for Standards in Education","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other Cabinet Office Agencies","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other Cabinet Office Agencies","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scotland Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scotland Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Government","Female","190","170","33540","27150"
"Leaver CS","2021","Unknown","Scottish Government","Male","270","250","35250","32140"
"Leaver CS","2021","Unknown","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","United Kingdom Statistics Authority","Female","60","40","26080","19130"
"Leaver CS","2021","Unknown","United Kingdom Statistics Authority","Male","80","70","29220","23050"
"Leaver CS","2021","Unknown","United Kingdom Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wales Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Welsh Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Welsh Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Attorney General's Departments","Female","300","270","41260","38000"
"Leaver CS","2022","Heterosexual / straight","Attorney General's Departments","Male","160","150","46050","50250"
"Leaver CS","2022","Heterosexual / straight","Cabinet Office","Female","190","180","45670","40600"
"Leaver CS","2022","Heterosexual / straight","Cabinet Office","Male","190","190","49570","42750"
"Leaver CS","2022","Heterosexual / straight","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Competition and Markets Authority","Female","50","40","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Competition and Markets Authority","Male","30","30","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Department for Business, Energy and Industrial Strategy","Female","210","190","36730","33640"
"Leaver CS","2022","Heterosexual / straight","Department for Business, Energy and Industrial Strategy","Male","240","230","43840","40050"
"Leaver CS","2022","Heterosexual / straight","Department for Digital, Culture, Media and Sport","Female","60","50","40150","34170"
"Leaver CS","2022","Heterosexual / straight","Department for Digital, Culture, Media and Sport","Male","50","50","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Department for Education","Female","150","140","43650","36780"
"Leaver CS","2022","Heterosexual / straight","Department for Education","Male","140","130","42960","37100"
"Leaver CS","2022","Heterosexual / straight","Department for Environment, Food and Rural Affairs","Female","290","270","28380","24920"
"Leaver CS","2022","Heterosexual / straight","Department for Environment, Food and Rural Affairs","Male","240","230","32040","26320"
"Leaver CS","2022","Heterosexual / straight","Department for International Trade","Female","40","40","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Department for International Trade","Male","60","60","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Department for Levelling Up, Housing and Communities","Female","70","70","43700","39720"
"Leaver CS","2022","Heterosexual / straight","Department for Levelling Up, Housing and Communities","Male","90","90","45880","41020"
"Leaver CS","2022","Heterosexual / straight","Department for Transport","Female","280","240","30980","26350"
"Leaver CS","2022","Heterosexual / straight","Department for Transport","Male","380","350","35750","29730"
"Leaver CS","2022","Heterosexual / straight","Department for Work and Pensions","Female","3560","3050","27090","27570"
"Leaver CS","2022","Heterosexual / straight","Department for Work and Pensions","Male","2220","2090","27830","27570"
"Leaver CS","2022","Heterosexual / straight","Department of Health and Social Care","Female","1360","1130","40800","37190"
"Leaver CS","2022","Heterosexual / straight","Department of Health and Social Care","Male","510","420","43090","36330"
"Leaver CS","2022","Heterosexual / straight","Estyn","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Estyn","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Food Standards Agency","Male","40","40","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Foreign, Commonwealth and Development Office","Female","60","50","44830","35930"
"Leaver CS","2022","Heterosexual / straight","Foreign, Commonwealth and Development Office","Male","80","80","48020","41480"
"Leaver CS","2022","Heterosexual / straight","HM Land Registry","Female","130","100","33000","27130"
"Leaver CS","2022","Heterosexual / straight","HM Land Registry","Male","100","90","34850","33840"
"Leaver CS","2022","Heterosexual / straight","HM Revenue and Customs","Female","140","110","29280","25750"
"Leaver CS","2022","Heterosexual / straight","HM Revenue and Customs","Male","100","80","34580","28920"
"Leaver CS","2022","Heterosexual / straight","HM Treasury","Female","80","80","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","HM Treasury","Male","90","90","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Home Office","Female","730","600","30900","25630"
"Leaver CS","2022","Heterosexual / straight","Home Office","Male","710","610","33060","27370"
"Leaver CS","2022","Heterosexual / straight","Ministry of Defence","Female","1260","1150","30300","26670"
"Leaver CS","2022","Heterosexual / straight","Ministry of Defence","Male","2100","2020","33710","31530"
"Leaver CS","2022","Heterosexual / straight","Ministry of Justice","Female","3060","2730","26790","21210"
"Leaver CS","2022","Heterosexual / straight","Ministry of Justice","Male","2770","2620","30130","22740"
"Leaver CS","2022","Heterosexual / straight","National Crime Agency","Female","90","80","37390","34140"
"Leaver CS","2022","Heterosexual / straight","National Crime Agency","Male","160","150","44480","40680"
"Leaver CS","2022","Heterosexual / straight","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Office for Standards in Education, Children's Services and Skills","Female","110","100","50070","51360"
"Leaver CS","2022","Heterosexual / straight","Office for Standards in Education, Children's Services and Skills","Male","40","40","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Office of Gas and Electricity Markets","Female","60","60","39090","34480"
"Leaver CS","2022","Heterosexual / straight","Office of Gas and Electricity Markets","Male","70","70","44320","37320"
"Leaver CS","2022","Heterosexual / straight","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Scottish Government","Female","240","210","37980","32170"
"Leaver CS","2022","Heterosexual / straight","Scottish Government","Male","290","260","40020","35000"
"Leaver CS","2022","Heterosexual / straight","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","UK Statistics Authority","Female","160","130","27280","23050"
"Leaver CS","2022","Heterosexual / straight","UK Statistics Authority","Male","180","140","27850","23130"
"Leaver CS","2022","Heterosexual / straight","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Welsh Government","Female","110","90","39360","36080"
"Leaver CS","2022","Heterosexual / straight","Welsh Government","Male","90","80","45370","37410"
"Leaver CS","2022","LGBO","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Department for Business, Energy and Industrial Strategy","Male","30","30","[c]","[c]"
"Leaver CS","2022","LGBO","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
