"Status","Year","Ethnicity","Region_ITL2","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Mixed","Southern Scotland","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Southern Scotland","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Southern Scotland","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Southern Scotland","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Southern Scotland","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Southern Scotland","No function","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Southern Scotland","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Southern Scotland","Property","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Southern Scotland","Security","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Surrey, East and West Sussex","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Surrey, East and West Sussex","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Surrey, East and West Sussex","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Surrey, East and West Sussex","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Surrey, East and West Sussex","Debt","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Surrey, East and West Sussex","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Surrey, East and West Sussex","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Surrey, East and West Sussex","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Surrey, East and West Sussex","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Surrey, East and West Sussex","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Surrey, East and West Sussex","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Surrey, East and West Sussex","No function","180","170","29310","27960"
"In post","2022","Mixed","Surrey, East and West Sussex","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Surrey, East and West Sussex","Property","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Surrey, East and West Sussex","Security","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Tees Valley and Durham","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Tees Valley and Durham","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Tees Valley and Durham","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Tees Valley and Durham","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Tees Valley and Durham","Debt","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Tees Valley and Durham","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Tees Valley and Durham","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Tees Valley and Durham","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Tees Valley and Durham","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Tees Valley and Durham","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Tees Valley and Durham","No function","60","60","29120","27570"
"In post","2022","Mixed","Tees Valley and Durham","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Tees Valley and Durham","Property","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Tees Valley and Durham","Security","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Unknown","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Unknown","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Unknown","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Unknown","Debt","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Unknown","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Unknown","No function","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Unknown","Property","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Unknown","Security","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","West Central Scotland","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","West Central Scotland","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","West Central Scotland","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","West Central Scotland","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","West Central Scotland","Debt","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","West Central Scotland","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","West Central Scotland","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","West Central Scotland","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","West Central Scotland","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","West Central Scotland","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","West Central Scotland","No function","50","50","28950","26640"
"In post","2022","Mixed","West Central Scotland","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","West Central Scotland","Property","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","West Central Scotland","Security","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","West Central Scotland","Unknown","40","40","[c]","[c]"
"In post","2022","Mixed","West Midlands","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","West Midlands","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","West Midlands","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","West Midlands","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","West Midlands","Debt","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","West Midlands","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","West Midlands","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","West Midlands","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","West Midlands","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","West Midlands","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","West Midlands","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","West Midlands","No function","320","290","27950","26820"
"In post","2022","Mixed","West Midlands","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","West Midlands","Property","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","West Midlands","Security","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","West Wales and The Valleys","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","West Wales and The Valleys","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","West Wales and The Valleys","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","West Wales and The Valleys","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","West Wales and The Valleys","Debt","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","West Wales and The Valleys","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","West Wales and The Valleys","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","West Wales and The Valleys","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","West Wales and The Valleys","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","West Wales and The Valleys","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","West Wales and The Valleys","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","West Wales and The Valleys","No function","100","90","26540","26700"
"In post","2022","Mixed","West Wales and The Valleys","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","West Wales and The Valleys","Property","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","West Wales and The Valleys","Security","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","West Yorkshire","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","West Yorkshire","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","West Yorkshire","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","West Yorkshire","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","West Yorkshire","Debt","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","West Yorkshire","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","West Yorkshire","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","West Yorkshire","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","West Yorkshire","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","West Yorkshire","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","West Yorkshire","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","West Yorkshire","No function","200","190","30560","27570"
"In post","2022","Mixed","West Yorkshire","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","West Yorkshire","Property","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","West Yorkshire","Security","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Bedfordshire and Hertfordshire","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Bedfordshire and Hertfordshire","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Bedfordshire and Hertfordshire","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Bedfordshire and Hertfordshire","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Bedfordshire and Hertfordshire","Debt","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Bedfordshire and Hertfordshire","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Bedfordshire and Hertfordshire","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Bedfordshire and Hertfordshire","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Bedfordshire and Hertfordshire","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Bedfordshire and Hertfordshire","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Bedfordshire and Hertfordshire","No function","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Bedfordshire and Hertfordshire","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Bedfordshire and Hertfordshire","Property","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Bedfordshire and Hertfordshire","Security","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","Debt","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","No function","40","30","[c]","[c]"
"In post","2022","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","Property","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","Security","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cheshire","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cheshire","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cheshire","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cheshire","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cheshire","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cheshire","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cheshire","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cheshire","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cheshire","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cheshire","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cheshire","No function","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cheshire","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cheshire","Property","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cheshire","Security","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cornwall and Isles of Scilly","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cornwall and Isles of Scilly","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cornwall and Isles of Scilly","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cornwall and Isles of Scilly","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cornwall and Isles of Scilly","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cornwall and Isles of Scilly","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cornwall and Isles of Scilly","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cornwall and Isles of Scilly","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cornwall and Isles of Scilly","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cornwall and Isles of Scilly","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cornwall and Isles of Scilly","No function","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cornwall and Isles of Scilly","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cornwall and Isles of Scilly","Property","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cornwall and Isles of Scilly","Security","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cumbria","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cumbria","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cumbria","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cumbria","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cumbria","Digital, Data & Technology","[c]","[c]","[c]","[c]"
