"Status","Year","Disability","Function_of_post","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Undeclared","Unknown","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Digital, Data and Technology","70","70","49630","48070"
"In post","2022","Undeclared","Unknown","Economics","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Finance","190","180","36820","33300"
"In post","2022","Undeclared","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Intelligence Analysis","100","90","31280","28800"
"In post","2022","Undeclared","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Medicine","80","70","51740","40060"
"In post","2022","Undeclared","Unknown","Operational Delivery","1250","1150","30350","27370"
"In post","2022","Undeclared","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Other","950","910","27070","22330"
"In post","2022","Undeclared","Unknown","Planning","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Policy","270","260","44660","41950"
"In post","2022","Undeclared","Unknown","Project Delivery","80","70","47900","42420"
"In post","2022","Undeclared","Unknown","Property","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Science and Engineering","160","160","36310","33300"
"In post","2022","Undeclared","Unknown","Security","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Social Research","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Unknown","270","260","39460","36130"
"In post","2022","Undeclared","Unknown","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Analysis","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Analysis","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Analysis","Digital, Data and Technology","50","50","44520","41990"
"In post","2022","Unknown","Analysis","Economics","330","320","42710","36760"
"In post","2022","Unknown","Analysis","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Analysis","Geography","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Analysis","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Analysis","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Analysis","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Analysis","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Analysis","Operational Delivery","230","220","35130","30710"
"In post","2022","Unknown","Analysis","Operational Research","60","60","41800","37930"
"In post","2022","Unknown","Analysis","Other","80","70","53460","51150"
"In post","2022","Unknown","Analysis","Policy","170","160","52020","53360"
"In post","2022","Unknown","Analysis","Science and Engineering","150","140","40620","37280"
"In post","2022","Unknown","Analysis","Social Research","260","250","38190","38340"
"In post","2022","Unknown","Analysis","Statistics","370","360","41470","38340"
"In post","2022","Unknown","Analysis","Tax","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Commercial","1020","990","39180","36820"
"In post","2022","Unknown","Commercial","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Operational Delivery","30","30","[c]","[c]"
"In post","2022","Unknown","Commercial","Other","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Property","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Tax","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Unknown","1270","1250","68810","64500"
"In post","2022","Unknown","Communications","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","Communications","930","900","43370","39750"
"In post","2022","Unknown","Communications","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","Operational Delivery","530","510","28570","26820"
"In post","2022","Unknown","Communications","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","Other","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","Tax","920","890","28400","26820"
"In post","2022","Unknown","Communications","Unknown","190","190","42510","40180"
"In post","2022","Unknown","Counter Fraud","Counter Fraud","310","300","33520","27570"
"In post","2022","Unknown","Counter Fraud","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","Intelligence Analysis","60","60","36160","33370"
"In post","2022","Unknown","Counter Fraud","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","Legal","900","870","32800","33080"
"In post","2022","Unknown","Counter Fraud","Operational Delivery","730","670","29500","26820"
"In post","2022","Unknown","Counter Fraud","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","Other","60","50","39670","33440"
"In post","2022","Unknown","Counter Fraud","Tax","400","380","38160","33370"
"In post","2022","Unknown","Counter Fraud","Unknown","250","250","31960","29380"
"In post","2022","Unknown","Debt","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Debt","Operational Delivery","920","840","24160","21250"
"In post","2022","Unknown","Debt","Other","80","70","21760","21260"
"In post","2022","Unknown","Debt","Tax","390","370","22030","21250"
"In post","2022","Unknown","Debt","Unknown","40","40","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Digital, Data and Technology","3550","3490","41460","38000"
"In post","2022","Unknown","Digital, Data & Technology","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Knowledge and Information Management","100","100","34310","29200"
"In post","2022","Unknown","Digital, Data & Technology","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Operational Delivery","120","110","37300","33370"
"In post","2022","Unknown","Digital, Data & Technology","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Other","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Policy","70","70","42810","40230"
"In post","2022","Unknown","Digital, Data & Technology","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Security","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Tax","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Unknown","270","270","48340","43810"
"In post","2022","Unknown","Finance","Commercial","40","40","[c]","[c]"
"In post","2022","Unknown","Finance","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Finance","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Finance","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Finance","Economics","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Finance","Finance","1560","1510","39500","36500"
"In post","2022","Unknown","Finance","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Finance","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Finance","Operational Delivery","340","300","26270","21680"
"In post","2022","Unknown","Finance","Other","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Finance","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Finance","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Finance","Property","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Finance","Security","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Finance","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Finance","Tax","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Finance","Unknown","90","80","45640","41140"
"In post","2022","Unknown","Human Resources","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Human Resources","1230","1180","35940","32560"
"In post","2022","Unknown","Human Resources","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Operational Delivery","160","150","27950","26820"
"In post","2022","Unknown","Human Resources","Other","40","40","[c]","[c]"
"In post","2022","Unknown","Human Resources","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Tax","50","50","[c]","[c]"
"In post","2022","Unknown","Human Resources","Unknown","160","150","37420","33080"
"In post","2022","Unknown","Internal Audit","Internal Audit","50","40","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Other","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Security","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","Legal","1430","1340","53480","53050"
"In post","2022","Unknown","Legal","Operational Delivery","690","650","25690","24590"
"In post","2022","Unknown","Legal","Other","80","70","34590","27710"
"In post","2022","Unknown","Legal","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","Property","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","Security","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","Tax","70","60","40370","39050"
"In post","2022","Unknown","Legal","Unknown","60","60","49040","47750"
"In post","2022","Unknown","No function","Commercial","40","40","[c]","[c]"
"In post","2022","Unknown","No function","Communications","50","50","[c]","[c]"
"In post","2022","Unknown","No function","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","No function","Counter Fraud","[c]","[c]","[c]","[c]"
