"Status","Year","Sex","Organisation","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Female","Registers of Scotland","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Revenue Scotland","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Revenue Scotland","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Revenue Scotland","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Revenue Scotland","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Revenue Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Revenue Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Revenue Scotland","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Royal Fleet Auxiliary","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Royal Fleet Auxiliary","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Royal Fleet Auxiliary","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Royal Fleet Auxiliary","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Royal Fleet Auxiliary","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Royal Fleet Auxiliary","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Royal Fleet Auxiliary","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Rural Payments Agency","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Rural Payments Agency","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Rural Payments Agency","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Rural Payments Agency","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Rural Payments Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Rural Payments Agency","Unknown","50","40","25600","24920"
"Leaver CS","2021","Female","Rural Payments Agency","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Scotland Office (incl. Office of the Advocate General for Scotland)","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Scotland Office (incl. Office of the Advocate General for Scotland)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Scotland Office (incl. Office of the Advocate General for Scotland)","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Scotland Office (incl. Office of the Advocate General for Scotland)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Scotland Office (incl. Office of the Advocate General for Scotland)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Scotland Office (incl. Office of the Advocate General for Scotland)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Scotland Office (incl. Office of the Advocate General for Scotland)","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Scottish Courts and Tribunals Service","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Scottish Courts and Tribunals Service","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Scottish Courts and Tribunals Service","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Scottish Courts and Tribunals Service","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Scottish Courts and Tribunals Service","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Scottish Courts and Tribunals Service","Unknown","50","50","28260","22820"
"Leaver CS","2021","Female","Scottish Courts and Tribunals Service","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Scottish Fiscal Commission","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Scottish Fiscal Commission","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Scottish Fiscal Commission","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Scottish Fiscal Commission","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Scottish Fiscal Commission","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Scottish Fiscal Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Scottish Fiscal Commission","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Scottish Forestry","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Scottish Forestry","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Scottish Forestry","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Scottish Forestry","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Scottish Forestry","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Scottish Forestry","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Scottish Forestry","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Scottish Government (excl. agencies)","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Scottish Government (excl. agencies)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Scottish Government (excl. agencies)","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Scottish Government (excl. agencies)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Scottish Government (excl. agencies)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Scottish Government (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Scottish Government (excl. agencies)","Unknown","50","40","[c]","[c]"
"Leaver CS","2021","Female","Scottish Government (excl. agencies)","White","80","70","42990","35110"
"Leaver CS","2021","Female","Scottish Housing Regulator","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Scottish Housing Regulator","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Scottish Housing Regulator","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Scottish Housing Regulator","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Scottish Housing Regulator","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Scottish Housing Regulator","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Scottish Prison Service","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Scottish Prison Service","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Scottish Prison Service","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Scottish Prison Service","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Scottish Prison Service","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Scottish Prison Service","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Scottish Prison Service","Unknown","40","40","[c]","[c]"
"Leaver CS","2021","Female","Scottish Prison Service","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Scottish Public Pensions Agency","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Scottish Public Pensions Agency","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Scottish Public Pensions Agency","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Scottish Public Pensions Agency","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Scottish Public Pensions Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Scottish Public Pensions Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Scottish Public Pensions Agency","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Serious Fraud Office","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Serious Fraud Office","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Serious Fraud Office","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Serious Fraud Office","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Serious Fraud Office","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Serious Fraud Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Serious Fraud Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Serious Fraud Office","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Social Security Scotland","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Social Security Scotland","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Social Security Scotland","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Social Security Scotland","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Social Security Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Social Security Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Social Security Scotland","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Standards and Testing Agency","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Standards and Testing Agency","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Standards and Testing Agency","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Standards and Testing Agency","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Standards and Testing Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Standards and Testing Agency","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Student Awards Agency for Scotland","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Student Awards Agency for Scotland","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Student Awards Agency for Scotland","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Student Awards Agency for Scotland","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Student Awards Agency for Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Student Awards Agency for Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Student Awards Agency for Scotland","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Submarine Delivery Agency","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Submarine Delivery Agency","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Submarine Delivery Agency","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Submarine Delivery Agency","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Submarine Delivery Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Submarine Delivery Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Submarine Delivery Agency","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","The National Archives","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","The National Archives","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","The National Archives","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","The National Archives","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","The National Archives","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","The National Archives","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Transport Scotland","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Transport Scotland","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Transport Scotland","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Transport Scotland","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Transport Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Transport Scotland","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","UK Export Finance","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","UK Export Finance","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","UK Export Finance","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","UK Export Finance","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","UK Export Finance","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","UK Export Finance","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","UK Hydrographic Office","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","UK Hydrographic Office","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","UK Hydrographic Office","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","UK Hydrographic Office","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","UK Hydrographic Office","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","UK Hydrographic Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","UK Hydrographic Office","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","UK Intellectual Property Office","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","UK Intellectual Property Office","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","UK Intellectual Property Office","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","UK Intellectual Property Office","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","UK Intellectual Property Office","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","UK Intellectual Property Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","UK Intellectual Property Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","UK Intellectual Property Office","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","UK Space Agency","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","UK Space Agency","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","UK Space Agency","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","UK Space Agency","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","UK Space Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","UK Space Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","UK Space Agency","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","UK Supreme Court","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","UK Supreme Court","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","UK Supreme Court","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","UK Supreme Court","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","UK Supreme Court","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","UK Supreme Court","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","United Kingdom Statistics Authority","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","United Kingdom Statistics Authority","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","United Kingdom Statistics Authority","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","United Kingdom Statistics Authority","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","United Kingdom Statistics Authority","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","United Kingdom Statistics Authority","Undeclared","50","40","[c]","[c]"
"Leaver CS","2021","Female","United Kingdom Statistics Authority","White","80","70","30500","23520"
"Leaver CS","2021","Female","Valuation Office Agency","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Valuation Office Agency","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Valuation Office Agency","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Valuation Office Agency","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Valuation Office Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Valuation Office Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Valuation Office Agency","Unknown","50","40","[c]","[c]"
"Leaver CS","2021","Female","Valuation Office Agency","White","60","50","28260","26000"
"Leaver CS","2021","Female","Vehicle Certification Agency","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Vehicle Certification Agency","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Vehicle Certification Agency","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Vehicle Certification Agency","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Vehicle Certification Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Vehicle Certification Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Vehicle Certification Agency","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Veterinary Medicines Directorate","Asian","[c]","[c]","[c]","[c]"
