"Status","Year","Sexual_orientation","Function_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Undeclared","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data & Technology","Scotland","80","70","35860","33080"
"In post","2022","Undeclared","Digital, Data & Technology","South East (England)","160","150","37550","33570"
"In post","2022","Undeclared","Digital, Data & Technology","South West (England)","560","530","39130","38450"
"In post","2022","Undeclared","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data & Technology","Wales","260","250","40680","39920"
"In post","2022","Undeclared","Digital, Data & Technology","West Midlands (England)","90","90","40430","35980"
"In post","2022","Undeclared","Digital, Data & Technology","Yorkshire and The Humber","140","140","40400","37640"
"In post","2022","Undeclared","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","East of England","30","30","[c]","[c]"
"In post","2022","Undeclared","Finance","London","340","340","47460","42790"
"In post","2022","Undeclared","Finance","North East (England)","60","60","39760","33370"
"In post","2022","Undeclared","Finance","North West (England)","110","100","35380","33370"
"In post","2022","Undeclared","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","Scotland","80","60","27760","22080"
"In post","2022","Undeclared","Finance","South East (England)","120","110","37920","35000"
"In post","2022","Undeclared","Finance","South West (England)","110","110","40180","36460"
"In post","2022","Undeclared","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","Wales","50","50","35090","31850"
"In post","2022","Undeclared","Finance","West Midlands (England)","70","70","39170","35310"
"In post","2022","Undeclared","Finance","Yorkshire and The Humber","210","200","35820","31660"
"In post","2022","Undeclared","Grants Management","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Grants Management","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Grants Management","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Grants Management","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Grants Management","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Grants Management","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Grants Management","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Grants Management","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Grants Management","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","East Midlands (England)","40","30","[c]","[c]"
"In post","2022","Undeclared","Human Resources","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","London","230","230","43750","40070"
"In post","2022","Undeclared","Human Resources","North East (England)","50","40","[c]","[c]"
"In post","2022","Undeclared","Human Resources","North West (England)","110","100","31350","27570"
"In post","2022","Undeclared","Human Resources","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Scotland","80","70","26100","22330"
"In post","2022","Undeclared","Human Resources","South East (England)","60","60","35490","33300"
"In post","2022","Undeclared","Human Resources","South West (England)","80","70","34500","33300"
"In post","2022","Undeclared","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Wales","50","50","35180","29440"
"In post","2022","Undeclared","Human Resources","West Midlands (England)","50","40","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Yorkshire and The Humber","50","50","34840","32100"
"In post","2022","Undeclared","Internal Audit","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Legal","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Legal","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Legal","London","330","310","55410","58590"
"In post","2022","Undeclared","Legal","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Legal","North West (England)","50","50","39390","33370"
"In post","2022","Undeclared","Legal","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Legal","Scotland","50","50","54470","53490"
"In post","2022","Undeclared","Legal","South East (England)","40","30","[c]","[c]"
"In post","2022","Undeclared","Legal","South West (England)","40","40","[c]","[c]"
"In post","2022","Undeclared","Legal","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Legal","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Legal","Yorkshire and The Humber","40","30","[c]","[c]"
"In post","2022","Undeclared","No function","East Midlands (England)","1400","1270","30660","27570"
"In post","2022","Undeclared","No function","East of England","1160","1070","31470","29090"
"In post","2022","Undeclared","No function","London","4620","4420","42690","37560"
"In post","2022","Undeclared","No function","North East (England)","1440","1260","28040","26590"
"In post","2022","Undeclared","No function","North West (England)","2920","2650","29140","27570"
"In post","2022","Undeclared","No function","Northern Ireland","90","90","33010","33080"
"In post","2022","Undeclared","No function","Overseas","180","180","51080","53470"
"In post","2022","Undeclared","No function","Scotland","1320","1180","29350","27570"
"In post","2022","Undeclared","No function","South East (England)","1860","1700","32120","29290"
"In post","2022","Undeclared","No function","South West (England)","1580","1420","31630","27570"
"In post","2022","Undeclared","No function","Unknown","70","60","31480","27570"
"In post","2022","Undeclared","No function","Wales","2410","2080","26340","22080"
"In post","2022","Undeclared","No function","West Midlands (England)","1710","1560","29720","27570"
"In post","2022","Undeclared","No function","Yorkshire and The Humber","1810","1630","31280","27570"
"In post","2022","Undeclared","Project Delivery","East Midlands (England)","60","50","37690","36370"
"In post","2022","Undeclared","Project Delivery","East of England","90","80","38190","36460"
"In post","2022","Undeclared","Project Delivery","London","300","290","55670","54100"
"In post","2022","Undeclared","Project Delivery","North East (England)","70","70","39550","39310"
"In post","2022","Undeclared","Project Delivery","North West (England)","170","160","39610","36410"
"In post","2022","Undeclared","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Project Delivery","Scotland","120","110","38220","35110"
"In post","2022","Undeclared","Project Delivery","South East (England)","190","180","36360","34520"
"In post","2022","Undeclared","Project Delivery","South West (England)","1120","1070","41960","40580"
"In post","2022","Undeclared","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Project Delivery","Wales","50","40","[c]","[c]"
"In post","2022","Undeclared","Project Delivery","West Midlands (England)","80","80","38600","39880"
"In post","2022","Undeclared","Project Delivery","Yorkshire and The Humber","60","60","40890","37650"
"In post","2022","Undeclared","Property","East Midlands (England)","40","40","[c]","[c]"
"In post","2022","Undeclared","Property","East of England","60","50","36670","33330"
"In post","2022","Undeclared","Property","London","170","160","45830","40650"
"In post","2022","Undeclared","Property","North East (England)","30","30","[c]","[c]"
"In post","2022","Undeclared","Property","North West (England)","60","60","37990","34290"
"In post","2022","Undeclared","Property","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Property","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Property","Scotland","40","40","[c]","[c]"
"In post","2022","Undeclared","Property","South East (England)","110","100","36010","33380"
"In post","2022","Undeclared","Property","South West (England)","100","90","35130","33300"
"In post","2022","Undeclared","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Property","Wales","60","50","33700","31900"
"In post","2022","Undeclared","Property","West Midlands (England)","60","60","37480","33090"
"In post","2022","Undeclared","Property","Yorkshire and The Humber","80","80","38820","36050"
"In post","2022","Undeclared","Security","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Security","East of England","120","120","34860","33300"
"In post","2022","Undeclared","Security","London","210","210","45320","43440"
"In post","2022","Undeclared","Security","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Security","North West (England)","40","30","[c]","[c]"
"In post","2022","Undeclared","Security","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Security","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Security","Scotland","120","120","34400","39070"
"In post","2022","Undeclared","Security","South East (England)","200","200","34950","39070"
"In post","2022","Undeclared","Security","South West (England)","150","140","31870","33300"
"In post","2022","Undeclared","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Security","Wales","40","30","[c]","[c]"
"In post","2022","Undeclared","Security","West Midlands (England)","40","40","[c]","[c]"
"In post","2022","Undeclared","Security","Yorkshire and The Humber","90","90","36010","39070"
"In post","2022","Undeclared","Unknown","East Midlands (England)","150","140","29260","26250"
"In post","2022","Undeclared","Unknown","East of England","390","360","28200","26450"
"In post","2022","Undeclared","Unknown","London","1880","1770","40840","35200"
"In post","2022","Undeclared","Unknown","North East (England)","140","130","26910","25220"
"In post","2022","Undeclared","Unknown","North West (England)","670","610","28220","25220"
"In post","2022","Undeclared","Unknown","Northern Ireland","60","60","26100","23730"
"In post","2022","Undeclared","Unknown","Overseas","90","90","38610","32260"
"In post","2022","Undeclared","Unknown","Scotland","830","800","38870","33250"
"In post","2022","Undeclared","Unknown","South East (England)","1080","1000","31160","27370"
"In post","2022","Undeclared","Unknown","South West (England)","490","460","31800","27370"
"In post","2022","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Wales","800","750","40700","38160"
"In post","2022","Undeclared","Unknown","West Midlands (England)","240","220","30580","27370"
"In post","2022","Undeclared","Unknown","Yorkshire and The Humber","510","490","29200","26160"
"In post","2022","Unknown","Analysis","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Analysis","East of England","200","190","35580","31920"
"In post","2022","Unknown","Analysis","London","490","480","46960","41750"
"In post","2022","Unknown","Analysis","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Analysis","North West (England)","60","60","36660","33370"
"In post","2022","Unknown","Analysis","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Analysis","South East (England)","380","360","40960","38340"
"In post","2022","Unknown","Analysis","South West (England)","180","170","35480","32010"
"In post","2022","Unknown","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Analysis","Wales","310","300","38160","36840"
"In post","2022","Unknown","Analysis","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Analysis","Yorkshire and The Humber","70","60","37870","35310"
"In post","2022","Unknown","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","East of England","60","60","54140","51710"
"In post","2022","Unknown","Commercial","London","780","770","67430","64500"
"In post","2022","Unknown","Commercial","North East (England)","30","30","[c]","[c]"
"In post","2022","Unknown","Commercial","North West (England)","260","250","53740","50240"
