"Status","Year","Function_of_post","Parent_department","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Internal Audit","HM Revenue and Customs","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","HM Revenue and Customs","Black","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","HM Revenue and Customs","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","HM Revenue and Customs","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","HM Revenue and Customs","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","HM Revenue and Customs","White","40","40","[c]","[c]"
"In post","2022","Internal Audit","HM Treasury","Asian","60","60","47850","47180"
"In post","2022","Internal Audit","HM Treasury","Black","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","HM Treasury","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","HM Treasury","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","HM Treasury","White","260","250","49970","47110"
"In post","2022","Internal Audit","Ministry of Defence","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Ministry of Defence","Black","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Ministry of Defence","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Ministry of Defence","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Ministry of Defence","White","130","120","38990","36050"
"In post","2022","Internal Audit","Ministry of Justice","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Ministry of Justice","Black","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Ministry of Justice","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Ministry of Justice","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Ministry of Justice","White","40","40","[c]","[c]"
"In post","2022","Internal Audit","Scottish Government","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Scottish Government","Black","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Scottish Government","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Scottish Government","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Scottish Government","White","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","UK Export Finance","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","UK Export Finance","Black","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","UK Export Finance","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","UK Export Finance","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","UK Export Finance","White","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","UK Statistics Authority","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","UK Statistics Authority","Black","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","UK Statistics Authority","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","UK Statistics Authority","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","UK Statistics Authority","White","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Attorney General's Departments","Asian","940","870","43340","48080"
"In post","2022","Legal","Attorney General's Departments","Black","530","500","41540","34320"
"In post","2022","Legal","Attorney General's Departments","Mixed","260","240","46870","50500"
"In post","2022","Legal","Attorney General's Departments","Other ethnicity","80","80","46740","50500"
"In post","2022","Legal","Attorney General's Departments","Undeclared","190","180","47960","51830"
"In post","2022","Legal","Attorney General's Departments","Unknown","930","860","48700","51520"
"In post","2022","Legal","Attorney General's Departments","White","5990","5550","45560","48830"
"In post","2022","Legal","Cabinet Office","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Cabinet Office","Black","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Cabinet Office","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Cabinet Office","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Cabinet Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Cabinet Office","White","40","40","[c]","[c]"
"In post","2022","Legal","Charity Commission","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Charity Commission","Black","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Charity Commission","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Charity Commission","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Charity Commission","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Charity Commission","White","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Competition and Markets Authority","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Competition and Markets Authority","Black","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Competition and Markets Authority","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Competition and Markets Authority","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Competition and Markets Authority","White","120","120","71140","72430"
"In post","2022","Legal","Department for Business, Energy and Industrial Strategy","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Department for Business, Energy and Industrial Strategy","Black","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Department for Business, Energy and Industrial Strategy","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Department for Business, Energy and Industrial Strategy","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Department for Business, Energy and Industrial Strategy","White","80","80","48380","43740"
"In post","2022","Legal","Department for Education","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Department for Education","Black","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Department for Education","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Department for Education","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Department for Education","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Department for Education","White","60","50","52200","57380"
"In post","2022","Legal","Department for Transport","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Department for Transport","Black","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Department for Transport","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Department for Transport","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Department for Transport","White","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Department for Work and Pensions","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Department for Work and Pensions","Black","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Department for Work and Pensions","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Department for Work and Pensions","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Department for Work and Pensions","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Department for Work and Pensions","White","60","60","35480","28360"
"In post","2022","Legal","Department of Health and Social Care","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Department of Health and Social Care","Black","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Department of Health and Social Care","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Department of Health and Social Care","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Department of Health and Social Care","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Department of Health and Social Care","White","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Food Standards Agency","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Food Standards Agency","Black","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Food Standards Agency","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Food Standards Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Food Standards Agency","White","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Foreign, Commonwealth and Development Office","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Foreign, Commonwealth and Development Office","Black","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Foreign, Commonwealth and Development Office","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Foreign, Commonwealth and Development Office","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Foreign, Commonwealth and Development Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Foreign, Commonwealth and Development Office","White","100","80","56870","57540"
"In post","2022","Legal","HM Land Registry","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Legal","HM Land Registry","Black","[c]","[c]","[c]","[c]"
"In post","2022","Legal","HM Land Registry","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Legal","HM Land Registry","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Legal","HM Land Registry","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","HM Land Registry","Unknown","40","40","[c]","[c]"
"In post","2022","Legal","HM Land Registry","White","200","180","49670","57000"
"In post","2022","Legal","HM Revenue and Customs","Asian","130","130","39730","33370"
"In post","2022","Legal","HM Revenue and Customs","Black","60","60","36390","33370"
"In post","2022","Legal","HM Revenue and Customs","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Legal","HM Revenue and Customs","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Legal","HM Revenue and Customs","Undeclared","50","50","41880","35980"
"In post","2022","Legal","HM Revenue and Customs","Unknown","280","270","40640","33370"
"In post","2022","Legal","HM Revenue and Customs","White","800","750","44060","37930"
"In post","2022","Legal","HM Treasury","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Legal","HM Treasury","Black","[c]","[c]","[c]","[c]"
"In post","2022","Legal","HM Treasury","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Legal","HM Treasury","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Legal","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","HM Treasury","White","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Ministry of Defence","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Ministry of Defence","Black","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Ministry of Defence","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Ministry of Defence","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Ministry of Defence","White","40","40","[c]","[c]"
"In post","2022","Legal","Ministry of Justice","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Ministry of Justice","Black","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Ministry of Justice","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Ministry of Justice","Other ethnicity","[c]","[c]","[c]","[c]"
