"Status","Year","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Lincolnshire CC","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire CC","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire CC","Unknown","70","70","27100","26130"
"New entrant CS","2022","Lisburn and Castlereagh","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lisburn and Castlereagh","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lisburn and Castlereagh","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lisburn and Castlereagh","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Liverpool","Heterosexual / straight","910","890","25690","23170"
"New entrant CS","2022","Liverpool","LGBO","110","110","25390","23740"
"New entrant CS","2022","Liverpool","Undeclared","60","50","26190","24310"
"New entrant CS","2022","Liverpool","Unknown","620","590","25090","23170"
"New entrant CS","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Luton","Heterosexual / straight","60","50","28660","27570"
"New entrant CS","2022","Luton","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Luton","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Luton","Unknown","40","30","[c]","[c]"
"New entrant CS","2022","Manchester","Heterosexual / straight","830","820","31360","27570"
"New entrant CS","2022","Manchester","LGBO","120","110","30420","27570"
"New entrant CS","2022","Manchester","Undeclared","70","70","30060","26590"
"New entrant CS","2022","Manchester","Unknown","420","400","29900","26590"
"New entrant CS","2022","Medway","Heterosexual / straight","140","130","27400","27430"
"New entrant CS","2022","Medway","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medway","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medway","Unknown","80","80","26010","26140"
"New entrant CS","2022","Merton, Kingston upon Thames and Sutton","Heterosexual / straight","90","80","32990","31060"
"New entrant CS","2022","Merton, Kingston upon Thames and Sutton","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merton, Kingston upon Thames and Sutton","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merton, Kingston upon Thames and Sutton","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","Mid and East Antrim","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid and East Antrim","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid and East Antrim","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid Kent","Heterosexual / straight","100","90","28290","24800"
"New entrant CS","2022","Mid Kent","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid Kent","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid Kent","Unknown","60","50","26770","25460"
"New entrant CS","2022","Mid Lancashire","Heterosexual / straight","290","280","26700","23140"
"New entrant CS","2022","Mid Lancashire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid Lancashire","Unknown","140","130","26160","23410"
"New entrant CS","2022","Mid Ulster","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid Ulster","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid Ulster","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Milton Keynes","Heterosexual / straight","140","140","27570","28140"
"New entrant CS","2022","Milton Keynes","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Milton Keynes","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Milton Keynes","Unknown","60","60","27690","27570"
"New entrant CS","2022","Monmouthshire and Newport","Heterosexual / straight","640","620","30150","30210"
"New entrant CS","2022","Monmouthshire and Newport","LGBO","70","70","29110","30710"
"New entrant CS","2022","Monmouthshire and Newport","Undeclared","50","50","[c]","[c]"
"New entrant CS","2022","Monmouthshire and Newport","Unknown","180","170","28480","24030"
"New entrant CS","2022","Na h-Eileanan Siar","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Na h-Eileanan Siar","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Na h-Eileanan Siar","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Newry, Mourne and Down","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Newry, Mourne and Down","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Newry, Mourne and Down","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North and North East Lincolnshire","Heterosexual / straight","50","50","27650","24880"
"New entrant CS","2022","North and North East Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North and North East Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North and North East Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North and West Norfolk","Heterosexual / straight","60","60","24100","23270"
"New entrant CS","2022","North and West Norfolk","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North and West Norfolk","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","North Hampshire","Heterosexual / straight","70","60","28910","26130"
"New entrant CS","2022","North Hampshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Hampshire","Unknown","50","40","[c]","[c]"
"New entrant CS","2022","North Lanarkshire","Heterosexual / straight","170","170","24300","21260"
"New entrant CS","2022","North Lanarkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Lanarkshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Lanarkshire","Unknown","80","80","23470","21640"
"New entrant CS","2022","North Northamptonshire","Heterosexual / straight","90","90","23830","21260"
"New entrant CS","2022","North Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Northamptonshire","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","North Nottinghamshire","Heterosexual / straight","110","110","25570","24780"
"New entrant CS","2022","North Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Nottinghamshire","Unknown","70","60","25630","24770"
"New entrant CS","2022","North Yorkshire CC","Heterosexual / straight","100","90","31830","28700"
"New entrant CS","2022","North Yorkshire CC","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire CC","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire CC","Unknown","60","60","29310","25660"
"New entrant CS","2022","Northumberland","Heterosexual / straight","50","50","27560","27570"
"New entrant CS","2022","Northumberland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Norwich and East Norfolk","Heterosexual / straight","290","280","24740","23140"
"New entrant CS","2022","Norwich and East Norfolk","LGBO","40","30","[c]","[c]"
"New entrant CS","2022","Norwich and East Norfolk","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Norwich and East Norfolk","Unknown","70","70","26980","24800"
"New entrant CS","2022","Nottingham","Heterosexual / straight","780","750","27840","26590"
"New entrant CS","2022","Nottingham","LGBO","90","90","26360","26590"
"New entrant CS","2022","Nottingham","Undeclared","60","60","29970","26590"
"New entrant CS","2022","Nottingham","Unknown","440","430","26390","25000"
"New entrant CS","2022","Orkney Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Orkney Islands","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Orkney Islands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Oxfordshire CC","Heterosexual / straight","250","240","29850","27570"
"New entrant CS","2022","Oxfordshire CC","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Oxfordshire CC","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Oxfordshire CC","Unknown","150","140","26780","26310"
"New entrant CS","2022","Perth and Kinross, and Stirling","Heterosexual / straight","30","30","[c]","[c]"
"New entrant CS","2022","Perth and Kinross, and Stirling","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Perth and Kinross, and Stirling","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Perth and Kinross, and Stirling","Unknown","80","80","24050","21640"
"New entrant CS","2022","Peterborough","Heterosexual / straight","90","90","29840","27570"
"New entrant CS","2022","Peterborough","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Peterborough","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Peterborough","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Plymouth","Heterosexual / straight","170","160","28360","24800"
"New entrant CS","2022","Plymouth","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Plymouth","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Plymouth","Unknown","150","150","25800","22600"
"New entrant CS","2022","Portsmouth","Heterosexual / straight","160","150","30260","26350"
"New entrant CS","2022","Portsmouth","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Portsmouth","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Portsmouth","Unknown","120","110","26260","24880"
"New entrant CS","2022","Powys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Powys","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Powys","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Powys","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Redbridge and Waltham Forest","Heterosexual / straight","190","190","29740","27980"
"New entrant CS","2022","Redbridge and Waltham Forest","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Redbridge and Waltham Forest","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Redbridge and Waltham Forest","Unknown","50","40","[c]","[c]"
"New entrant CS","2022","Sandwell","Heterosexual / straight","70","60","26930","27570"
"New entrant CS","2022","Sandwell","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sandwell","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sandwell","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","Scottish Borders","Heterosexual / straight","30","30","[c]","[c]"
"New entrant CS","2022","Scottish Borders","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Borders","Unknown","50","50","[c]","[c]"
"New entrant CS","2022","Sefton","Heterosexual / straight","350","340","27610","26370"
"New entrant CS","2022","Sefton","LGBO","50","40","[c]","[c]"
"New entrant CS","2022","Sefton","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sefton","Unknown","260","250","24970","24880"
"New entrant CS","2022","Sheffield","Heterosexual / straight","490","480","30430","27570"
"New entrant CS","2022","Sheffield","LGBO","50","50","28550","25480"
"New entrant CS","2022","Sheffield","Undeclared","30","30","[c]","[c]"
"New entrant CS","2022","Sheffield","Unknown","250","230","30220","24880"
"New entrant CS","2022","Shetland Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shetland Islands","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shetland Islands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","Heterosexual / straight","90","80","28120","27570"
"New entrant CS","2022","Shropshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","Solihull","Heterosexual / straight","80","80","27360","27570"
"New entrant CS","2022","Solihull","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Solihull","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Solihull","Unknown","70","70","28820","24880"
"New entrant CS","2022","Somerset CC","Heterosexual / straight","190","180","28030","24090"
"New entrant CS","2022","Somerset CC","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Unknown","100","100","28380","24090"
"New entrant CS","2022","South and West Derbyshire","Heterosexual / straight","90","80","28110","23800"
"New entrant CS","2022","South and West Derbyshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South and West Derbyshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South and West Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Ayrshire","Heterosexual / straight","50","50","[c]","[c]"
"New entrant CS","2022","South Ayrshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Ayrshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Ayrshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Heterosexual / straight","400","340","27400","23880"
"New entrant CS","2022","South Hampshire","LGBO","30","30","[c]","[c]"
"New entrant CS","2022","South Hampshire","Undeclared","40","30","[c]","[c]"
"New entrant CS","2022","South Hampshire","Unknown","110","90","24000","19860"
"New entrant CS","2022","South Lanarkshire","Heterosexual / straight","200","200","24800","21250"
"New entrant CS","2022","South Lanarkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Lanarkshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Lanarkshire","Unknown","140","140","23700","21250"
"New entrant CS","2022","South Nottinghamshire","Heterosexual / straight","120","120","29160","24620"
"New entrant CS","2022","South Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","South Teesside","Heterosexual / straight","70","70","27380","27570"
"New entrant CS","2022","South Teesside","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Teesside","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Teesside","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West Wales","Heterosexual / straight","120","110","28880","23170"
"New entrant CS","2022","South West Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West Wales","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","Southampton","Heterosexual / straight","120","120","31600","27570"
"New entrant CS","2022","Southampton","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","Unknown","60","50","30220","26130"
"New entrant CS","2022","Southend-on-Sea","Heterosexual / straight","60","50","29250","28200"
"New entrant CS","2022","Southend-on-Sea","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southend-on-Sea","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southend-on-Sea","Unknown","60","50","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Heterosexual / straight","370","360","26990","23140"
"New entrant CS","2022","Staffordshire CC","LGBO","40","40","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","Unknown","160","160","25710","23140"
"New entrant CS","2022","Stoke-on-Trent","Heterosexual / straight","150","130","26050","23170"
