"Status","Year","Parent_department","Sex","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Department for Levelling Up, Housing and Communities","Female","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Female","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Female","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Female","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Female","Merseyside","40","40","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Female","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Female","Northumberland, and Tyne and Wear","40","40","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Female","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Female","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Female","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Female","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Female","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Female","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Female","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Female","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Female","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Female","West Midlands","190","180","37040","30870"
"In post","2022","Department for Levelling Up, Housing and Communities","Female","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Female","West Yorkshire","60","50","41080","37070"
"In post","2022","Department for Levelling Up, Housing and Communities","Male","Bedfordshire and Hertfordshire","30","30","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Male","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Male","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Male","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Male","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Male","Derbyshire and Nottinghamshire","40","30","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Male","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Male","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Male","East Anglia","40","30","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Male","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Male","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Male","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Male","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Male","Gloucestershire, Wiltshire and Bath/Bristol area","260","250","35720","32780"
"In post","2022","Department for Levelling Up, Housing and Communities","Male","Greater Manchester","50","50","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Male","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Male","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Male","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Male","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Male","Inner London - West","1120","1110","48630","53130"
"In post","2022","Department for Levelling Up, Housing and Communities","Male","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Male","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Male","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Male","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Male","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Male","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Male","Northumberland, and Tyne and Wear","50","50","44670","44340"
"In post","2022","Department for Levelling Up, Housing and Communities","Male","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Male","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Male","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Male","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Male","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Male","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Male","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Male","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Male","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Male","West Midlands","140","140","37990","36340"
"In post","2022","Department for Levelling Up, Housing and Communities","Male","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Male","West Yorkshire","40","40","[c]","[c]"
"In post","2022","Department for Transport","Female","Bedfordshire and Hertfordshire","40","30","[c]","[c]"
"In post","2022","Department for Transport","Female","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Female","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Female","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Female","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Female","Derbyshire and Nottinghamshire","180","170","34390","31730"
"In post","2022","Department for Transport","Female","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Female","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Female","East Anglia","30","30","[c]","[c]"
"In post","2022","Department for Transport","Female","East Wales","40","30","[c]","[c]"
"In post","2022","Department for Transport","Female","East Yorkshire and Northern Lincolnshire","30","30","[c]","[c]"
"In post","2022","Department for Transport","Female","Eastern Scotland","40","30","[c]","[c]"
"In post","2022","Department for Transport","Female","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Female","Gloucestershire, Wiltshire and Bath/Bristol area","230","210","33300","28770"
"In post","2022","Department for Transport","Female","Greater Manchester","50","50","26540","26700"
"In post","2022","Department for Transport","Female","Hampshire and Isle of Wight","370","350","34820","30730"
"In post","2022","Department for Transport","Female","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Female","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Female","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Female","Inner London - West","1320","1280","48670","44030"
"In post","2022","Department for Transport","Female","Kent","50","40","[c]","[c]"
"In post","2022","Department for Transport","Female","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Female","Leicestershire, Rutland and Northamptonshire","50","40","[c]","[c]"
"In post","2022","Department for Transport","Female","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Female","Merseyside","40","40","[c]","[c]"
"In post","2022","Department for Transport","Female","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Female","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Female","Northumberland, and Tyne and Wear","160","140","25700","21840"
"In post","2022","Department for Transport","Female","Outer London - East and North East","40","30","[c]","[c]"
"In post","2022","Department for Transport","Female","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Female","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Female","Overseas","[c]","[c]","[c]","[c]"
