"Status","Year","Age","Parent_department","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","30-39","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","30-39","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","HM Treasury","White","580","570","55290","55960"
"In post","2022","30-39","Home Office","Asian","1270","1190","31970","28850"
"In post","2022","30-39","Home Office","Black","340","320","32980","29030"
"In post","2022","30-39","Home Office","Mixed","200","190","35160","30820"
"In post","2022","30-39","Home Office","Other ethnicity","60","50","33780","28850"
"In post","2022","30-39","Home Office","Undeclared","280","270","35080","30820"
"In post","2022","30-39","Home Office","Unknown","1050","1030","33980","27370"
"In post","2022","30-39","Home Office","White","5540","5240","32390","26200"
"In post","2022","30-39","Ministry of Defence","Asian","370","360","37610","34350"
"In post","2022","30-39","Ministry of Defence","Black","190","180","34780","34000"
"In post","2022","30-39","Ministry of Defence","Mixed","170","160","37730","34200"
"In post","2022","30-39","Ministry of Defence","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Ministry of Defence","Undeclared","480","480","38810","38810"
"In post","2022","30-39","Ministry of Defence","Unknown","1620","1580","35670","33300"
"In post","2022","30-39","Ministry of Defence","White","7930","7630","35500","33300"
"In post","2022","30-39","Ministry of Justice","Asian","1310","1210","29210","25820"
"In post","2022","30-39","Ministry of Justice","Black","780","750","30500","30110"
"In post","2022","30-39","Ministry of Justice","Mixed","550","530","31010","28400"
"In post","2022","30-39","Ministry of Justice","Other ethnicity","100","100","29090","27380"
"In post","2022","30-39","Ministry of Justice","Undeclared","480","460","30590","28540"
"In post","2022","30-39","Ministry of Justice","Unknown","3240","3080","28970","26310"
"In post","2022","30-39","Ministry of Justice","White","13720","13010","30340","28140"
"In post","2022","30-39","National Crime Agency","Asian","90","90","35970","36200"
"In post","2022","30-39","National Crime Agency","Black","[c]","[c]","[c]","[c]"
"In post","2022","30-39","National Crime Agency","Mixed","30","30","[c]","[c]"
"In post","2022","30-39","National Crime Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","30-39","National Crime Agency","Undeclared","50","50","38220","36410"
"In post","2022","30-39","National Crime Agency","Unknown","110","110","40130","36740"
"In post","2022","30-39","National Crime Agency","White","1020","1000","38610","36740"
"In post","2022","30-39","Northern Ireland Office","Asian","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Northern Ireland Office","Black","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Northern Ireland Office","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Northern Ireland Office","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Northern Ireland Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Northern Ireland Office","White","40","40","[c]","[c]"
"In post","2022","30-39","Office for Standards in Education, Children's Services and Skills","Asian","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Office for Standards in Education, Children's Services and Skills","Black","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Office for Standards in Education, Children's Services and Skills","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Office for Standards in Education, Children's Services and Skills","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Office for Standards in Education, Children's Services and Skills","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Office for Standards in Education, Children's Services and Skills","White","330","320","43840","39850"
"In post","2022","30-39","Office of Gas and Electricity Markets","Asian","50","50","44120","40500"
"In post","2022","30-39","Office of Gas and Electricity Markets","Black","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Office of Gas and Electricity Markets","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Office of Gas and Electricity Markets","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Office of Gas and Electricity Markets","Unknown","40","40","[c]","[c]"
"In post","2022","30-39","Office of Gas and Electricity Markets","White","330","330","44210","42410"
"In post","2022","30-39","Office of Qualifications and Examinations Regulation","Asian","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Office of Qualifications and Examinations Regulation","Black","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Office of Qualifications and Examinations Regulation","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Office of Qualifications and Examinations Regulation","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Office of Qualifications and Examinations Regulation","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Office of Qualifications and Examinations Regulation","White","70","60","43070","39540"
"In post","2022","30-39","Office of Rail and Road","Asian","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Office of Rail and Road","Black","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Office of Rail and Road","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Office of Rail and Road","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Office of Rail and Road","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Office of Rail and Road","White","60","60","52350","51310"
"In post","2022","30-39","Office of the Secretary of State for Scotland","Asian","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Office of the Secretary of State for Scotland","Black","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Office of the Secretary of State for Scotland","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Office of the Secretary of State for Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Office of the Secretary of State for Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Office of the Secretary of State for Scotland","White","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Office of the Secretary of State for Wales","Asian","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Office of the Secretary of State for Wales","Black","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Office of the Secretary of State for Wales","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Office of the Secretary of State for Wales","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Office of the Secretary of State for Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Office of the Secretary of State for Wales","White","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Scottish Government","Asian","120","110","35560","31540"
"In post","2022","30-39","Scottish Government","Black","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Scottish Government","Mixed","60","60","38080","34600"
"In post","2022","30-39","Scottish Government","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Scottish Government","Undeclared","150","140","36940","35000"
"In post","2022","30-39","Scottish Government","Unknown","1990","1920","32730","30450"
"In post","2022","30-39","Scottish Government","White","4040","3900","37660","35000"
"In post","2022","30-39","The National Archives","Asian","[c]","[c]","[c]","[c]"
"In post","2022","30-39","The National Archives","Black","[c]","[c]","[c]","[c]"
"In post","2022","30-39","The National Archives","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","30-39","The National Archives","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","30-39","The National Archives","Unknown","40","40","[c]","[c]"
"In post","2022","30-39","The National Archives","White","70","70","33200","31500"
"In post","2022","30-39","UK Export Finance","Asian","[c]","[c]","[c]","[c]"
"In post","2022","30-39","UK Export Finance","Black","[c]","[c]","[c]","[c]"
"In post","2022","30-39","UK Export Finance","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","30-39","UK Export Finance","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","30-39","UK Export Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","30-39","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","UK Export Finance","White","70","60","55590","52900"
"In post","2022","30-39","UK Statistics Authority","Asian","50","50","34490","32260"
"In post","2022","30-39","UK Statistics Authority","Black","[c]","[c]","[c]","[c]"
"In post","2022","30-39","UK Statistics Authority","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","30-39","UK Statistics Authority","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","30-39","UK Statistics Authority","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","30-39","UK Statistics Authority","Unknown","270","250","35000","36840"
"In post","2022","30-39","UK Statistics Authority","White","1040","970","37200","36840"
"In post","2022","30-39","UK Supreme Court","Asian","[c]","[c]","[c]","[c]"
"In post","2022","30-39","UK Supreme Court","Black","[c]","[c]","[c]","[c]"
"In post","2022","30-39","UK Supreme Court","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","30-39","UK Supreme Court","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","30-39","UK Supreme Court","White","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Water Services Regulation Authority","Asian","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Water Services Regulation Authority","Black","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Water Services Regulation Authority","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Water Services Regulation Authority","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Water Services Regulation Authority","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Water Services Regulation Authority","White","40","30","[c]","[c]"
"In post","2022","30-39","Welsh Government","Asian","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Welsh Government","Black","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Welsh Government","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Welsh Government","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Welsh Government","Undeclared","40","40","[c]","[c]"
"In post","2022","30-39","Welsh Government","Unknown","60","60","41360","36670"
"In post","2022","30-39","Welsh Government","White","1110","1060","38300","38160"
"In post","2022","40-49","Attorney General's Departments","Asian","350","320","46530","51250"
"In post","2022","40-49","Attorney General's Departments","Black","130","130","43640","40890"
"In post","2022","40-49","Attorney General's Departments","Mixed","80","80","52010","52080"
"In post","2022","40-49","Attorney General's Departments","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Attorney General's Departments","Undeclared","60","60","50450","53730"
"In post","2022","40-49","Attorney General's Departments","Unknown","290","260","49750","53050"
"In post","2022","40-49","Attorney General's Departments","White","1890","1730","49010","51470"
"In post","2022","40-49","Cabinet Office","Asian","140","130","50680","54700"
"In post","2022","40-49","Cabinet Office","Black","80","70","42930","40600"
"In post","2022","40-49","Cabinet Office","Mixed","40","40","[c]","[c]"
"In post","2022","40-49","Cabinet Office","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Cabinet Office","Undeclared","80","80","47040","41570"
"In post","2022","40-49","Cabinet Office","Unknown","730","710","64260","61850"
"In post","2022","40-49","Cabinet Office","White","1230","1190","53890","54700"
"In post","2022","40-49","Chancellor's other departments","Asian","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Chancellor's other departments","Black","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Chancellor's other departments","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Chancellor's other departments","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Chancellor's other departments","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Chancellor's other departments","White","80","80","71500","70820"
