"Status","Year","Responsibility_level","Sexual_orientation","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","SEO/HEO","Undeclared","Scotland","50","50","39470","37880"
"Leaver CS","2021","SEO/HEO","Undeclared","South East (England)","60","50","39000","38700"
"Leaver CS","2021","SEO/HEO","Undeclared","South West (England)","70","70","37640","37210"
"Leaver CS","2021","SEO/HEO","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Undeclared","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Undeclared","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Undeclared","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Unknown","East Midlands (England)","120","110","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Unknown","East of England","210","180","36010","34530"
"Leaver CS","2021","SEO/HEO","Unknown","London","590","510","36190","35850"
"Leaver CS","2021","SEO/HEO","Unknown","North East (England)","110","90","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Unknown","North West (England)","160","140","36030","35160"
"Leaver CS","2021","SEO/HEO","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Unknown","Overseas","40","30","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Unknown","Scotland","210","190","39940","39500"
"Leaver CS","2021","SEO/HEO","Unknown","South East (England)","130","120","36450","36460"
"Leaver CS","2021","SEO/HEO","Unknown","South West (England)","190","180","35370","35160"
"Leaver CS","2021","SEO/HEO","Unknown","Unknown","40","40","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Unknown","Wales","160","140","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Unknown","West Midlands (England)","150","130","36580","34530"
"Leaver CS","2021","SEO/HEO","Unknown","Yorkshire and The Humber","220","180","35790","34880"
"Leaver CS","2021","Unknown","Heterosexual / straight","East Midlands (England)","40","30","[c]","[c]"
"Leaver CS","2021","Unknown","Heterosexual / straight","East of England","40","40","[c]","[c]"
"Leaver CS","2021","Unknown","Heterosexual / straight","London","70","60","[c]","[c]"
"Leaver CS","2021","Unknown","Heterosexual / straight","North East (England)","30","30","[c]","[c]"
"Leaver CS","2021","Unknown","Heterosexual / straight","North West (England)","70","60","[c]","[c]"
"Leaver CS","2021","Unknown","Heterosexual / straight","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Heterosexual / straight","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Heterosexual / straight","South East (England)","70","60","[c]","[c]"
"Leaver CS","2021","Unknown","Heterosexual / straight","South West (England)","70","60","[c]","[c]"
"Leaver CS","2021","Unknown","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Heterosexual / straight","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Heterosexual / straight","West Midlands (England)","50","40","[c]","[c]"
"Leaver CS","2021","Unknown","Heterosexual / straight","Yorkshire and The Humber","40","40","[c]","[c]"
"Leaver CS","2021","Unknown","LGBO","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","LGBO","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","LGBO","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","LGBO","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","LGBO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","LGBO","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","LGBO","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","LGBO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","LGBO","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","LGBO","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","LGBO","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","LGBO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","London","50","40","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","480","470","34920","32400"
"Leaver CS","2021","Unknown","Unknown","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Heterosexual / straight","East Midlands (England)","660","590","20830","21170"
"Leaver CS","2022","AA/AO","Heterosexual / straight","East of England","760","710","22050","21260"
"Leaver CS","2022","AA/AO","Heterosexual / straight","London","870","800","23700","23720"
"Leaver CS","2022","AA/AO","Heterosexual / straight","North East (England)","610","540","21060","21260"
"Leaver CS","2022","AA/AO","Heterosexual / straight","North West (England)","1100","970","21080","21260"
"Leaver CS","2022","AA/AO","Heterosexual / straight","Northern Ireland","60","50","21400","21430"
"Leaver CS","2022","AA/AO","Heterosexual / straight","Scotland","580","520","23110","21260"
"Leaver CS","2022","AA/AO","Heterosexual / straight","South East (England)","1330","1200","21830","21030"
"Leaver CS","2022","AA/AO","Heterosexual / straight","South West (England)","800","740","21520","21010"
"Leaver CS","2022","AA/AO","Heterosexual / straight","Unknown","180","150","20970","21840"
"Leaver CS","2022","AA/AO","Heterosexual / straight","Wales","540","480","21110","21260"
"Leaver CS","2022","AA/AO","Heterosexual / straight","West Midlands (England)","610","550","21220","21010"
"Leaver CS","2022","AA/AO","Heterosexual / straight","Yorkshire and The Humber","790","710","21430","21260"
"Leaver CS","2022","AA/AO","LGBO","East Midlands (England)","40","40","[c]","[c]"
"Leaver CS","2022","AA/AO","LGBO","East of England","50","50","[c]","[c]"
"Leaver CS","2022","AA/AO","LGBO","London","80","70","22930","22970"
"Leaver CS","2022","AA/AO","LGBO","North East (England)","50","50","[c]","[c]"
"Leaver CS","2022","AA/AO","LGBO","North West (England)","80","80","20910","21260"
"Leaver CS","2022","AA/AO","LGBO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","LGBO","Scotland","40","40","[c]","[c]"
"Leaver CS","2022","AA/AO","LGBO","South East (England)","120","110","22230","21260"
"Leaver CS","2022","AA/AO","LGBO","South West (England)","60","60","[c]","[c]"
"Leaver CS","2022","AA/AO","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","LGBO","Wales","40","40","[c]","[c]"
"Leaver CS","2022","AA/AO","LGBO","West Midlands (England)","50","50","[c]","[c]"
"Leaver CS","2022","AA/AO","LGBO","Yorkshire and The Humber","80","70","[c]","[c]"
"Leaver CS","2022","AA/AO","Undeclared","East Midlands (England)","70","60","21240","20970"
"Leaver CS","2022","AA/AO","Undeclared","East of England","80","70","[c]","[c]"
"Leaver CS","2022","AA/AO","Undeclared","London","130","110","22960","23700"
"Leaver CS","2022","AA/AO","Undeclared","North East (England)","60","50","21260","21260"
"Leaver CS","2022","AA/AO","Undeclared","North West (England)","110","90","21100","21260"
"Leaver CS","2022","AA/AO","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Undeclared","Scotland","90","70","23470","21260"
"Leaver CS","2022","AA/AO","Undeclared","South East (England)","140","120","22080","21010"
"Leaver CS","2022","AA/AO","Undeclared","South West (England)","100","90","22050","20970"
"Leaver CS","2022","AA/AO","Undeclared","Unknown","80","50","20620","21590"
"Leaver CS","2022","AA/AO","Undeclared","Wales","40","40","[c]","[c]"
"Leaver CS","2022","AA/AO","Undeclared","West Midlands (England)","70","60","21630","21010"
"Leaver CS","2022","AA/AO","Undeclared","Yorkshire and The Humber","90","70","22630","21260"
"Leaver CS","2022","AA/AO","Unknown","East Midlands (England)","390","350","20590","20970"
"Leaver CS","2022","AA/AO","Unknown","East of England","270","240","21510","21260"
"Leaver CS","2022","AA/AO","Unknown","London","690","610","22580","23040"
"Leaver CS","2022","AA/AO","Unknown","North East (England)","810","650","21230","21260"
"Leaver CS","2022","AA/AO","Unknown","North West (England)","960","830","20830","21260"
"Leaver CS","2022","AA/AO","Unknown","Northern Ireland","70","60","[c]","[c]"
"Leaver CS","2022","AA/AO","Unknown","Scotland","1090","950","23110","21640"
"Leaver CS","2022","AA/AO","Unknown","South East (England)","590","520","22420","21220"
"Leaver CS","2022","AA/AO","Unknown","South West (England)","300","270","21050","21050"
"Leaver CS","2022","AA/AO","Unknown","Unknown","110","100","20720","21590"
"Leaver CS","2022","AA/AO","Unknown","Wales","440","370","20640","20970"
"Leaver CS","2022","AA/AO","Unknown","West Midlands (England)","470","420","20880","20970"
"Leaver CS","2022","AA/AO","Unknown","Yorkshire and The Humber","550","490","21060","21170"
"Leaver CS","2022","EO","Heterosexual / straight","East Midlands (England)","320","290","27330","27570"
"Leaver CS","2022","EO","Heterosexual / straight","East of England","520","470","28180","27570"
"Leaver CS","2022","EO","Heterosexual / straight","London","1250","1150","29650","31010"
"Leaver CS","2022","EO","Heterosexual / straight","North East (England)","240","200","26850","27570"
"Leaver CS","2022","EO","Heterosexual / straight","North West (England)","670","580","26970","27570"
"Leaver CS","2022","EO","Heterosexual / straight","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Heterosexual / straight","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Heterosexual / straight","Scotland","450","390","28340","27570"
"Leaver CS","2022","EO","Heterosexual / straight","South East (England)","770","690","27950","27570"
"Leaver CS","2022","EO","Heterosexual / straight","South West (England)","580","520","26110","27080"
"Leaver CS","2022","EO","Heterosexual / straight","Unknown","70","60","27190","27570"
"Leaver CS","2022","EO","Heterosexual / straight","Wales","250","210","27240","27570"
"Leaver CS","2022","EO","Heterosexual / straight","West Midlands (England)","450","400","27210","27570"
"Leaver CS","2022","EO","Heterosexual / straight","Yorkshire and The Humber","540","490","27080","27570"
"Leaver CS","2022","EO","LGBO","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","LGBO","East of England","40","40","[c]","[c]"
"Leaver CS","2022","EO","LGBO","London","120","120","29370","31060"
"Leaver CS","2022","EO","LGBO","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","LGBO","North West (England)","60","60","26810","27570"
"Leaver CS","2022","EO","LGBO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","LGBO","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","LGBO","Scotland","40","40","[c]","[c]"
"Leaver CS","2022","EO","LGBO","South East (England)","60","60","27770","27570"
"Leaver CS","2022","EO","LGBO","South West (England)","50","50","[c]","[c]"
"Leaver CS","2022","EO","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","LGBO","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","LGBO","West Midlands (England)","40","30","[c]","[c]"
"Leaver CS","2022","EO","LGBO","Yorkshire and The Humber","40","40","[c]","[c]"
"Leaver CS","2022","EO","Undeclared","East Midlands (England)","50","50","[c]","[c]"
"Leaver CS","2022","EO","Undeclared","East of England","50","40","[c]","[c]"
"Leaver CS","2022","EO","Undeclared","London","250","180","29240","30410"
"Leaver CS","2022","EO","Undeclared","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Undeclared","North West (England)","90","70","26730","27570"
"Leaver CS","2022","EO","Undeclared","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Undeclared","Scotland","50","50","29050","27570"
"Leaver CS","2022","EO","Undeclared","South East (England)","120","100","28230","27570"
"Leaver CS","2022","EO","Undeclared","South West (England)","90","70","26830","26780"
"Leaver CS","2022","EO","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Undeclared","Wales","40","30","[c]","[c]"
"Leaver CS","2022","EO","Undeclared","West Midlands (England)","60","60","26650","27570"
"Leaver CS","2022","EO","Undeclared","Yorkshire and The Humber","80","60","26730","26780"
"Leaver CS","2022","EO","Unknown","East Midlands (England)","190","160","27240","27570"
"Leaver CS","2022","EO","Unknown","East of England","130","120","27890","27570"
"Leaver CS","2022","EO","Unknown","London","580","530","29030","30050"
"Leaver CS","2022","EO","Unknown","North East (England)","220","190","27070","27570"
"Leaver CS","2022","EO","Unknown","North West (England)","360","310","26830","27570"
"Leaver CS","2022","EO","Unknown","Northern Ireland","30","30","[c]","[c]"
"Leaver CS","2022","EO","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Unknown","Scotland","400","350","29800","28980"
"Leaver CS","2022","EO","Unknown","South East (England)","200","180","26320","27570"
"Leaver CS","2022","EO","Unknown","South West (England)","220","190","24480","26130"
"Leaver CS","2022","EO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Unknown","Wales","180","160","26160","26720"
"Leaver CS","2022","EO","Unknown","West Midlands (England)","220","190","26800","27570"
"Leaver CS","2022","EO","Unknown","Yorkshire and The Humber","270","230","26880","27570"
"Leaver CS","2022","G6/G7","Heterosexual / straight","East Midlands (England)","50","40","[c]","[c]"
"Leaver CS","2022","G6/G7","Heterosexual / straight","East of England","90","80","62410","57150"
"Leaver CS","2022","G6/G7","Heterosexual / straight","London","1140","1060","59690","57540"
"Leaver CS","2022","G6/G7","Heterosexual / straight","North East (England)","70","60","57090","55610"
"Leaver CS","2022","G6/G7","Heterosexual / straight","North West (England)","170","160","60140","58250"
"Leaver CS","2022","G6/G7","Heterosexual / straight","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Heterosexual / straight","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Heterosexual / straight","Scotland","120","110","64890","62170"
"Leaver CS","2022","G6/G7","Heterosexual / straight","South East (England)","140","130","58930","56540"
"Leaver CS","2022","G6/G7","Heterosexual / straight","South West (England)","240","220","58180","55640"
"Leaver CS","2022","G6/G7","Heterosexual / straight","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Heterosexual / straight","Wales","90","80","61580","60830"
"Leaver CS","2022","G6/G7","Heterosexual / straight","West Midlands (England)","100","90","59740","57060"
"Leaver CS","2022","G6/G7","Heterosexual / straight","Yorkshire and The Humber","140","110","59580","58250"
"Leaver CS","2022","G6/G7","LGBO","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","LGBO","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","LGBO","London","110","100","60650","57670"
"Leaver CS","2022","G6/G7","LGBO","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","LGBO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","LGBO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","LGBO","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","LGBO","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","LGBO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","LGBO","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","LGBO","Wales","[c]","[c]","[c]","[c]"
