"Status","Year","Ethnicity","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Asian","Department for Education","30","30","[c]","[c]"
"Leaver CS","2022","Asian","Department for Environment, Food and Rural Affairs","40","40","[c]","[c]"
"Leaver CS","2022","Asian","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Transport","50","50","40200","34710"
"Leaver CS","2022","Asian","Department for Work and Pensions","590","540","27890","27570"
"Leaver CS","2022","Asian","Department of Health and Social Care","300","260","41300","33100"
"Leaver CS","2022","Asian","Estyn","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Foreign, Commonwealth and Development Office","40","[c]","[c]","[c]"
"Leaver CS","2022","Asian","HM Land Registry","30","30","[c]","[c]"
"Leaver CS","2022","Asian","HM Revenue and Customs","300","260","[c]","[c]"
"Leaver CS","2022","Asian","HM Treasury","50","50","[c]","[c]"
"Leaver CS","2022","Asian","Home Office","180","150","30900","28650"
"Leaver CS","2022","Asian","Ministry of Defence","110","100","31990","29110"
"Leaver CS","2022","Asian","Ministry of Justice","340","310","27610","23720"
"Leaver CS","2022","Asian","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office of Gas and Electricity Markets","30","30","[c]","[c]"
"Leaver CS","2022","Asian","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","UK Statistics Authority","30","30","[c]","[c]"
"Leaver CS","2022","Asian","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Attorney General's Departments","40","30","[c]","[c]"
"Leaver CS","2022","Black","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Work and Pensions","420","390","28900","29680"
"Leaver CS","2022","Black","Department of Health and Social Care","200","180","36530","32330"
"Leaver CS","2022","Black","Estyn","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","HM Revenue and Customs","100","90","[c]","[c]"
"Leaver CS","2022","Black","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Home Office","80","70","32290","28670"
"Leaver CS","2022","Black","Ministry of Defence","70","70","32250","31400"
"Leaver CS","2022","Black","Ministry of Justice","330","320","28230","23720"
"Leaver CS","2022","Black","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Work and Pensions","240","220","27240","27570"
"Leaver CS","2022","Mixed","Department of Health and Social Care","60","50","40070","33030"
"Leaver CS","2022","Mixed","Estyn","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","HM Revenue and Customs","50","50","[c]","[c]"
"Leaver CS","2022","Mixed","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Home Office","40","30","[c]","[c]"
"Leaver CS","2022","Mixed","Ministry of Defence","60","60","33270","31570"
"Leaver CS","2022","Mixed","Ministry of Justice","200","190","27360","22680"
"Leaver CS","2022","Mixed","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Department for Work and Pensions","80","80","30330","29290"
"Leaver CS","2022","Other ethnicity","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Estyn","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","40","30","[c]","[c]"
"Leaver CS","2022","Other ethnicity","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Business, Energy and Industrial Strategy","30","30","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Environment, Food and Rural Affairs","40","30","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Transport","70","60","31160","26780"
"Leaver CS","2022","Undeclared","Department for Work and Pensions","310","250","28460","27570"
"Leaver CS","2022","Undeclared","Department of Health and Social Care","160","140","43760","39320"
"Leaver CS","2022","Undeclared","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Revenue and Customs","220","190","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Home Office","130","100","33000","29870"
"Leaver CS","2022","Undeclared","Ministry of Defence","290","270","35490","34490"
"Leaver CS","2022","Undeclared","Ministry of Justice","210","190","27840","21190"
"Leaver CS","2022","Undeclared","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scottish Government","40","40","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Statistics Authority","140","120","26490","23050"
"Leaver CS","2022","Undeclared","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Attorney General's Departments","80","70","44100","40000"
"Leaver CS","2022","Unknown","Cabinet Office","360","350","52090","43060"
"Leaver CS","2022","Unknown","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Business, Energy and Industrial Strategy","250","210","32700","27680"
"Leaver CS","2022","Unknown","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Education","100","100","36990","32940"
"Leaver CS","2022","Unknown","Department for Environment, Food and Rural Affairs","240","220","25300","21300"
"Leaver CS","2022","Unknown","Department for International Trade","100","100","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Levelling Up, Housing and Communities","40","40","[c]","[c]"
