"Status","Year","Region_ITL2","Responsibility_level","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Dorset and Somerset","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","AA/AO","Heterosexual / straight","260","240","21090","21010"
"Leaver CS","2021","East Anglia","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","AA/AO","Undeclared","40","30","[c]","[c]"
"Leaver CS","2021","East Anglia","AA/AO","Unknown","190","160","20300","20230"
"Leaver CS","2021","East Anglia","EO","Heterosexual / straight","100","90","26520","26930"
"Leaver CS","2021","East Anglia","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","EO","Unknown","100","80","[c]","[c]"
"Leaver CS","2021","East Anglia","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","SCS","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","SCS","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","SCS","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","SEO/HEO","Heterosexual / straight","70","60","36760","35960"
"Leaver CS","2021","East Anglia","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","SEO/HEO","Unknown","100","90","[c]","[c]"
"Leaver CS","2021","East Anglia","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","AA/AO","Heterosexual / straight","220","200","20550","20900"
"Leaver CS","2021","East Wales","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","AA/AO","Unknown","360","300","19700","19520"
"Leaver CS","2021","East Wales","EO","Heterosexual / straight","70","60","26670","27420"
"Leaver CS","2021","East Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","EO","Unknown","150","130","[c]","[c]"
"Leaver CS","2021","East Wales","G6/G7","Heterosexual / straight","50","40","[c]","[c]"
"Leaver CS","2021","East Wales","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","G6/G7","Unknown","30","30","[c]","[c]"
"Leaver CS","2021","East Wales","SCS","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","SCS","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","SCS","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","SEO/HEO","Heterosexual / straight","90","80","36560","37020"
"Leaver CS","2021","East Wales","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","SEO/HEO","Unknown","120","100","[c]","[c]"
"Leaver CS","2021","East Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","AA/AO","Heterosexual / straight","100","80","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","AA/AO","Unknown","140","120","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","EO","Heterosexual / straight","40","40","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","EO","Unknown","60","50","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","SEO/HEO","Unknown","40","40","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","AA/AO","Heterosexual / straight","110","100","21710","21010"
"Leaver CS","2021","Eastern Scotland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","AA/AO","Undeclared","40","40","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","AA/AO","Unknown","370","310","22220","21150"
"Leaver CS","2021","Eastern Scotland","EO","Heterosexual / straight","80","80","28840","27570"
"Leaver CS","2021","Eastern Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","EO","Unknown","150","130","29360","28170"
"Leaver CS","2021","Eastern Scotland","G6/G7","Heterosexual / straight","40","40","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","G6/G7","Unknown","50","40","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","SCS","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","SCS","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","SCS","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","SEO/HEO","Heterosexual / straight","80","70","38780","37580"
"Leaver CS","2021","Eastern Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","SEO/HEO","Unknown","110","100","39760","39110"
"Leaver CS","2021","Eastern Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","AA/AO","Heterosexual / straight","70","70","22470","21570"
"Leaver CS","2021","Essex","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","AA/AO","Unknown","60","50","[c]","[c]"
"Leaver CS","2021","Essex","EO","Heterosexual / straight","50","40","[c]","[c]"
"Leaver CS","2021","Essex","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","EO","Unknown","30","30","[c]","[c]"
"Leaver CS","2021","Essex","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","SEO/HEO","Unknown","40","30","[c]","[c]"
"Leaver CS","2021","Essex","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Heterosexual / straight","220","210","20550","20060"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Undeclared","40","40","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Unknown","80","80","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Heterosexual / straight","170","160","24870","25640"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Unknown","80","60","25270","26940"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Heterosexual / straight","110","100","57370","54540"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Unknown","50","40","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","SCS","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","SCS","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","SCS","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","SCS","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Heterosexual / straight","340","310","36130","34610"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Undeclared","60","50","37620","37270"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Unknown","90","80","35310","35900"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Heterosexual / straight","50","50","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","AA/AO","Heterosexual / straight","200","180","20320","20500"
"Leaver CS","2021","Greater Manchester","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","AA/AO","Unknown","190","160","20270","20180"
"Leaver CS","2021","Greater Manchester","EO","Heterosexual / straight","100","90","26420","26890"
"Leaver CS","2021","Greater Manchester","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","EO","Unknown","120","100","26990","27570"
"Leaver CS","2021","Greater Manchester","G6/G7","Heterosexual / straight","40","40","[c]","[c]"
"Leaver CS","2021","Greater Manchester","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","G6/G7","Unknown","30","30","[c]","[c]"
"Leaver CS","2021","Greater Manchester","SCS","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","SCS","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","SCS","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","SCS","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","SEO/HEO","Heterosexual / straight","80","70","34900","34290"
"Leaver CS","2021","Greater Manchester","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","SEO/HEO","Unknown","70","60","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","AA/AO","Heterosexual / straight","230","190","21190","20500"
"Leaver CS","2021","Hampshire and Isle of Wight","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","AA/AO","Unknown","100","80","20370","19130"
"Leaver CS","2021","Hampshire and Isle of Wight","EO","Heterosexual / straight","120","110","27360","26890"
"Leaver CS","2021","Hampshire and Isle of Wight","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","EO","Unknown","50","40","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","SCS","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","SCS","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","SCS","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","SEO/HEO","Heterosexual / straight","140","130","35630","35420"
"Leaver CS","2021","Hampshire and Isle of Wight","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","SEO/HEO","Unknown","40","30","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","AA/AO","Heterosexual / straight","90","80","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","AA/AO","Unknown","60","50","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","EO","Heterosexual / straight","40","30","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","EO","LGBO","[c]","[c]","[c]","[c]"
