"Status","Year","Disability","Region_ITL1","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Unknown","Scotland","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scotland","Undeclared","30","30","[c]","[c]"
"Leaver CS","2021","Unknown","Scotland","Unknown","580","520","31740","27150"
"Leaver CS","2021","Unknown","Scotland","White","240","210","36830","33650"
"Leaver CS","2021","Unknown","South East (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South East (England)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South East (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South East (England)","Undeclared","70","50","25860","19130"
"Leaver CS","2021","Unknown","South East (England)","Unknown","480","450","28980","24880"
"Leaver CS","2021","Unknown","South East (England)","White","140","120","32740","27680"
"Leaver CS","2021","Unknown","South West (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South West (England)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South West (England)","Unknown","320","300","29910","27130"
"Leaver CS","2021","Unknown","South West (England)","White","120","110","35310","31370"
"Leaver CS","2021","Unknown","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","620","610","40020","32030"
"Leaver CS","2021","Unknown","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wales","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wales","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wales","Undeclared","60","50","27160","21170"
"Leaver CS","2021","Unknown","Wales","Unknown","290","260","26970","21590"
"Leaver CS","2021","Unknown","Wales","White","140","120","29610","22560"
"Leaver CS","2021","Unknown","West Midlands (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","West Midlands (England)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","West Midlands (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","West Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","West Midlands (England)","Unknown","340","320","27810","21050"
"Leaver CS","2021","Unknown","West Midlands (England)","White","80","70","[c]","[c]"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","Unknown","440","370","29140","24880"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","White","90","70","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Midlands (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Midlands (England)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Midlands (England)","White","230","200","27660","26780"
"Leaver CS","2022","Declared disabled","East of England","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","White","270","240","29360","27350"
"Leaver CS","2022","Declared disabled","London","Asian","100","90","32950","31060"
"Leaver CS","2022","Declared disabled","London","Black","100","90","32930","30950"
"Leaver CS","2022","Declared disabled","London","Mixed","40","40","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Undeclared","40","40","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","White","480","410","39680","34020"
"Leaver CS","2022","Declared disabled","North East (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North East (England)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North East (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North East (England)","White","250","200","26850","22010"
"Leaver CS","2022","Declared disabled","North West (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North West (England)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North West (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North West (England)","White","480","400","27330","25810"
"Leaver CS","2022","Declared disabled","Northern Ireland","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Northern Ireland","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Northern Ireland","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Northern Ireland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Northern Ireland","White","40","30","[c]","[c]"
"Leaver CS","2022","Declared disabled","Overseas","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Overseas","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Overseas","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Overseas","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Overseas","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Scotland","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Scotland","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Scotland","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Scotland","White","330","280","29700","27570"
"Leaver CS","2022","Declared disabled","South East (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","South East (England)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","South East (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","South East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","South East (England)","White","390","340","29190","27570"
"Leaver CS","2022","Declared disabled","South West (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","South West (England)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","South West (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","South West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","South West (England)","White","360","320","31210","27570"
"Leaver CS","2022","Declared disabled","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","White","50","40","[c]","[c]"
"Leaver CS","2022","Declared disabled","Wales","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Wales","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Wales","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Wales","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Wales","White","210","180","30070","27570"
"Leaver CS","2022","Declared disabled","West Midlands (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Midlands (England)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Midlands (England)","White","250","220","27050","27570"
"Leaver CS","2022","Declared disabled","Yorkshire and The Humber","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Yorkshire and The Humber","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Yorkshire and The Humber","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Yorkshire and The Humber","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Yorkshire and The Humber","White","310","260","28470","26470"
"Leaver CS","2022","Declared non-disabled","East Midlands (England)","Asian","110","90","26440","25000"
"Leaver CS","2022","Declared non-disabled","East Midlands (England)","Black","40","30","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Midlands (England)","Mixed","40","30","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Midlands (England)","Undeclared","40","40","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Midlands (England)","Unknown","40","30","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Midlands (England)","White","1080","960","29860","27570"
"Leaver CS","2022","Declared non-disabled","East of England","Asian","90","80","32360","27570"
"Leaver CS","2022","Declared non-disabled","East of England","Black","60","60","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Mixed","30","30","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Undeclared","50","40","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Unknown","40","30","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","White","1440","1300","30890","27570"
"Leaver CS","2022","Declared non-disabled","London","Asian","840","760","37790","31060"
"Leaver CS","2022","Declared non-disabled","London","Black","640","600","34260","31060"
"Leaver CS","2022","Declared non-disabled","London","Mixed","260","240","38340","31060"
"Leaver CS","2022","Declared non-disabled","London","Other ethnicity","80","70","36560","31060"
"Leaver CS","2022","Declared non-disabled","London","Undeclared","150","130","40640","34710"
"Leaver CS","2022","Declared non-disabled","London","Unknown","130","120","45970","36070"
"Leaver CS","2022","Declared non-disabled","London","White","3410","3090","44900","39030"
"Leaver CS","2022","Declared non-disabled","North East (England)","Asian","40","40","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","North East (England)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","North East (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","North East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","North East (England)","Unknown","50","40","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","North East (England)","White","1390","1180","27900","22080"
"Leaver CS","2022","Declared non-disabled","North West (England)","Asian","130","120","27470","22120"
"Leaver CS","2022","Declared non-disabled","North West (England)","Black","60","60","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","North West (England)","Mixed","40","30","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","North West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","North West (England)","Undeclared","70","60","29300","26030"
"Leaver CS","2022","Declared non-disabled","North West (England)","Unknown","90","80","31230","24920"
"Leaver CS","2022","Declared non-disabled","North West (England)","White","2460","2140","29250","26120"
"Leaver CS","2022","Declared non-disabled","Northern Ireland","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Northern Ireland","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Northern Ireland","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Northern Ireland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Northern Ireland","White","130","110","28020","23500"
"Leaver CS","2022","Declared non-disabled","Overseas","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Overseas","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Overseas","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Overseas","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Overseas","White","60","60","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Scotland","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Scotland","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Scotland","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
