"Status","Year","Region_ITL3","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Bridgend and Neath Port Talbot","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"In post","2022","Bridgend and Neath Port Talbot","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"In post","2022","Bridgend and Neath Port Talbot","Estyn","Female","[c]","[c]","[c]","[c]"
"In post","2022","Bridgend and Neath Port Talbot","Estyn","Male","[c]","[c]","[c]","[c]"
"In post","2022","Bridgend and Neath Port Talbot","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","Bridgend and Neath Port Talbot","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","Bridgend and Neath Port Talbot","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"In post","2022","Bridgend and Neath Port Talbot","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"In post","2022","Bridgend and Neath Port Talbot","Home Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","Bridgend and Neath Port Talbot","Home Office","Male","[c]","[c]","[c]","[c]"
"In post","2022","Bridgend and Neath Port Talbot","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"In post","2022","Bridgend and Neath Port Talbot","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"In post","2022","Bridgend and Neath Port Talbot","Ministry of Justice","Female","170","150","25910","21960"
"In post","2022","Bridgend and Neath Port Talbot","Ministry of Justice","Male","50","50","30500","24800"
"In post","2022","Bridgend and Neath Port Talbot","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","Bridgend and Neath Port Talbot","National Crime Agency","Male","40","40","[c]","[c]"
"In post","2022","Bridgend and Neath Port Talbot","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","Bridgend and Neath Port Talbot","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","Bridgend and Neath Port Talbot","Welsh Government","Female","[c]","[c]","[c]","[c]"
"In post","2022","Bridgend and Neath Port Talbot","Welsh Government","Male","[c]","[c]","[c]","[c]"
"In post","2022","Brighton and Hove","Attorney General's Departments","Female","90","80","39880","30110"
"In post","2022","Brighton and Hove","Attorney General's Departments","Male","40","40","[c]","[c]"
"In post","2022","Brighton and Hove","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","Brighton and Hove","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"In post","2022","Brighton and Hove","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"In post","2022","Brighton and Hove","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"In post","2022","Brighton and Hove","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"In post","2022","Brighton and Hove","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"In post","2022","Brighton and Hove","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"In post","2022","Brighton and Hove","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"In post","2022","Brighton and Hove","Department for Work and Pensions","Female","160","140","27920","27570"
"In post","2022","Brighton and Hove","Department for Work and Pensions","Male","100","90","28390","27570"
"In post","2022","Brighton and Hove","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"In post","2022","Brighton and Hove","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"In post","2022","Brighton and Hove","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","Brighton and Hove","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","Brighton and Hove","Home Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","Brighton and Hove","Home Office","Male","[c]","[c]","[c]","[c]"
"In post","2022","Brighton and Hove","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"In post","2022","Brighton and Hove","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"In post","2022","Brighton and Hove","Ministry of Justice","Female","210","180","30680","25120"
"In post","2022","Brighton and Hove","Ministry of Justice","Male","90","80","31090","24800"
"In post","2022","Brighton and Hove","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"In post","2022","Brighton and Hove","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"In post","2022","Brighton and Hove","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"In post","2022","Brighton and Hove","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","Attorney General's Departments","Female","110","100","40970","48080"
"In post","2022","Bristol, City of","Attorney General's Departments","Male","60","60","44920","48450"
"In post","2022","Bristol, City of","Cabinet Office","Female","80","70","46450","49700"
"In post","2022","Bristol, City of","Cabinet Office","Male","60","60","56350","49700"
"In post","2022","Bristol, City of","Department for Business, Energy and Industrial Strategy","Female","50","50","38330","34390"
"In post","2022","Bristol, City of","Department for Business, Energy and Industrial Strategy","Male","50","50","37840","34200"
"In post","2022","Bristol, City of","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","Department for Education","Female","200","190","42290","36780"
"In post","2022","Bristol, City of","Department for Education","Male","120","120","42310","38080"
"In post","2022","Bristol, City of","Department for Environment, Food and Rural Affairs","Female","590","550","37780","35900"
"In post","2022","Bristol, City of","Department for Environment, Food and Rural Affairs","Male","430","420","40680","37230"
"In post","2022","Bristol, City of","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","Department for Levelling Up, Housing and Communities","Female","280","260","33030","29050"
"In post","2022","Bristol, City of","Department for Levelling Up, Housing and Communities","Male","240","230","34370","30190"
"In post","2022","Bristol, City of","Department for Transport","Female","210","190","33770","30730"
"In post","2022","Bristol, City of","Department for Transport","Male","220","210","35880","32180"
"In post","2022","Bristol, City of","Department for Work and Pensions","Female","560","460","26500","27570"
"In post","2022","Bristol, City of","Department for Work and Pensions","Male","360","340","27960","27570"
"In post","2022","Bristol, City of","Department of Health and Social Care","Female","220","190","36320","32230"
"In post","2022","Bristol, City of","Department of Health and Social Care","Male","110","100","47760","38660"
"In post","2022","Bristol, City of","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","HM Revenue and Customs","Female","710","660","36810","33370"
"In post","2022","Bristol, City of","HM Revenue and Customs","Male","840","810","38340","33370"
"In post","2022","Bristol, City of","HM Treasury","Female","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","HM Treasury","Male","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","Home Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","Home Office","Male","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","Ministry of Justice","Female","530","480","27110","24210"
"In post","2022","Bristol, City of","Ministry of Justice","Male","410","390","28420","25630"
"In post","2022","Bristol, City of","Office for Standards in Education, Children's Services and Skills","Female","120","110","35640","32010"
"In post","2022","Bristol, City of","Office for Standards in Education, Children's Services and Skills","Male","90","80","38790","32010"
"In post","2022","Bristol, City of","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"In post","2022","Bromley","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"In post","2022","Bromley","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"In post","2022","Bromley","Department for Education","Female","[c]","[c]","[c]","[c]"
"In post","2022","Bromley","Department for Education","Male","[c]","[c]","[c]","[c]"
"In post","2022","Bromley","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"In post","2022","Bromley","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"In post","2022","Bromley","Department for Transport","Female","[c]","[c]","[c]","[c]"
"In post","2022","Bromley","Department for Transport","Male","[c]","[c]","[c]","[c]"
"In post","2022","Bromley","Department for Work and Pensions","Female","200","180","31090","31060"
"In post","2022","Bromley","Department for Work and Pensions","Male","70","70","31970","31060"
"In post","2022","Bromley","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"In post","2022","Bromley","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"In post","2022","Bromley","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","Bromley","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","Bromley","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"In post","2022","Bromley","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"In post","2022","Bromley","Ministry of Justice","Female","190","170","30660","27420"
"In post","2022","Bromley","Ministry of Justice","Male","60","50","30290","27420"
"In post","2022","Bromley","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","Bromley","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","Bromley","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"In post","2022","Bromley","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"In post","2022","Buckinghamshire","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"In post","2022","Buckinghamshire","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"In post","2022","Buckinghamshire","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","Buckinghamshire","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"In post","2022","Buckinghamshire","Department for Education","Female","[c]","[c]","[c]","[c]"
"In post","2022","Buckinghamshire","Department for Education","Male","[c]","[c]","[c]","[c]"
"In post","2022","Buckinghamshire","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"In post","2022","Buckinghamshire","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"In post","2022","Buckinghamshire","Department for Transport","Female","[c]","[c]","[c]","[c]"
"In post","2022","Buckinghamshire","Department for Transport","Male","[c]","[c]","[c]","[c]"
"In post","2022","Buckinghamshire","Department for Work and Pensions","Female","130","110","28020","27570"
"In post","2022","Buckinghamshire","Department for Work and Pensions","Male","50","40","[c]","[c]"
"In post","2022","Buckinghamshire","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"In post","2022","Buckinghamshire","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"In post","2022","Buckinghamshire","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","Buckinghamshire","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","Buckinghamshire","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"In post","2022","Buckinghamshire","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"In post","2022","Buckinghamshire","Home Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","Buckinghamshire","Home Office","Male","[c]","[c]","[c]","[c]"
"In post","2022","Buckinghamshire","Ministry of Defence","Female","470","440","33190","28840"
"In post","2022","Buckinghamshire","Ministry of Defence","Male","280","280","38480","35300"
"In post","2022","Buckinghamshire","Ministry of Justice","Female","360","330","30420","28140"
"In post","2022","Buckinghamshire","Ministry of Justice","Male","360","340","32210","32040"
"In post","2022","Buckinghamshire","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","Buckinghamshire","National Crime Agency","Male","[c]","[c]","[c]","[c]"
