"Status","Year","Age","Sexual_orientation","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","50-59","LGBO","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","LGBO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","LGBO","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","LGBO","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","LGBO","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","LGBO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","East of England","30","30","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","London","90","80","52670","44570"
"Leaver CS","2021","50-59","Undeclared","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","North West (England)","40","40","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","Scotland","60","50","33890","29350"
"Leaver CS","2021","50-59","Undeclared","South East (England)","50","50","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","South West (England)","50","50","31690","26890"
"Leaver CS","2021","50-59","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","West Midlands (England)","30","30","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","Yorkshire and The Humber","40","30","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","East Midlands (England)","240","210","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","East of England","280","250","32970","27570"
"Leaver CS","2021","50-59","Unknown","London","420","380","49840","39480"
"Leaver CS","2021","50-59","Unknown","North East (England)","230","190","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","North West (England)","290","260","28600","26890"
"Leaver CS","2021","50-59","Unknown","Northern Ireland","40","40","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Scotland","290","250","37270","33650"
"Leaver CS","2021","50-59","Unknown","South East (England)","230","200","33260","27570"
"Leaver CS","2021","50-59","Unknown","South West (England)","180","170","33780","27570"
"Leaver CS","2021","50-59","Unknown","Unknown","130","130","56970","42430"
"Leaver CS","2021","50-59","Unknown","Wales","300","260","25010","21030"
"Leaver CS","2021","50-59","Unknown","West Midlands (England)","250","220","32330","26890"
"Leaver CS","2021","50-59","Unknown","Yorkshire and The Humber","390","340","32290","27570"
"Leaver CS","2021","60-64","Heterosexual / straight","East Midlands (England)","110","90","30420","27570"
"Leaver CS","2021","60-64","Heterosexual / straight","East of England","120","110","34870","27240"
"Leaver CS","2021","60-64","Heterosexual / straight","London","280","250","48890","43170"
"Leaver CS","2021","60-64","Heterosexual / straight","North East (England)","130","100","29390","26890"
"Leaver CS","2021","60-64","Heterosexual / straight","North West (England)","260","210","31930","27570"
"Leaver CS","2021","60-64","Heterosexual / straight","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Heterosexual / straight","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Heterosexual / straight","Scotland","190","160","37070","31190"
"Leaver CS","2021","60-64","Heterosexual / straight","South East (England)","240","210","32170","27750"
"Leaver CS","2021","60-64","Heterosexual / straight","South West (England)","270","240","37530","33300"
"Leaver CS","2021","60-64","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Heterosexual / straight","Wales","170","130","35870","27570"
"Leaver CS","2021","60-64","Heterosexual / straight","West Midlands (England)","140","120","32180","27570"
"Leaver CS","2021","60-64","Heterosexual / straight","Yorkshire and The Humber","170","140","31810","27570"
"Leaver CS","2021","60-64","LGBO","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","LGBO","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","LGBO","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","LGBO","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","LGBO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","LGBO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","LGBO","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","LGBO","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","LGBO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","LGBO","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","LGBO","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","LGBO","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","LGBO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","London","60","60","50320","43590"
"Leaver CS","2021","60-64","Undeclared","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","North West (England)","40","30","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Scotland","40","40","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","South East (England)","70","60","32580","32430"
"Leaver CS","2021","60-64","Undeclared","South West (England)","50","40","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Wales","40","30","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","West Midlands (England)","40","30","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Yorkshire and The Humber","50","40","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","East Midlands (England)","120","100","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","East of England","150","120","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","London","260","210","48970","38310"
"Leaver CS","2021","60-64","Unknown","North East (England)","220","160","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","North West (England)","220","170","28170","26890"
"Leaver CS","2021","60-64","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Scotland","250","210","38030","33640"
"Leaver CS","2021","60-64","Unknown","South East (England)","130","100","33150","25110"
"Leaver CS","2021","60-64","Unknown","South West (England)","100","80","38510","34220"
"Leaver CS","2021","60-64","Unknown","Unknown","70","70","42100","36580"
"Leaver CS","2021","60-64","Unknown","Wales","140","110","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","West Midlands (England)","170","140","30480","26890"
"Leaver CS","2021","60-64","Unknown","Yorkshire and The Humber","200","150","32430","26890"
"Leaver CS","2021","65+","Heterosexual / straight","East Midlands (England)","100","80","24440","21640"
"Leaver CS","2021","65+","Heterosexual / straight","East of England","120","90","28040","26220"
"Leaver CS","2021","65+","Heterosexual / straight","London","220","180","38600","30170"
"Leaver CS","2021","65+","Heterosexual / straight","North East (England)","100","70","22760","21010"
"Leaver CS","2021","65+","Heterosexual / straight","North West (England)","220","150","25300","21070"
"Leaver CS","2021","65+","Heterosexual / straight","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Heterosexual / straight","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Heterosexual / straight","Scotland","130","90","29380","26120"
"Leaver CS","2021","65+","Heterosexual / straight","South East (England)","240","190","27350","23870"
"Leaver CS","2021","65+","Heterosexual / straight","South West (England)","210","170","30270","27570"
"Leaver CS","2021","65+","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Heterosexual / straight","Wales","110","80","28410","21970"
"Leaver CS","2021","65+","Heterosexual / straight","West Midlands (England)","140","100","27450","22150"
"Leaver CS","2021","65+","Heterosexual / straight","Yorkshire and The Humber","140","100","27410","22570"
"Leaver CS","2021","65+","LGBO","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","LGBO","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","LGBO","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","LGBO","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","LGBO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","LGBO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","LGBO","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","LGBO","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","LGBO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","LGBO","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","LGBO","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","LGBO","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","LGBO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","London","50","30","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","North West (England)","30","20","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Scotland","60","40","27110","22520"
"Leaver CS","2021","65+","Undeclared","South East (England)","40","30","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","South West (England)","50","40","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Wales","40","30","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","East Midlands (England)","70","50","[c]","[c]"
"Leaver CS","2021","65+","Unknown","East of England","100","70","[c]","[c]"
"Leaver CS","2021","65+","Unknown","London","200","140","38100","29570"
"Leaver CS","2021","65+","Unknown","North East (England)","170","110","[c]","[c]"
"Leaver CS","2021","65+","Unknown","North West (England)","200","130","26290","25470"
"Leaver CS","2021","65+","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Scotland","170","120","33520","27570"
"Leaver CS","2021","65+","Unknown","South East (England)","120","80","30970","25310"
"Leaver CS","2021","65+","Unknown","South West (England)","90","70","35730","30210"
"Leaver CS","2021","65+","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Wales","100","70","[c]","[c]"
"Leaver CS","2021","65+","Unknown","West Midlands (England)","80","50","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Yorkshire and The Humber","110","70","[c]","[c]"
"Leaver CS","2021","Unknown","Heterosexual / straight","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Heterosexual / straight","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Heterosexual / straight","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Heterosexual / straight","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Heterosexual / straight","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Heterosexual / straight","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Heterosexual / straight","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Heterosexual / straight","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","LGBO","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","LGBO","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","LGBO","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","LGBO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","LGBO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","LGBO","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","LGBO","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","LGBO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","London","60","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Yorkshire and The Humber","30","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Heterosexual / straight","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Heterosexual / straight","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Heterosexual / straight","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Heterosexual / straight","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Heterosexual / straight","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Heterosexual / straight","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Heterosexual / straight","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Heterosexual / straight","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Heterosexual / straight","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Heterosexual / straight","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Heterosexual / straight","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","LGBO","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","LGBO","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","LGBO","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","LGBO","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","LGBO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","LGBO","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","LGBO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","LGBO","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","LGBO","Wales","[c]","[c]","[c]","[c]"
