"Status","Year","Disability","Ethnicity","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Unknown","White","Operational Research","50","50","47890","46090"
"In post","2021","Unknown","White","Other","1590","1520","31150","26670"
"In post","2021","Unknown","White","Planning","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","Planning Inspectors","40","30","[c]","[c]"
"In post","2021","Unknown","White","Policy","1240","1210","46890","40840"
"In post","2021","Unknown","White","Project Delivery","890","850","42290","39850"
"In post","2021","Unknown","White","Property","360","350","31110","29200"
"In post","2021","Unknown","White","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","Science and Engineering","1260","1200","42080","40580"
"In post","2021","Unknown","White","Security","860","840","31180","30890"
"In post","2021","Unknown","White","Social Research","150","140","35700","36030"
"In post","2021","Unknown","White","Statistics","170","170","40520","37020"
"In post","2021","Unknown","White","Tax","740","680","34510","31810"
"In post","2021","Unknown","White","Unknown","2640","2500","40120","35110"
"In post","2021","Unknown","White","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Commercial","30","30","[c]","[c]"
"In post","2022","Declared disabled","Asian","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Counter Fraud","70","60","28530","27570"
"In post","2022","Declared disabled","Asian","Digital, Data and Technology","90","90","40450","36050"
"In post","2022","Declared disabled","Asian","Economics","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Finance","70","60","41120","40610"
"In post","2022","Declared disabled","Asian","Geography","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Human Resources","70","70","39010","37650"
"In post","2022","Declared disabled","Asian","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","International Trade","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Legal","70","70","51070","49840"
"In post","2022","Declared disabled","Asian","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Operational Delivery","1820","1630","28060","27570"
"In post","2022","Declared disabled","Asian","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Other","150","130","29290","27570"
"In post","2022","Declared disabled","Asian","Planning","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Policy","230","220","41720","36740"
"In post","2022","Declared disabled","Asian","Project Delivery","90","90","39820","36450"
"In post","2022","Declared disabled","Asian","Property","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Security","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Social Research","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Asian","Tax","120","110","35200","33370"
"In post","2022","Declared disabled","Asian","Unknown","150","140","38720","34550"
"In post","2022","Declared disabled","Asian","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Counter Fraud","60","50","28570","27570"
"In post","2022","Declared disabled","Black","Digital, Data and Technology","50","50","[c]","[c]"
"In post","2022","Declared disabled","Black","Economics","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Finance","30","30","[c]","[c]"
"In post","2022","Declared disabled","Black","Geography","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Human Resources","50","40","[c]","[c]"
"In post","2022","Declared disabled","Black","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","International Trade","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Legal","50","50","49300","52040"
"In post","2022","Declared disabled","Black","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Operational Delivery","1270","1180","29940","28930"
"In post","2022","Declared disabled","Black","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Other","90","90","29630","29540"
"In post","2022","Declared disabled","Black","Planning","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Policy","160","160","38930","35070"
"In post","2022","Declared disabled","Black","Project Delivery","50","50","37730","34060"
"In post","2022","Declared disabled","Black","Property","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Security","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Social Research","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Tax","50","50","34490","33440"
"In post","2022","Declared disabled","Black","Unknown","70","70","40480","37300"
"In post","2022","Declared disabled","Black","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Digital, Data and Technology","30","30","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Economics","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Geography","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Human Resources","40","40","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Mixed","International Trade","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Legal","40","30","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Operational Delivery","750","690","28920","27570"
"In post","2022","Declared disabled","Mixed","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Other","80","70","28480","26250"
"In post","2022","Declared disabled","Mixed","Planning","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Policy","130","130","41980","39710"
"In post","2022","Declared disabled","Mixed","Project Delivery","30","30","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Property","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Security","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Social Research","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Tax","40","30","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Unknown","90","90","39820","34550"
"In post","2022","Declared disabled","Mixed","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Economics","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Geography","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","International Trade","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Operational Delivery","200","190","30790","29790"
"In post","2022","Declared disabled","Other ethnicity","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Other","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Planning","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Policy","50","50","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Social Research","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Tax","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other ethnicity","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Counter Fraud","50","40","28310","27570"
"In post","2022","Declared disabled","Undeclared","Digital, Data and Technology","70","70","40910","37630"
"In post","2022","Declared disabled","Undeclared","Economics","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Finance","50","50","38240","33300"
"In post","2022","Declared disabled","Undeclared","Geography","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Human Resources","40","30","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","International Trade","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Legal","30","30","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Operational Delivery","1200","1080","28170","27570"
"In post","2022","Declared disabled","Undeclared","Other","160","140","28820","26790"
"In post","2022","Declared disabled","Undeclared","Policy","90","90","45930","40370"
"In post","2022","Declared disabled","Undeclared","Project Delivery","70","60","40570","39980"
"In post","2022","Declared disabled","Undeclared","Property","40","40","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Science and Engineering","70","70","40060","40900"
"In post","2022","Declared disabled","Undeclared","Security","30","30","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Social Research","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Tax","50","50","37480","33370"
"In post","2022","Declared disabled","Undeclared","Unknown","60","60","42390","39720"
"In post","2022","Declared disabled","Undeclared","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Digital, Data and Technology","50","40","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Economics","[c]","[c]","[c]","[c]"
