"Status","Year","Parent_department","Region_ITL1","Age","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Foreign, Commonwealth and Development Office","South East (England)","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","South East (England)","20-29","200","200","26410","26010"
"In post","2021","Foreign, Commonwealth and Development Office","South East (England)","30-39","220","220","33300","30700"
"In post","2021","Foreign, Commonwealth and Development Office","South East (England)","40-49","240","230","39270","34240"
"In post","2021","Foreign, Commonwealth and Development Office","South East (England)","50-59","320","310","41820","40330"
"In post","2021","Foreign, Commonwealth and Development Office","South East (England)","60-64","100","90","40690","35670"
"In post","2021","Foreign, Commonwealth and Development Office","South East (England)","65+","40","30","[c]","[c]"
"In post","2021","HM Land Registry","East Midlands (England)","16-19","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","East Midlands (England)","20-29","170","160","25550","22350"
"In post","2021","HM Land Registry","East Midlands (England)","30-39","110","100","29170","27130"
"In post","2021","HM Land Registry","East Midlands (England)","40-49","180","170","34580","27130"
"In post","2021","HM Land Registry","East Midlands (England)","50-59","350","320","31730","27130"
"In post","2021","HM Land Registry","East Midlands (England)","60-64","50","30","[c]","[c]"
"In post","2021","HM Land Registry","East Midlands (England)","65+","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","East of England","20-29","40","30","[c]","[c]"
"In post","2021","HM Land Registry","East of England","30-39","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","East of England","40-49","50","50","[c]","[c]"
"In post","2021","HM Land Registry","East of England","50-59","140","130","31840","33840"
"In post","2021","HM Land Registry","East of England","60-64","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","East of England","65+","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","London","20-29","50","50","31060","30600"
"In post","2021","HM Land Registry","London","30-39","60","50","40020","37290"
"In post","2021","HM Land Registry","London","40-49","80","80","49530","42100"
"In post","2021","HM Land Registry","London","50-59","150","140","41720","37290"
"In post","2021","HM Land Registry","London","60-64","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","London","65+","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","North East (England)","20-29","170","170","24190","22350"
"In post","2021","HM Land Registry","North East (England)","30-39","100","90","27530","22350"
"In post","2021","HM Land Registry","North East (England)","40-49","120","110","28920","27130"
"In post","2021","HM Land Registry","North East (England)","50-59","260","240","30670","27130"
"In post","2021","HM Land Registry","North East (England)","60-64","50","30","[c]","[c]"
"In post","2021","HM Land Registry","North East (England)","65+","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","North West (England)","16-19","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","North West (England)","20-29","130","130","24250","22350"
"In post","2021","HM Land Registry","North West (England)","30-39","110","110","27010","22350"
"In post","2021","HM Land Registry","North West (England)","40-49","210","190","30830","27130"
"In post","2021","HM Land Registry","North West (England)","50-59","330","290","30630","27130"
"In post","2021","HM Land Registry","North West (England)","60-64","100","70","31280","27130"
"In post","2021","HM Land Registry","North West (England)","65+","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","South West (England)","16-19","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","South West (England)","20-29","260","260","26550","22350"
"In post","2021","HM Land Registry","South West (England)","30-39","240","220","32630","31740"
"In post","2021","HM Land Registry","South West (England)","40-49","330","300","36080","33840"
"In post","2021","HM Land Registry","South West (England)","50-59","580","510","33920","33840"
"In post","2021","HM Land Registry","South West (England)","60-64","120","80","32950","33840"
"In post","2021","HM Land Registry","South West (England)","65+","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Wales","16-19","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Wales","20-29","120","120","24700","22350"
"In post","2021","HM Land Registry","Wales","30-39","130","120","27490","27130"
"In post","2021","HM Land Registry","Wales","40-49","130","120","29630","27130"
"In post","2021","HM Land Registry","Wales","50-59","250","220","31200","27130"
"In post","2021","HM Land Registry","Wales","60-64","70","50","30670","27130"
"In post","2021","HM Land Registry","Wales","65+","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","West Midlands (England)","20-29","100","100","24510","22350"
"In post","2021","HM Land Registry","West Midlands (England)","30-39","90","80","28260","22350"
"In post","2021","HM Land Registry","West Midlands (England)","40-49","120","110","30690","27130"
"In post","2021","HM Land Registry","West Midlands (England)","50-59","250","220","31430","27130"
"In post","2021","HM Land Registry","West Midlands (England)","60-64","40","30","[c]","[c]"
"In post","2021","HM Land Registry","West Midlands (England)","65+","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Yorkshire and The Humber","16-19","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Yorkshire and The Humber","20-29","70","70","24240","22350"
"In post","2021","HM Land Registry","Yorkshire and The Humber","30-39","50","40","[c]","[c]"
"In post","2021","HM Land Registry","Yorkshire and The Humber","40-49","50","50","29840","27130"
"In post","2021","HM Land Registry","Yorkshire and The Humber","50-59","150","130","31250","27130"
"In post","2021","HM Land Registry","Yorkshire and The Humber","60-64","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Yorkshire and The Humber","65+","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","East Midlands (England)","16-19","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","East Midlands (England)","20-29","660","650","27660","25560"
"In post","2021","HM Revenue and Customs","East Midlands (England)","30-39","790","750","31340","31810"
"In post","2021","HM Revenue and Customs","East Midlands (England)","40-49","950","890","33050","31810"
"In post","2021","HM Revenue and Customs","East Midlands (England)","50-59","1190","1120","34170","31810"
"In post","2021","HM Revenue and Customs","East Midlands (England)","60-64","270","210","32010","28130"
"In post","2021","HM Revenue and Customs","East Midlands (England)","65+","70","50","32370","28130"
"In post","2021","HM Revenue and Customs","East of England","16-19","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","East of England","20-29","120","120","27550","25560"
"In post","2021","HM Revenue and Customs","East of England","30-39","190","180","31160","31810"
"In post","2021","HM Revenue and Customs","East of England","40-49","430","400","32990","31810"
"In post","2021","HM Revenue and Customs","East of England","50-59","810","760","33220","31810"
"In post","2021","HM Revenue and Customs","East of England","60-64","200","160","31330","29570"
"In post","2021","HM Revenue and Customs","East of England","65+","80","60","27750","27230"
"In post","2021","HM Revenue and Customs","London","16-19","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","London","20-29","1200","1190","37260","36160"
"In post","2021","HM Revenue and Customs","London","30-39","1510","1470","45750","41760"
"In post","2021","HM Revenue and Customs","London","40-49","1750","1670","45490","38370"
"In post","2021","HM Revenue and Customs","London","50-59","3170","3070","43750","39800"
"In post","2021","HM Revenue and Customs","London","60-64","800","660","41270","36670"
"In post","2021","HM Revenue and Customs","London","65+","290","220","38950","32520"
"In post","2021","HM Revenue and Customs","North East (England)","16-19","60","50","20770","20140"
"In post","2021","HM Revenue and Customs","North East (England)","20-29","1540","1490","24940","25560"
"In post","2021","HM Revenue and Customs","North East (England)","30-39","2400","2240","28370","25560"
"In post","2021","HM Revenue and Customs","North East (England)","40-49","2740","2500","29300","25560"
"In post","2021","HM Revenue and Customs","North East (England)","50-59","3210","2780","28250","21440"
"In post","2021","HM Revenue and Customs","North East (England)","60-64","1110","800","25030","21440"
"In post","2021","HM Revenue and Customs","North East (England)","65+","230","160","23470","21440"
"In post","2021","HM Revenue and Customs","North West (England)","16-19","50","50","[c]","[c]"
"In post","2021","HM Revenue and Customs","North West (England)","20-29","2070","2020","26030","25560"
"In post","2021","HM Revenue and Customs","North West (England)","30-39","2850","2710","30370","25560"
"In post","2021","HM Revenue and Customs","North West (England)","40-49","3080","2880","31430","27330"
"In post","2021","HM Revenue and Customs","North West (England)","50-59","3600","3320","32050","28130"
"In post","2021","HM Revenue and Customs","North West (England)","60-64","960","730","28670","25560"
"In post","2021","HM Revenue and Customs","North West (England)","65+","280","200","28090","21440"
"In post","2021","HM Revenue and Customs","Northern Ireland","16-19","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Northern Ireland","20-29","300","290","22820","20140"
"In post","2021","HM Revenue and Customs","Northern Ireland","30-39","520","500","28210","25560"
"In post","2021","HM Revenue and Customs","Northern Ireland","40-49","510","470","28750","25560"
"In post","2021","HM Revenue and Customs","Northern Ireland","50-59","520","480","31680","28130"
"In post","2021","HM Revenue and Customs","Northern Ireland","60-64","110","80","29250","28130"
"In post","2021","HM Revenue and Customs","Northern Ireland","65+","40","20","[c]","[c]"
