"Status","Year","Profession_of_post","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Security","Male","Heterosexual / straight","340","340","26790","23540"
"New entrant CS","2021","Security","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Male","Unknown","200","200","29030","25540"
"New entrant CS","2021","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Female","Heterosexual / straight","100","100","33100","32540"
"New entrant CS","2021","Social Research","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Female","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","Social Research","Male","Heterosexual / straight","30","30","[c]","[c]"
"New entrant CS","2021","Social Research","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Female","Heterosexual / straight","110","110","34500","31810"
"New entrant CS","2021","Statistics","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Female","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","Statistics","Male","Heterosexual / straight","90","90","34220","31810"
"New entrant CS","2021","Statistics","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Male","Unknown","50","50","31920","30100"
"New entrant CS","2021","Statistics","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","Female","Heterosexual / straight","490","470","22900","20140"
"New entrant CS","2021","Tax","Female","LGBO","40","40","[c]","[c]"
"New entrant CS","2021","Tax","Female","Undeclared","30","30","[c]","[c]"
"New entrant CS","2021","Tax","Female","Unknown","1060","1030","22010","20140"
"New entrant CS","2021","Tax","Male","Heterosexual / straight","450","450","23380","20140"
"New entrant CS","2021","Tax","Male","LGBO","70","70","22290","20140"
"New entrant CS","2021","Tax","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","Male","Unknown","1080","1070","22540","20140"
"New entrant CS","2021","Unknown","Female","Heterosexual / straight","8680","8430","27390","27570"
"New entrant CS","2021","Unknown","Female","LGBO","760","750","27120","27570"
"New entrant CS","2021","Unknown","Female","Undeclared","510","490","28180","27570"
"New entrant CS","2021","Unknown","Female","Unknown","2530","2450","31840","28000"
"New entrant CS","2021","Unknown","Male","Heterosexual / straight","5900","5870","27650","27570"
"New entrant CS","2021","Unknown","Male","LGBO","800","800","27130","27570"
"New entrant CS","2021","Unknown","Male","Undeclared","390","390","28620","27570"
"New entrant CS","2021","Unknown","Male","Unknown","1870","1850","34170","28000"
"New entrant CS","2021","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Female","Heterosexual / straight","290","280","32210","30320"
"New entrant CS","2022","Commercial","Female","LGBO","30","30","[c]","[c]"
"New entrant CS","2022","Commercial","Female","Undeclared","60","30","[c]","[c]"
"New entrant CS","2022","Commercial","Female","Unknown","90","90","33600","30670"
"New entrant CS","2022","Commercial","Male","Heterosexual / straight","200","200","32310","30420"
"New entrant CS","2022","Commercial","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Male","Undeclared","40","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Male","Unknown","70","70","32450","26670"
"New entrant CS","2022","Communications","Female","Heterosexual / straight","200","190","37200","33980"
"New entrant CS","2022","Communications","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Female","Undeclared","70","50","36240","28250"
"New entrant CS","2022","Communications","Female","Unknown","90","90","34390","34260"
"New entrant CS","2022","Communications","Male","Heterosexual / straight","100","100","35880","32440"
"New entrant CS","2022","Communications","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Male","Undeclared","40","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Male","Unknown","50","50","37290","32560"
"New entrant CS","2022","Corporate Finance","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Female","Heterosexual / straight","330","320","25920","27570"
"New entrant CS","2022","Counter Fraud","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Female","Unknown","40","30","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Male","Heterosexual / straight","240","240","26860","27570"
"New entrant CS","2022","Counter Fraud","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Female","Heterosexual / straight","570","560","36680","33600"
"New entrant CS","2022","Digital, Data and Technology","Female","LGBO","80","80","34010","32870"
"New entrant CS","2022","Digital, Data and Technology","Female","Undeclared","80","70","35930","33370"
"New entrant CS","2022","Digital, Data and Technology","Female","Unknown","270","260","37960","35050"
"New entrant CS","2022","Digital, Data and Technology","Male","Heterosexual / straight","1050","1040","39180","36050"
"New entrant CS","2022","Digital, Data and Technology","Male","LGBO","90","90","37720","33080"
"New entrant CS","2022","Digital, Data and Technology","Male","Undeclared","150","130","37030","33080"
"New entrant CS","2022","Digital, Data and Technology","Male","Unknown","500","500","39470","35050"
"New entrant CS","2022","Economics","Female","Heterosexual / straight","90","90","32230","30770"
"New entrant CS","2022","Economics","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Female","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","Economics","Male","Heterosexual / straight","160","160","35960","31660"
"New entrant CS","2022","Economics","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Male","Unknown","60","60","33070","32390"
"New entrant CS","2022","Finance","Female","Heterosexual / straight","410","390","34650","31990"
"New entrant CS","2022","Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Female","Undeclared","80","40","[c]","[c]"
"New entrant CS","2022","Finance","Female","Unknown","130","120","35940","33370"
"New entrant CS","2022","Finance","Male","Heterosexual / straight","320","320","35200","33000"
"New entrant CS","2022","Finance","Male","LGBO","30","30","[c]","[c]"
"New entrant CS","2022","Finance","Male","Undeclared","60","40","[c]","[c]"
"New entrant CS","2022","Finance","Male","Unknown","150","150","34840","32000"
"New entrant CS","2022","Geography","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Male","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2022","Geography","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Female","Heterosexual / straight","550","520","33280","30200"
"New entrant CS","2022","Human Resources","Female","LGBO","50","40","[c]","[c]"
"New entrant CS","2022","Human Resources","Female","Undeclared","60","40","[c]","[c]"
"New entrant CS","2022","Human Resources","Female","Unknown","170","160","34080","28900"
"New entrant CS","2022","Human Resources","Male","Heterosexual / straight","170","160","32870","30170"
"New entrant CS","2022","Human Resources","Male","LGBO","40","40","[c]","[c]"
"New entrant CS","2022","Human Resources","Male","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Male","Unknown","90","90","39250","33000"
"New entrant CS","2022","Inspector of Education and Training","Female","Heterosexual / straight","120","120","55660","46360"
"New entrant CS","2022","Inspector of Education and Training","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","Male","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Female","Heterosexual / straight","50","40","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Female","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Male","Heterosexual / straight","60","60","30220","28700"
"New entrant CS","2022","Intelligence Analysis","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Male","Unknown","50","50","[c]","[c]"
"New entrant CS","2022","Internal Audit","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Female","Heterosexual / straight","60","60","37420","31800"
"New entrant CS","2022","International Trade","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Female","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","International Trade","Male","Heterosexual / straight","50","50","[c]","[c]"
"New entrant CS","2022","International Trade","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Female","Heterosexual / straight","100","90","30900","28590"
"New entrant CS","2022","Knowledge and Information Management","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Male","Heterosexual / straight","60","60","31190","30200"
"New entrant CS","2022","Knowledge and Information Management","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Female","Heterosexual / straight","460","440","43300","43920"
"New entrant CS","2022","Legal","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Female","Unknown","100","100","37440","34260"
"New entrant CS","2022","Legal","Male","Heterosexual / straight","230","230","44460","43920"
"New entrant CS","2022","Legal","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Male","Unknown","70","60","34980","33370"
"New entrant CS","2022","Medicine","Female","Heterosexual / straight","130","110","48290","39030"
"New entrant CS","2022","Medicine","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Female","Unknown","90","80","42080","34280"
"New entrant CS","2022","Medicine","Male","Heterosexual / straight","70","60","61460","64190"
"New entrant CS","2022","Medicine","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Female","Heterosexual / straight","13000","12380","26220","24090"
"New entrant CS","2022","Operational Delivery","Female","LGBO","1290","1260","25500","23170"
"New entrant CS","2022","Operational Delivery","Female","Undeclared","830","770","27590","24800"
"New entrant CS","2022","Operational Delivery","Female","Unknown","7100","6670","25590","23170"
"New entrant CS","2022","Operational Delivery","Male","Heterosexual / straight","8150","7980","26740","24880"
"New entrant CS","2022","Operational Delivery","Male","LGBO","850","840","26210","24030"
"New entrant CS","2022","Operational Delivery","Male","Undeclared","580","550","28790","26880"
"New entrant CS","2022","Operational Delivery","Male","Unknown","5020","4790","26280","24250"
"New entrant CS","2022","Operational Research","Female","Heterosexual / straight","30","30","[c]","[c]"
"New entrant CS","2022","Operational Research","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Female","Heterosexual / straight","890","850","26760","23170"
"New entrant CS","2022","Other","Female","LGBO","90","90","25630","21260"
"New entrant CS","2022","Other","Female","Undeclared","60","50","27710","26300"
"New entrant CS","2022","Other","Female","Unknown","320","310","25250","21640"
"New entrant CS","2022","Other","Male","Heterosexual / straight","770","770","28430","24250"
"New entrant CS","2022","Other","Male","LGBO","70","70","28420","25030"
"New entrant CS","2022","Other","Male","Undeclared","50","50","[c]","[c]"
"New entrant CS","2022","Other","Male","Unknown","390","380","26400","21260"
"New entrant CS","2022","Planning","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Female","Heterosexual / straight","1410","1380","36310","33570"
"New entrant CS","2022","Policy","Female","LGBO","210","210","34620","32790"
"New entrant CS","2022","Policy","Female","Undeclared","200","180","36270","32870"
"New entrant CS","2022","Policy","Female","Unknown","420","410","36600","33390"
"New entrant CS","2022","Policy","Male","Heterosexual / straight","1060","1050","37010","33570"
"New entrant CS","2022","Policy","Male","LGBO","160","160","36240","33570"
"New entrant CS","2022","Policy","Male","Undeclared","120","110","35500","33400"
"New entrant CS","2022","Policy","Male","Unknown","340","330","37430","34710"
"New entrant CS","2022","Project Delivery","Female","Heterosexual / straight","380","370","36380","33490"
"New entrant CS","2022","Project Delivery","Female","LGBO","40","40","[c]","[c]"
"New entrant CS","2022","Project Delivery","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Female","Unknown","190","180","35840","34840"
"New entrant CS","2022","Project Delivery","Male","Heterosexual / straight","380","370","39130","37000"
"New entrant CS","2022","Project Delivery","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Male","Undeclared","30","30","[c]","[c]"
"New entrant CS","2022","Project Delivery","Male","Unknown","170","170","37760","35050"
"New entrant CS","2022","Property","Female","Heterosexual / straight","190","180","34110","29360"
"New entrant CS","2022","Property","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Female","Unknown","120","110","30640","26350"
"New entrant CS","2022","Property","Male","Heterosexual / straight","260","260","37320","33000"
"New entrant CS","2022","Property","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Male","Unknown","150","140","33640","29000"
"New entrant CS","2022","Psychology","Female","Heterosexual / straight","110","110","27080","27700"
"New entrant CS","2022","Psychology","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Female","Unknown","50","40","[c]","[c]"
"New entrant CS","2022","Psychology","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Female","Heterosexual / straight","470","440","32670","30360"
"New entrant CS","2022","Science and Engineering","Female","LGBO","50","50","28370","26950"
"New entrant CS","2022","Science and Engineering","Female","Undeclared","90","80","34380","30430"
"New entrant CS","2022","Science and Engineering","Female","Unknown","110","110","28480","26030"
"New entrant CS","2022","Science and Engineering","Male","Heterosexual / straight","550","540","34230","32330"
"New entrant CS","2022","Science and Engineering","Male","LGBO","50","50","30280","27540"
"New entrant CS","2022","Science and Engineering","Male","Undeclared","50","50","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Male","Unknown","330","330","29310","27000"
"New entrant CS","2022","Security","Female","Heterosexual / straight","90","90","28280","25000"
"New entrant CS","2022","Security","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Female","Unknown","50","50","[c]","[c]"
"New entrant CS","2022","Security","Male","Heterosexual / straight","270","270","29190","25000"
"New entrant CS","2022","Security","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Male","Unknown","230","220","27230","25000"
"New entrant CS","2022","Social Research","Female","Heterosexual / straight","140","140","35090","31450"
"New entrant CS","2022","Social Research","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","Female","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Social Research","Male","Heterosexual / straight","50","50","34280","30710"
"New entrant CS","2022","Social Research","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","Female","Heterosexual / straight","90","90","31270","30710"
"New entrant CS","2022","Statistics","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","Female","Unknown","50","40","[c]","[c]"
"New entrant CS","2022","Statistics","Male","Heterosexual / straight","140","140","34290","31800"
"New entrant CS","2022","Statistics","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","Male","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Statistics","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tax","Female","Heterosexual / straight","720","700","27200","26590"
"New entrant CS","2022","Tax","Female","LGBO","70","70","27930","26590"
"New entrant CS","2022","Tax","Female","Undeclared","40","40","[c]","[c]"
"New entrant CS","2022","Tax","Female","Unknown","390","380","26490","26590"
"New entrant CS","2022","Tax","Male","Heterosexual / straight","740","730","28130","26590"
"New entrant CS","2022","Tax","Male","LGBO","110","110","26390","26590"
"New entrant CS","2022","Tax","Male","Undeclared","40","40","[c]","[c]"
"New entrant CS","2022","Tax","Male","Unknown","430","430","27350","26590"
"New entrant CS","2022","Unknown","Female","Heterosexual / straight","1920","1860","31590","27570"
"New entrant CS","2022","Unknown","Female","LGBO","240","240","30570","27230"
"New entrant CS","2022","Unknown","Female","Undeclared","160","140","32810","29290"
"New entrant CS","2022","Unknown","Female","Unknown","2270","2180","31870","28000"
"New entrant CS","2022","Unknown","Male","Heterosexual / straight","1420","1410","33000","27570"
"New entrant CS","2022","Unknown","Male","LGBO","210","200","31660","27570"
"New entrant CS","2022","Unknown","Male","Undeclared","150","130","34210","29970"
"New entrant CS","2022","Unknown","Male","Unknown","1710","1690","34670","28000"
"New entrant CS","2022","Veterinarian","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Veterinarian","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Veterinarian","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Veterinarian","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Veterinarian","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Veterinarian","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Veterinarian","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Veterinarian","Male","Unknown","[c]","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 30 civil servants for FTE or Headcount, and less than 50 civil servants for median and mean salary (shown as [c]). Additionally, zero responses have been suppressed for GPDR protected characteristics. Figures are rounded to the nearest 10, or £10 as appropriate.","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","",""
"Version","Generated on 2022-07-26, with GIT 03ee02c.","","","","","","",""
"Data column","Description","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","",""
"","Organisation specific notes on status: In late June 2021 around 7,000 employees from Community Rehabilitation Companies were transferred in from the private sector to HM Prison and Probation Service, counting as entrants. The Defence Electronics and Components Agency does not record the date in which their employees first enter the Civil Service and so entrants data is not available. HM Land Registry do not record where their departing employees transfer to and so are unable to identify those that transfer to another Civil Service department.","","","","","","",""
"Year","Year of data collection (as at March 31st).","","","","","","",""
"Profession_of_post","Professions relate to the post occupied by the person and are not dependent on qualifications the individual may have.","","","","","","",""
"","Cabinet Office (excl agencies) reported profession information for only 60 out of a total 9,930 employees.","","","","","","",""
"","Of the 20 bodies under the Scottish Government, 16 did not report any professions information for their employees.","","","","","","",""
"Sex","Self reported sex.","","","","","","",""
"","""Unknown"" accounts for employees who were recorded with an unknown sex.","","","","","","",""
"Sexual_orientation","Self reported sexual orientation.","","","","","","",""
"","""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their sexual orientation and ""Unknown"" accounts for employees who have not made an active declaration about their sexual orientation.","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 10).","","","","","","",""
"FTE","Total full-time equivalent employment numbers (rounded to nearest 10).","","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
