"Status","Year","Parent_department","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Welsh Government","Digital, Data and Technology","Heterosexual / straight","170","170","39370","38160"
"In post","2022","Welsh Government","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Economics","Heterosexual / straight","30","30","[c]","[c]"
"In post","2022","Welsh Government","Economics","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Economics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Finance","Heterosexual / straight","290","270","43380","38160"
"In post","2022","Welsh Government","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Finance","Undeclared","40","40","[c]","[c]"
"In post","2022","Welsh Government","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Human Resources","Heterosexual / straight","160","150","35450","29430"
"In post","2022","Welsh Government","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Knowledge and Information Management","Heterosexual / straight","80","80","36110","36670"
"In post","2022","Welsh Government","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Legal","Heterosexual / straight","130","120","57470","61440"
"In post","2022","Welsh Government","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Legal","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Medicine","Heterosexual / straight","160","150","46370","41980"
"In post","2022","Welsh Government","Medicine","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Medicine","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Operational Delivery","Heterosexual / straight","1310","1230","37710","29430"
"In post","2022","Welsh Government","Operational Delivery","LGBO","50","50","39940","38160"
"In post","2022","Welsh Government","Operational Delivery","Undeclared","200","190","40010","38160"
"In post","2022","Welsh Government","Operational Delivery","Unknown","80","70","35840","29430"
"In post","2022","Welsh Government","Other","Heterosexual / straight","530","500","43180","40100"
"In post","2022","Welsh Government","Other","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Other","Undeclared","70","70","41790","38160"
"In post","2022","Welsh Government","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Planning","Heterosexual / straight","60","60","44050","38160"
"In post","2022","Welsh Government","Planning","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Planning","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Planning","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Policy","Heterosexual / straight","1350","1290","43310","38160"
"In post","2022","Welsh Government","Policy","LGBO","80","80","47360","47470"
"In post","2022","Welsh Government","Policy","Undeclared","190","180","45170","41980"
"In post","2022","Welsh Government","Policy","Unknown","40","40","[c]","[c]"
"In post","2022","Welsh Government","Project Delivery","Heterosexual / straight","120","110","45980","38160"
"In post","2022","Welsh Government","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Property","Heterosexual / straight","60","50","41890","38160"
"In post","2022","Welsh Government","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Property","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Science and Engineering","Heterosexual / straight","60","50","48960","47470"
"In post","2022","Welsh Government","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Social Research","Heterosexual / straight","70","70","42450","41980"
"In post","2022","Welsh Government","Social Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Social Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Statistics","Heterosexual / straight","70","60","40710","38160"
"In post","2022","Welsh Government","Statistics","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Tax","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Tax","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Tax","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Veterinarian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Legal","Heterosexual / straight","140","130","58230","55610"
"Leaver CS","2021","Attorney General's Departments","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Legal","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Legal","Unknown","70","60","61900","55610"
"Leaver CS","2021","Attorney General's Departments","Operational Delivery","Heterosexual / straight","80","80","27230","23470"
"Leaver CS","2021","Attorney General's Departments","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Other","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Unknown","Heterosexual / straight","130","120","48330","38700"
"Leaver CS","2021","Cabinet Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Unknown","Unknown","200","190","48180","33300"
"Leaver CS","2021","Chancellor's other departments","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","Other","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","Security","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
