"Status","Year","Sex","Region_ITL1","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Male","London","Finance","40","40","[c]","[c]"
"Leaver CS","2021","Male","London","Human Resources","40","40","[c]","[c]"
"Leaver CS","2021","Male","London","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","London","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","London","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","London","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","London","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","London","Legal","70","60","55590","55000"
"Leaver CS","2021","Male","London","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","London","Operational Delivery","590","550","36770","30850"
"Leaver CS","2021","Male","London","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","London","Other","110","110","37130","28560"
"Leaver CS","2021","Male","London","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","London","Policy","310","300","49490","42540"
"Leaver CS","2021","Male","London","Project Delivery","50","50","[c]","[c]"
"Leaver CS","2021","Male","London","Property","50","40","[c]","[c]"
"Leaver CS","2021","Male","London","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","London","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","London","Security","30","30","[c]","[c]"
"Leaver CS","2021","Male","London","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","London","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","London","Unknown","910","760","41310","31060"
"Leaver CS","2021","Male","London","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","North East (England)","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","North East (England)","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","North East (England)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","North East (England)","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","North East (England)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","North East (England)","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","North East (England)","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","North East (England)","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","North East (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","North East (England)","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","North East (England)","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","North East (England)","Operational Delivery","180","150","25950","22350"
"Leaver CS","2021","Male","North East (England)","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","North East (England)","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","North East (England)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","North East (England)","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","North East (England)","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","North East (England)","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","North East (England)","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","North East (England)","Unknown","440","390","25520","21010"
"Leaver CS","2021","Male","North West (England)","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","North West (England)","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","North West (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","North West (England)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","North West (England)","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","North West (England)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","North West (England)","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","North West (England)","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","North West (England)","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","North West (England)","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","North West (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","North West (England)","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","North West (England)","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","North West (England)","Operational Delivery","460","410","27910","24280"
"Leaver CS","2021","Male","North West (England)","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","North West (England)","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","North West (England)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","North West (England)","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","North West (England)","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","North West (England)","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","North West (England)","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","North West (England)","Unknown","580","520","26910","25080"
"Leaver CS","2021","Male","Northern Ireland","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Northern Ireland","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Northern Ireland","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Northern Ireland","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Northern Ireland","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Northern Ireland","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Northern Ireland","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Northern Ireland","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Northern Ireland","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Northern Ireland","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Northern Ireland","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Northern Ireland","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Northern Ireland","Unknown","50","40","[c]","[c]"
"Leaver CS","2021","Male","Overseas","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Overseas","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Overseas","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Overseas","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Overseas","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Overseas","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Overseas","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Overseas","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Overseas","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Overseas","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Overseas","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Overseas","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Scotland","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Scotland","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Scotland","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Scotland","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Scotland","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Scotland","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Scotland","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Scotland","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Scotland","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Scotland","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Scotland","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Scotland","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Scotland","Operational Delivery","270","240","31740","30310"
"Leaver CS","2021","Male","Scotland","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Scotland","Other","70","60","32010","26860"
"Leaver CS","2021","Male","Scotland","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Scotland","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Scotland","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Scotland","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Scotland","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Scotland","Security","60","50","32480","38120"
"Leaver CS","2021","Male","Scotland","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Scotland","Unknown","630","570","33960","27570"
"Leaver CS","2021","Male","Scotland","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","South East (England)","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","South East (England)","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","South East (England)","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","South East (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","South East (England)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","South East (England)","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","South East (England)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","South East (England)","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","South East (England)","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","South East (England)","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","South East (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","South East (England)","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","South East (England)","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","South East (England)","Operational Delivery","550","490","26920","23520"
"Leaver CS","2021","Male","South East (England)","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","South East (England)","Other","130","130","28610","29930"
"Leaver CS","2021","Male","South East (England)","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","South East (England)","Project Delivery","40","40","[c]","[c]"
"Leaver CS","2021","Male","South East (England)","Property","40","40","[c]","[c]"
"Leaver CS","2021","Male","South East (England)","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","South East (England)","Science and Engineering","80","80","28110","26670"
"Leaver CS","2021","Male","South East (England)","Security","100","90","31040","27680"
"Leaver CS","2021","Male","South East (England)","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","South East (England)","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","South East (England)","Unknown","300","260","29350","27570"
"Leaver CS","2021","Male","South East (England)","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","South West (England)","Commercial","30","30","[c]","[c]"
"Leaver CS","2021","Male","South West (England)","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","South West (England)","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","South West (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","South West (England)","Digital, Data and Technology","50","50","37330","33870"
"Leaver CS","2021","Male","South West (England)","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","South West (England)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","South West (England)","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","South West (England)","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","South West (England)","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","South West (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","South West (England)","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","South West (England)","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","South West (England)","Operational Delivery","330","300","31000","26780"
"Leaver CS","2021","Male","South West (England)","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","South West (England)","Other","130","120","33130","29200"
"Leaver CS","2021","Male","South West (England)","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","South West (England)","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","South West (England)","Project Delivery","90","90","43850","40580"
"Leaver CS","2021","Male","South West (England)","Property","40","30","[c]","[c]"
"Leaver CS","2021","Male","South West (England)","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","South West (England)","Science and Engineering","220","210","33140","31770"
"Leaver CS","2021","Male","South West (England)","Security","60","50","27260","20640"
"Leaver CS","2021","Male","South West (England)","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","South West (England)","Unknown","270","250","27960","26890"
"Leaver CS","2021","Male","South West (England)","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Unknown","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Unknown","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Unknown","Other","140","140","35640","32400"
"Leaver CS","2021","Male","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Unknown","Unknown","200","200","52000","36160"
"Leaver CS","2021","Male","Wales","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Wales","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Wales","Digital, Data and Technology","60","60","40120","37280"
"Leaver CS","2021","Male","Wales","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Wales","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Wales","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Wales","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Wales","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Wales","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Wales","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Wales","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Wales","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Wales","Operational Delivery","350","310","24560","21590"
"Leaver CS","2021","Male","Wales","Operational Research","[c]","[c]","[c]","[c]"
