"Status","Year","Ethnicity","Function_of_post","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Other ethnicity","Counter Fraud","EO","30","30","[c]","[c]"
"In post","2022","Other ethnicity","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Counter Fraud","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Debt","AA/AO","30","30","[c]","[c]"
"In post","2022","Other ethnicity","Debt","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Debt","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Debt","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Debt","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Digital, Data & Technology","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Digital, Data & Technology","G6/G7","30","30","[c]","[c]"
"In post","2022","Other ethnicity","Digital, Data & Technology","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Digital, Data & Technology","SEO/HEO","60","60","37330","37440"
"In post","2022","Other ethnicity","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Finance","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Finance","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Finance","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Finance","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Grants Management","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Grants Management","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Grants Management","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Grants Management","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Grants Management","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Human Resources","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Human Resources","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Internal Audit","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Internal Audit","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Legal","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Legal","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Legal","G6/G7","60","60","59750","59850"
"In post","2022","Other ethnicity","Legal","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","No function","AA/AO","410","390","24310","23140"
"In post","2022","Other ethnicity","No function","EO","450","420","29050","28310"
"In post","2022","Other ethnicity","No function","G6/G7","200","200","58930","55720"
"In post","2022","Other ethnicity","No function","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","No function","SEO/HEO","390","380","38160","36830"
"In post","2022","Other ethnicity","No function","Unknown","100","100","31220","29080"
"In post","2022","Other ethnicity","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","G6/G7","40","40","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","SEO/HEO","60","50","37530","38330"
"In post","2022","Other ethnicity","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Security","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Security","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Security","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Security","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","AA/AO","50","40","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","EO","120","110","27750","28650"
"In post","2022","Other ethnicity","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","SEO/HEO","80","80","38160","36650"
"In post","2022","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","G6/G7","100","100","57920","57030"
"In post","2022","Undeclared","Analysis","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","SEO/HEO","110","100","37530","38070"
"In post","2022","Undeclared","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Commercial","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Commercial","G6/G7","50","50","[c]","[c]"
"In post","2022","Undeclared","Commercial","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Commercial","SEO/HEO","120","120","38030","39010"
"In post","2022","Undeclared","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Communications","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Communications","EO","60","60","27440","26820"
"In post","2022","Undeclared","Communications","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Communications","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Communications","SEO/HEO","80","80","36910","35060"
"In post","2022","Undeclared","Counter Fraud","AA/AO","180","160","22710","22080"
"In post","2022","Undeclared","Counter Fraud","EO","370","320","28680","27570"
"In post","2022","Undeclared","Counter Fraud","G6/G7","100","100","59820","55410"
"In post","2022","Undeclared","Counter Fraud","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","SEO/HEO","310","300","36840","35520"
"In post","2022","Undeclared","Debt","AA/AO","180","150","21940","21260"
"In post","2022","Undeclared","Debt","EO","50","50","28650","27570"
"In post","2022","Undeclared","Debt","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data & Technology","AA/AO","50","50","[c]","[c]"
"In post","2022","Undeclared","Digital, Data & Technology","EO","200","190","28250","27570"
"In post","2022","Undeclared","Digital, Data & Technology","G6/G7","290","290","58940","57300"
"In post","2022","Undeclared","Digital, Data & Technology","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data & Technology","SEO/HEO","610","590","38310","38000"
"In post","2022","Undeclared","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","AA/AO","70","60","21870","21260"
"In post","2022","Undeclared","Finance","EO","90","90","27470","26870"
"In post","2022","Undeclared","Finance","G6/G7","100","100","58920","57400"
"In post","2022","Undeclared","Finance","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","SEO/HEO","240","230","37880","36540"
"In post","2022","Undeclared","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Grants Management","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Grants Management","EO","40","30","[c]","[c]"
"In post","2022","Undeclared","Grants Management","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Grants Management","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","AA/AO","60","50","21640","21380"
"In post","2022","Undeclared","Human Resources","EO","90","80","28020","27570"
"In post","2022","Undeclared","Human Resources","G6/G7","50","50","58880","57480"
"In post","2022","Undeclared","Human Resources","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","SEO/HEO","160","150","36800","36050"
"In post","2022","Undeclared","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Legal","AA/AO","40","30","[c]","[c]"
"In post","2022","Undeclared","Legal","EO","50","50","28340","28420"
"In post","2022","Undeclared","Legal","G6/G7","180","170","61470","61360"
"In post","2022","Undeclared","Legal","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Legal","SEO/HEO","60","60","39870","38020"
"In post","2022","Undeclared","No function","AA/AO","3020","2670","22870","21260"
"In post","2022","Undeclared","No function","EO","3120","2850","28950","27570"
"In post","2022","Undeclared","No function","G6/G7","1070","1030","58540","56340"
"In post","2022","Undeclared","No function","SCS","100","100","88540","78230"
"In post","2022","Undeclared","No function","SEO/HEO","2190","2080","37890","36970"
"In post","2022","Undeclared","No function","Unknown","460","420","31980","31980"
"In post","2022","Undeclared","Project Delivery","AA/AO","40","30","[c]","[c]"
"In post","2022","Undeclared","Project Delivery","EO","110","110","26000","26670"
"In post","2022","Undeclared","Project Delivery","G6/G7","320","310","57770","55710"
"In post","2022","Undeclared","Project Delivery","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Project Delivery","SEO/HEO","700","670","37640","38180"
"In post","2022","Undeclared","Project Delivery","Unknown","90","90","44630","42250"
"In post","2022","Undeclared","Property","AA/AO","120","100","22610","22040"
"In post","2022","Undeclared","Property","EO","160","150","27850","27000"
"In post","2022","Undeclared","Property","G6/G7","130","120","59460","58250"
"In post","2022","Undeclared","Property","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Property","SEO/HEO","300","280","38530","37580"
"In post","2022","Undeclared","Security","AA/AO","220","210","29720","27680"
"In post","2022","Undeclared","Security","EO","80","80","34400","30620"
"In post","2022","Undeclared","Security","G6/G7","50","50","[c]","[c]"
"In post","2022","Undeclared","Security","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Security","SEO/HEO","180","180","39310","37640"
"In post","2022","Undeclared","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","AA/AO","620","580","22260","21680"
"In post","2022","Undeclared","Unknown","EO","1150","1060","27810","27370"
"In post","2022","Undeclared","Unknown","G6/G7","420","410","62290","61440"
"In post","2022","Undeclared","Unknown","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","SEO/HEO","1150","1110","37920","37320"
"In post","2022","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Analysis","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Analysis","EO","120","120","26620","26510"
"In post","2022","Unknown","Analysis","G6/G7","280","270","57700","54980"
"In post","2022","Unknown","Analysis","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Analysis","SEO/HEO","520","510","35740","35660"
"In post","2022","Unknown","Commercial","AA/AO","70","60","22840","21740"
"In post","2022","Unknown","Commercial","EO","100","90","26590","26630"
"In post","2022","Unknown","Commercial","G6/G7","1140","1130","64480","64500"
"In post","2022","Unknown","Commercial","SCS","160","150","116690","114950"
"In post","2022","Unknown","Commercial","SEO/HEO","370","360","37620","38260"
"In post","2022","Unknown","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","AA/AO","90","90","21830","21250"
"In post","2022","Unknown","Communications","EO","1020","1000","26870","26820"
"In post","2022","Unknown","Communications","G6/G7","250","240","58630","55250"
"In post","2022","Unknown","Communications","SCS","30","30","[c]","[c]"
"In post","2022","Unknown","Communications","SEO/HEO","720","710","36130","33370"
"In post","2022","Unknown","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","AA/AO","250","220","22070","21260"
"In post","2022","Unknown","Counter Fraud","EO","1020","970","28060","26820"
"In post","2022","Unknown","Counter Fraud","G6/G7","160","150","59680","58600"
"In post","2022","Unknown","Counter Fraud","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","SEO/HEO","820","790","36700","35530"
"In post","2022","Unknown","Debt","AA/AO","1080","990","21570","21250"
"In post","2022","Unknown","Debt","EO","170","160","27770","26820"
"In post","2022","Unknown","Debt","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Debt","SEO/HEO","30","30","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","AA/AO","120","120","21550","21250"
"In post","2022","Unknown","Digital, Data & Technology","EO","560","550","27580","27130"
"In post","2022","Unknown","Digital, Data & Technology","G6/G7","810","790","58260","55620"
"In post","2022","Unknown","Digital, Data & Technology","SCS","40","40","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","SEO/HEO","1500","1470","37590","36840"
"In post","2022","Unknown","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Finance","AA/AO","340","300","21760","21250"
"In post","2022","Unknown","Finance","EO","210","210","26530","26590"
"In post","2022","Unknown","Finance","G6/G7","290","280","57950","55210"
"In post","2022","Unknown","Finance","SCS","30","30","[c]","[c]"
"In post","2022","Unknown","Finance","SEO/HEO","600","580","37200","36820"
"In post","2022","Unknown","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Grants Management","AA/AO","580","550","21270","21300"
"In post","2022","Unknown","Grants Management","EO","180","170","25060","24920"
"In post","2022","Unknown","Grants Management","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Grants Management","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Grants Management","SEO/HEO","70","70","31780","30490"
"In post","2022","Unknown","Human Resources","AA/AO","190","170","21590","21250"
