"Status","Year","Region_ITL3","Responsibility_level","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","York","SEO/HEO","North Yorkshire","50","50","[c]","[c]"
"Leaver CS","2022","York","Unknown","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Aberdeen City and Aberdeenshire","AA/AO","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Aberdeen City and Aberdeenshire","EO","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Aberdeen City and Aberdeenshire","G6/G7","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Angus and Dundee City","AA/AO","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Angus and Dundee City","EO","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Angus and Dundee City","G6/G7","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Angus and Dundee City","SEO/HEO","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barking & Dagenham and Havering","AA/AO","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barking & Dagenham and Havering","EO","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barking & Dagenham and Havering","SEO/HEO","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barnet","EO","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barnet","G6/G7","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barnet","SEO/HEO","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barnet","Unknown","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barnsley, Doncaster and Rotherham","AA/AO","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barnsley, Doncaster and Rotherham","EO","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barnsley, Doncaster and Rotherham","G6/G7","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barnsley, Doncaster and Rotherham","SEO/HEO","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","Gloucestershire, Wiltshire and Bath/Bristol area","90","90","23630","24110"
"Leaver Dept.","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","Gloucestershire, Wiltshire and Bath/Bristol area","70","70","54360","54130"
"Leaver Dept.","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","Gloucestershire, Wiltshire and Bath/Bristol area","240","240","32710","32530"
"Leaver Dept.","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedford","AA/AO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedford","EO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Belfast","AA/AO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Belfast","EO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Belfast","G6/G7","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Belfast","SEO/HEO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire","AA/AO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire","EO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire","G6/G7","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire","SCS","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire","SEO/HEO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire","Unknown","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bexley and Greenwich","AA/AO","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bexley and Greenwich","EO","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Birmingham","AA/AO","West Midlands","120","120","20250","19930"
"Leaver Dept.","2021","Birmingham","EO","West Midlands","80","80","24550","24110"
"Leaver Dept.","2021","Birmingham","G6/G7","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Birmingham","SCS","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Birmingham","SEO/HEO","West Midlands","50","50","[c]","[c]"
"Leaver Dept.","2021","Birmingham","Unknown","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Blackburn with Darwen","EO","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Blackburn with Darwen","SEO/HEO","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Blackpool","AA/AO","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Blackpool","EO","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Blackpool","G6/G7","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Blackpool","SCS","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Blackpool","SEO/HEO","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bournemouth and Poole","SEO/HEO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bournemouth and Poole","Unknown","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bradford","AA/AO","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bradford","EO","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bradford","G6/G7","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bradford","SEO/HEO","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bradford","Unknown","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Breckland and South Norfolk","AA/AO","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Breckland and South Norfolk","SEO/HEO","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Brent","AA/AO","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Brent","EO","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Brent","Unknown","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bridgend and Neath Port Talbot","AA/AO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bridgend and Neath Port Talbot","EO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bridgend and Neath Port Talbot","SEO/HEO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Brighton and Hove","AA/AO","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Brighton and Hove","EO","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Brighton and Hove","SEO/HEO","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Brighton and Hove","Unknown","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bristol, City of","AA/AO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bristol, City of","EO","Gloucestershire, Wiltshire and Bath/Bristol area","40","40","[c]","[c]"
"Leaver Dept.","2021","Bristol, City of","G6/G7","Gloucestershire, Wiltshire and Bath/Bristol area","30","30","[c]","[c]"
"Leaver Dept.","2021","Bristol, City of","SCS","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bristol, City of","SEO/HEO","Gloucestershire, Wiltshire and Bath/Bristol area","50","50","[c]","[c]"
"Leaver Dept.","2021","Bristol, City of","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bromley","AA/AO","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Buckinghamshire CC","AA/AO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Buckinghamshire CC","EO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Buckinghamshire CC","SEO/HEO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Buckinghamshire CC","Unknown","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Caithness and Sutherland and Ross and Cromarty","AA/AO","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Caithness and Sutherland and Ross and Cromarty","EO","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Caithness and Sutherland and Ross and Cromarty","SEO/HEO","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Calderdale and Kirklees","AA/AO","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Calderdale and Kirklees","EO","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Calderdale and Kirklees","SEO/HEO","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Calderdale and Kirklees","Unknown","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cambridgeshire CC","AA/AO","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cambridgeshire CC","EO","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cambridgeshire CC","G6/G7","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cambridgeshire CC","SEO/HEO","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Camden and City of London","AA/AO","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Camden and City of London","EO","Inner London - West","30","30","[c]","[c]"
"Leaver Dept.","2021","Camden and City of London","G6/G7","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Camden and City of London","SCS","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Camden and City of London","SEO/HEO","Inner London - West","50","50","[c]","[c]"
"Leaver Dept.","2021","Camden and City of London","Unknown","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cardiff and Vale of Glamorgan","AA/AO","East Wales","100","100","[c]","[c]"
"Leaver Dept.","2021","Cardiff and Vale of Glamorgan","EO","East Wales","70","70","[c]","[c]"
"Leaver Dept.","2021","Cardiff and Vale of Glamorgan","G6/G7","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cardiff and Vale of Glamorgan","SCS","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cardiff and Vale of Glamorgan","SEO/HEO","East Wales","50","40","[c]","[c]"
"Leaver Dept.","2021","Cardiff and Vale of Glamorgan","Unknown","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Causeway Coast and Glens","AA/AO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Bedfordshire","EO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Bedfordshire","SEO/HEO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Hampshire","AA/AO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Hampshire","EO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Hampshire","G6/G7","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Hampshire","SEO/HEO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Valleys","EO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Valleys","G6/G7","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Valleys","SCS","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Valleys","SEO/HEO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Valleys","Unknown","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire East","AA/AO","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire East","EO","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire East","G6/G7","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire East","SEO/HEO","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire West and Chester","AA/AO","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire West and Chester","EO","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chorley and West Lancashire","AA/AO","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chorley and West Lancashire","EO","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chorley and West Lancashire","SEO/HEO","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","City of Edinburgh","AA/AO","Eastern Scotland","40","40","[c]","[c]"
"Leaver Dept.","2021","City of Edinburgh","EO","Eastern Scotland","30","30","[c]","[c]"
"Leaver Dept.","2021","City of Edinburgh","G6/G7","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","City of Edinburgh","SEO/HEO","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","City of Edinburgh","Unknown","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Clackmannanshire and Fife","AA/AO","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Clackmannanshire and Fife","EO","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Clackmannanshire and Fife","SEO/HEO","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Conwy and Denbighshire","G6/G7","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","AA/AO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","EO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","G6/G7","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","SEO/HEO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Coventry","AA/AO","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Coventry","EO","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Coventry","G6/G7","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Coventry","SCS","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Coventry","SEO/HEO","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Coventry","Unknown","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Croydon","AA/AO","Outer London - South","40","40","[c]","[c]"
"Leaver Dept.","2021","Croydon","EO","Outer London - South","70","70","[c]","[c]"
"Leaver Dept.","2021","Croydon","G6/G7","Outer London - South","40","40","[c]","[c]"
"Leaver Dept.","2021","Croydon","SCS","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Croydon","SEO/HEO","Outer London - South","70","70","[c]","[c]"
"Leaver Dept.","2021","Croydon","Unknown","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Darlington","EO","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Darlington","G6/G7","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Darlington","SEO/HEO","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Darlington","Unknown","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derby","AA/AO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derby","EO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon CC","AA/AO","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon CC","EO","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon CC","G6/G7","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon CC","SEO/HEO","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset CC","AA/AO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset CC","EO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset CC","G6/G7","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset CC","SEO/HEO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dudley","AA/AO","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dudley","EO","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dumfries and Galloway","EO","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Durham CC","AA/AO","Tees Valley and Durham","80","70","[c]","[c]"
"Leaver Dept.","2021","Durham CC","EO","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Durham CC","G6/G7","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Durham CC","SEO/HEO","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ealing","AA/AO","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ealing","EO","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ealing","SEO/HEO","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ealing","Unknown","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Ayrshire and North Ayrshire mainland","EO","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Ayrshire and North Ayrshire mainland","SEO/HEO","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Cumbria","AA/AO","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Cumbria","EO","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Cumbria","G6/G7","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Cumbria","SEO/HEO","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Derbyshire","AA/AO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Derbyshire","EO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","AA/AO","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","EO","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Kent","AA/AO","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Kent","EO","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Kent","SEO/HEO","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Kent","Unknown","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Lancashire","AA/AO","Lancashire","[c]","[c]","[c]","[c]"
