"Status","Year","Function_of_post","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","No function","HM Treasury","Female","890","850","46580","42300"
"In post","2022","No function","HM Treasury","Male","960","950","49250","52500"
"In post","2022","No function","Ministry of Defence","Female","1060","1000","36870","35630"
"In post","2022","No function","Ministry of Defence","Male","2700","2630","39020","38070"
"In post","2022","No function","Ministry of Justice","Female","46500","42700","28860","25700"
"In post","2022","No function","Ministry of Justice","Male","34500","33000","30490","28550"
"In post","2022","No function","National Crime Agency","Female","2050","1970","37580","36410"
"In post","2022","No function","National Crime Agency","Male","2720","2700","42480","40170"
"In post","2022","No function","Northern Ireland Office","Female","60","60","45840","41750"
"In post","2022","No function","Northern Ireland Office","Male","60","60","47490","42350"
"In post","2022","No function","Office for Standards in Education, Children's Services and Skills","Female","1010","960","51210","51360"
"In post","2022","No function","Office for Standards in Education, Children's Services and Skills","Male","410","400","56070","59810"
"In post","2022","No function","Office of Gas and Electricity Markets","Female","390","380","38930","33400"
"In post","2022","No function","Office of Gas and Electricity Markets","Male","480","480","41430","34000"
"In post","2022","No function","Office of Qualifications and Examinations Regulation","Female","150","140","43110","38000"
"In post","2022","No function","Office of Qualifications and Examinations Regulation","Male","70","70","49470","46660"
"In post","2022","No function","Office of Rail and Road","Female","100","90","49660","50810"
"In post","2022","No function","Office of Rail and Road","Male","140","140","58910","57540"
"In post","2022","No function","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Scottish Government","Female","4130","3810","29100","27080"
"In post","2022","No function","Scottish Government","Male","3920","3680","32080","34600"
"In post","2022","No function","The National Archives","Female","190","180","34160","30930"
"In post","2022","No function","The National Archives","Male","150","140","33660","28460"
"In post","2022","No function","UK Statistics Authority","Female","1630","1320","26760","23470"
"In post","2022","No function","UK Statistics Authority","Male","990","810","27440","20350"
"In post","2022","No function","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","No function","Water Services Regulation Authority","Female","50","50","50110","41620"
"In post","2022","No function","Water Services Regulation Authority","Male","50","50","[c]","[c]"
"In post","2022","No function","Welsh Government","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Welsh Government","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Cabinet Office","Female","100","100","58780","54700"
"In post","2022","Project Delivery","Cabinet Office","Male","110","110","70600","60570"
"In post","2022","Project Delivery","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Charity Commission","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Charity Commission","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Competition and Markets Authority","Female","200","190","59100","55860"
"In post","2022","Project Delivery","Competition and Markets Authority","Male","170","170","65170","60230"
"In post","2022","Project Delivery","Department for Business, Energy and Industrial Strategy","Female","400","370","41860","40040"
"In post","2022","Project Delivery","Department for Business, Energy and Industrial Strategy","Male","460","450","44980","42430"
"In post","2022","Project Delivery","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Department for Education","Female","60","50","44740","41990"
"In post","2022","Project Delivery","Department for Education","Male","40","40","[c]","[c]"
"In post","2022","Project Delivery","Department for Environment, Food and Rural Affairs","Female","200","180","32770","29180"
"In post","2022","Project Delivery","Department for Environment, Food and Rural Affairs","Male","130","120","34130","32310"
"In post","2022","Project Delivery","Department for International Trade","Female","40","40","[c]","[c]"
"In post","2022","Project Delivery","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Department for Levelling Up, Housing and Communities","Female","110","100","45310","40790"
"In post","2022","Project Delivery","Department for Levelling Up, Housing and Communities","Male","80","80","43610","41410"
"In post","2022","Project Delivery","Department for Transport","Female","280","270","43880","41230"
"In post","2022","Project Delivery","Department for Transport","Male","310","310","49360","48770"
"In post","2022","Project Delivery","Department for Work and Pensions","Female","950","810","34070","31990"
"In post","2022","Project Delivery","Department for Work and Pensions","Male","540","510","36880","33170"
"In post","2022","Project Delivery","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Estyn","Female","50","50","59930","75480"
"In post","2022","Project Delivery","Estyn","Male","40","40","[c]","[c]"
"In post","2022","Project Delivery","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Foreign, Commonwealth and Development Office","Female","1130","1090","50560","52430"
"In post","2022","Project Delivery","Foreign, Commonwealth and Development Office","Male","760","750","54190","55060"
"In post","2022","Project Delivery","HM Land Registry","Female","110","100","37670","38550"
"In post","2022","Project Delivery","HM Land Registry","Male","70","70","40230","38550"
"In post","2022","Project Delivery","HM Revenue and Customs","Female","2630","2470","44990","40520"
"In post","2022","Project Delivery","HM Revenue and Customs","Male","2430","2350","47020","40520"
"In post","2022","Project Delivery","HM Treasury","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","HM Treasury","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Ministry of Defence","Female","5040","4740","36750","33900"
"In post","2022","Project Delivery","Ministry of Defence","Male","9140","8980","40300","39460"
"In post","2022","Project Delivery","Ministry of Justice","Female","160","160","41080","39360"
"In post","2022","Project Delivery","Ministry of Justice","Male","120","120","42850","41420"
"In post","2022","Project Delivery","National Crime Agency","Female","60","50","43180","40170"
"In post","2022","Project Delivery","National Crime Agency","Male","40","40","[c]","[c]"
"In post","2022","Project Delivery","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Scottish Government","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Scottish Government","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","UK Statistics Authority","Female","160","160","39440","36840"
"In post","2022","Project Delivery","UK Statistics Authority","Male","90","90","44150","38160"
"In post","2022","Project Delivery","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Welsh Government","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Welsh Government","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Cabinet Office","Female","200","190","46880","42300"
"In post","2022","Property","Cabinet Office","Male","220","220","53800","54700"
"In post","2022","Property","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Charity Commission","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Charity Commission","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Department for Business, Energy and Industrial Strategy","Female","40","40","[c]","[c]"
"In post","2022","Property","Department for Business, Energy and Industrial Strategy","Male","40","40","[c]","[c]"
"In post","2022","Property","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Department for Education","Female","240","230","48260","50130"
"In post","2022","Property","Department for Education","Male","330","330","53120","54160"
"In post","2022","Property","Department for Environment, Food and Rural Affairs","Female","240","220","36070","32560"
