"Status","Year","Responsibility_level","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","AA/AO","Foreign, Commonwealth and Development Office","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","HM Land Registry","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","HM Land Registry","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","HM Land Registry","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","HM Land Registry","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","HM Land Registry","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","HM Land Registry","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","HM Land Registry","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","HM Land Registry","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","HM Land Registry","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","HM Revenue and Customs","East Midlands (England)","170","140","[c]","[c]"
"Leaver CS","2021","AA/AO","HM Revenue and Customs","East of England","110","90","[c]","[c]"
"Leaver CS","2021","AA/AO","HM Revenue and Customs","London","170","140","[c]","[c]"
"Leaver CS","2021","AA/AO","HM Revenue and Customs","North East (England)","440","330","[c]","[c]"
"Leaver CS","2021","AA/AO","HM Revenue and Customs","North West (England)","270","210","[c]","[c]"
"Leaver CS","2021","AA/AO","HM Revenue and Customs","Northern Ireland","50","40","[c]","[c]"
"Leaver CS","2021","AA/AO","HM Revenue and Customs","Scotland","380","310","[c]","[c]"
"Leaver CS","2021","AA/AO","HM Revenue and Customs","South East (England)","90","70","[c]","[c]"
"Leaver CS","2021","AA/AO","HM Revenue and Customs","South West (England)","50","40","[c]","[c]"
"Leaver CS","2021","AA/AO","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","HM Revenue and Customs","Wales","280","230","[c]","[c]"
"Leaver CS","2021","AA/AO","HM Revenue and Customs","West Midlands (England)","200","160","[c]","[c]"
"Leaver CS","2021","AA/AO","HM Revenue and Customs","Yorkshire and The Humber","290","240","[c]","[c]"
"Leaver CS","2021","AA/AO","HM Treasury","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","HM Treasury","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","HM Treasury","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Home Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Home Office","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Home Office","London","110","100","23620","25120"
"Leaver CS","2021","AA/AO","Home Office","North East (England)","40","30","[c]","[c]"
"Leaver CS","2021","AA/AO","Home Office","North West (England)","110","80","20550","21010"
"Leaver CS","2021","AA/AO","Home Office","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Home Office","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Home Office","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Home Office","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Home Office","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Home Office","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Home Office","Yorkshire and The Humber","50","40","[c]","[c]"
"Leaver CS","2021","AA/AO","Ministry of Defence","East Midlands (England)","70","60","20840","20370"
"Leaver CS","2021","AA/AO","Ministry of Defence","East of England","100","90","22810","21130"
"Leaver CS","2021","AA/AO","Ministry of Defence","London","40","40","[c]","[c]"
"Leaver CS","2021","AA/AO","Ministry of Defence","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Ministry of Defence","North West (England)","50","40","[c]","[c]"
"Leaver CS","2021","AA/AO","Ministry of Defence","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Ministry of Defence","Scotland","110","100","26150","21130"
"Leaver CS","2021","AA/AO","Ministry of Defence","South East (England)","280","260","22110","20720"
"Leaver CS","2021","AA/AO","Ministry of Defence","South West (England)","230","210","21060","20720"
"Leaver CS","2021","AA/AO","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Ministry of Defence","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Ministry of Defence","West Midlands (England)","50","40","[c]","[c]"
"Leaver CS","2021","AA/AO","Ministry of Defence","Yorkshire and The Humber","80","70","23530","21130"
"Leaver CS","2021","AA/AO","Ministry of Housing, Communities and Local Government","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Ministry of Housing, Communities and Local Government","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Ministry of Housing, Communities and Local Government","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Ministry of Justice","East Midlands (England)","430","380","19260","18880"
"Leaver CS","2021","AA/AO","Ministry of Justice","East of England","410","380","20000","19570"
"Leaver CS","2021","AA/AO","Ministry of Justice","London","490","460","22070","22680"
"Leaver CS","2021","AA/AO","Ministry of Justice","North East (England)","190","160","19070","19570"
"Leaver CS","2021","AA/AO","Ministry of Justice","North West (England)","430","380","19450","19930"
"Leaver CS","2021","AA/AO","Ministry of Justice","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Ministry of Justice","South East (England)","590","550","20100","19930"
"Leaver CS","2021","AA/AO","Ministry of Justice","South West (England)","300","270","19090","19570"
"Leaver CS","2021","AA/AO","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Ministry of Justice","Wales","220","200","19660","19570"
"Leaver CS","2021","AA/AO","Ministry of Justice","West Midlands (England)","450","410","19450","19930"
"Leaver CS","2021","AA/AO","Ministry of Justice","Yorkshire and The Humber","440","390","19540","19570"
"Leaver CS","2021","AA/AO","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","National Crime Agency","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","National Crime Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","National Crime Agency","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","National Crime Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","National Crime Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","National Crime Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Northern Ireland Office","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Office for Standards in Education","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Office for Standards in Education","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Office for Standards in Education","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Office for Standards in Education","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Office of Gas and Electricity Markets","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Office of Qualifications and Examinations Regulation","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Other Cabinet Office Agencies","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Other Cabinet Office Agencies","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Scotland Office","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Scottish Government","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Scottish Government","Scotland","340","300","22460","22220"
"Leaver CS","2021","AA/AO","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","United Kingdom Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","United Kingdom Statistics Authority","South East (England)","100","60","19480","19130"
"Leaver CS","2021","AA/AO","United Kingdom Statistics Authority","Wales","50","50","[c]","[c]"
"Leaver CS","2021","AA/AO","Wales Office","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Welsh Government","Wales","30","30","[c]","[c]"
"Leaver CS","2021","EO","Attorney General's Departments","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Attorney General's Departments","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Attorney General's Departments","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Attorney General's Departments","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Attorney General's Departments","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Attorney General's Departments","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Attorney General's Departments","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Attorney General's Departments","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Cabinet Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Cabinet Office","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Cabinet Office","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Cabinet Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Charity Commission","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Department for Business, Energy and Industrial Strategy","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Department for Business, Energy and Industrial Strategy","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Department for Business, Energy and Industrial Strategy","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Department for Business, Energy and Industrial Strategy","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Department for Business, Energy and Industrial Strategy","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Department for Business, Energy and Industrial Strategy","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Department for Business, Energy and Industrial Strategy","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Department for Education","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Department for Education","London","30","30","[c]","[c]"
"Leaver CS","2021","EO","Department for Education","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Department for Education","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Department for Education","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Department for Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Department for Education","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Department for Environment, Food and Rural Affairs","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Department for Environment, Food and Rural Affairs","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Department for Environment, Food and Rural Affairs","London","50","40","[c]","[c]"
"Leaver CS","2021","EO","Department for Environment, Food and Rural Affairs","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Department for Environment, Food and Rural Affairs","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Department for Environment, Food and Rural Affairs","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Department for Environment, Food and Rural Affairs","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Department for Environment, Food and Rural Affairs","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Department for Environment, Food and Rural Affairs","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Department for Environment, Food and Rural Affairs","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Department for Transport","East Midlands (England)","[c]","[c]","[c]","[c]"
