"Status","Year","Profession_of_post","Sexual_orientation","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Security","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Unknown","Female","50","50","28940","24620"
"New entrant CS","2021","Security","Unknown","Male","200","200","29030","25540"
"New entrant CS","2021","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Heterosexual / straight","Female","100","100","33100","32540"
"New entrant CS","2021","Social Research","Heterosexual / straight","Male","30","30","[c]","[c]"
"New entrant CS","2021","Social Research","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Unknown","Female","30","30","[c]","[c]"
"New entrant CS","2021","Social Research","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Heterosexual / straight","Female","110","110","34500","31810"
"New entrant CS","2021","Statistics","Heterosexual / straight","Male","90","90","34220","31810"
"New entrant CS","2021","Statistics","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Unknown","Female","40","40","[c]","[c]"
"New entrant CS","2021","Statistics","Unknown","Male","50","50","31920","30100"
"New entrant CS","2021","Statistics","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","Heterosexual / straight","Female","490","470","22900","20140"
"New entrant CS","2021","Tax","Heterosexual / straight","Male","450","450","23380","20140"
"New entrant CS","2021","Tax","LGBO","Female","40","40","[c]","[c]"
"New entrant CS","2021","Tax","LGBO","Male","70","70","22290","20140"
"New entrant CS","2021","Tax","Undeclared","Female","30","30","[c]","[c]"
"New entrant CS","2021","Tax","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","Unknown","Female","1060","1030","22010","20140"
"New entrant CS","2021","Tax","Unknown","Male","1080","1070","22540","20140"
"New entrant CS","2021","Unknown","Heterosexual / straight","Female","8680","8430","27390","27570"
"New entrant CS","2021","Unknown","Heterosexual / straight","Male","5900","5870","27650","27570"
"New entrant CS","2021","Unknown","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","LGBO","Female","760","750","27120","27570"
"New entrant CS","2021","Unknown","LGBO","Male","800","800","27130","27570"
"New entrant CS","2021","Unknown","Undeclared","Female","510","490","28180","27570"
"New entrant CS","2021","Unknown","Undeclared","Male","390","390","28620","27570"
"New entrant CS","2021","Unknown","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Female","2530","2450","31840","28000"
"New entrant CS","2021","Unknown","Unknown","Male","1870","1850","34170","28000"
"New entrant CS","2021","Veterinarian","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Heterosexual / straight","Female","290","280","32210","30320"
"New entrant CS","2022","Commercial","Heterosexual / straight","Male","200","200","32310","30420"
"New entrant CS","2022","Commercial","LGBO","Female","30","30","[c]","[c]"
"New entrant CS","2022","Commercial","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Undeclared","Female","60","30","[c]","[c]"
"New entrant CS","2022","Commercial","Undeclared","Male","40","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","Female","90","90","33600","30670"
"New entrant CS","2022","Commercial","Unknown","Male","70","70","32450","26670"
"New entrant CS","2022","Communications","Heterosexual / straight","Female","200","190","37200","33980"
"New entrant CS","2022","Communications","Heterosexual / straight","Male","100","100","35880","32440"
"New entrant CS","2022","Communications","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Undeclared","Female","70","50","36240","28250"
"New entrant CS","2022","Communications","Undeclared","Male","40","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Unknown","Female","90","90","34390","34260"
"New entrant CS","2022","Communications","Unknown","Male","50","50","37290","32560"
"New entrant CS","2022","Corporate Finance","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Heterosexual / straight","Female","330","320","25920","27570"
"New entrant CS","2022","Counter Fraud","Heterosexual / straight","Male","240","240","26860","27570"
"New entrant CS","2022","Counter Fraud","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Unknown","Female","40","30","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Heterosexual / straight","Female","570","560","36680","33600"
"New entrant CS","2022","Digital, Data and Technology","Heterosexual / straight","Male","1050","1040","39180","36050"
"New entrant CS","2022","Digital, Data and Technology","LGBO","Female","80","80","34010","32870"
"New entrant CS","2022","Digital, Data and Technology","LGBO","Male","90","90","37720","33080"
"New entrant CS","2022","Digital, Data and Technology","Undeclared","Female","80","70","35930","33370"
"New entrant CS","2022","Digital, Data and Technology","Undeclared","Male","150","130","37030","33080"
"New entrant CS","2022","Digital, Data and Technology","Unknown","Female","270","260","37960","35050"
"New entrant CS","2022","Digital, Data and Technology","Unknown","Male","500","500","39470","35050"
"New entrant CS","2022","Economics","Heterosexual / straight","Female","90","90","32230","30770"
"New entrant CS","2022","Economics","Heterosexual / straight","Male","160","160","35960","31660"
"New entrant CS","2022","Economics","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Unknown","Female","30","30","[c]","[c]"
"New entrant CS","2022","Economics","Unknown","Male","60","60","33070","32390"
"New entrant CS","2022","Finance","Heterosexual / straight","Female","410","390","34650","31990"
"New entrant CS","2022","Finance","Heterosexual / straight","Male","320","320","35200","33000"
"New entrant CS","2022","Finance","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","LGBO","Male","30","30","[c]","[c]"
"New entrant CS","2022","Finance","Undeclared","Female","80","40","[c]","[c]"
"New entrant CS","2022","Finance","Undeclared","Male","60","40","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","Female","130","120","35940","33370"
"New entrant CS","2022","Finance","Unknown","Male","150","150","34840","32000"
"New entrant CS","2022","Geography","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Heterosexual / straight","Male","40","40","[c]","[c]"
"New entrant CS","2022","Geography","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Heterosexual / straight","Female","550","520","33280","30200"
"New entrant CS","2022","Human Resources","Heterosexual / straight","Male","170","160","32870","30170"
"New entrant CS","2022","Human Resources","LGBO","Female","50","40","[c]","[c]"
"New entrant CS","2022","Human Resources","LGBO","Male","40","40","[c]","[c]"
"New entrant CS","2022","Human Resources","Undeclared","Female","60","40","[c]","[c]"
"New entrant CS","2022","Human Resources","Undeclared","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","Female","170","160","34080","28900"
"New entrant CS","2022","Human Resources","Unknown","Male","90","90","39250","33000"
"New entrant CS","2022","Inspector of Education and Training","Heterosexual / straight","Female","120","120","55660","46360"
"New entrant CS","2022","Inspector of Education and Training","Heterosexual / straight","Male","40","40","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Heterosexual / straight","Female","50","40","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Heterosexual / straight","Male","60","60","30220","28700"
"New entrant CS","2022","Intelligence Analysis","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Unknown","Female","40","40","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Unknown","Male","50","50","[c]","[c]"
"New entrant CS","2022","Internal Audit","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Heterosexual / straight","Female","60","60","37420","31800"
"New entrant CS","2022","International Trade","Heterosexual / straight","Male","50","50","[c]","[c]"
"New entrant CS","2022","International Trade","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Unknown","Female","40","40","[c]","[c]"
"New entrant CS","2022","International Trade","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Heterosexual / straight","Female","100","90","30900","28590"
"New entrant CS","2022","Knowledge and Information Management","Heterosexual / straight","Male","60","60","31190","30200"
"New entrant CS","2022","Knowledge and Information Management","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Heterosexual / straight","Female","460","440","43300","43920"
"New entrant CS","2022","Legal","Heterosexual / straight","Male","230","230","44460","43920"
"New entrant CS","2022","Legal","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Unknown","Female","100","100","37440","34260"
"New entrant CS","2022","Legal","Unknown","Male","70","60","34980","33370"
"New entrant CS","2022","Medicine","Heterosexual / straight","Female","130","110","48290","39030"
"New entrant CS","2022","Medicine","Heterosexual / straight","Male","70","60","61460","64190"
"New entrant CS","2022","Medicine","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Unknown","Female","90","80","42080","34280"
"New entrant CS","2022","Medicine","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Heterosexual / straight","Female","13000","12380","26220","24090"
"New entrant CS","2022","Operational Delivery","Heterosexual / straight","Male","8150","7980","26740","24880"
"New entrant CS","2022","Operational Delivery","LGBO","Female","1290","1260","25500","23170"
"New entrant CS","2022","Operational Delivery","LGBO","Male","850","840","26210","24030"
"New entrant CS","2022","Operational Delivery","Undeclared","Female","830","770","27590","24800"
"New entrant CS","2022","Operational Delivery","Undeclared","Male","580","550","28790","26880"
"New entrant CS","2022","Operational Delivery","Unknown","Female","7100","6670","25590","23170"
"New entrant CS","2022","Operational Delivery","Unknown","Male","5020","4790","26280","24250"
"New entrant CS","2022","Operational Research","Heterosexual / straight","Female","30","30","[c]","[c]"
"New entrant CS","2022","Operational Research","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Heterosexual / straight","Female","890","850","26760","23170"
"New entrant CS","2022","Other","Heterosexual / straight","Male","770","770","28430","24250"
"New entrant CS","2022","Other","LGBO","Female","90","90","25630","21260"
"New entrant CS","2022","Other","LGBO","Male","70","70","28420","25030"
"New entrant CS","2022","Other","Undeclared","Female","60","50","27710","26300"
"New entrant CS","2022","Other","Undeclared","Male","50","50","[c]","[c]"
"New entrant CS","2022","Other","Unknown","Female","320","310","25250","21640"
"New entrant CS","2022","Other","Unknown","Male","390","380","26400","21260"
"New entrant CS","2022","Planning","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Heterosexual / straight","Female","1410","1380","36310","33570"
"New entrant CS","2022","Policy","Heterosexual / straight","Male","1060","1050","37010","33570"
"New entrant CS","2022","Policy","LGBO","Female","210","210","34620","32790"
"New entrant CS","2022","Policy","LGBO","Male","160","160","36240","33570"
"New entrant CS","2022","Policy","Undeclared","Female","200","180","36270","32870"
"New entrant CS","2022","Policy","Undeclared","Male","120","110","35500","33400"
"New entrant CS","2022","Policy","Unknown","Female","420","410","36600","33390"
"New entrant CS","2022","Policy","Unknown","Male","340","330","37430","34710"
"New entrant CS","2022","Project Delivery","Heterosexual / straight","Female","380","370","36380","33490"
"New entrant CS","2022","Project Delivery","Heterosexual / straight","Male","380","370","39130","37000"
"New entrant CS","2022","Project Delivery","LGBO","Female","40","40","[c]","[c]"
"New entrant CS","2022","Project Delivery","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Undeclared","Male","30","30","[c]","[c]"
"New entrant CS","2022","Project Delivery","Unknown","Female","190","180","35840","34840"
"New entrant CS","2022","Project Delivery","Unknown","Male","170","170","37760","35050"
"New entrant CS","2022","Property","Heterosexual / straight","Female","190","180","34110","29360"
"New entrant CS","2022","Property","Heterosexual / straight","Male","260","260","37320","33000"
"New entrant CS","2022","Property","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Unknown","Female","120","110","30640","26350"
"New entrant CS","2022","Property","Unknown","Male","150","140","33640","29000"
"New entrant CS","2022","Psychology","Heterosexual / straight","Female","110","110","27080","27700"
"New entrant CS","2022","Psychology","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Unknown","Female","50","40","[c]","[c]"
"New entrant CS","2022","Psychology","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Heterosexual / straight","Female","470","440","32670","30360"
"New entrant CS","2022","Science and Engineering","Heterosexual / straight","Male","550","540","34230","32330"
"New entrant CS","2022","Science and Engineering","LGBO","Female","50","50","28370","26950"
"New entrant CS","2022","Science and Engineering","LGBO","Male","50","50","30280","27540"
"New entrant CS","2022","Science and Engineering","Undeclared","Female","90","80","34380","30430"
"New entrant CS","2022","Science and Engineering","Undeclared","Male","50","50","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Unknown","Female","110","110","28480","26030"
"New entrant CS","2022","Science and Engineering","Unknown","Male","330","330","29310","27000"
"New entrant CS","2022","Security","Heterosexual / straight","Female","90","90","28280","25000"
"New entrant CS","2022","Security","Heterosexual / straight","Male","270","270","29190","25000"
"New entrant CS","2022","Security","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Unknown","Female","50","50","[c]","[c]"
"New entrant CS","2022","Security","Unknown","Male","230","220","27230","25000"
"New entrant CS","2022","Social Research","Heterosexual / straight","Female","140","140","35090","31450"
"New entrant CS","2022","Social Research","Heterosexual / straight","Male","50","50","34280","30710"
"New entrant CS","2022","Social Research","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","Unknown","Female","40","40","[c]","[c]"
"New entrant CS","2022","Social Research","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","Heterosexual / straight","Female","90","90","31270","30710"
"New entrant CS","2022","Statistics","Heterosexual / straight","Male","140","140","34290","31800"
"New entrant CS","2022","Statistics","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","Unknown","Female","50","40","[c]","[c]"
"New entrant CS","2022","Statistics","Unknown","Male","40","40","[c]","[c]"
"New entrant CS","2022","Tax","Heterosexual / straight","Female","720","700","27200","26590"
"New entrant CS","2022","Tax","Heterosexual / straight","Male","740","730","28130","26590"
"New entrant CS","2022","Tax","LGBO","Female","70","70","27930","26590"
"New entrant CS","2022","Tax","LGBO","Male","110","110","26390","26590"
"New entrant CS","2022","Tax","Undeclared","Female","40","40","[c]","[c]"
"New entrant CS","2022","Tax","Undeclared","Male","40","40","[c]","[c]"
"New entrant CS","2022","Tax","Unknown","Female","390","380","26490","26590"
"New entrant CS","2022","Tax","Unknown","Male","430","430","27350","26590"
"New entrant CS","2022","Unknown","Heterosexual / straight","Female","1920","1860","31590","27570"
"New entrant CS","2022","Unknown","Heterosexual / straight","Male","1420","1410","33000","27570"
"New entrant CS","2022","Unknown","LGBO","Female","240","240","30570","27230"
"New entrant CS","2022","Unknown","LGBO","Male","210","200","31660","27570"
"New entrant CS","2022","Unknown","Undeclared","Female","160","140","32810","29290"
"New entrant CS","2022","Unknown","Undeclared","Male","150","130","34210","29970"
"New entrant CS","2022","Unknown","Unknown","Female","2270","2180","31870","28000"
"New entrant CS","2022","Unknown","Unknown","Male","1710","1690","34670","28000"
"New entrant CS","2022","Veterinarian","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Veterinarian","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Veterinarian","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Veterinarian","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Veterinarian","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Veterinarian","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Veterinarian","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Veterinarian","Unknown","Male","[c]","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 30 civil servants for FTE or Headcount, and less than 50 civil servants for median and mean salary (shown as [c]). Additionally, zero responses have been suppressed for GPDR protected characteristics. Figures are rounded to the nearest 10, or £10 as appropriate.","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","",""
"Version","Generated on 2022-07-26, with GIT 03ee02c.","","","","","","",""
"Data column","Description","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","",""
"","Organisation specific notes on status: In late June 2021 around 7,000 employees from Community Rehabilitation Companies were transferred in from the private sector to HM Prison and Probation Service, counting as entrants. The Defence Electronics and Components Agency does not record the date in which their employees first enter the Civil Service and so entrants data is not available. HM Land Registry do not record where their departing employees transfer to and so are unable to identify those that transfer to another Civil Service department.","","","","","","",""
"Year","Year of data collection (as at March 31st).","","","","","","",""
"Profession_of_post","Professions relate to the post occupied by the person and are not dependent on qualifications the individual may have.","","","","","","",""
"","Cabinet Office (excl agencies) reported profession information for only 60 out of a total 9,930 employees.","","","","","","",""
"","Of the 20 bodies under the Scottish Government, 16 did not report any professions information for their employees.","","","","","","",""
"Sex","Self reported sex.","","","","","","",""
"","""Unknown"" accounts for employees who were recorded with an unknown sex.","","","","","","",""
"Sexual_orientation","Self reported sexual orientation.","","","","","","",""
"","""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their sexual orientation and ""Unknown"" accounts for employees who have not made an active declaration about their sexual orientation.","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 10).","","","","","","",""
"FTE","Total full-time equivalent employment numbers (rounded to nearest 10).","","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
