"Status","Year","Sex","Organisation","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Female","Scottish Forestry","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Scottish Government (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Scottish Government (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Scottish Government (excl. agencies)","Scotland","130","120","39860","32140"
"Leaver CS","2021","Female","Scottish Housing Regulator","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Scottish Prison Service","Scotland","80","70","28390","25870"
"Leaver CS","2021","Female","Scottish Public Pensions Agency","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Serious Fraud Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Social Security Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Standards and Testing Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Standards and Testing Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Student Awards Agency for Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Submarine Delivery Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Submarine Delivery Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Submarine Delivery Agency","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Submarine Delivery Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Transport Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","UK Hydrographic Office","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","UK Intellectual Property Office","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","UK Space Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","UK Space Agency","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","UK Space Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","United Kingdom Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","United Kingdom Statistics Authority","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","United Kingdom Statistics Authority","South East (England)","80","60","24860","19520"
"Leaver CS","2021","Female","United Kingdom Statistics Authority","Wales","50","40","[c]","[c]"
"Leaver CS","2021","Female","Valuation Office Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Valuation Office Agency","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Valuation Office Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Valuation Office Agency","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Valuation Office Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Valuation Office Agency","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Valuation Office Agency","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Valuation Office Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Valuation Office Agency","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Valuation Office Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Valuation Office Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Vehicle Certification Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Vehicle Certification Agency","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Vehicle Certification Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Veterinary Medicines Directorate","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Wales Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Wales Office","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Water Services Regulation Authority","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Welsh Government (excl. agencies)","Wales","70","60","40490","36500"
"Leaver CS","2021","Female","Welsh Revenue Authority","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Wilton Park","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Accountant in Bankruptcy","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Advisory, Conciliation and Arbitration Service","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Advisory, Conciliation and Arbitration Service","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Advisory, Conciliation and Arbitration Service","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Advisory, Conciliation and Arbitration Service","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Advisory, Conciliation and Arbitration Service","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Advisory, Conciliation and Arbitration Service","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Advisory, Conciliation and Arbitration Service","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Advisory, Conciliation and Arbitration Service","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Advisory, Conciliation and Arbitration Service","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Animal and Plant Health Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Animal and Plant Health Agency","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Animal and Plant Health Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Animal and Plant Health Agency","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Animal and Plant Health Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Animal and Plant Health Agency","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Animal and Plant Health Agency","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Animal and Plant Health Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Animal and Plant Health Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Animal and Plant Health Agency","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Animal and Plant Health Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Animal and Plant Health Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Attorney General's Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Cabinet Office (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Cabinet Office (excl. agencies)","London","100","100","53290","54700"
"Leaver CS","2021","Male","Cabinet Office (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Cabinet Office (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Cabinet Office (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Cabinet Office (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Cabinet Office (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Cabinet Office (excl. agencies)","Unknown","60","60","61380","52180"
"Leaver CS","2021","Male","Cabinet Office (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Centre for Environment, Fisheries and Aquaculture Science","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Charity Commission","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Charity Commission","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Charity Commission","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Companies House","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Companies House","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Companies House","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Competition and Markets Authority","London","40","40","[c]","[c]"
"Leaver CS","2021","Male","Competition and Markets Authority","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Criminal Injuries Compensation Authority","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Crown Commercial Service","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Crown Commercial Service","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Crown Commercial Service","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Crown Commercial Service","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Crown Commercial Service","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Crown Office and Procurator Fiscal Service","Scotland","40","30","[c]","[c]"
"Leaver CS","2021","Male","Crown Prosecution Service","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Crown Prosecution Service","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Crown Prosecution Service","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Crown Prosecution Service","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Crown Prosecution Service","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Crown Prosecution Service","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Crown Prosecution Service","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Crown Prosecution Service","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Crown Prosecution Service","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Crown Prosecution Service","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Crown Prosecution Service Inspectorate","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Crown Prosecution Service Inspectorate","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Debt Management Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Defence Electronics and Components Agency","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Defence Equipment and Support","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Defence Equipment and Support","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Defence Equipment and Support","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Defence Equipment and Support","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Defence Equipment and Support","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Defence Equipment and Support","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Defence Equipment and Support","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Defence Equipment and Support","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Defence Equipment and Support","South West (England)","240","230","39270","35620"
"Leaver CS","2021","Male","Defence Equipment and Support","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Defence Equipment and Support","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Defence Science and Technology Laboratory","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Defence Science and Technology Laboratory","South East (England)","60","60","30330","28650"
"Leaver CS","2021","Male","Defence Science and Technology Laboratory","South West (England)","80","80","31950","28650"
"Leaver CS","2021","Male","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","120","110","50590","40730"
"Leaver CS","2021","Male","Department for Business, Energy and Industrial Strategy (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Department for Business, Energy and Industrial Strategy (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Department for Business, Energy and Industrial Strategy (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Department for Digital, Culture, Media and Sport","London","40","40","[c]","[c]"
"Leaver CS","2021","Male","Department for Education (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Department for Education (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Department for Education (excl. agencies)","London","60","50","49210","53760"
"Leaver CS","2021","Male","Department for Education (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Department for Education (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Department for Education (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Department for Education (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Department for Education (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Department for Education (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
