"Status","Year","Region_ITL3","Disability","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Northumberland","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Northumberland","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Norwich and East Norfolk","Declared disabled","Female","170","150","27500","27570"
"In post","2022","Norwich and East Norfolk","Declared disabled","Male","100","100","29440","27570"
"In post","2022","Norwich and East Norfolk","Declared non-disabled","Female","740","640","28130","27570"
"In post","2022","Norwich and East Norfolk","Declared non-disabled","Male","650","620","30080","27570"
"In post","2022","Norwich and East Norfolk","Undeclared","Female","40","30","[c]","[c]"
"In post","2022","Norwich and East Norfolk","Undeclared","Male","60","50","32760","27570"
"In post","2022","Norwich and East Norfolk","Unknown","Female","130","120","31850","26350"
"In post","2022","Norwich and East Norfolk","Unknown","Male","130","120","35410","30940"
"In post","2022","Nottingham","Declared disabled","Female","640","580","31680","27570"
"In post","2022","Nottingham","Declared disabled","Male","410","400","30110","27570"
"In post","2022","Nottingham","Declared non-disabled","Female","3080","2800","32690","27570"
"In post","2022","Nottingham","Declared non-disabled","Male","2420","2350","34310","31990"
"In post","2022","Nottingham","Undeclared","Female","240","220","32350","28920"
"In post","2022","Nottingham","Undeclared","Male","210","200","34020","31650"
"In post","2022","Nottingham","Unknown","Female","950","890","30580","26820"
"In post","2022","Nottingham","Unknown","Male","880","860","31570","26820"
"In post","2022","Orkney Islands","Declared disabled","Female","[c]","[c]","[c]","[c]"
"In post","2022","Orkney Islands","Declared disabled","Male","[c]","[c]","[c]","[c]"
"In post","2022","Orkney Islands","Declared non-disabled","Female","[c]","[c]","[c]","[c]"
"In post","2022","Orkney Islands","Declared non-disabled","Male","[c]","[c]","[c]","[c]"
"In post","2022","Orkney Islands","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Orkney Islands","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Overseas","Declared disabled","Female","100","100","47850","51500"
"In post","2022","Overseas","Declared disabled","Male","140","140","47750","43440"
"In post","2022","Overseas","Declared non-disabled","Female","920","920","48580","47900"
"In post","2022","Overseas","Declared non-disabled","Male","1430","1430","49390","47340"
"In post","2022","Overseas","Undeclared","Female","50","50","[c]","[c]"
"In post","2022","Overseas","Undeclared","Male","110","110","47200","41960"
"In post","2022","Overseas","Unknown","Female","440","440","50650","46600"
"In post","2022","Overseas","Unknown","Male","500","490","52450","53000"
"In post","2022","Oxfordshire CC","Declared disabled","Female","150","140","32840","29530"
"In post","2022","Oxfordshire CC","Declared disabled","Male","130","130","33680","30700"
"In post","2022","Oxfordshire CC","Declared non-disabled","Female","960","880","31240","27570"
"In post","2022","Oxfordshire CC","Declared non-disabled","Male","730","710","33510","30930"
"In post","2022","Oxfordshire CC","Undeclared","Female","100","90","31330","30080"
"In post","2022","Oxfordshire CC","Undeclared","Male","130","130","34250","34160"
"In post","2022","Oxfordshire CC","Unknown","Female","260","240","36810","30780"
"In post","2022","Oxfordshire CC","Unknown","Male","200","190","37760","32120"
"In post","2022","Perth and Kinross, and Stirling","Declared disabled","Female","80","70","30790","27570"
"In post","2022","Perth and Kinross, and Stirling","Declared disabled","Male","50","50","34170","35000"
"In post","2022","Perth and Kinross, and Stirling","Declared non-disabled","Female","240","210","30360","27570"
"In post","2022","Perth and Kinross, and Stirling","Declared non-disabled","Male","260","250","33420","30040"
"In post","2022","Perth and Kinross, and Stirling","Undeclared","Female","[c]","[c]","[c]","[c]"
"In post","2022","Perth and Kinross, and Stirling","Undeclared","Male","[c]","[c]","[c]","[c]"
"In post","2022","Perth and Kinross, and Stirling","Unknown","Female","340","320","31300","29550"
"In post","2022","Perth and Kinross, and Stirling","Unknown","Male","460","430","32310","34600"
"In post","2022","Peterborough","Declared disabled","Female","140","120","29290","25630"
"In post","2022","Peterborough","Declared disabled","Male","90","80","28490","27570"
"In post","2022","Peterborough","Declared non-disabled","Female","740","640","27950","25310"
"In post","2022","Peterborough","Declared non-disabled","Male","440","410","30240","27370"
"In post","2022","Peterborough","Undeclared","Female","50","40","[c]","[c]"
"In post","2022","Peterborough","Undeclared","Male","50","50","[c]","[c]"
"In post","2022","Peterborough","Unknown","Female","80","70","27540","22600"
"In post","2022","Peterborough","Unknown","Male","70","60","31880","26490"
"In post","2022","Plymouth","Declared disabled","Female","220","190","28550","27570"
"In post","2022","Plymouth","Declared disabled","Male","150","140","30520","27570"
"In post","2022","Plymouth","Declared non-disabled","Female","1020","900","30690","27570"
"In post","2022","Plymouth","Declared non-disabled","Male","1100","1060","34300","31740"
"In post","2022","Plymouth","Undeclared","Female","60","60","30010","27470"
"In post","2022","Plymouth","Undeclared","Male","130","130","34000","32710"
"In post","2022","Plymouth","Unknown","Female","230","220","26550","22600"
"In post","2022","Plymouth","Unknown","Male","360","360","31020","27130"
"In post","2022","Portsmouth","Declared disabled","Female","240","210","28750","26820"
"In post","2022","Portsmouth","Declared disabled","Male","200","190","30080","28080"
"In post","2022","Portsmouth","Declared non-disabled","Female","1260","1130","30870","27570"
"In post","2022","Portsmouth","Declared non-disabled","Male","1250","1210","33790","31990"
"In post","2022","Portsmouth","Undeclared","Female","110","100","32220","27570"
"In post","2022","Portsmouth","Undeclared","Male","150","150","33180","32600"
"In post","2022","Portsmouth","Unknown","Female","290","260","29170","24880"
"In post","2022","Portsmouth","Unknown","Male","320","310","31800","26820"
"In post","2022","Powys","Declared disabled","Female","30","30","[c]","[c]"
"In post","2022","Powys","Declared disabled","Male","[c]","[c]","[c]","[c]"
"In post","2022","Powys","Declared non-disabled","Female","270","250","31010","27570"
"In post","2022","Powys","Declared non-disabled","Male","190","180","31200","27570"
"In post","2022","Powys","Undeclared","Female","[c]","[c]","[c]","[c]"
"In post","2022","Powys","Undeclared","Male","[c]","[c]","[c]","[c]"
"In post","2022","Powys","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Powys","Unknown","Male","40","30","[c]","[c]"
"In post","2022","Redbridge and Waltham Forest","Declared disabled","Female","130","110","29410","30330"
"In post","2022","Redbridge and Waltham Forest","Declared disabled","Male","40","40","[c]","[c]"
"In post","2022","Redbridge and Waltham Forest","Declared non-disabled","Female","600","530","29910","30330"
"In post","2022","Redbridge and Waltham Forest","Declared non-disabled","Male","310","300","30950","31060"
"In post","2022","Redbridge and Waltham Forest","Undeclared","Female","30","30","[c]","[c]"
"In post","2022","Redbridge and Waltham Forest","Undeclared","Male","[c]","[c]","[c]","[c]"
"In post","2022","Redbridge and Waltham Forest","Unknown","Female","60","60","30020","31060"
"In post","2022","Redbridge and Waltham Forest","Unknown","Male","40","40","[c]","[c]"
"In post","2022","Sandwell","Declared disabled","Female","50","40","[c]","[c]"
"In post","2022","Sandwell","Declared disabled","Male","[c]","[c]","[c]","[c]"
"In post","2022","Sandwell","Declared non-disabled","Female","220","200","26960","27570"
"In post","2022","Sandwell","Declared non-disabled","Male","130","120","29300","27570"
"In post","2022","Sandwell","Undeclared","Female","[c]","[c]","[c]","[c]"
"In post","2022","Sandwell","Undeclared","Male","[c]","[c]","[c]","[c]"
"In post","2022","Sandwell","Unknown","Female","40","30","[c]","[c]"
"In post","2022","Sandwell","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Borders","Declared disabled","Female","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Borders","Declared disabled","Male","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Borders","Declared non-disabled","Female","150","130","30870","27570"
"In post","2022","Scottish Borders","Declared non-disabled","Male","140","130","33480","29440"
"In post","2022","Scottish Borders","Undeclared","Female","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Borders","Undeclared","Male","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Borders","Unknown","Female","110","90","27350","25930"
"In post","2022","Scottish Borders","Unknown","Male","80","80","29620","25930"
"In post","2022","Sefton","Declared disabled","Female","360","310","28900","26820"
"In post","2022","Sefton","Declared disabled","Male","220","210","30860","27570"
"In post","2022","Sefton","Declared non-disabled","Female","2080","1850","30140","27570"
"In post","2022","Sefton","Declared non-disabled","Male","1550","1500","33240","27570"
"In post","2022","Sefton","Undeclared","Female","110","100","31000","27570"
"In post","2022","Sefton","Undeclared","Male","110","110","36030","31990"
"In post","2022","Sefton","Unknown","Female","500","460","27230","24880"
"In post","2022","Sefton","Unknown","Male","350","340","29130","26590"
"In post","2022","Sheffield","Declared disabled","Female","500","440","31810","27570"
"In post","2022","Sheffield","Declared disabled","Male","360","340","33210","29730"
"In post","2022","Sheffield","Declared non-disabled","Female","2890","2540","33360","29360"
"In post","2022","Sheffield","Declared non-disabled","Male","2190","2130","35570","30830"
"In post","2022","Sheffield","Undeclared","Female","160","140","34140","30820"
"In post","2022","Sheffield","Undeclared","Male","170","170","34380","31480"
"In post","2022","Sheffield","Unknown","Female","570","540","32910","29360"
"In post","2022","Sheffield","Unknown","Male","520","520","35680","30820"
"In post","2022","Shetland Islands","Declared disabled","Female","[c]","[c]","[c]","[c]"
"In post","2022","Shetland Islands","Declared disabled","Male","[c]","[c]","[c]","[c]"
"In post","2022","Shetland Islands","Declared non-disabled","Female","[c]","[c]","[c]","[c]"
"In post","2022","Shetland Islands","Declared non-disabled","Male","[c]","[c]","[c]","[c]"
"In post","2022","Shetland Islands","Undeclared","Male","[c]","[c]","[c]","[c]"
"In post","2022","Shetland Islands","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Shetland Islands","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire","Declared disabled","Female","60","50","30350","27570"
"In post","2022","Shropshire","Declared disabled","Male","90","80","29210","29350"
"In post","2022","Shropshire","Declared non-disabled","Female","390","360","28810","26670"
"In post","2022","Shropshire","Declared non-disabled","Male","490","480","30930","29670"
"In post","2022","Shropshire","Undeclared","Female","40","30","[c]","[c]"
"In post","2022","Shropshire","Undeclared","Male","70","60","31400","30970"
"In post","2022","Shropshire","Unknown","Female","60","60","30720","26100"
"In post","2022","Shropshire","Unknown","Male","60","60","31990","29350"
"In post","2022","Solihull","Declared disabled","Female","70","60","28340","27570"
"In post","2022","Solihull","Declared disabled","Male","50","40","[c]","[c]"
"In post","2022","Solihull","Declared non-disabled","Female","420","380","28590","27370"
"In post","2022","Solihull","Declared non-disabled","Male","330","320","29220","27370"
"In post","2022","Solihull","Undeclared","Female","30","30","[c]","[c]"
"In post","2022","Solihull","Undeclared","Male","[c]","[c]","[c]","[c]"
"In post","2022","Solihull","Unknown","Female","90","80","28730","24880"
"In post","2022","Solihull","Unknown","Male","60","60","30530","24880"
"In post","2022","Somerset CC","Declared disabled","Female","150","130","29410","27570"
"In post","2022","Somerset CC","Declared disabled","Male","120","110","32370","27750"
"In post","2022","Somerset CC","Declared non-disabled","Female","840","750","30090","27570"
"In post","2022","Somerset CC","Declared non-disabled","Male","820","800","33650","33290"
"In post","2022","Somerset CC","Undeclared","Female","70","60","30640","27570"
"In post","2022","Somerset CC","Undeclared","Male","90","80","33330","32820"
"In post","2022","Somerset CC","Unknown","Female","130","120","31100","26880"
"In post","2022","Somerset CC","Unknown","Male","260","250","33300","33000"
"In post","2022","South and West Derbyshire","Declared disabled","Female","80","70","30920","27570"
"In post","2022","South and West Derbyshire","Declared disabled","Male","60","60","32300","31650"
"In post","2022","South and West Derbyshire","Declared non-disabled","Female","520","460","32550","27570"
"In post","2022","South and West Derbyshire","Declared non-disabled","Male","360","340","38100","31850"
"In post","2022","South and West Derbyshire","Undeclared","Female","60","60","31490","30450"
"In post","2022","South and West Derbyshire","Undeclared","Male","60","50","34750","31650"
"In post","2022","South and West Derbyshire","Unknown","Female","40","30","[c]","[c]"
"In post","2022","South and West Derbyshire","Unknown","Male","[c]","[c]","[c]","[c]"
