"Status","Year","Organisation","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Economics","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Legal","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Operational Delivery","Heterosexual / straight","50","50","43080","38000"
"In post","2021","Office of Qualifications and Examinations Regulation","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Policy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Statistics","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Economics","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Economics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Operational Delivery","Heterosexual / straight","60","60","50260","51310"
"In post","2021","Office of Rail and Road","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Operational Delivery","Unknown","60","60","57240","60020"
"In post","2021","Office of Rail and Road","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Policy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Statistics","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Public Guardian","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Public Guardian","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Public Guardian","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Public Guardian","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Public Guardian","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Public Guardian","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Public Guardian","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Public Guardian","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Public Guardian","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Public Guardian","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Public Guardian","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Public Guardian","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Public Guardian","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Public Guardian","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Public Guardian","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Public Guardian","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Public Guardian","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Public Guardian","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Public Guardian","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Public Guardian","Legal","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Public Guardian","Operational Delivery","Heterosexual / straight","1010","940","21900","19930"
"In post","2021","Office of the Public Guardian","Operational Delivery","LGBO","50","50","22100","20280"
"In post","2021","Office of the Public Guardian","Operational Delivery","Undeclared","120","110","21700","19930"
"In post","2021","Office of the Public Guardian","Operational Delivery","Unknown","170","150","20820","19930"
"In post","2021","Office of the Public Guardian","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Public Guardian","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Public Guardian","Policy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Public Guardian","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Public Guardian","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Public Guardian","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Public Guardian","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Public Guardian","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Public Guardian","Property","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Public Guardian","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Scottish Charity Regulator","Unknown","Heterosexual / straight","40","40","[c]","[c]"
"In post","2021","Office of the Scottish Charity Regulator","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Scottish Charity Regulator","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Planning Inspectorate","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
