"Status","Year","Region_ITL1","Organisation","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","North East (England)","Driver and Vehicle Standards Agency","Property","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Driver and Vehicle Standards Agency","Security","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Education and Skills Funding Agency","Finance","120","120","36270","36500"
"In post","2022","North East (England)","Education and Skills Funding Agency","No function","100","90","38440","36500"
"In post","2022","North East (England)","Food Standards Agency","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Food Standards Agency","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Food Standards Agency","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Food Standards Agency","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Food Standards Agency","No function","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Government Internal Audit Agency","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Government Internal Audit Agency","No function","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Government Internal Audit Agency","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Health and Safety Executive","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Health and Safety Executive","Finance","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Health and Safety Executive","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Health and Safety Executive","No function","70","70","42410","45100"
"In post","2022","North East (England)","HM Courts and Tribunals Service","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","HM Courts and Tribunals Service","Finance","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","HM Courts and Tribunals Service","No function","650","560","25650","20970"
"In post","2022","North East (England)","HM Courts and Tribunals Service","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","HM Courts and Tribunals Service","Property","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","HM Land Registry","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","HM Land Registry","Communications","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","HM Land Registry","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","HM Land Registry","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","HM Land Registry","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","HM Land Registry","Legal","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","HM Land Registry","No function","660","600","27650","27130"
"In post","2022","North East (England)","HM Land Registry","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","HM Land Registry","Property","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","HM Prison and Probation Service","Communications","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","HM Prison and Probation Service","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","HM Prison and Probation Service","No function","3880","3620","29390","27780"
"In post","2022","North East (England)","HM Prison and Probation Service","Security","50","50","[c]","[c]"
"In post","2022","North East (England)","HM Revenue and Customs (excl. agencies)","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","HM Revenue and Customs (excl. agencies)","Communications","1460","1390","29570","26820"
"In post","2022","North East (England)","HM Revenue and Customs (excl. agencies)","Counter Fraud","600","570","34330","33080"
"In post","2022","North East (England)","HM Revenue and Customs (excl. agencies)","Debt","520","470","22710","21250"
"In post","2022","North East (England)","HM Revenue and Customs (excl. agencies)","Digital, Data & Technology","600","580","42940","40520"
"In post","2022","North East (England)","HM Revenue and Customs (excl. agencies)","Finance","340","320","38720","33680"
"In post","2022","North East (England)","HM Revenue and Customs (excl. agencies)","Human Resources","220","200","31380","26820"
"In post","2022","North East (England)","HM Revenue and Customs (excl. agencies)","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","HM Revenue and Customs (excl. agencies)","Legal","50","50","35820","33370"
"In post","2022","North East (England)","HM Revenue and Customs (excl. agencies)","No function","6260","5380","26090","22080"
"In post","2022","North East (England)","HM Revenue and Customs (excl. agencies)","Project Delivery","950","900","43200","40520"
"In post","2022","North East (England)","HM Revenue and Customs (excl. agencies)","Property","40","40","[c]","[c]"
"In post","2022","North East (England)","HM Revenue and Customs (excl. agencies)","Security","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","HM Treasury (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","HM Treasury (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","HM Treasury (excl. agencies)","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","HM Treasury (excl. agencies)","No function","100","90","42810","34900"
"In post","2022","North East (England)","HM Treasury (excl. agencies)","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","HM Treasury (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Home Office","Unknown","1370","1230","26190","24880"
"In post","2022","North East (England)","Institute for Apprenticeships and Technical Education","No function","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Legal Aid Agency","Finance","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Legal Aid Agency","Legal","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Legal Aid Agency","No function","260","240","26940","25120"
"In post","2022","North East (England)","Maritime and Coastguard Agency","No function","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Medicines and Healthcare Products Regulatory Agency","No function","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Ministry of Defence (excl. agencies)","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Ministry of Defence (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Ministry of Defence (excl. agencies)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Ministry of Defence (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Ministry of Defence (excl. agencies)","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Ministry of Defence (excl. agencies)","Property","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Ministry of Defence (excl. agencies)","Security","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Ministry of Defence (excl. agencies)","Unknown","150","150","25140","21480"
"In post","2022","North East (England)","Ministry of Justice (excl. agencies)","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Ministry of Justice (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Ministry of Justice (excl. agencies)","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Ministry of Justice (excl. agencies)","Digital, Data & Technology","40","30","[c]","[c]"
"In post","2022","North East (England)","Ministry of Justice (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Ministry of Justice (excl. agencies)","Human Resources","30","30","[c]","[c]"
"In post","2022","North East (England)","Ministry of Justice (excl. agencies)","No function","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Ministry of Justice (excl. agencies)","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Ministry of Justice (excl. agencies)","Property","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","National Crime Agency","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","National Crime Agency","No function","100","100","38120","36410"
"In post","2022","North East (England)","National Savings and Investments","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","National Savings and Investments","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","National Savings and Investments","No function","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","National Savings and Investments","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","National Savings and Investments","Security","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Office for Standards in Education, Children's Services and Skills","Communications","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Office for Standards in Education, Children's Services and Skills","No function","50","40","[c]","[c]"
"In post","2022","North East (England)","Office of Gas and Electricity Markets","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Office of Qualifications and Examinations Regulation","No function","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Planning Inspectorate","No function","40","40","[c]","[c]"
"In post","2022","North East (England)","Rural Payments Agency","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Rural Payments Agency","Communications","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Rural Payments Agency","Grants Management","400","370","24520","21300"
"In post","2022","North East (England)","Rural Payments Agency","Project Delivery","30","30","[c]","[c]"
"In post","2022","North East (England)","Standards and Testing Agency","No function","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","The Insolvency Service","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","The Insolvency Service","Communications","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","The Insolvency Service","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","The Insolvency Service","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","The Insolvency Service","Finance","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","The Insolvency Service","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","The Insolvency Service","Legal","[c]","[c]","[c]","[c]"
