"Status","Year","Profession_of_post","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Planning","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Ministry of Housing, Communities and Local Government","Female","70","60","47300","42200"
"In post","2021","Planning","Ministry of Housing, Communities and Local Government","Male","60","60","46760","40720"
"In post","2021","Planning","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Other Cabinet Office Agencies","Female","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Other Cabinet Office Agencies","Male","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Welsh Government","Female","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Welsh Government","Male","[c]","[c]","[c]","[c]"
"In post","2021","Planning Inspectors","Ministry of Housing, Communities and Local Government","Female","130","110","57850","58810"
"In post","2021","Planning Inspectors","Ministry of Housing, Communities and Local Government","Male","220","190","57960","58810"
"In post","2021","Policy","Attorney General's Departments","Female","60","50","50840","54760"
"In post","2021","Policy","Attorney General's Departments","Male","30","30","[c]","[c]"
"In post","2021","Policy","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Charity Commission","Female","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Charity Commission","Male","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Department for Business, Energy and Industrial Strategy","Female","2000","1930","47730","44720"
"In post","2021","Policy","Department for Business, Energy and Industrial Strategy","Male","2050","2030","50930","53380"
"In post","2021","Policy","Department for Digital, Culture, Media and Sport","Female","600","590","48110","51730"
"In post","2021","Policy","Department for Digital, Culture, Media and Sport","Male","480","470","48860","51730"
"In post","2021","Policy","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Department for Education","Female","1980","1860","45250","40780"
"In post","2021","Policy","Department for Education","Male","1060","1040","47480","44910"
"In post","2021","Policy","Department for Environment, Food and Rural Affairs","Female","1410","1340","42900","38750"
"In post","2021","Policy","Department for Environment, Food and Rural Affairs","Male","1080","1070","43250","38750"
"In post","2021","Policy","Department for International Trade","Female","100","100","44780","38540"
"In post","2021","Policy","Department for International Trade","Male","120","120","46330","40140"
"In post","2021","Policy","Department for Transport","Female","610","580","43210","40080"
"In post","2021","Policy","Department for Transport","Male","760","750","45520","42520"
"In post","2021","Policy","Department for Work and Pensions","Female","50","40","[c]","[c]"
"In post","2021","Policy","Department for Work and Pensions","Male","40","30","[c]","[c]"
"In post","2021","Policy","Department of Health and Social Care","Female","1140","1110","45790","40650"
"In post","2021","Policy","Department of Health and Social Care","Male","700","690","49840","49530"
"In post","2021","Policy","Food Standards Agency","Female","100","90","41520","37910"
"In post","2021","Policy","Food Standards Agency","Male","90","90","43740","40350"
"In post","2021","Policy","Foreign, Commonwealth and Development Office","Female","2000","1960","49170","48390"
"In post","2021","Policy","Foreign, Commonwealth and Development Office","Male","2070","2060","52030","53350"
"In post","2021","Policy","HM Revenue and Customs","Female","550","510","50630","52580"
"In post","2021","Policy","HM Revenue and Customs","Male","580","560","54410","58130"
"In post","2021","Policy","HM Treasury","Female","640","620","48610","52500"
"In post","2021","Policy","HM Treasury","Male","770","760","50450","52500"
"In post","2021","Policy","Home Office","Female","1160","1120","48760","42460"
"In post","2021","Policy","Home Office","Male","950","940","51500","52340"
"In post","2021","Policy","Ministry of Defence","Female","580","560","40620","37640"
"In post","2021","Policy","Ministry of Defence","Male","570","560","47410","45200"
"In post","2021","Policy","Ministry of Housing, Communities and Local Government","Female","650","630","47710","48200"
"In post","2021","Policy","Ministry of Housing, Communities and Local Government","Male","620","610","49320","53130"
"In post","2021","Policy","Ministry of Justice","Female","850","820","39320","36280"
"In post","2021","Policy","Ministry of Justice","Male","470","460","43370","37340"
"In post","2021","Policy","Northern Ireland Office","Female","50","50","[c]","[c]"
"In post","2021","Policy","Northern Ireland Office","Male","50","50","[c]","[c]"
"In post","2021","Policy","Office for Standards in Education","Female","40","40","[c]","[c]"
"In post","2021","Policy","Office for Standards in Education","Male","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Office of Gas and Electricity Markets","Male","50","50","37250","34540"
"In post","2021","Policy","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Office of Rail and Road","Female","30","30","[c]","[c]"
"In post","2021","Policy","Office of Rail and Road","Male","40","30","[c]","[c]"
"In post","2021","Policy","Scotland Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Scotland Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Scottish Government","Female","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Scottish Government","Male","[c]","[c]","[c]","[c]"
"In post","2021","Policy","The National Archives","Female","[c]","[c]","[c]","[c]"
"In post","2021","Policy","The National Archives","Male","[c]","[c]","[c]","[c]"
"In post","2021","Policy","United Kingdom Statistics Authority","Female","40","30","[c]","[c]"
"In post","2021","Policy","United Kingdom Statistics Authority","Male","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Wales Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Wales Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Welsh Government","Female","950","890","41630","37410"
"In post","2021","Policy","Welsh Government","Male","650","640","45300","37410"
"In post","2021","Project Delivery","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Charity Commission","Female","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Charity Commission","Male","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Competition and Markets Authority","Female","200","190","58740","55860"
"In post","2021","Project Delivery","Competition and Markets Authority","Male","170","170","62970","59260"
"In post","2021","Project Delivery","Department for Business, Energy and Industrial Strategy","Female","200","190","42080","39670"
"In post","2021","Project Delivery","Department for Business, Energy and Industrial Strategy","Male","210","210","44860","41530"
"In post","2021","Project Delivery","Department for Digital, Culture, Media and Sport","Female","110","110","46650","51730"
"In post","2021","Project Delivery","Department for Digital, Culture, Media and Sport","Male","100","100","51120","51730"
"In post","2021","Project Delivery","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Department for Education","Female","30","30","[c]","[c]"
"In post","2021","Project Delivery","Department for Education","Male","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Department for Environment, Food and Rural Affairs","Female","220","200","40610","36520"
"In post","2021","Project Delivery","Department for Environment, Food and Rural Affairs","Male","190","190","39610","36520"
"In post","2021","Project Delivery","Department for International Trade","Female","30","30","[c]","[c]"
"In post","2021","Project Delivery","Department for International Trade","Male","40","40","[c]","[c]"
"In post","2021","Project Delivery","Department for Transport","Female","300","290","46250","42470"
"In post","2021","Project Delivery","Department for Transport","Male","350","340","52190","49360"
"In post","2021","Project Delivery","Department for Work and Pensions","Female","30","30","[c]","[c]"
"In post","2021","Project Delivery","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","ESTYN","Female","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","ESTYN","Male","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Foreign, Commonwealth and Development Office","Female","280","270","40800","38600"
"In post","2021","Project Delivery","Foreign, Commonwealth and Development Office","Male","170","170","43620","38600"
"In post","2021","Project Delivery","HM Land Registry","Female","80","70","40820","38550"
"In post","2021","Project Delivery","HM Land Registry","Male","70","70","40930","38550"
"In post","2021","Project Delivery","HM Revenue and Customs","Female","1370","1290","41910","38630"
