"Status","Year","Region_ITL1","Region_ITL2","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Scotland","Eastern Scotland","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Eastern Scotland","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Eastern Scotland","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Eastern Scotland","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Eastern Scotland","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Eastern Scotland","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Eastern Scotland","Legal","60","60","32410","26550"
"Leaver CS","2021","Scotland","Eastern Scotland","No function","160","150","31410","30930"
"Leaver CS","2021","Scotland","Eastern Scotland","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Eastern Scotland","Property","30","30","[c]","[c]"
"Leaver CS","2021","Scotland","Eastern Scotland","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Eastern Scotland","Unknown","780","680","35430","27570"
"Leaver CS","2021","Scotland","Highlands and Islands","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Highlands and Islands","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Highlands and Islands","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Highlands and Islands","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Highlands and Islands","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Highlands and Islands","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Highlands and Islands","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Highlands and Islands","Unknown","40","30","[c]","[c]"
"Leaver CS","2021","Scotland","North Eastern Scotland","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","North Eastern Scotland","No function","40","30","[c]","[c]"
"Leaver CS","2021","Scotland","North Eastern Scotland","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","North Eastern Scotland","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","North Eastern Scotland","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","North Eastern Scotland","Unknown","100","80","[c]","[c]"
"Leaver CS","2021","Scotland","Southern Scotland","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Southern Scotland","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Southern Scotland","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Southern Scotland","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Southern Scotland","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Southern Scotland","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Southern Scotland","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Southern Scotland","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Southern Scotland","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Southern Scotland","Unknown","170","130","27230","27150"
"Leaver CS","2021","Scotland","West Central Scotland","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","West Central Scotland","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","West Central Scotland","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","West Central Scotland","Legal","40","30","[c]","[c]"
"Leaver CS","2021","Scotland","West Central Scotland","No function","160","140","29690","25990"
"Leaver CS","2021","Scotland","West Central Scotland","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","West Central Scotland","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","West Central Scotland","Security","50","50","[c]","[c]"
"Leaver CS","2021","Scotland","West Central Scotland","Unknown","430","350","30540","26890"
"Leaver CS","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","No function","300","280","31770","25100"
"Leaver CS","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Project Delivery","40","40","[c]","[c]"
"Leaver CS","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Security","60","60","33400","30630"
"Leaver CS","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","210","190","27940","27570"
"Leaver CS","2021","South East (England)","Hampshire and Isle of Wight","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Hampshire and Isle of Wight","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Hampshire and Isle of Wight","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Hampshire and Isle of Wight","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Hampshire and Isle of Wight","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Hampshire and Isle of Wight","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Hampshire and Isle of Wight","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Hampshire and Isle of Wight","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Hampshire and Isle of Wight","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Hampshire and Isle of Wight","No function","330","270","26580","20770"
"Leaver CS","2021","South East (England)","Hampshire and Isle of Wight","Project Delivery","50","50","36230","33300"
"Leaver CS","2021","South East (England)","Hampshire and Isle of Wight","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Hampshire and Isle of Wight","Security","50","40","[c]","[c]"
"Leaver CS","2021","South East (England)","Hampshire and Isle of Wight","Unknown","310","270","29010","26890"
"Leaver CS","2021","South East (England)","Kent","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Kent","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Kent","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Kent","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Kent","No function","270","250","24250","20470"
"Leaver CS","2021","South East (England)","Kent","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Kent","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Kent","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Kent","Unknown","250","210","27340","25660"
"Leaver CS","2021","South East (England)","Surrey, East and West Sussex","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Surrey, East and West Sussex","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Surrey, East and West Sussex","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Surrey, East and West Sussex","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Surrey, East and West Sussex","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Surrey, East and West Sussex","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Surrey, East and West Sussex","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Surrey, East and West Sussex","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Surrey, East and West Sussex","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Surrey, East and West Sussex","No function","260","240","29260","24370"
"Leaver CS","2021","South East (England)","Surrey, East and West Sussex","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Surrey, East and West Sussex","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Surrey, East and West Sussex","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Surrey, East and West Sussex","Unknown","230","200","27600","26200"
"Leaver CS","2021","South West (England)","Cornwall and Isles of Scilly","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Cornwall and Isles of Scilly","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Cornwall and Isles of Scilly","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Cornwall and Isles of Scilly","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Cornwall and Isles of Scilly","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Cornwall and Isles of Scilly","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Cornwall and Isles of Scilly","Unknown","70","60","25210","21130"
"Leaver CS","2021","South West (England)","Devon","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Devon","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Devon","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Devon","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Devon","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Devon","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Devon","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Devon","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Devon","No function","150","130","[c]","[c]"
"Leaver CS","2021","South West (England)","Devon","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Devon","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Devon","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Devon","Unknown","340","300","24340","21010"
"Leaver CS","2021","South West (England)","Dorset and Somerset","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Dorset and Somerset","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Dorset and Somerset","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Dorset and Somerset","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Dorset and Somerset","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Dorset and Somerset","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Dorset and Somerset","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Dorset and Somerset","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Dorset and Somerset","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Dorset and Somerset","No function","160","150","29620","27130"
"Leaver CS","2021","South West (England)","Dorset and Somerset","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Dorset and Somerset","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Dorset and Somerset","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Dorset and Somerset","Unknown","100","90","27960","26670"
"Leaver CS","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Commercial","40","40","[c]","[c]"
"Leaver CS","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Finance","50","50","39890","35430"
"Leaver CS","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Internal Audit","[c]","[c]","[c]","[c]"
