"Status","Year","Age","Ethnicity","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","30-39","Asian","Analysis","170","170","46690","42350"
"In post","2022","30-39","Asian","Commercial","90","90","41520","38690"
"In post","2022","30-39","Asian","Communications","250","250","32500","29200"
"In post","2022","30-39","Asian","Counter Fraud","300","300","32310","31020"
"In post","2022","30-39","Asian","Debt","160","140","22430","21250"
"In post","2022","30-39","Asian","Digital, Data & Technology","460","460","42420","40180"
"In post","2022","30-39","Asian","Finance","300","290","39170","36650"
"In post","2022","30-39","Asian","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Human Resources","190","180","35020","32640"
"In post","2022","30-39","Asian","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Asian","Legal","330","320","44690","48080"
"In post","2022","30-39","Asian","No function","4850","4560","32030","28310"
"In post","2022","30-39","Asian","Project Delivery","390","380","42060","39830"
"In post","2022","30-39","Asian","Property","90","90","38810","36500"
"In post","2022","30-39","Asian","Security","90","90","38630","35430"
"In post","2022","30-39","Asian","Unknown","1500","1420","32890","28990"
"In post","2022","30-39","Black","Analysis","60","60","40040","38250"
"In post","2022","30-39","Black","Commercial","40","40","[c]","[c]"
"In post","2022","30-39","Black","Communications","60","60","31980","27630"
"In post","2022","30-39","Black","Counter Fraud","110","110","31400","31020"
"In post","2022","30-39","Black","Debt","30","30","[c]","[c]"
"In post","2022","30-39","Black","Digital, Data & Technology","170","170","40200","36650"
"In post","2022","30-39","Black","Finance","90","90","37040","35590"
"In post","2022","30-39","Black","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Black","Human Resources","90","90","36200","34550"
"In post","2022","30-39","Black","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Black","Legal","140","130","39230","37930"
"In post","2022","30-39","Black","No function","2080","2010","31570","31030"
"In post","2022","30-39","Black","Project Delivery","160","160","39470","37790"
"In post","2022","30-39","Black","Property","40","40","[c]","[c]"
"In post","2022","30-39","Black","Security","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Black","Unknown","430","410","33510","29430"
"In post","2022","30-39","Mixed","Analysis","60","60","47830","50030"
"In post","2022","30-39","Mixed","Commercial","30","30","[c]","[c]"
"In post","2022","30-39","Mixed","Communications","70","60","39120","35250"
"In post","2022","30-39","Mixed","Counter Fraud","60","60","34530","31020"
"In post","2022","30-39","Mixed","Debt","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Mixed","Digital, Data & Technology","120","120","43290","41750"
"In post","2022","30-39","Mixed","Finance","60","50","42220","37940"
"In post","2022","30-39","Mixed","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Mixed","Human Resources","70","70","42640","38550"
"In post","2022","30-39","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Mixed","Legal","90","90","48000","51250"
"In post","2022","30-39","Mixed","No function","1510","1440","34790","31060"
"In post","2022","30-39","Mixed","Project Delivery","130","130","44490","40520"
"In post","2022","30-39","Mixed","Property","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Mixed","Security","30","30","[c]","[c]"
"In post","2022","30-39","Mixed","Unknown","330","310","37000","33300"
"In post","2022","30-39","Other ethnicity","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Other ethnicity","Debt","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Other ethnicity","Digital, Data & Technology","30","30","[c]","[c]"
"In post","2022","30-39","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Other ethnicity","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Other ethnicity","Legal","30","30","[c]","[c]"
"In post","2022","30-39","Other ethnicity","No function","350","340","36620","32560"
"In post","2022","30-39","Other ethnicity","Project Delivery","40","40","[c]","[c]"
"In post","2022","30-39","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Other ethnicity","Unknown","70","70","33990","28990"
"In post","2022","30-39","Undeclared","Analysis","80","80","44930","47010"
"In post","2022","30-39","Undeclared","Commercial","50","50","[c]","[c]"
"In post","2022","30-39","Undeclared","Communications","50","50","34340","33300"
"In post","2022","30-39","Undeclared","Counter Fraud","100","100","33630","31020"
"In post","2022","30-39","Undeclared","Debt","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Digital, Data & Technology","220","220","42140","40160"
"In post","2022","30-39","Undeclared","Finance","100","90","40890","36570"
"In post","2022","30-39","Undeclared","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Human Resources","70","70","36560","33330"
"In post","2022","30-39","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Legal","70","60","49010","51130"
"In post","2022","30-39","Undeclared","No function","1830","1750","34330","31060"
"In post","2022","30-39","Undeclared","Project Delivery","190","180","40410","38880"
"In post","2022","30-39","Undeclared","Property","70","70","37130","32890"
"In post","2022","30-39","Undeclared","Security","80","80","37280","37640"
"In post","2022","30-39","Undeclared","Unknown","500","480","36810","31560"
"In post","2022","30-39","Unknown","Analysis","290","280","45530","41750"
"In post","2022","30-39","Unknown","Commercial","440","430","55850","56360"
"In post","2022","30-39","Unknown","Communications","720","700","35290","33080"
"In post","2022","30-39","Unknown","Counter Fraud","590","570","32150","30750"
"In post","2022","30-39","Unknown","Debt","320","290","22340","21250"
"In post","2022","30-39","Unknown","Digital, Data & Technology","900","880","42570","39530"
"In post","2022","30-39","Unknown","Finance","400","390","39770","36820"
"In post","2022","30-39","Unknown","Grants Management","220","210","23520","21300"
"In post","2022","30-39","Unknown","Human Resources","310","300","37560","33370"
"In post","2022","30-39","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Legal","330","320","47730","51250"
"In post","2022","30-39","Unknown","No function","10270","9720","31420","27570"
"In post","2022","30-39","Unknown","Project Delivery","790","780","42830","40520"
"In post","2022","30-39","Unknown","Property","310","300","32530","29900"
"In post","2022","30-39","Unknown","Security","380","380","32530","30450"
"In post","2022","30-39","Unknown","Unknown","2880","2800","35940","31540"
"In post","2022","30-39","White","Analysis","1680","1600","46090","42980"
"In post","2022","30-39","White","Commercial","970","930","40060","38180"
"In post","2022","30-39","White","Communications","1540","1490","37830","33370"
"In post","2022","30-39","White","Counter Fraud","1990","1910","33040","31990"
"In post","2022","30-39","White","Debt","730","660","23730","21260"
"In post","2022","30-39","White","Digital, Data & Technology","3360","3280","41230","38650"
"In post","2022","30-39","White","Finance","1550","1480","40700","36780"
"In post","2022","30-39","White","Grants Management","200","180","24660","24920"
"In post","2022","30-39","White","Human Resources","1890","1790","36920","33080"
"In post","2022","30-39","White","Internal Audit","80","80","42020","40180"
"In post","2022","30-39","White","Legal","1900","1800","48170","50500"
"In post","2022","30-39","White","No function","38480","36330","33120","28550"
"In post","2022","30-39","White","Project Delivery","4330","4180","40930","39730"
"In post","2022","30-39","White","Property","1010","980","36720","33370"
"In post","2022","30-39","White","Security","1470","1450","33980","33300"
"In post","2022","30-39","White","Unknown","11790","11220","34940","30820"
"In post","2022","40-49","Asian","Analysis","130","120","50470","51210"
"In post","2022","40-49","Asian","Commercial","70","70","47860","42470"
"In post","2022","40-49","Asian","Communications","150","150","36120","33080"
"In post","2022","40-49","Asian","Counter Fraud","360","330","31280","29290"
"In post","2022","40-49","Asian","Debt","160","130","23630","21260"
"In post","2022","40-49","Asian","Digital, Data & Technology","440","430","46670","41750"
"In post","2022","40-49","Asian","Finance","330","310","41370","37640"
"In post","2022","40-49","Asian","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Human Resources","200","190","40900","37000"
"In post","2022","40-49","Asian","Internal Audit","30","30","[c]","[c]"
"In post","2022","40-49","Asian","Legal","380","350","48250","51470"
"In post","2022","40-49","Asian","No function","4570","4160","32700","27980"
"In post","2022","40-49","Asian","Project Delivery","330","320","45060","40580"
"In post","2022","40-49","Asian","Property","130","120","39200","35080"
"In post","2022","40-49","Asian","Security","90","90","36230","34550"
"In post","2022","40-49","Asian","Unknown","1610","1490","34040","29080"
"In post","2022","40-49","Black","Analysis","40","40","[c]","[c]"
"In post","2022","40-49","Black","Commercial","30","30","[c]","[c]"
"In post","2022","40-49","Black","Communications","60","60","32510","26820"
"In post","2022","40-49","Black","Counter Fraud","120","110","31690","31020"
"In post","2022","40-49","Black","Debt","40","40","[c]","[c]"
"In post","2022","40-49","Black","Digital, Data & Technology","180","180","40730","38830"
"In post","2022","40-49","Black","Finance","130","120","40680","40050"
"In post","2022","40-49","Black","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Human Resources","100","90","38020","35520"
"In post","2022","40-49","Black","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","Legal","140","130","45550","49210"
"In post","2022","40-49","Black","No function","2170","2070","32490","31060"
"In post","2022","40-49","Black","Project Delivery","210","210","39950","37930"
"In post","2022","40-49","Black","Property","50","50","[c]","[c]"
"In post","2022","40-49","Black","Security","40","40","[c]","[c]"
"In post","2022","40-49","Black","Unknown","540","510","35690","31520"
"In post","2022","40-49","Mixed","Analysis","40","40","[c]","[c]"
"In post","2022","40-49","Mixed","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Mixed","Communications","40","30","[c]","[c]"
"In post","2022","40-49","Mixed","Counter Fraud","50","40","[c]","[c]"
"In post","2022","40-49","Mixed","Debt","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Mixed","Digital, Data & Technology","80","80","45970","42730"
"In post","2022","40-49","Mixed","Finance","50","50","[c]","[c]"
"In post","2022","40-49","Mixed","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Mixed","Human Resources","40","40","[c]","[c]"
"In post","2022","40-49","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Mixed","Legal","90","80","53420","53050"
"In post","2022","40-49","Mixed","No function","1070","1010","35830","31060"
"In post","2022","40-49","Mixed","Project Delivery","90","90","45980","41920"
"In post","2022","40-49","Mixed","Property","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Mixed","Security","30","30","[c]","[c]"
"In post","2022","40-49","Mixed","Unknown","280","260","40260","35070"
"In post","2022","40-49","Other ethnicity","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Debt","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Legal","30","30","[c]","[c]"
"In post","2022","40-49","Other ethnicity","No function","380","360","36370","31060"
"In post","2022","40-49","Other ethnicity","Project Delivery","30","30","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Other ethnicity","Unknown","70","60","36520","30920"
"In post","2022","40-49","Undeclared","Analysis","60","50","52250","54210"
"In post","2022","40-49","Undeclared","Commercial","50","50","42260","39280"
"In post","2022","40-49","Undeclared","Communications","40","40","[c]","[c]"
"In post","2022","40-49","Undeclared","Counter Fraud","230","220","34410","31990"
"In post","2022","40-49","Undeclared","Debt","50","50","23420","21260"
"In post","2022","40-49","Undeclared","Digital, Data & Technology","300","300","43170","40170"
"In post","2022","40-49","Undeclared","Finance","130","120","41350","36860"
"In post","2022","40-49","Undeclared","Grants Management","30","30","[c]","[c]"
"In post","2022","40-49","Undeclared","Human Resources","80","80","37280","32980"
"In post","2022","40-49","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Legal","100","90","51090","53050"
"In post","2022","40-49","Undeclared","No function","2300","2160","34400","30270"
"In post","2022","40-49","Undeclared","Project Delivery","320","310","45020","41520"
"In post","2022","40-49","Undeclared","Property","170","160","36640","33370"
"In post","2022","40-49","Undeclared","Security","130","120","38400","39070"
"In post","2022","40-49","Undeclared","Unknown","840","800","35960","30980"
"In post","2022","40-49","Unknown","Analysis","130","120","47650","46100"
"In post","2022","40-49","Unknown","Commercial","560","550","66350","64500"
"In post","2022","40-49","Unknown","Communications","390","370","39010","33230"
"In post","2022","40-49","Unknown","Counter Fraud","430","410","33370","31870"
"In post","2022","40-49","Unknown","Debt","190","170","23250","21250"
"In post","2022","40-49","Unknown","Digital, Data & Technology","750","730","45450","41460"
"In post","2022","40-49","Unknown","Finance","320","310","41370","38400"
"In post","2022","40-49","Unknown","Grants Management","190","180","24870","21300"
"In post","2022","40-49","Unknown","Human Resources","240","230","38070","33370"
"In post","2022","40-49","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Legal","360","330","50170","53050"
"In post","2022","40-49","Unknown","No function","6910","6410","32810","27570"
"In post","2022","40-49","Unknown","Project Delivery","610","580","48870","48080"
"In post","2022","40-49","Unknown","Property","230","220","34890","29900"
"In post","2022","40-49","Unknown","Security","240","240","35940","35790"
"In post","2022","40-49","Unknown","Unknown","2110","2040","39160","33270"
"In post","2022","40-49","White","Analysis","1250","1160","50280","48080"
"In post","2022","40-49","White","Commercial","980","950","46470","40910"
"In post","2022","40-49","White","Communications","1210","1150","41330","36970"
"In post","2022","40-49","White","Counter Fraud","2580","2420","33570","31880"
"In post","2022","40-49","White","Debt","830","730","24260","21260"
"In post","2022","40-49","White","Digital, Data & Technology","4200","4080","44520","40520"
"In post","2022","40-49","White","Finance","2200","2090","42820","37930"
