"Status","Year","Parent_department","Region_ITL3","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Department of Health and Social Care","South Hampshire","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","South Hampshire","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","South Hampshire","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","South Lanarkshire","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","South Nottinghamshire","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","South Nottinghamshire","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","South Nottinghamshire","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Southampton","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Southampton","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Southend-on-Sea","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Southend-on-Sea","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Staffordshire CC","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Staffordshire CC","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Staffordshire CC","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Staffordshire CC","Other","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Staffordshire CC","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Stoke-on-Trent","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Stoke-on-Trent","Other","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Suffolk CC","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Suffolk CC","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Suffolk CC","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Suffolk CC","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Suffolk CC","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Suffolk CC","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Sunderland","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Swansea","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Swansea","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Swindon","Other","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Telford and Wrekin","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Telford and Wrekin","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Thurrock","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Thurrock","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Torbay","Other","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Tower Hamlets","Communications","50","50","43780","40450"
"In post","2022","Department of Health and Social Care","Tower Hamlets","Digital, Data and Technology","70","70","47560","43310"
"In post","2022","Department of Health and Social Care","Tower Hamlets","Finance","30","30","[c]","[c]"
"In post","2022","Department of Health and Social Care","Tower Hamlets","Human Resources","30","30","[c]","[c]"
"In post","2022","Department of Health and Social Care","Tower Hamlets","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Tower Hamlets","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Tower Hamlets","Medicine","140","130","62900","67080"
"In post","2022","Department of Health and Social Care","Tower Hamlets","Operational Delivery","80","70","41770","33100"
"In post","2022","Department of Health and Social Care","Tower Hamlets","Other","210","200","48360","41010"
"In post","2022","Department of Health and Social Care","Tower Hamlets","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Tower Hamlets","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Tower Hamlets","Property","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Tower Hamlets","Science and Engineering","130","120","49060","41320"
"In post","2022","Department of Health and Social Care","Tower Hamlets","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Tower Hamlets","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Tyneside","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Tyneside","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Tyneside","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Tyneside","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Tyneside","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Tyneside","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Tyneside","Operational Delivery","50","50","38610","30980"
"In post","2022","Department of Health and Social Care","Tyneside","Other","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Tyneside","Property","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Tyneside","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Tyneside","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Unknown","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Unknown","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Unknown","Economics","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Unknown","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Unknown","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Wakefield","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Wakefield","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Walsall","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Wandsworth","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Warwickshire CC","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","West Cumbria","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","West Cumbria","Other","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","West Cumbria","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","West Essex","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","West Essex","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","West Essex","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","West Essex","Other","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","West Essex","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","West Kent","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","West Kent","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","West Lothian","Other","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","West Northamptonshire","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","West Northamptonshire","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","West Surrey","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","West Surrey","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","West Surrey","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","West Surrey","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","West Surrey","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","West Sussex (North East)","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","West Sussex (North East)","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","West Sussex (North East)","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","West Sussex (North East)","Other","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","West Sussex (North East)","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","West Sussex (North East)","Property","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","West Sussex (North East)","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","West Sussex (South West)","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","West Sussex (South West)","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Westminster","Commercial","260","260","49340","53360"
"In post","2022","Department of Health and Social Care","Westminster","Communications","290","280","45720","40650"
"In post","2022","Department of Health and Social Care","Westminster","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Westminster","Digital, Data and Technology","130","130","43900","40650"
"In post","2022","Department of Health and Social Care","Westminster","Economics","70","70","48360","53360"
"In post","2022","Department of Health and Social Care","Westminster","Finance","260","250","46000","40650"
"In post","2022","Department of Health and Social Care","Westminster","Human Resources","190","190","41040","32960"
