"Status","Year","Ethnicity","Region_ITL2","Disability","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Undeclared","Outer London - South","Declared non-disabled","280","270","37830","34260"
"In post","2022","Undeclared","Outer London - South","Undeclared","240","230","42190","37450"
"In post","2022","Undeclared","Outer London - South","Unknown","30","30","[c]","[c]"
"In post","2022","Undeclared","Outer London - West and North West","Declared disabled","60","50","33670","31060"
"In post","2022","Undeclared","Outer London - West and North West","Declared non-disabled","280","250","32420","30620"
"In post","2022","Undeclared","Outer London - West and North West","Undeclared","170","160","35230","31520"
"In post","2022","Undeclared","Outer London - West and North West","Unknown","70","60","50480","44310"
"In post","2022","Undeclared","Overseas","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Overseas","Declared non-disabled","70","70","44280","39970"
"In post","2022","Undeclared","Overseas","Undeclared","80","70","46400","41900"
"In post","2022","Undeclared","Overseas","Unknown","80","80","53620","53470"
"In post","2022","Undeclared","Shropshire and Staffordshire","Declared disabled","30","30","[c]","[c]"
"In post","2022","Undeclared","Shropshire and Staffordshire","Declared non-disabled","140","120","28640","27570"
"In post","2022","Undeclared","Shropshire and Staffordshire","Undeclared","130","120","33380","28150"
"In post","2022","Undeclared","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","South Yorkshire","Declared disabled","50","40","[c]","[c]"
"In post","2022","Undeclared","South Yorkshire","Declared non-disabled","220","200","32220","27750"
"In post","2022","Undeclared","South Yorkshire","Undeclared","130","120","33910","31500"
"In post","2022","Undeclared","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Southern Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Southern Scotland","Declared non-disabled","60","50","29300","27570"
"In post","2022","Undeclared","Southern Scotland","Undeclared","60","50","31870","26900"
"In post","2022","Undeclared","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Surrey, East and West Sussex","Declared disabled","50","40","[c]","[c]"
"In post","2022","Undeclared","Surrey, East and West Sussex","Declared non-disabled","230","200","30060","27570"
"In post","2022","Undeclared","Surrey, East and West Sussex","Undeclared","170","150","34050","32170"
"In post","2022","Undeclared","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Tees Valley and Durham","Declared disabled","30","30","[c]","[c]"
"In post","2022","Undeclared","Tees Valley and Durham","Declared non-disabled","120","110","28800","27570"
"In post","2022","Undeclared","Tees Valley and Durham","Undeclared","100","90","31690","27680"
"In post","2022","Undeclared","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","West Central Scotland","Declared disabled","50","50","28800","27230"
"In post","2022","Undeclared","West Central Scotland","Declared non-disabled","280","250","29470","27230"
"In post","2022","Undeclared","West Central Scotland","Undeclared","170","160","33290","27570"
"In post","2022","Undeclared","West Central Scotland","Unknown","180","160","35520","35000"
"In post","2022","Undeclared","West Midlands","Declared disabled","100","90","29410","27570"
"In post","2022","Undeclared","West Midlands","Declared non-disabled","430","380","29440","27570"
"In post","2022","Undeclared","West Midlands","Undeclared","230","220","33790","28920"
"In post","2022","Undeclared","West Midlands","Unknown","80","80","35060","28920"
"In post","2022","Undeclared","West Wales and The Valleys","Declared disabled","60","50","27020","27130"
"In post","2022","Undeclared","West Wales and The Valleys","Declared non-disabled","290","260","29560","27570"
"In post","2022","Undeclared","West Wales and The Valleys","Undeclared","230","220","33410","28280"
"In post","2022","Undeclared","West Wales and The Valleys","Unknown","50","50","29750","26210"
"In post","2022","Undeclared","West Yorkshire","Declared disabled","70","60","30300","27190"
"In post","2022","Undeclared","West Yorkshire","Declared non-disabled","300","270","30440","27570"
"In post","2022","Undeclared","West Yorkshire","Undeclared","230","220","33540","30910"
"In post","2022","Undeclared","West Yorkshire","Unknown","60","60","33790","30950"
"In post","2022","Unknown","Bedfordshire and Hertfordshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Bedfordshire and Hertfordshire","Declared non-disabled","90","80","35620","31030"
"In post","2022","Unknown","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Bedfordshire and Hertfordshire","Unknown","360","340","29530","28140"
"In post","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Declared non-disabled","180","170","32150","29290"
"In post","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Unknown","870","840","31700","28140"
"In post","2022","Unknown","Cheshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cheshire","Declared non-disabled","100","90","27400","25190"
"In post","2022","Unknown","Cheshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cheshire","Unknown","360","340","30120","26310"
"In post","2022","Unknown","Cornwall and Isles of Scilly","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cornwall and Isles of Scilly","Declared non-disabled","50","50","25550","21260"
"In post","2022","Unknown","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cornwall and Isles of Scilly","Unknown","100","90","27450","24450"
"In post","2022","Unknown","Cumbria","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cumbria","Declared non-disabled","290","270","23650","21300"
"In post","2022","Unknown","Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cumbria","Unknown","100","100","29920","27120"
"In post","2022","Unknown","Derbyshire and Nottinghamshire","Declared disabled","40","40","[c]","[c]"
"In post","2022","Unknown","Derbyshire and Nottinghamshire","Declared non-disabled","300","270","31830","27570"
"In post","2022","Unknown","Derbyshire and Nottinghamshire","Undeclared","40","40","[c]","[c]"
"In post","2022","Unknown","Derbyshire and Nottinghamshire","Unknown","1610","1530","29320","26590"
"In post","2022","Unknown","Devon","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Devon","Declared non-disabled","330","290","30590","27570"
"In post","2022","Unknown","Devon","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Devon","Unknown","640","610","26830","23170"
"In post","2022","Unknown","Dorset and Somerset","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Dorset and Somerset","Declared non-disabled","100","100","28730","27130"
"In post","2022","Unknown","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Dorset and Somerset","Unknown","460","430","30290","26740"
"In post","2022","Unknown","East Anglia","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Anglia","Declared non-disabled","220","200","28830","26820"
"In post","2022","Unknown","East Anglia","Undeclared","40","40","[c]","[c]"
"In post","2022","Unknown","East Anglia","Unknown","940","890","29810","26310"
"In post","2022","Unknown","East Wales","Declared disabled","30","30","[c]","[c]"
"In post","2022","Unknown","East Wales","Declared non-disabled","330","300","35920","29590"
"In post","2022","Unknown","East Wales","Undeclared","40","30","[c]","[c]"
"In post","2022","Unknown","East Wales","Unknown","2450","2340","29880","26820"
"In post","2022","Unknown","East Yorkshire and Northern Lincolnshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Yorkshire and Northern Lincolnshire","Declared non-disabled","80","80","27740","26820"
"In post","2022","Unknown","East Yorkshire and Northern Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Yorkshire and Northern Lincolnshire","Unknown","360","350","26350","24770"
"In post","2022","Unknown","Eastern Scotland","Declared disabled","120","110","32930","34600"
"In post","2022","Unknown","Eastern Scotland","Declared non-disabled","310","280","27460","22000"
"In post","2022","Unknown","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Eastern Scotland","Unknown","4520","4280","32980","30040"
"In post","2022","Unknown","Essex","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Essex","Declared non-disabled","90","80","32400","29290"
"In post","2022","Unknown","Essex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Essex","Unknown","490","460","28750","26140"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Declared disabled","70","60","38140","32790"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Declared non-disabled","630","610","34320","31600"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","50","50","35960","35900"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","1860","1780","34510","29180"
"In post","2022","Unknown","Greater Manchester","Declared disabled","40","40","[c]","[c]"
"In post","2022","Unknown","Greater Manchester","Declared non-disabled","280","250","30680","27570"
"In post","2022","Unknown","Greater Manchester","Undeclared","60","50","31990","31650"
"In post","2022","Unknown","Greater Manchester","Unknown","2930","2830","31160","26820"
"In post","2022","Unknown","Hampshire and Isle of Wight","Declared disabled","50","40","30560","26670"
"In post","2022","Unknown","Hampshire and Isle of Wight","Declared non-disabled","360","330","32940","29230"
"In post","2022","Unknown","Hampshire and Isle of Wight","Undeclared","40","30","[c]","[c]"
"In post","2022","Unknown","Hampshire and Isle of Wight","Unknown","1150","1040","31370","26350"
"In post","2022","Unknown","Herefordshire, Worcestershire and Warwickshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Herefordshire, Worcestershire and Warwickshire","Declared non-disabled","160","150","27150","24920"
"In post","2022","Unknown","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Herefordshire, Worcestershire and Warwickshire","Unknown","250","240","27190","24090"
"In post","2022","Unknown","Highlands and Islands","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Highlands and Islands","Declared non-disabled","40","40","[c]","[c]"
"In post","2022","Unknown","Highlands and Islands","Unknown","200","180","29210","27230"
"In post","2022","Unknown","Inner London - East","Declared disabled","50","50","37400","34570"
"In post","2022","Unknown","Inner London - East","Declared non-disabled","300","280","40990","35240"
"In post","2022","Unknown","Inner London - East","Undeclared","40","40","[c]","[c]"
"In post","2022","Unknown","Inner London - East","Unknown","2190","2100","40790","36290"
"In post","2022","Unknown","Inner London - West","Declared disabled","150","140","43520","39440"
"In post","2022","Unknown","Inner London - West","Declared non-disabled","810","780","48250","41870"
"In post","2022","Unknown","Inner London - West","Undeclared","150","140","44160","41370"
"In post","2022","Unknown","Inner London - West","Unknown","10030","9870","45870","40650"
"In post","2022","Unknown","Kent","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Kent","Declared non-disabled","100","90","32670","30400"
"In post","2022","Unknown","Kent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Kent","Unknown","830","790","27600","25480"
"In post","2022","Unknown","Lancashire","Declared disabled","30","30","[c]","[c]"
"In post","2022","Unknown","Lancashire","Declared non-disabled","370","330","28040","27570"
"In post","2022","Unknown","Lancashire","Undeclared","60","50","28850","27570"
"In post","2022","Unknown","Lancashire","Unknown","1050","990","27680","24260"
"In post","2022","Unknown","Leicestershire, Rutland and Northamptonshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Leicestershire, Rutland and Northamptonshire","Declared non-disabled","100","90","28880","27570"
"In post","2022","Unknown","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Leicestershire, Rutland and Northamptonshire","Unknown","560","530","25350","23170"
"In post","2022","Unknown","Lincolnshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Lincolnshire","Declared non-disabled","40","40","[c]","[c]"
"In post","2022","Unknown","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Lincolnshire","Unknown","130","120","28200","26240"
"In post","2022","Unknown","Merseyside","Declared disabled","60","50","26830","22600"
"In post","2022","Unknown","Merseyside","Declared non-disabled","360","320","29650","27570"
"In post","2022","Unknown","Merseyside","Undeclared","30","30","[c]","[c]"
"In post","2022","Unknown","Merseyside","Unknown","2420","2290","27620","24880"
"In post","2022","Unknown","North Eastern Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North Eastern Scotland","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North Eastern Scotland","Unknown","390","360","31560","29550"
"In post","2022","Unknown","North Yorkshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North Yorkshire","Declared non-disabled","140","130","31030","24920"
"In post","2022","Unknown","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North Yorkshire","Unknown","430","410","32620","28100"
"In post","2022","Unknown","Northern Ireland","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northern Ireland","Declared non-disabled","40","30","[c]","[c]"
"In post","2022","Unknown","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northern Ireland","Unknown","760","730","27610","24880"
"In post","2022","Unknown","Northumberland, and Tyne and Wear","Declared disabled","60","50","26850","22080"
