"Status","Year","Sexual_orientation","Region_ITL1","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","LGBO","South East (England)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","South East (England)","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","South West (England)","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","South West (England)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","South West (England)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","South West (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","South West (England)","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","South West (England)","Digital, Data & Technology","40","40","[c]","[c]"
"New entrant CS","2022","LGBO","South West (England)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","South West (England)","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","South West (England)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","South West (England)","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","South West (England)","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","South West (England)","No function","210","200","26850","24090"
"New entrant CS","2022","LGBO","South West (England)","Project Delivery","30","30","[c]","[c]"
"New entrant CS","2022","LGBO","South West (England)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","South West (England)","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Unknown","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Unknown","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Unknown","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Unknown","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Unknown","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Unknown","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Unknown","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Unknown","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Wales","Analysis","30","30","[c]","[c]"
"New entrant CS","2022","LGBO","Wales","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Wales","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Wales","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Wales","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Wales","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Wales","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Wales","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Wales","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Wales","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Wales","No function","180","180","24450","21840"
"New entrant CS","2022","LGBO","Wales","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Wales","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Wales","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Wales","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","LGBO","West Midlands (England)","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","West Midlands (England)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","West Midlands (England)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","West Midlands (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","West Midlands (England)","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","West Midlands (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","West Midlands (England)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","West Midlands (England)","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","West Midlands (England)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","West Midlands (England)","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","West Midlands (England)","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","West Midlands (England)","No function","190","190","26360","23740"
"New entrant CS","2022","LGBO","West Midlands (England)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","West Midlands (England)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","West Midlands (England)","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Yorkshire and The Humber","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Yorkshire and The Humber","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Yorkshire and The Humber","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Yorkshire and The Humber","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Yorkshire and The Humber","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Yorkshire and The Humber","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Yorkshire and The Humber","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Yorkshire and The Humber","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Yorkshire and The Humber","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Yorkshire and The Humber","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Yorkshire and The Humber","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Yorkshire and The Humber","No function","210","210","27470","25710"
"New entrant CS","2022","LGBO","Yorkshire and The Humber","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Yorkshire and The Humber","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Yorkshire and The Humber","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Midlands (England)","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Midlands (England)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Midlands (England)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Midlands (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Midlands (England)","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Midlands (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Midlands (England)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Midlands (England)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Midlands (England)","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Midlands (England)","No function","110","100","27720","24800"
"New entrant CS","2022","Undeclared","East Midlands (England)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Midlands (England)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Midlands (England)","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East of England","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East of England","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East of England","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East of England","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East of England","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East of England","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East of England","No function","110","100","27530","25120"
"New entrant CS","2022","Undeclared","East of England","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East of England","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","Analysis","60","50","[c]","[c]"
"New entrant CS","2022","Undeclared","London","Commercial","40","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","Communications","90","60","33680","27270"
"New entrant CS","2022","Undeclared","London","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","Digital, Data & Technology","80","60","41220","35930"
"New entrant CS","2022","Undeclared","London","Finance","50","30","[c]","[c]"
"New entrant CS","2022","Undeclared","London","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","Human Resources","50","30","[c]","[c]"
"New entrant CS","2022","Undeclared","London","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","Legal","40","40","[c]","[c]"
"New entrant CS","2022","Undeclared","London","No function","590","520","36430","32790"
"New entrant CS","2022","Undeclared","London","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","Unknown","40","30","[c]","[c]"
"New entrant CS","2022","Undeclared","North East (England)","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North East (England)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North East (England)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North East (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North East (England)","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North East (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North East (England)","Finance","[c]","[c]","[c]","[c]"
