"Status","Year","Ethnicity","Region_ITL3","Disability","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Chinese","Ealing","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Ealing","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","East Ayrshire and North Ayrshire mainland","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","East Ayrshire and North Ayrshire mainland","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","East Cumbria","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","East Cumbria","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","East Derbyshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","East Derbyshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","East Kent","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","East Kent","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","East Kent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","East Lancashire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","East Lancashire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","East Lothian and Midlothian","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","East Lothian and Midlothian","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","East Merseyside","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","East Merseyside","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","East Riding of Yorkshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","East Riding of Yorkshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","East Surrey","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","East Surrey","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","East Sussex CC","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","East Sussex CC","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","East Sussex CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Enfield","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Enfield","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Essex Haven Gateway","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Essex Haven Gateway","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Essex Thames Gateway","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Essex Thames Gateway","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Falkirk","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Falkirk","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Fermanagh and Omagh","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Fermanagh and Omagh","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Flintshire and Wrexham","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Flintshire and Wrexham","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Glasgow City","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Glasgow City","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Glasgow City","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Glasgow City","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Gloucestershire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Gloucestershire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Greater Manchester North East","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Greater Manchester North East","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Greater Manchester North West","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Greater Manchester North West","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Greater Manchester South East","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Greater Manchester South East","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Greater Manchester South West","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Greater Manchester South West","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Greater Manchester South West","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Gwent Valleys","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Gwent Valleys","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Gwynedd","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Gwynedd","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Hackney and Newham","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Hackney and Newham","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Hackney and Newham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Hackney and Newham","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Haringey and Islington","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Haringey and Islington","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Haringey and Islington","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Harrow and Hillingdon","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Harrow and Hillingdon","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Harrow and Hillingdon","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Hartlepool and Stockton-on-Tees","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Hartlepool and Stockton-on-Tees","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heart of Essex","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heart of Essex","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Herefordshire, County of","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Herefordshire, County of","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Hertfordshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Hertfordshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Hounslow and Richmond upon Thames","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Hounslow and Richmond upon Thames","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Hounslow and Richmond upon Thames","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Hounslow and Richmond upon Thames","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Inverclyde, East Renfrewshire and Renfrewshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Inverclyde, East Renfrewshire and Renfrewshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Inverness and Nairn and Moray, Badenoch and Strathspey","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Inverness and Nairn and Moray, Badenoch and Strathspey","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Isle of Anglesey","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Isle of Anglesey","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Isle of Wight","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Isle of Wight","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Kensington & Chelsea and Hammersmith & Fulham","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Kensington & Chelsea and Hammersmith & Fulham","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Kent Thames Gateway","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Kent Thames Gateway","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Kingston upon Hull, City of","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Kingston upon Hull, City of","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Lambeth","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Lambeth","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Lambeth","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Lambeth","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Lancaster and Wyre","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Lancaster and Wyre","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Leeds","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Leeds","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Leeds","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Leicester","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Leicester","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Leicester","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Leicester","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Leicestershire CC and Rutland","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Leicestershire CC and Rutland","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Leicestershire CC and Rutland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Lewisham and Southwark","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Lewisham and Southwark","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Lewisham and Southwark","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Lincolnshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Lincolnshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Lisburn and Castlereagh","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Lisburn and Castlereagh","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Liverpool","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Liverpool","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Liverpool","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Liverpool","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Luton","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Luton","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Manchester","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Manchester","Declared non-disabled","30","30","[c]","[c]"
"In post","2021","Chinese","Manchester","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Medway","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Medway","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Merton, Kingston upon Thames and Sutton","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Merton, Kingston upon Thames and Sutton","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Mid and East Antrim","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Mid and East Antrim","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Mid Kent","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Mid Kent","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Mid Lancashire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Mid Lancashire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Milton Keynes","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Milton Keynes","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Milton Keynes","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Monmouthshire and Newport","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Monmouthshire and Newport","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Monmouthshire and Newport","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Na h-Eileanan Siar","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Na h-Eileanan Siar","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Newry, Mourne and Down","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Newry, Mourne and Down","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","North and North East Lincolnshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","North and North East Lincolnshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","North and West Norfolk","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","North and West Norfolk","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","North Hampshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","North Hampshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","North Lanarkshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","North Lanarkshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","North Northamptonshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","North Northamptonshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","North Nottinghamshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","North Nottinghamshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","North Yorkshire CC","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","North Yorkshire CC","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Northumberland","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Northumberland","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Norwich and East Norfolk","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Norwich and East Norfolk","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Nottingham","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Nottingham","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Nottingham","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Orkney Islands","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Orkney Islands","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Overseas","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Overseas","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Oxfordshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Oxfordshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
