"Status","Year","Sex","Parent_department","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Male","Attorney General's Departments","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Attorney General's Departments","Unknown","30","30","[c]","[c]"
"Leaver CS","2021","Male","Attorney General's Departments","White","110","100","52950","55310"
"Leaver CS","2021","Male","Cabinet Office","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Cabinet Office","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Cabinet Office","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Cabinet Office","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Cabinet Office","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Cabinet Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Cabinet Office","Unknown","110","110","52360","35590"
"Leaver CS","2021","Male","Cabinet Office","White","70","60","51800","52630"
"Leaver CS","2021","Male","Chancellor's other departments","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Chancellor's other departments","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Chancellor's other departments","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Chancellor's other departments","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Chancellor's other departments","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Chancellor's other departments","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Charity Commission","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Charity Commission","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Charity Commission","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Charity Commission","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Charity Commission","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Charity Commission","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Competition and Markets Authority","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Competition and Markets Authority","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Competition and Markets Authority","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Competition and Markets Authority","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Competition and Markets Authority","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Competition and Markets Authority","White","30","30","[c]","[c]"
"Leaver CS","2021","Male","Department for Business, Energy and Industrial Strategy","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Department for Business, Energy and Industrial Strategy","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Department for Business, Energy and Industrial Strategy","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Department for Business, Energy and Industrial Strategy","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Department for Business, Energy and Industrial Strategy","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Department for Business, Energy and Industrial Strategy","Unknown","120","110","37700","29000"
"Leaver CS","2021","Male","Department for Business, Energy and Industrial Strategy","White","140","130","45870","40140"
"Leaver CS","2021","Male","Department for Digital, Culture, Media and Sport","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Department for Digital, Culture, Media and Sport","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Department for Digital, Culture, Media and Sport","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Department for Digital, Culture, Media and Sport","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Department for Digital, Culture, Media and Sport","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Department for Digital, Culture, Media and Sport","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Department for Education","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Department for Education","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Department for Education","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Department for Education","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Department for Education","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Department for Education","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Department for Education","Unknown","30","30","[c]","[c]"
"Leaver CS","2021","Male","Department for Education","White","90","90","44370","40400"
"Leaver CS","2021","Male","Department for Environment, Food and Rural Affairs","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Department for Environment, Food and Rural Affairs","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Department for Environment, Food and Rural Affairs","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Department for Environment, Food and Rural Affairs","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Department for Environment, Food and Rural Affairs","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Department for Environment, Food and Rural Affairs","Unknown","230","220","35210","29090"
"Leaver CS","2021","Male","Department for Environment, Food and Rural Affairs","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Department for International Trade","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Department for International Trade","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Department for International Trade","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Department for International Trade","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Department for International Trade","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Department for International Trade","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Department for Transport","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Department for Transport","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Department for Transport","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Department for Transport","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Department for Transport","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Department for Transport","Undeclared","30","30","[c]","[c]"
"Leaver CS","2021","Male","Department for Transport","Unknown","80","80","33090","26370"
"Leaver CS","2021","Male","Department for Transport","White","280","240","33120","26780"
"Leaver CS","2021","Male","Department for Work and Pensions","Asian","110","110","26240","25110"
"Leaver CS","2021","Male","Department for Work and Pensions","Black","50","40","[c]","[c]"
"Leaver CS","2021","Male","Department for Work and Pensions","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Department for Work and Pensions","Mixed","30","30","[c]","[c]"
"Leaver CS","2021","Male","Department for Work and Pensions","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Department for Work and Pensions","Undeclared","90","80","29220","27570"
"Leaver CS","2021","Male","Department for Work and Pensions","Unknown","350","340","28830","27570"
"Leaver CS","2021","Male","Department for Work and Pensions","White","1050","940","27640","26120"
"Leaver CS","2021","Male","Department of Health and Social Care","Asian","40","40","[c]","[c]"
"Leaver CS","2021","Male","Department of Health and Social Care","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Department of Health and Social Care","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Department of Health and Social Care","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Department of Health and Social Care","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Department of Health and Social Care","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Department of Health and Social Care","Unknown","70","[c]","[c]","[c]"
"Leaver CS","2021","Male","Department of Health and Social Care","White","160","130","50090","37890"
"Leaver CS","2021","Male","ESTYN","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","ESTYN","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","ESTYN","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","ESTYN","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","ESTYN","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","ESTYN","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Food Standards Agency","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Food Standards Agency","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Food Standards Agency","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Food Standards Agency","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Food Standards Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Food Standards Agency","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Foreign, Commonwealth and Development Office","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Foreign, Commonwealth and Development Office","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Foreign, Commonwealth and Development Office","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Foreign, Commonwealth and Development Office","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Foreign, Commonwealth and Development Office","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Foreign, Commonwealth and Development Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Foreign, Commonwealth and Development Office","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2021","Male","Foreign, Commonwealth and Development Office","White","120","70","47030","43700"
"Leaver CS","2021","Male","HM Land Registry","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","HM Land Registry","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","HM Land Registry","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","HM Land Registry","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","HM Land Registry","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","HM Land Registry","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","HM Land Registry","Unknown","30","30","[c]","[c]"
"Leaver CS","2021","Male","HM Land Registry","White","80","60","32860","27130"
"Leaver CS","2021","Male","HM Revenue and Customs","Asian","100","90","[c]","[c]"
"Leaver CS","2021","Male","HM Revenue and Customs","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","HM Revenue and Customs","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","HM Revenue and Customs","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","HM Revenue and Customs","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","HM Revenue and Customs","Undeclared","170","160","[c]","[c]"
"Leaver CS","2021","Male","HM Revenue and Customs","Unknown","640","580","28240","25500"
"Leaver CS","2021","Male","HM Revenue and Customs","White","1290","1140","33600","26500"
"Leaver CS","2021","Male","HM Treasury","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","HM Treasury","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","HM Treasury","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","HM Treasury","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","HM Treasury","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","HM Treasury","White","50","50","[c]","[c]"
"Leaver CS","2021","Male","Home Office","Asian","60","50","[c]","[c]"
"Leaver CS","2021","Male","Home Office","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Home Office","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Home Office","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Home Office","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Home Office","Undeclared","60","50","33430","30260"
"Leaver CS","2021","Male","Home Office","Unknown","60","60","[c]","[c]"
"Leaver CS","2021","Male","Home Office","White","440","400","32920","27240"
"Leaver CS","2021","Male","Ministry of Defence","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Ministry of Defence","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Ministry of Defence","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Ministry of Defence","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Ministry of Defence","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Ministry of Defence","Undeclared","130","120","37560","36100"
"Leaver CS","2021","Male","Ministry of Defence","Unknown","380","380","31740","29930"
"Leaver CS","2021","Male","Ministry of Defence","White","1520","1460","33450","30880"
"Leaver CS","2021","Male","Ministry of Housing, Communities and Local Government","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Ministry of Housing, Communities and Local Government","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Ministry of Housing, Communities and Local Government","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Ministry of Housing, Communities and Local Government","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Ministry of Housing, Communities and Local Government","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Ministry of Housing, Communities and Local Government","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Ministry of Housing, Communities and Local Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Ministry of Housing, Communities and Local Government","White","50","50","45760","42970"
"Leaver CS","2021","Male","Ministry of Justice","Asian","80","70","[c]","[c]"
"Leaver CS","2021","Male","Ministry of Justice","Black","70","70","[c]","[c]"
"Leaver CS","2021","Male","Ministry of Justice","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Ministry of Justice","Mixed","40","40","[c]","[c]"
"Leaver CS","2021","Male","Ministry of Justice","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Ministry of Justice","Undeclared","60","60","[c]","[c]"
"Leaver CS","2021","Male","Ministry of Justice","Unknown","750","710","25440","21170"
"Leaver CS","2021","Male","Ministry of Justice","White","1880","1710","27610","21170"
"Leaver CS","2021","Male","National Crime Agency","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","National Crime Agency","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","National Crime Agency","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","National Crime Agency","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","National Crime Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
