"Status","Year","Region_ITL2","Parent_department","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Ministry of Defence","West Northamptonshire","60","60","30970","31470"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Ministry of Justice","Leicester","980","910","27320","24260"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Ministry of Justice","Leicestershire CC and Rutland","1160","1080","28470","26100"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Ministry of Justice","North Northamptonshire","60","60","28930","28200"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Ministry of Justice","West Northamptonshire","790","730","27280","24730"
"In post","2022","Leicestershire, Rutland and Northamptonshire","National Crime Agency","Leicestershire CC and Rutland","90","90","37920","38540"
"In post","2022","Leicestershire, Rutland and Northamptonshire","National Crime Agency","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Office for Standards in Education, Children's Services and Skills","Leicester","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Office for Standards in Education, Children's Services and Skills","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Office for Standards in Education, Children's Services and Skills","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Office for Standards in Education, Children's Services and Skills","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Office of Gas and Electricity Markets","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","UK Export Finance","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire","Attorney General's Departments","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire","Department for Business, Energy and Industrial Strategy","Lincolnshire CC","40","30","[c]","[c]"
"In post","2022","Lincolnshire","Department for Education","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire","Department for Environment, Food and Rural Affairs","Lincolnshire CC","60","60","35640","34030"
"In post","2022","Lincolnshire","Department for Levelling Up, Housing and Communities","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire","Department for Transport","Lincolnshire CC","50","50","28770","26780"
"In post","2022","Lincolnshire","Department for Work and Pensions","Lincolnshire CC","570","500","26470","27570"
"In post","2022","Lincolnshire","Department of Health and Social Care","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire","Food Standards Agency","Lincolnshire CC","30","30","[c]","[c]"
"In post","2022","Lincolnshire","HM Revenue and Customs","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire","Home Office","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire","Ministry of Defence","Lincolnshire CC","1130","1100","28310","25100"
"In post","2022","Lincolnshire","Ministry of Justice","Lincolnshire CC","1050","1000","28770","26610"
"In post","2022","Lincolnshire","National Crime Agency","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire","Office for Standards in Education, Children's Services and Skills","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire","Office of Gas and Electricity Markets","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire","Scottish Government","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire","The National Archives","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Attorney General's Departments","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Attorney General's Departments","Liverpool","380","360","37230","30130"
"In post","2022","Merseyside","Attorney General's Departments","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Attorney General's Departments","Wirral","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Cabinet Office","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Cabinet Office","Liverpool","470","460","40210","38330"
"In post","2022","Merseyside","Cabinet Office","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Cabinet Office","Wirral","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Charity Commission","Sefton","350","330","31850","29160"
"In post","2022","Merseyside","Department for Business, Energy and Industrial Strategy","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Department for Business, Energy and Industrial Strategy","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Department for Business, Energy and Industrial Strategy","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Department for Business, Energy and Industrial Strategy","Wirral","50","40","[c]","[c]"
"In post","2022","Merseyside","Department for Digital, Culture, Media and Sport","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Department for Education","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Department for Education","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Department for Education","Wirral","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Department for Environment, Food and Rural Affairs","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Department for Environment, Food and Rural Affairs","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Department for Environment, Food and Rural Affairs","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Department for Environment, Food and Rural Affairs","Wirral","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Department for Levelling Up, Housing and Communities","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Department for Levelling Up, Housing and Communities","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Department for Levelling Up, Housing and Communities","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Department for Levelling Up, Housing and Communities","Wirral","50","50","35920","30190"
"In post","2022","Merseyside","Department for Transport","East Merseyside","70","60","29440","26830"
"In post","2022","Merseyside","Department for Transport","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Department for Transport","Sefton","30","30","[c]","[c]"
"In post","2022","Merseyside","Department for Transport","Wirral","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Department for Work and Pensions","East Merseyside","690","590","26510","27570"
"In post","2022","Merseyside","Department for Work and Pensions","Liverpool","830","730","26870","27570"
"In post","2022","Merseyside","Department for Work and Pensions","Sefton","1960","1820","32810","27570"
"In post","2022","Merseyside","Department for Work and Pensions","Wirral","1400","1210","24420","21260"
"In post","2022","Merseyside","Department of Health and Social Care","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Department of Health and Social Care","Liverpool","100","90","43370","36820"
"In post","2022","Merseyside","Department of Health and Social Care","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Department of Health and Social Care","Wirral","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Food Standards Agency","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Food Standards Agency","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Food Standards Agency","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Food Standards Agency","Wirral","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","HM Land Registry","Wirral","530","480","30020","27130"
"In post","2022","Merseyside","HM Revenue and Customs","Liverpool","4800","4480","30520","26820"
"In post","2022","Merseyside","HM Revenue and Customs","Sefton","1270","1170","32520","28920"
"In post","2022","Merseyside","HM Revenue and Customs","Wirral","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","HM Treasury","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","HM Treasury","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","HM Treasury","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","HM Treasury","Wirral","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Home Office","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Home Office","Liverpool","4030","3750","27290","24890"
"In post","2022","Merseyside","Home Office","Sefton","1450","1340","25770","24880"
"In post","2022","Merseyside","Home Office","Wirral","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Ministry of Defence","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Ministry of Defence","Liverpool","320","300","27520","26350"
"In post","2022","Merseyside","Ministry of Defence","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Ministry of Defence","Wirral","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Ministry of Justice","East Merseyside","330","310","30320","26310"
"In post","2022","Merseyside","Ministry of Justice","Liverpool","1490","1380","28120","25480"
"In post","2022","Merseyside","Ministry of Justice","Sefton","150","140","28920","25120"
"In post","2022","Merseyside","Ministry of Justice","Wirral","190","170","28380","24800"
"In post","2022","Merseyside","National Crime Agency","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Office for Standards in Education, Children's Services and Skills","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Office for Standards in Education, Children's Services and Skills","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Office for Standards in Education, Children's Services and Skills","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Office for Standards in Education, Children's Services and Skills","Wirral","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","The National Archives","Wirral","[c]","[c]","[c]","[c]"
"In post","2022","North Eastern Scotland","Department for Business, Energy and Industrial Strategy","Aberdeen City and Aberdeenshire","140","130","46810","37990"
"In post","2022","North Eastern Scotland","Department for Environment, Food and Rural Affairs","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2022","North Eastern Scotland","Department for Transport","Aberdeen City and Aberdeenshire","80","80","33430","27930"
"In post","2022","North Eastern Scotland","Department for Work and Pensions","Aberdeen City and Aberdeenshire","370","340","41440","27570"
"In post","2022","North Eastern Scotland","HM Revenue and Customs","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2022","North Eastern Scotland","Home Office","Aberdeen City and Aberdeenshire","40","30","[c]","[c]"
"In post","2022","North Eastern Scotland","Ministry of Defence","Aberdeen City and Aberdeenshire","100","100","39420","44070"
"In post","2022","North Eastern Scotland","Ministry of Justice","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2022","North Eastern Scotland","Scottish Government","Aberdeen City and Aberdeenshire","1190","1120","34480","31540"
"In post","2022","North Yorkshire","Attorney General's Departments","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire","Attorney General's Departments","York","170","160","41790","38180"
"In post","2022","North Yorkshire","Cabinet Office","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire","Cabinet Office","York","540","520","32540","32000"
"In post","2022","North Yorkshire","Department for Business, Energy and Industrial Strategy","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire","Department for Business, Energy and Industrial Strategy","York","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire","Department for Education","North Yorkshire CC","[c]","[c]","[c]","[c]"
