"Status","Year","Region_ITL3","Parent_department","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Calderdale and Kirklees","Department of Health and Social Care","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Calderdale and Kirklees","Food Standards Agency","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Calderdale and Kirklees","HM Revenue and Customs","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Calderdale and Kirklees","Home Office","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Calderdale and Kirklees","Ministry of Defence","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Calderdale and Kirklees","Ministry of Justice","West Yorkshire","230","210","28370","25370"
"In post","2022","Calderdale and Kirklees","Office for Standards in Education, Children's Services and Skills","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Calderdale and Kirklees","Welsh Government","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Cambridgeshire CC","Attorney General's Departments","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Cambridgeshire CC","Cabinet Office","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Cambridgeshire CC","Department for Business, Energy and Industrial Strategy","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Cambridgeshire CC","Department for Education","East Anglia","40","40","[c]","[c]"
"In post","2022","Cambridgeshire CC","Department for Environment, Food and Rural Affairs","East Anglia","110","100","29830","26580"
"In post","2022","Cambridgeshire CC","Department for International Trade","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Cambridgeshire CC","Department for Levelling Up, Housing and Communities","East Anglia","40","40","[c]","[c]"
"In post","2022","Cambridgeshire CC","Department for Transport","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Cambridgeshire CC","Department for Work and Pensions","East Anglia","210","200","28520","27570"
"In post","2022","Cambridgeshire CC","Department of Health and Social Care","East Anglia","230","220","41320","32900"
"In post","2022","Cambridgeshire CC","Food Standards Agency","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Cambridgeshire CC","HM Revenue and Customs","East Anglia","50","40","[c]","[c]"
"In post","2022","Cambridgeshire CC","HM Treasury","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Cambridgeshire CC","Home Office","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Cambridgeshire CC","Ministry of Defence","East Anglia","1340","1300","35390","33300"
"In post","2022","Cambridgeshire CC","Ministry of Justice","East Anglia","1340","1260","29740","28710"
"In post","2022","Cambridgeshire CC","Office for Standards in Education, Children's Services and Skills","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Camden and City of London","Attorney General's Departments","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Camden and City of London","Cabinet Office","Inner London - West","70","70","56280","54700"
"In post","2022","Camden and City of London","Chancellor's other departments","Inner London - West","210","200","65470","57250"
"In post","2022","Camden and City of London","Department for Environment, Food and Rural Affairs","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Camden and City of London","Department for Work and Pensions","Inner London - West","100","90","31180","31060"
"In post","2022","Camden and City of London","Department of Health and Social Care","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Camden and City of London","Food Standards Agency","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Camden and City of London","HM Treasury","Inner London - West","160","160","56820","52360"
"In post","2022","Camden and City of London","Home Office","Inner London - West","300","280","35750","31520"
"In post","2022","Camden and City of London","Ministry of Defence","Inner London - West","140","140","35870","33680"
"In post","2022","Camden and City of London","Ministry of Justice","Inner London - West","1000","960","29550","24310"
"In post","2022","Camden and City of London","Scottish Government","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Camden and City of London","Water Services Regulation Authority","Inner London - West","80","80","65430","63240"
"In post","2022","Cardiff and Vale of Glamorgan","Attorney General's Departments","East Wales","230","210","40350","38180"
"In post","2022","Cardiff and Vale of Glamorgan","Cabinet Office","East Wales","50","50","[c]","[c]"
"In post","2022","Cardiff and Vale of Glamorgan","Competition and Markets Authority","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Cardiff and Vale of Glamorgan","Department for Business, Energy and Industrial Strategy","East Wales","1320","1230","31280","27070"
"In post","2022","Cardiff and Vale of Glamorgan","Department for Digital, Culture, Media and Sport","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Cardiff and Vale of Glamorgan","Department for Environment, Food and Rural Affairs","East Wales","100","100","29360","24920"
"In post","2022","Cardiff and Vale of Glamorgan","Department for International Trade","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Cardiff and Vale of Glamorgan","Department for Levelling Up, Housing and Communities","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Cardiff and Vale of Glamorgan","Department for Transport","East Wales","60","60","32700","26780"
"In post","2022","Cardiff and Vale of Glamorgan","Department for Work and Pensions","East Wales","480","440","30530","27570"
"In post","2022","Cardiff and Vale of Glamorgan","Department of Health and Social Care","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Cardiff and Vale of Glamorgan","Estyn","East Wales","70","60","49520","38160"
"In post","2022","Cardiff and Vale of Glamorgan","Food Standards Agency","East Wales","60","50","41390","37350"
"In post","2022","Cardiff and Vale of Glamorgan","HM Revenue and Customs","East Wales","4490","4200","30350","26820"
"In post","2022","Cardiff and Vale of Glamorgan","HM Treasury","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Cardiff and Vale of Glamorgan","Home Office","East Wales","390","370","29520","25690"
"In post","2022","Cardiff and Vale of Glamorgan","Ministry of Defence","East Wales","260","250","26760","22750"
"In post","2022","Cardiff and Vale of Glamorgan","Ministry of Justice","East Wales","1260","1190","30360","25700"
"In post","2022","Cardiff and Vale of Glamorgan","National Crime Agency","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Cardiff and Vale of Glamorgan","Office for Standards in Education, Children's Services and Skills","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Cardiff and Vale of Glamorgan","Office of Gas and Electricity Markets","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Cardiff and Vale of Glamorgan","Office of the Secretary of State for Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Cardiff and Vale of Glamorgan","Welsh Government","East Wales","3050","2890","44310","38160"
"In post","2022","Causeway Coast and Glens","Food Standards Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Causeway Coast and Glens","Home Office","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Causeway Coast and Glens","Ministry of Defence","Northern Ireland","70","70","20940","20560"
"In post","2022","Central Bedfordshire","Cabinet Office","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Central Bedfordshire","Department for Education","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Central Bedfordshire","Department for Environment, Food and Rural Affairs","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Central Bedfordshire","Department for Levelling Up, Housing and Communities","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Central Bedfordshire","Department for Transport","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Central Bedfordshire","Department for Work and Pensions","Bedfordshire and Hertfordshire","30","30","[c]","[c]"
"In post","2022","Central Bedfordshire","Department of Health and Social Care","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Central Bedfordshire","Food Standards Agency","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Central Bedfordshire","HM Revenue and Customs","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Central Bedfordshire","Home Office","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Central Bedfordshire","Ministry of Defence","Bedfordshire and Hertfordshire","360","350","31020","28670"
"In post","2022","Central Bedfordshire","Office for Standards in Education, Children's Services and Skills","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Central Bedfordshire","UK Export Finance","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Central Hampshire","Attorney General's Departments","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Central Hampshire","Cabinet Office","Hampshire and Isle of Wight","40","40","[c]","[c]"
"In post","2022","Central Hampshire","Department for Business, Energy and Industrial Strategy","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Central Hampshire","Department for Education","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Central Hampshire","Department for Environment, Food and Rural Affairs","Hampshire and Isle of Wight","50","50","32660","29180"
"In post","2022","Central Hampshire","Department for Levelling Up, Housing and Communities","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Central Hampshire","Department for Transport","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Central Hampshire","Department for Work and Pensions","Hampshire and Isle of Wight","120","110","27270","27570"
"In post","2022","Central Hampshire","Department of Health and Social Care","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Central Hampshire","Food Standards Agency","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Central Hampshire","HM Revenue and Customs","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Central Hampshire","Home Office","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Central Hampshire","Ministry of Defence","Hampshire and Isle of Wight","3580","3460","37710","35480"
"In post","2022","Central Hampshire","Ministry of Justice","Hampshire and Isle of Wight","400","380","30680","30210"
"In post","2022","Central Hampshire","National Crime Agency","Hampshire and Isle of Wight","70","70","37950","36410"
"In post","2022","Central Hampshire","Office for Standards in Education, Children's Services and Skills","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Central Valleys","Cabinet Office","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Central Valleys","Department for Business, Energy and Industrial Strategy","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Central Valleys","Department for Transport","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Central Valleys","Department for Work and Pensions","West Wales and The Valleys","1520","1380","26500","27570"
"In post","2022","Central Valleys","Estyn","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Central Valleys","Food Standards Agency","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Central Valleys","Home Office","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Central Valleys","Ministry of Defence","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Central Valleys","Ministry of Justice","West Wales and The Valleys","200","190","29160","26310"
"In post","2022","Central Valleys","Office for Standards in Education, Children's Services and Skills","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Central Valleys","Welsh Government","West Wales and The Valleys","900","860","41670","38160"
"In post","2022","Cheshire East","Attorney General's Departments","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire East","Cabinet Office","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire East","Department for Environment, Food and Rural Affairs","Cheshire","220","210","31730","26520"
"In post","2022","Cheshire East","Department for Levelling Up, Housing and Communities","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire East","Department for Transport","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire East","Department for Work and Pensions","Cheshire","180","160","30040","27570"
"In post","2022","Cheshire East","Department of Health and Social Care","Cheshire","[c]","[c]","[c]","[c]"
