"Status","Year","Region_ITL3","Responsibility_level","Disability","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Orkney Islands","G6/G7","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Orkney Islands","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Orkney Islands","SEO/HEO","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Orkney Islands","SEO/HEO","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Orkney Islands","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Overseas","AA/AO","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Overseas","AA/AO","Declared non-disabled","50","50","22070","21830"
"In post","2022","Overseas","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Overseas","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Overseas","EO","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Overseas","EO","Declared non-disabled","210","210","27580","27090"
"In post","2022","Overseas","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Overseas","EO","Unknown","30","30","[c]","[c]"
"In post","2022","Overseas","G6/G7","Declared disabled","100","100","59690","58030"
"In post","2022","Overseas","G6/G7","Declared non-disabled","860","860","59480","57370"
"In post","2022","Overseas","G6/G7","Undeclared","60","60","60170","57370"
"In post","2022","Overseas","G6/G7","Unknown","300","290","59910","58030"
"In post","2022","Overseas","SCS","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Overseas","SCS","Declared non-disabled","210","210","86410","78680"
"In post","2022","Overseas","SCS","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Overseas","SCS","Unknown","60","60","83810","75450"
"In post","2022","Overseas","SEO/HEO","Declared disabled","100","100","36500","34350"
"In post","2022","Overseas","SEO/HEO","Declared non-disabled","990","990","38290","34770"
"In post","2022","Overseas","SEO/HEO","Undeclared","60","60","37420","34770"
"In post","2022","Overseas","SEO/HEO","Unknown","370","370","42890","41600"
"In post","2022","Overseas","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Overseas","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Overseas","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Overseas","Unknown","Unknown","170","170","[c]","[c]"
"In post","2022","Oxfordshire CC","AA/AO","Declared disabled","90","80","24770","21960"
"In post","2022","Oxfordshire CC","AA/AO","Declared non-disabled","630","580","24510","21790"
"In post","2022","Oxfordshire CC","AA/AO","Undeclared","100","90","27400","26560"
"In post","2022","Oxfordshire CC","AA/AO","Unknown","150","140","25030","22630"
"In post","2022","Oxfordshire CC","EO","Declared disabled","60","50","28470","27570"
"In post","2022","Oxfordshire CC","EO","Declared non-disabled","360","340","28260","27570"
"In post","2022","Oxfordshire CC","EO","Undeclared","50","50","33260","33520"
"In post","2022","Oxfordshire CC","EO","Unknown","60","50","27550","26670"
"In post","2022","Oxfordshire CC","G6/G7","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Oxfordshire CC","G6/G7","Declared non-disabled","130","120","60890","57550"
"In post","2022","Oxfordshire CC","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Oxfordshire CC","G6/G7","Unknown","90","80","59860","57300"
"In post","2022","Oxfordshire CC","SCS","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Oxfordshire CC","SCS","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Oxfordshire CC","SCS","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Oxfordshire CC","SEO/HEO","Declared disabled","80","70","37090","34270"
"In post","2022","Oxfordshire CC","SEO/HEO","Declared non-disabled","460","440","36660","35530"
"In post","2022","Oxfordshire CC","SEO/HEO","Undeclared","70","60","39620","38690"
"In post","2022","Oxfordshire CC","SEO/HEO","Unknown","110","110","38600","39100"
"In post","2022","Oxfordshire CC","Unknown","Declared disabled","40","30","[c]","[c]"
"In post","2022","Oxfordshire CC","Unknown","Declared non-disabled","110","100","30950","28200"
"In post","2022","Oxfordshire CC","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Oxfordshire CC","Unknown","Unknown","50","40","[c]","[c]"
"In post","2022","Perth and Kinross, and Stirling","AA/AO","Declared disabled","40","40","[c]","[c]"
"In post","2022","Perth and Kinross, and Stirling","AA/AO","Declared non-disabled","160","150","23540","22810"
"In post","2022","Perth and Kinross, and Stirling","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Perth and Kinross, and Stirling","AA/AO","Unknown","310","290","24210","23330"
"In post","2022","Perth and Kinross, and Stirling","EO","Declared disabled","60","60","31730","35000"
"In post","2022","Perth and Kinross, and Stirling","EO","Declared non-disabled","170","160","28910","27570"
"In post","2022","Perth and Kinross, and Stirling","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Perth and Kinross, and Stirling","EO","Unknown","320","300","33100","35000"
"In post","2022","Perth and Kinross, and Stirling","G6/G7","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Perth and Kinross, and Stirling","G6/G7","Declared non-disabled","40","40","[c]","[c]"
"In post","2022","Perth and Kinross, and Stirling","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Perth and Kinross, and Stirling","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Perth and Kinross, and Stirling","SCS","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Perth and Kinross, and Stirling","SCS","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Perth and Kinross, and Stirling","SEO/HEO","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Perth and Kinross, and Stirling","SEO/HEO","Declared non-disabled","120","110","39170","37440"
"In post","2022","Perth and Kinross, and Stirling","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Perth and Kinross, and Stirling","SEO/HEO","Unknown","140","130","40830","40290"
"In post","2022","Perth and Kinross, and Stirling","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Perth and Kinross, and Stirling","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Perth and Kinross, and Stirling","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Peterborough","AA/AO","Declared disabled","80","70","21130","21610"
"In post","2022","Peterborough","AA/AO","Declared non-disabled","450","390","21250","21680"
"In post","2022","Peterborough","AA/AO","Undeclared","30","30","[c]","[c]"
"In post","2022","Peterborough","AA/AO","Unknown","70","60","22180","22600"
"In post","2022","Peterborough","EO","Declared disabled","60","60","27040","27130"
"In post","2022","Peterborough","EO","Declared non-disabled","300","270","26970","27130"
"In post","2022","Peterborough","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Peterborough","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Peterborough","G6/G7","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Peterborough","G6/G7","Declared non-disabled","70","70","57310","54100"
"In post","2022","Peterborough","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Peterborough","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Peterborough","SCS","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Peterborough","SCS","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Peterborough","SCS","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Peterborough","SEO/HEO","Declared disabled","40","40","[c]","[c]"
"In post","2022","Peterborough","SEO/HEO","Declared non-disabled","280","260","35320","33840"
"In post","2022","Peterborough","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Peterborough","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Peterborough","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Peterborough","Unknown","Declared non-disabled","80","70","29580","28200"
"In post","2022","Peterborough","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Peterborough","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Plymouth","AA/AO","Declared disabled","130","120","22600","22010"
"In post","2022","Plymouth","AA/AO","Declared non-disabled","540","490","22930","22010"
"In post","2022","Plymouth","AA/AO","Undeclared","60","60","25030","22010"
"In post","2022","Plymouth","AA/AO","Unknown","300","280","24570","22040"
"In post","2022","Plymouth","EO","Declared disabled","100","90","27480","27570"
"In post","2022","Plymouth","EO","Declared non-disabled","590","530","27550","27130"
"In post","2022","Plymouth","EO","Undeclared","50","50","27780","27130"
"In post","2022","Plymouth","EO","Unknown","130","120","28380","27130"
"In post","2022","Plymouth","G6/G7","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Plymouth","G6/G7","Declared non-disabled","140","130","60840","57570"
"In post","2022","Plymouth","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Plymouth","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Plymouth","SCS","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Plymouth","SCS","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Plymouth","SEO/HEO","Declared disabled","90","80","38090","38450"
"In post","2022","Plymouth","SEO/HEO","Declared non-disabled","660","620","38390","38450"
"In post","2022","Plymouth","SEO/HEO","Undeclared","60","60","39100","38450"
"In post","2022","Plymouth","SEO/HEO","Unknown","100","100","38560","38550"
"In post","2022","Plymouth","Unknown","Declared disabled","40","40","[c]","[c]"
"In post","2022","Plymouth","Unknown","Declared non-disabled","190","180","32700","29000"
"In post","2022","Plymouth","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Plymouth","Unknown","Unknown","50","40","[c]","[c]"
"In post","2022","Portsmouth","AA/AO","Declared disabled","170","150","22540","21250"
"In post","2022","Portsmouth","AA/AO","Declared non-disabled","700","630","23310","21250"
"In post","2022","Portsmouth","AA/AO","Undeclared","80","70","23040","21380"
"In post","2022","Portsmouth","AA/AO","Unknown","280","260","23840","21250"
"In post","2022","Portsmouth","EO","Declared disabled","130","120","27950","27570"
"In post","2022","Portsmouth","EO","Declared non-disabled","740","700","27600","26820"
"In post","2022","Portsmouth","EO","Undeclared","70","70","28380","27370"
"In post","2022","Portsmouth","EO","Unknown","140","130","27220","26670"
"In post","2022","Portsmouth","G6/G7","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Portsmouth","G6/G7","Declared non-disabled","200","200","59190","55210"
"In post","2022","Portsmouth","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Portsmouth","G6/G7","Unknown","50","50","[c]","[c]"
"In post","2022","Portsmouth","SCS","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Portsmouth","SCS","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Portsmouth","SCS","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Portsmouth","SEO/HEO","Declared disabled","110","100","36020","33430"
"In post","2022","Portsmouth","SEO/HEO","Declared non-disabled","780","750","37090","33900"
"In post","2022","Portsmouth","SEO/HEO","Undeclared","90","80","37460","35840"
"In post","2022","Portsmouth","SEO/HEO","Unknown","110","110","36230","33430"
"In post","2022","Portsmouth","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Portsmouth","Unknown","Declared non-disabled","60","60","30550","30210"
"In post","2022","Portsmouth","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Portsmouth","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Powys","AA/AO","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Powys","AA/AO","Declared non-disabled","140","130","21850","21260"
"In post","2022","Powys","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Powys","AA/AO","Unknown","30","30","[c]","[c]"
"In post","2022","Powys","EO","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Powys","EO","Declared non-disabled","140","130","27740","27570"
"In post","2022","Powys","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Powys","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Powys","G6/G7","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Powys","G6/G7","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Powys","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Powys","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Powys","SEO/HEO","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Powys","SEO/HEO","Declared non-disabled","120","110","39130","38160"
"In post","2022","Powys","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Powys","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Powys","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Powys","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Powys","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Redbridge and Waltham Forest","AA/AO","Declared disabled","60","50","24130","25110"
"In post","2022","Redbridge and Waltham Forest","AA/AO","Declared non-disabled","300","270","24480","25110"
"In post","2022","Redbridge and Waltham Forest","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Redbridge and Waltham Forest","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Redbridge and Waltham Forest","EO","Declared disabled","70","60","30750","31060"
"In post","2022","Redbridge and Waltham Forest","EO","Declared non-disabled","410","380","30780","31060"
"In post","2022","Redbridge and Waltham Forest","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Redbridge and Waltham Forest","EO","Unknown","50","50","[c]","[c]"
"In post","2022","Redbridge and Waltham Forest","G6/G7","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Redbridge and Waltham Forest","G6/G7","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Redbridge and Waltham Forest","SEO/HEO","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Redbridge and Waltham Forest","SEO/HEO","Declared non-disabled","70","70","38300","36650"
"In post","2022","Redbridge and Waltham Forest","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Redbridge and Waltham Forest","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Redbridge and Waltham Forest","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Redbridge and Waltham Forest","Unknown","Declared non-disabled","100","90","33870","33900"
"In post","2022","Redbridge and Waltham Forest","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Redbridge and Waltham Forest","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Sandwell","AA/AO","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Sandwell","AA/AO","Declared non-disabled","50","40","[c]","[c]"
"In post","2022","Sandwell","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Sandwell","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Sandwell","EO","Declared disabled","40","30","[c]","[c]"
"In post","2022","Sandwell","EO","Declared non-disabled","210","190","27370","27570"
"In post","2022","Sandwell","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Sandwell","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Sandwell","G6/G7","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Sandwell","G6/G7","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Sandwell","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Sandwell","SEO/HEO","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Sandwell","SEO/HEO","Declared non-disabled","30","30","[c]","[c]"
"In post","2022","Sandwell","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Sandwell","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Sandwell","Unknown","Declared non-disabled","60","50","28450","24800"
"In post","2022","Sandwell","Unknown","Undeclared","[c]","[c]","[c]","[c]"
