"Status","Year","Function_of_post","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Unknown","London","Female","1170","950","35690","31060"
"Leaver CS","2021","Unknown","London","Male","1050","890","39250","31360"
"Leaver CS","2021","Unknown","London","Unknown","70","70","48570","40850"
"Leaver CS","2021","Unknown","North East (England)","Female","780","590","24980","21010"
"Leaver CS","2021","Unknown","North East (England)","Male","450","400","26960","21010"
"Leaver CS","2021","Unknown","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North West (England)","Female","970","770","25560","21430"
"Leaver CS","2021","Unknown","North West (England)","Male","660","600","27220","24890"
"Leaver CS","2021","Unknown","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Northern Ireland","Female","110","90","[c]","[c]"
"Leaver CS","2021","Unknown","Northern Ireland","Male","70","60","[c]","[c]"
"Leaver CS","2021","Unknown","Overseas","Female","60","60","37700","36960"
"Leaver CS","2021","Unknown","Overseas","Male","40","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scotland","Female","880","710","31370","26890"
"Leaver CS","2021","Unknown","Scotland","Male","640","570","34330","27570"
"Leaver CS","2021","Unknown","South East (England)","Female","530","440","26510","25000"
"Leaver CS","2021","Unknown","South East (England)","Male","470","430","29840","27570"
"Leaver CS","2021","Unknown","South West (England)","Female","430","360","25900","21580"
"Leaver CS","2021","Unknown","South West (England)","Male","390","360","30170","27570"
"Leaver CS","2021","Unknown","Unknown","Female","270","260","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Male","290","290","34740","32080"
"Leaver CS","2021","Unknown","Wales","Female","580","460","29520","26240"
"Leaver CS","2021","Unknown","Wales","Male","430","390","32330","27570"
"Leaver CS","2021","Unknown","West Midlands (England)","Female","570","450","27530","26890"
"Leaver CS","2021","Unknown","West Midlands (England)","Male","340","310","28260","26120"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","Female","850","650","27980","26890"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","Male","560","490","30420","26930"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","London","Female","120","100","38590","34120"
"Leaver CS","2022","Analysis","London","Male","160","140","42510","37290"
"Leaver CS","2022","Analysis","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Wales","Female","30","30","[c]","[c]"
"Leaver CS","2022","Analysis","Wales","Male","50","50","29700","27570"
"Leaver CS","2022","Analysis","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","London","Female","70","50","[c]","[c]"
"Leaver CS","2022","Commercial","London","Male","90","80","68470","63510"
"Leaver CS","2022","Commercial","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","South West (England)","Female","50","40","[c]","[c]"
"Leaver CS","2022","Commercial","South West (England)","Male","50","40","[c]","[c]"
"Leaver CS","2022","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","London","Female","160","130","42890","40050"
"Leaver CS","2022","Communications","London","Male","110","100","45630","40600"
"Leaver CS","2022","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","London","Male","30","30","[c]","[c]"
"Leaver CS","2022","Counter Fraud","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","London","Female","150","130","48880","46170"
"Leaver CS","2022","Digital, Data & Technology","London","Male","240","220","48790","47110"
"Leaver CS","2022","Digital, Data & Technology","North East (England)","Female","30","30","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","North East (England)","Male","50","50","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","North West (England)","Female","50","40","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","North West (England)","Male","90","90","45420","40530"
"Leaver CS","2022","Digital, Data & Technology","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Scotland","Male","40","30","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","South East (England)","Female","30","30","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","South East (England)","Male","50","50","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","South West (England)","Female","70","60","34500","33020"
"Leaver CS","2022","Digital, Data & Technology","South West (England)","Male","180","170","37310","36410"
"Leaver CS","2022","Digital, Data & Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Unknown","Male","40","40","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Wales","Male","100","100","37480","35380"
"Leaver CS","2022","Digital, Data & Technology","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","West Midlands (England)","Male","40","40","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Yorkshire and The Humber","Male","80","70","44830","40650"
"Leaver CS","2022","Finance","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","London","Female","80","60","42160","37820"
