"Status","Year","Region_ITL3","Disability","Age","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Redbridge and Waltham Forest","Undeclared","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Redbridge and Waltham Forest","Undeclared","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Redbridge and Waltham Forest","Undeclared","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Redbridge and Waltham Forest","Undeclared","65+","[c]","[c]","[c]","[c]"
"In post","2022","Redbridge and Waltham Forest","Unknown","20-29","50","40","[c]","[c]"
"In post","2022","Redbridge and Waltham Forest","Unknown","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Redbridge and Waltham Forest","Unknown","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Redbridge and Waltham Forest","Unknown","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Redbridge and Waltham Forest","Unknown","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Redbridge and Waltham Forest","Unknown","65+","[c]","[c]","[c]","[c]"
"In post","2022","Sandwell","Declared disabled","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Sandwell","Declared disabled","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Sandwell","Declared disabled","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Sandwell","Declared disabled","50-59","30","30","[c]","[c]"
"In post","2022","Sandwell","Declared disabled","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Sandwell","Declared disabled","65+","[c]","[c]","[c]","[c]"
"In post","2022","Sandwell","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Sandwell","Declared non-disabled","20-29","40","40","[c]","[c]"
"In post","2022","Sandwell","Declared non-disabled","30-39","70","60","27130","27570"
"In post","2022","Sandwell","Declared non-disabled","40-49","90","80","27930","27570"
"In post","2022","Sandwell","Declared non-disabled","50-59","110","100","28640","27570"
"In post","2022","Sandwell","Declared non-disabled","60-64","40","30","[c]","[c]"
"In post","2022","Sandwell","Declared non-disabled","65+","[c]","[c]","[c]","[c]"
"In post","2022","Sandwell","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Sandwell","Undeclared","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Sandwell","Undeclared","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Sandwell","Undeclared","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Sandwell","Undeclared","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Sandwell","Undeclared","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Sandwell","Unknown","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Sandwell","Unknown","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Sandwell","Unknown","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Sandwell","Unknown","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Sandwell","Unknown","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Borders","Declared disabled","16-19","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Borders","Declared disabled","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Borders","Declared disabled","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Borders","Declared disabled","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Borders","Declared disabled","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Borders","Declared disabled","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Borders","Declared disabled","65+","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Borders","Declared non-disabled","16-19","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Borders","Declared non-disabled","20-29","30","30","[c]","[c]"
"In post","2022","Scottish Borders","Declared non-disabled","30-39","50","50","31020","30040"
"In post","2022","Scottish Borders","Declared non-disabled","40-49","70","60","35900","30040"
"In post","2022","Scottish Borders","Declared non-disabled","50-59","90","80","32980","28990"
"In post","2022","Scottish Borders","Declared non-disabled","60-64","30","30","[c]","[c]"
"In post","2022","Scottish Borders","Declared non-disabled","65+","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Borders","Undeclared","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Borders","Undeclared","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Borders","Undeclared","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Borders","Unknown","16-19","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Borders","Unknown","20-29","30","30","[c]","[c]"
"In post","2022","Scottish Borders","Unknown","30-39","50","40","[c]","[c]"
"In post","2022","Scottish Borders","Unknown","40-49","50","40","[c]","[c]"
"In post","2022","Scottish Borders","Unknown","50-59","40","40","[c]","[c]"
"In post","2022","Scottish Borders","Unknown","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Borders","Unknown","65+","[c]","[c]","[c]","[c]"
"In post","2022","Sefton","Declared disabled","16-19","[c]","[c]","[c]","[c]"
"In post","2022","Sefton","Declared disabled","20-29","50","50","[c]","[c]"
"In post","2022","Sefton","Declared disabled","30-39","80","70","28470","27570"
"In post","2022","Sefton","Declared disabled","40-49","120","110","29450","27570"
"In post","2022","Sefton","Declared disabled","50-59","230","210","31570","27570"
"In post","2022","Sefton","Declared disabled","60-64","70","60","29920","27570"
"In post","2022","Sefton","Declared disabled","65+","30","20","[c]","[c]"
"In post","2022","Sefton","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Sefton","Declared non-disabled","16-19","[c]","[c]","[c]","[c]"
"In post","2022","Sefton","Declared non-disabled","20-29","470","460","26410","26370"
"In post","2022","Sefton","Declared non-disabled","30-39","780","740","29910","27570"
"In post","2022","Sefton","Declared non-disabled","40-49","860","810","33530","28210"
"In post","2022","Sefton","Declared non-disabled","50-59","1100","1020","33890","27570"
"In post","2022","Sefton","Declared non-disabled","60-64","340","260","29580","27370"
"In post","2022","Sefton","Declared non-disabled","65+","80","60","28970","25850"
"In post","2022","Sefton","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Sefton","Undeclared","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Sefton","Undeclared","30-39","40","30","[c]","[c]"
"In post","2022","Sefton","Undeclared","40-49","60","60","35720","30980"
"In post","2022","Sefton","Undeclared","50-59","80","70","33850","30820"
"In post","2022","Sefton","Undeclared","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Sefton","Undeclared","65+","[c]","[c]","[c]","[c]"
"In post","2022","Sefton","Unknown","16-19","[c]","[c]","[c]","[c]"
"In post","2022","Sefton","Unknown","20-29","230","220","24440","24880"
"In post","2022","Sefton","Unknown","30-39","210","200","28600","26590"
"In post","2022","Sefton","Unknown","40-49","170","150","30530","26820"
"In post","2022","Sefton","Unknown","50-59","170","160","30270","26840"
"In post","2022","Sefton","Unknown","60-64","60","50","26880","24440"
"In post","2022","Sefton","Unknown","65+","[c]","[c]","[c]","[c]"
"In post","2022","Sheffield","Declared disabled","16-19","[c]","[c]","[c]","[c]"
"In post","2022","Sheffield","Declared disabled","20-29","60","60","27520","27570"
"In post","2022","Sheffield","Declared disabled","30-39","160","150","33350","30830"
"In post","2022","Sheffield","Declared disabled","40-49","230","210","33930","30200"
"In post","2022","Sheffield","Declared disabled","50-59","310","280","32970","30090"
"In post","2022","Sheffield","Declared disabled","60-64","80","60","29320","27570"
"In post","2022","Sheffield","Declared disabled","65+","[c]","[c]","[c]","[c]"
"In post","2022","Sheffield","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Sheffield","Declared non-disabled","16-19","[c]","[c]","[c]","[c]"
"In post","2022","Sheffield","Declared non-disabled","20-29","600","590","28510","26000"
"In post","2022","Sheffield","Declared non-disabled","30-39","1280","1180","33380","30200"
"In post","2022","Sheffield","Declared non-disabled","40-49","1320","1210","37310","32740"
"In post","2022","Sheffield","Declared non-disabled","50-59","1450","1350","36040","31990"
"In post","2022","Sheffield","Declared non-disabled","60-64","340","260","30850","27570"
"In post","2022","Sheffield","Declared non-disabled","65+","100","70","28950","22750"
"In post","2022","Sheffield","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Sheffield","Undeclared","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Sheffield","Undeclared","30-39","90","80","33530","30820"
"In post","2022","Sheffield","Undeclared","40-49","100","90","35930","32740"
"In post","2022","Sheffield","Undeclared","50-59","100","100","35540","32210"
"In post","2022","Sheffield","Undeclared","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Sheffield","Undeclared","65+","[c]","[c]","[c]","[c]"
"In post","2022","Sheffield","Unknown","16-19","[c]","[c]","[c]","[c]"
"In post","2022","Sheffield","Unknown","20-29","390","390","28010","25000"
"In post","2022","Sheffield","Unknown","30-39","310","300","36320","32910"
"In post","2022","Sheffield","Unknown","40-49","200","190","40510","36500"
"In post","2022","Sheffield","Unknown","50-59","150","140","38400","35680"
"In post","2022","Sheffield","Unknown","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Sheffield","Unknown","65+","[c]","[c]","[c]","[c]"
"In post","2022","Shetland Islands","Declared disabled","16-19","[c]","[c]","[c]","[c]"
"In post","2022","Shetland Islands","Declared disabled","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Shetland Islands","Declared disabled","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Shetland Islands","Declared disabled","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Shetland Islands","Declared disabled","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Shetland Islands","Declared disabled","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Shetland Islands","Declared non-disabled","16-19","[c]","[c]","[c]","[c]"
"In post","2022","Shetland Islands","Declared non-disabled","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Shetland Islands","Declared non-disabled","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Shetland Islands","Declared non-disabled","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Shetland Islands","Declared non-disabled","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Shetland Islands","Declared non-disabled","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Shetland Islands","Undeclared","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Shetland Islands","Unknown","16-19","[c]","[c]","[c]","[c]"
"In post","2022","Shetland Islands","Unknown","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Shetland Islands","Unknown","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Shetland Islands","Unknown","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire","Declared disabled","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire","Declared disabled","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire","Declared disabled","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire","Declared disabled","50-59","70","70","29360","27570"
"In post","2022","Shropshire","Declared disabled","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire","Declared disabled","65+","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire","Declared non-disabled","20-29","70","60","26130","26100"
"In post","2022","Shropshire","Declared non-disabled","30-39","140","140","28400","27120"
"In post","2022","Shropshire","Declared non-disabled","40-49","160","160","30450","27570"
"In post","2022","Shropshire","Declared non-disabled","50-59","340","330","30860","29670"
"In post","2022","Shropshire","Declared non-disabled","60-64","130","120","31040","29670"
"In post","2022","Shropshire","Declared non-disabled","65+","40","30","[c]","[c]"
"In post","2022","Shropshire","Undeclared","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire","Undeclared","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire","Undeclared","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire","Undeclared","50-59","50","50","29580","29670"
"In post","2022","Shropshire","Undeclared","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire","Undeclared","65+","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire","Unknown","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire","Unknown","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire","Unknown","40-49","30","30","[c]","[c]"
"In post","2022","Shropshire","Unknown","50-59","30","30","[c]","[c]"
"In post","2022","Shropshire","Unknown","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire","Unknown","65+","[c]","[c]","[c]","[c]"
"In post","2022","Solihull","Declared disabled","16-19","[c]","[c]","[c]","[c]"
"In post","2022","Solihull","Declared disabled","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Solihull","Declared disabled","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Solihull","Declared disabled","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Solihull","Declared disabled","50-59","40","40","[c]","[c]"
"In post","2022","Solihull","Declared disabled","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Solihull","Declared disabled","65+","[c]","[c]","[c]","[c]"
"In post","2022","Solihull","Declared non-disabled","16-19","[c]","[c]","[c]","[c]"
"In post","2022","Solihull","Declared non-disabled","20-29","100","90","26220","27370"
"In post","2022","Solihull","Declared non-disabled","30-39","220","210","28470","27020"
"In post","2022","Solihull","Declared non-disabled","40-49","190","170","30810","27570"
"In post","2022","Solihull","Declared non-disabled","50-59","180","170","28980","27370"
"In post","2022","Solihull","Declared non-disabled","60-64","50","40","[c]","[c]"
"In post","2022","Solihull","Declared non-disabled","65+","[c]","[c]","[c]","[c]"
"In post","2022","Solihull","Undeclared","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Solihull","Undeclared","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Solihull","Undeclared","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Solihull","Undeclared","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Solihull","Undeclared","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Solihull","Undeclared","65+","[c]","[c]","[c]","[c]"
"In post","2022","Solihull","Unknown","16-19","[c]","[c]","[c]","[c]"
"In post","2022","Solihull","Unknown","20-29","60","60","25690","24880"
"In post","2022","Solihull","Unknown","30-39","40","40","[c]","[c]"
"In post","2022","Solihull","Unknown","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Solihull","Unknown","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Somerset CC","Declared disabled","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Somerset CC","Declared disabled","30-39","40","40","[c]","[c]"
"In post","2022","Somerset CC","Declared disabled","40-49","60","50","34180","28580"
"In post","2022","Somerset CC","Declared disabled","50-59","100","90","30860","27570"
"In post","2022","Somerset CC","Declared disabled","60-64","40","40","[c]","[c]"
"In post","2022","Somerset CC","Declared disabled","65+","[c]","[c]","[c]","[c]"
"In post","2022","Somerset CC","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Somerset CC","Declared non-disabled","20-29","160","160","26730","26740"
"In post","2022","Somerset CC","Declared non-disabled","30-39","310","290","32110","32690"
"In post","2022","Somerset CC","Declared non-disabled","40-49","370","340","33400","28760"
"In post","2022","Somerset CC","Declared non-disabled","50-59","600","560","32380","28140"
