"Status","Year","Parent_department","Region_ITL1","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Department for Levelling Up, Housing and Communities","West Midlands (England)","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","West Midlands (England)","No function","250","240","38130","34690"
"In post","2022","Department for Levelling Up, Housing and Communities","West Midlands (England)","Project Delivery","50","50","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","No function","140","130","46010","39100"
"In post","2022","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","East Midlands (England)","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","East Midlands (England)","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","East Midlands (England)","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","East Midlands (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","East Midlands (England)","Digital, Data & Technology","80","80","38960","33350"
"In post","2022","Department for Transport","East Midlands (England)","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","East Midlands (England)","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","East Midlands (England)","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","East Midlands (England)","No function","410","390","31710","26780"
"In post","2022","Department for Transport","East Midlands (England)","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","East Midlands (England)","Property","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","East Midlands (England)","Security","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","East of England","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","East of England","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","East of England","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","East of England","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","East of England","No function","370","350","29730","26830"
"In post","2022","Department for Transport","East of England","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","East of England","Security","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","London","Analysis","320","310","48090","54110"
"In post","2022","Department for Transport","London","Commercial","130","120","50700","45200"
"In post","2022","Department for Transport","London","Communications","80","80","49140","42890"
"In post","2022","Department for Transport","London","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","London","Digital, Data & Technology","80","80","45440","42470"
"In post","2022","Department for Transport","London","Finance","150","150","52640","54110"
"In post","2022","Department for Transport","London","Human Resources","60","60","46990","42470"
"In post","2022","Department for Transport","London","No function","2070","2000","46230","42470"
"In post","2022","Department for Transport","London","Project Delivery","360","350","53830","54110"
"In post","2022","Department for Transport","London","Property","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","London","Security","130","130","45090","43360"
"In post","2022","Department for Transport","North East (England)","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","North East (England)","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","North East (England)","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","North East (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","North East (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","North East (England)","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","North East (England)","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","North East (England)","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","North East (England)","No function","330","300","26950","26410"
"In post","2022","Department for Transport","North East (England)","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","North East (England)","Property","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","North East (England)","Security","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","North West (England)","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","North West (England)","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","North West (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","North West (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","North West (England)","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","North West (England)","No function","480","450","28970","26780"
"In post","2022","Department for Transport","North West (England)","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","North West (England)","Property","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Northern Ireland","No function","40","40","[c]","[c]"
"In post","2022","Department for Transport","Overseas","No function","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Scotland","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Scotland","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Scotland","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Scotland","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Scotland","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Scotland","No function","430","410","32280","27930"
"In post","2022","Department for Transport","Scotland","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","South East (England)","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","South East (England)","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","South East (England)","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","South East (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","South East (England)","Digital, Data & Technology","130","130","37570","33350"
"In post","2022","Department for Transport","South East (England)","Finance","60","50","34960","30730"
"In post","2022","Department for Transport","South East (England)","Human Resources","50","40","[c]","[c]"
"In post","2022","Department for Transport","South East (England)","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","South East (England)","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","South East (England)","No function","1160","1110","35970","30730"
"In post","2022","Department for Transport","South East (England)","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","South East (England)","Property","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","South East (England)","Security","[c]","[c]","[c]","[c]"
