"Status","Year","Parent_department","Disability","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Chancellor's other departments","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Declared disabled","Black","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Declared disabled","White","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Declared non-disabled","Asian","40","40","[c]","[c]"
"In post","2022","Chancellor's other departments","Declared non-disabled","Black","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Declared non-disabled","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Declared non-disabled","White","250","240","63020","53160"
"In post","2022","Chancellor's other departments","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Undeclared","White","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Unknown","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Unknown","Black","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Unknown","White","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Declared disabled","Black","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Declared disabled","White","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Declared non-disabled","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Declared non-disabled","Black","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Declared non-disabled","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Declared non-disabled","White","190","180","34730","29160"
"In post","2022","Charity Commission","Unknown","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Unknown","Black","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Unknown","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Unknown","Unknown","110","100","32220","29160"
"In post","2022","Charity Commission","Unknown","White","100","90","32370","29160"
"In post","2022","Competition and Markets Authority","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Declared disabled","Black","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Declared disabled","White","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Declared non-disabled","Asian","100","100","48960","42290"
"In post","2022","Competition and Markets Authority","Declared non-disabled","Black","40","40","[c]","[c]"
"In post","2022","Competition and Markets Authority","Declared non-disabled","Mixed","30","30","[c]","[c]"
"In post","2022","Competition and Markets Authority","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Declared non-disabled","White","520","500","64880","59870"
"In post","2022","Competition and Markets Authority","Undeclared","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Undeclared","White","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Unknown","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Unknown","Black","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Unknown","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Unknown","Unknown","40","30","[c]","[c]"
"In post","2022","Competition and Markets Authority","Unknown","White","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Declared disabled","Asian","80","80","40900","36740"
"In post","2022","Department for Business, Energy and Industrial Strategy","Declared disabled","Black","70","70","41780","40050"
"In post","2022","Department for Business, Energy and Industrial Strategy","Declared disabled","Mixed","50","50","37940","37220"
"In post","2022","Department for Business, Energy and Industrial Strategy","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Declared disabled","Undeclared","30","30","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Declared disabled","Unknown","50","50","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Declared disabled","White","970","920","39970","36740"
"In post","2022","Department for Business, Energy and Industrial Strategy","Declared non-disabled","Asian","720","710","39810","39120"
"In post","2022","Department for Business, Energy and Industrial Strategy","Declared non-disabled","Black","360","360","38320","34080"
"In post","2022","Department for Business, Energy and Industrial Strategy","Declared non-disabled","Mixed","270","260","44150","40050"
"In post","2022","Department for Business, Energy and Industrial Strategy","Declared non-disabled","Other ethnicity","100","100","44900","40050"
"In post","2022","Department for Business, Energy and Industrial Strategy","Declared non-disabled","Undeclared","320","310","44700","40220"
"In post","2022","Department for Business, Energy and Industrial Strategy","Declared non-disabled","Unknown","450","410","39060","39250"
"In post","2022","Department for Business, Energy and Industrial Strategy","Declared non-disabled","White","7760","7420","43420","40050"
"In post","2022","Department for Business, Energy and Industrial Strategy","Undeclared","Asian","40","40","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Undeclared","Black","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Undeclared","Undeclared","160","160","47650","48940"
"In post","2022","Department for Business, Energy and Industrial Strategy","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Undeclared","White","230","220","43370","39820"
"In post","2022","Department for Business, Energy and Industrial Strategy","Unknown","Asian","100","90","37840","34500"
"In post","2022","Department for Business, Energy and Industrial Strategy","Unknown","Black","50","50","37350","35090"
"In post","2022","Department for Business, Energy and Industrial Strategy","Unknown","Mixed","30","30","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Unknown","Undeclared","100","90","37790","34500"
"In post","2022","Department for Business, Energy and Industrial Strategy","Unknown","Unknown","1330","1300","35960","33570"
"In post","2022","Department for Business, Energy and Industrial Strategy","Unknown","White","750","700","36270","33570"
"In post","2022","Department for Digital, Culture, Media and Sport","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Declared disabled","Black","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Declared disabled","White","130","130","48130","42330"
"In post","2022","Department for Digital, Culture, Media and Sport","Declared non-disabled","Asian","130","130","43810","38020"
"In post","2022","Department for Digital, Culture, Media and Sport","Declared non-disabled","Black","80","80","38980","34020"
"In post","2022","Department for Digital, Culture, Media and Sport","Declared non-disabled","Mixed","80","80","44560","38020"
"In post","2022","Department for Digital, Culture, Media and Sport","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Declared non-disabled","White","1230","1200","48410","51730"
"In post","2022","Department for Digital, Culture, Media and Sport","Undeclared","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Undeclared","Black","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Undeclared","White","50","50","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Unknown","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Unknown","Black","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Unknown","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Unknown","Unknown","130","130","45940","41970"
"In post","2022","Department for Digital, Culture, Media and Sport","Unknown","White","30","30","[c]","[c]"
"In post","2022","Department for Education","Declared disabled","Asian","60","60","37950","36500"
"In post","2022","Department for Education","Declared disabled","Black","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Declared disabled","Mixed","30","30","[c]","[c]"
"In post","2022","Department for Education","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","Declared disabled","White","610","580","41750","37100"
"In post","2022","Department for Education","Declared non-disabled","Asian","560","550","41620","37100"
"In post","2022","Department for Education","Declared non-disabled","Black","210","210","40250","36780"
