"Status","Year","Region_ITL2","Parent_department","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Justice","Operational Delivery","2020","1870","27000","24440"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Justice","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Justice","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Justice","Property","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Justice","Psychology","50","40","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Justice","Security","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","National Crime Agency","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","National Crime Agency","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","National Crime Agency","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","National Crime Agency","Human Resources","60","60","30990","28840"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","National Crime Agency","Operational Delivery","300","290","36190","35100"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","National Crime Agency","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","National Crime Agency","Property","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","National Crime Agency","Security","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Office for Standards in Education","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Office for Standards in Education","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Office for Standards in Education","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Office for Standards in Education","Inspector of Education and Training","80","70","66220","70500"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Office for Standards in Education","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Office for Standards in Education","Other","70","60","27120","25880"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Office for Standards in Education","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Office for Standards in Education","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Office for Standards in Education","Property","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Office for Standards in Education","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Office for Standards in Education","Statistics","90","80","38990","32010"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Office of Rail and Road","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Office of Rail and Road","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Office of Rail and Road","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Office of Rail and Road","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Office of Rail and Road","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Office of Rail and Road","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Other Cabinet Office Agencies","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Other Cabinet Office Agencies","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Other Cabinet Office Agencies","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Other Cabinet Office Agencies","Other","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Other Cabinet Office Agencies","Planning","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Other Cabinet Office Agencies","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Other Cabinet Office Agencies","Property","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","Attorney General's Departments","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","Attorney General's Departments","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","Attorney General's Departments","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","Attorney General's Departments","Legal","180","170","54510","55610"
"In post","2021","Greater Manchester","Attorney General's Departments","Operational Delivery","170","160","27340","28430"
"In post","2021","Greater Manchester","Attorney General's Departments","Other","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","Attorney General's Departments","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","Cabinet Office","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","Cabinet Office","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","Cabinet Office","Other","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","Cabinet Office","Unknown","260","260","45480","38890"
"In post","2021","Greater Manchester","Department for Business, Energy and Industrial Strategy","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","Department for Business, Energy and Industrial Strategy","Counter Fraud","60","50","39750","39490"
"In post","2021","Greater Manchester","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","Department for Business, Energy and Industrial Strategy","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","Department for Business, Energy and Industrial Strategy","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","Department for Business, Energy and Industrial Strategy","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","Department for Business, Energy and Industrial Strategy","Operational Delivery","250","240","29210","25480"
"In post","2021","Greater Manchester","Department for Business, Energy and Industrial Strategy","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","Department for Business, Energy and Industrial Strategy","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","Department for Business, Energy and Industrial Strategy","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","Department for Digital, Culture, Media and Sport","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","Department for Digital, Culture, Media and Sport","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","Department for Digital, Culture, Media and Sport","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","Department for Digital, Culture, Media and Sport","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","Department for Digital, Culture, Media and Sport","Project Delivery","30","30","[c]","[c]"
"In post","2021","Greater Manchester","Department for Digital, Culture, Media and Sport","Property","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","Department for Education","Commercial","100","90","38760","36780"
"In post","2021","Greater Manchester","Department for Education","Communications","50","50","30690","29360"
"In post","2021","Greater Manchester","Department for Education","Digital, Data and Technology","120","110","38880","36500"
"In post","2021","Greater Manchester","Department for Education","Finance","140","140","42220","42520"
"In post","2021","Greater Manchester","Department for Education","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","Department for Education","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","Department for Education","Operational Delivery","160","160","38570","36500"
"In post","2021","Greater Manchester","Department for Education","Policy","410","400","40390","36780"
"In post","2021","Greater Manchester","Department for Education","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","Department for Education","Property","110","110","47270","50240"
"In post","2021","Greater Manchester","Department for Education","Security","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","Department for Environment, Food and Rural Affairs","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","Department for Environment, Food and Rural Affairs","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","Department for Environment, Food and Rural Affairs","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","Department for Environment, Food and Rural Affairs","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","Department for Environment, Food and Rural Affairs","Property","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","Department for Environment, Food and Rural Affairs","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","Department for Environment, Food and Rural Affairs","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","Department for International Trade","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","Department for International Trade","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","Department for Transport","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","Department for Transport","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","Department for Transport","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","Department for Transport","Operational Delivery","150","140","27350","26700"
"In post","2021","Greater Manchester","Department for Transport","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","Department for Transport","Other","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","Department for Transport","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","Department for Transport","Property","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","Department for Work and Pensions","Unknown","5140","4700","27390","27570"
"In post","2021","Greater Manchester","Department of Health and Social Care","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","Department of Health and Social Care","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","Department of Health and Social Care","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","Department of Health and Social Care","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","Department of Health and Social Care","Operational Delivery","170","150","30550","23140"
"In post","2021","Greater Manchester","Department of Health and Social Care","Science and Engineering","180","160","32160","28590"
"In post","2021","Greater Manchester","Food Standards Agency","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","HM Revenue and Customs","Commercial","50","50","38610","38630"
"In post","2021","Greater Manchester","HM Revenue and Customs","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","HM Revenue and Customs","Digital, Data and Technology","130","120","38410","38630"
"In post","2021","Greater Manchester","HM Revenue and Customs","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","HM Revenue and Customs","Finance","40","40","[c]","[c]"
"In post","2021","Greater Manchester","HM Revenue and Customs","Human Resources","180","170","37690","32130"
"In post","2021","Greater Manchester","HM Revenue and Customs","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","HM Revenue and Customs","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","HM Revenue and Customs","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","HM Revenue and Customs","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","HM Revenue and Customs","Legal","490","470","32690","31810"
"In post","2021","Greater Manchester","HM Revenue and Customs","Operational Delivery","2080","1910","27240","25560"
