"Status","Year","Age","Responsibility_level","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","60-64","EO","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2021","60-64","EO","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2021","60-64","EO","Bristol, City of","120","90","27490","27570"
"In post","2021","60-64","EO","Bromley","30","20","[c]","[c]"
"In post","2021","60-64","EO","Buckinghamshire CC","50","40","[c]","[c]"
"In post","2021","60-64","EO","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2021","60-64","EO","Calderdale and Kirklees","50","40","27250","27570"
"In post","2021","60-64","EO","Cambridgeshire CC","60","50","28030","27560"
"In post","2021","60-64","EO","Camden and City of London","80","70","30300","30680"
"In post","2021","60-64","EO","Cardiff and Vale of Glamorgan","230","180","27590","27570"
"In post","2021","60-64","EO","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"In post","2021","60-64","EO","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","EO","Central Hampshire","70","60","28390","26930"
"In post","2021","60-64","EO","Central Valleys","50","30","[c]","[c]"
"In post","2021","60-64","EO","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2021","60-64","EO","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2021","60-64","EO","Chorley and West Lancashire","30","20","[c]","[c]"
"In post","2021","60-64","EO","City of Edinburgh","180","150","28930","28130"
"In post","2021","60-64","EO","Clackmannanshire and Fife","50","30","[c]","[c]"
"In post","2021","60-64","EO","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","EO","Cornwall and Isles of Scilly","70","60","27130","27570"
"In post","2021","60-64","EO","Coventry","40","30","[c]","[c]"
"In post","2021","60-64","EO","Croydon","220","200","30100","29410"
"In post","2021","60-64","EO","Darlington","[c]","[c]","[c]","[c]"
"In post","2021","60-64","EO","Derby","[c]","[c]","[c]","[c]"
"In post","2021","60-64","EO","Devon CC","140","110","26320","27330"
"In post","2021","60-64","EO","Dorset CC","70","60","27890","27130"
"In post","2021","60-64","EO","Dudley","40","30","[c]","[c]"
"In post","2021","60-64","EO","Dumfries and Galloway","40","30","[c]","[c]"
"In post","2021","60-64","EO","Durham CC","110","70","27770","27380"
"In post","2021","60-64","EO","Ealing","40","30","[c]","[c]"
"In post","2021","60-64","EO","East Ayrshire and North Ayrshire mainland","60","50","26000","26750"
"In post","2021","60-64","EO","East Cumbria","30","30","[c]","[c]"
"In post","2021","60-64","EO","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","EO","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","50","30","[c]","[c]"
"In post","2021","60-64","EO","East Kent","170","130","28550","27370"
"In post","2021","60-64","EO","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","EO","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2021","60-64","EO","East Merseyside","70","50","27400","27570"
"In post","2021","60-64","EO","East Riding of Yorkshire","100","90","27940","26930"
"In post","2021","60-64","EO","East Surrey","40","30","[c]","[c]"
"In post","2021","60-64","EO","East Sussex CC","60","50","27170","27570"
"In post","2021","60-64","EO","Enfield","[c]","[c]","[c]","[c]"
"In post","2021","60-64","EO","Essex Haven Gateway","60","50","29000","29090"
"In post","2021","60-64","EO","Essex Thames Gateway","40","30","[c]","[c]"
"In post","2021","60-64","EO","Falkirk","60","40","29320","27570"
"In post","2021","60-64","EO","Flintshire and Wrexham","60","50","27890","27570"
"In post","2021","60-64","EO","Glasgow City","270","200","27550","27570"
"In post","2021","60-64","EO","Gloucestershire","60","50","27430","27570"
"In post","2021","60-64","EO","Greater Manchester North East","40","30","[c]","[c]"
"In post","2021","60-64","EO","Greater Manchester North West","60","40","27250","27570"
"In post","2021","60-64","EO","Greater Manchester South East","50","40","[c]","[c]"
"In post","2021","60-64","EO","Greater Manchester South West","110","80","26690","27570"
"In post","2021","60-64","EO","Gwent Valleys","30","20","[c]","[c]"
"In post","2021","60-64","EO","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2021","60-64","EO","Hackney and Newham","80","70","31170","31720"
"In post","2021","60-64","EO","Haringey and Islington","30","30","[c]","[c]"
"In post","2021","60-64","EO","Harrow and Hillingdon","200","140","29870","30500"
"In post","2021","60-64","EO","Hartlepool and Stockton-on-Tees","40","30","[c]","[c]"
"In post","2021","60-64","EO","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2021","60-64","EO","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2021","60-64","EO","Hertfordshire","80","70","30050","30110"
"In post","2021","60-64","EO","Hounslow and Richmond upon Thames","70","60","30480","30500"
"In post","2021","60-64","EO","Inverclyde, East Renfrewshire and Renfrewshire","50","30","[c]","[c]"
"In post","2021","60-64","EO","Inverness and Nairn and Moray, Badenoch and Strathspey","50","40","[c]","[c]"
"In post","2021","60-64","EO","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2021","60-64","EO","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","EO","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2021","60-64","EO","Kent Thames Gateway","40","40","[c]","[c]"
"In post","2021","60-64","EO","Kingston upon Hull, City of","70","50","27420","27570"
"In post","2021","60-64","EO","Lambeth","70","60","32490","31880"
"In post","2021","60-64","EO","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2021","60-64","EO","Leeds","170","130","27140","27570"
"In post","2021","60-64","EO","Leicester","60","50","27440","27570"
"In post","2021","60-64","EO","Leicestershire CC and Rutland","50","40","[c]","[c]"
"In post","2021","60-64","EO","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2021","60-64","EO","Lincolnshire","90","70","27900","27570"
"In post","2021","60-64","EO","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2021","60-64","EO","Liverpool","190","150","26550","26280"
"In post","2021","60-64","EO","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2021","60-64","EO","Luton","[c]","[c]","[c]","[c]"
"In post","2021","60-64","EO","Manchester","120","90","27280","27570"
"In post","2021","60-64","EO","Medway","[c]","[c]","[c]","[c]"
"In post","2021","60-64","EO","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2021","60-64","EO","Mid Kent","40","30","[c]","[c]"
"In post","2021","60-64","EO","Mid Lancashire","110","80","27330","27570"
"In post","2021","60-64","EO","Milton Keynes","40","40","[c]","[c]"
"In post","2021","60-64","EO","Monmouthshire and Newport","70","60","26970","27230"
"In post","2021","60-64","EO","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"In post","2021","60-64","EO","North and North East Lincolnshire","40","30","[c]","[c]"
"In post","2021","60-64","EO","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","60-64","EO","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","EO","North Lanarkshire","100","70","28830","27570"
"In post","2021","60-64","EO","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","EO","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","EO","North Yorkshire CC","60","50","27670","27570"
"In post","2021","60-64","EO","Northumberland","[c]","[c]","[c]","[c]"
"In post","2021","60-64","EO","Norwich and East Norfolk","50","30","[c]","[c]"
"In post","2021","60-64","EO","Nottingham","130","100","26850","27570"
"In post","2021","60-64","EO","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2021","60-64","EO","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","60-64","EO","Oxfordshire","60","50","28990","27570"
"In post","2021","60-64","EO","Perth and Kinross and Stirling","40","30","[c]","[c]"
"In post","2021","60-64","EO","Peterborough","50","40","[c]","[c]"
"In post","2021","60-64","EO","Plymouth","80","70","25890","27130"
"In post","2021","60-64","EO","Portsmouth","110","90","27370","27570"
"In post","2021","60-64","EO","Powys","[c]","[c]","[c]","[c]"
"In post","2021","60-64","EO","Redbridge and Waltham Forest","40","30","[c]","[c]"
"In post","2021","60-64","EO","Sandwell","[c]","[c]","[c]","[c]"
"In post","2021","60-64","EO","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2021","60-64","EO","Sefton","160","120","27330","27570"
"In post","2021","60-64","EO","Sheffield","120","90","27050","27570"
"In post","2021","60-64","EO","Shropshire CC","70","70","28410","27570"
"In post","2021","60-64","EO","Solihull","40","30","[c]","[c]"
"In post","2021","60-64","EO","Somerset","80","60","27190","27570"
"In post","2021","60-64","EO","South and West Derbyshire","50","40","[c]","[c]"
"In post","2021","60-64","EO","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","EO","South Hampshire","130","120","27290","27160"
"In post","2021","60-64","EO","South Lanarkshire","120","80","27300","27570"
"In post","2021","60-64","EO","South Nottinghamshire","30","20","[c]","[c]"
"In post","2021","60-64","EO","South Teesside","40","30","[c]","[c]"
"In post","2021","60-64","EO","South West Wales","40","30","[c]","[c]"
"In post","2021","60-64","EO","Southampton","30","30","[c]","[c]"
"In post","2021","60-64","EO","Southend-on-Sea","50","40","[c]","[c]"
"In post","2021","60-64","EO","Staffordshire CC","110","90","27680","27570"
"In post","2021","60-64","EO","Stoke-on-Trent","40","30","[c]","[c]"
"In post","2021","60-64","EO","Suffolk","100","80","27590","27570"
"In post","2021","60-64","EO","Sunderland","150","110","27600","27570"
"In post","2021","60-64","EO","Swansea","130","90","27200","26780"
"In post","2021","60-64","EO","Swindon","[c]","[c]","[c]","[c]"
"In post","2021","60-64","EO","Telford and Wrekin","60","50","26480","27570"
"In post","2021","60-64","EO","Thurrock","[c]","[c]","[c]","[c]"
"In post","2021","60-64","EO","Torbay","[c]","[c]","[c]","[c]"
"In post","2021","60-64","EO","Tower Hamlets","50","50","31120","31520"
"In post","2021","60-64","EO","Tyneside","310","230","27180","27570"
"In post","2021","60-64","EO","Unknown","40","30","[c]","[c]"
"In post","2021","60-64","EO","Wakefield","40","30","[c]","[c]"
"In post","2021","60-64","EO","Walsall","[c]","[c]","[c]","[c]"
"In post","2021","60-64","EO","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2021","60-64","EO","Warrington","50","40","[c]","[c]"
"In post","2021","60-64","EO","Warwickshire","40","30","[c]","[c]"
"In post","2021","60-64","EO","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","60-64","EO","West Essex","40","20","[c]","[c]"
"In post","2021","60-64","EO","West Kent","[c]","[c]","[c]","[c]"
"In post","2021","60-64","EO","West Lothian","[c]","[c]","[c]","[c]"
"In post","2021","60-64","EO","West Northamptonshire","30","30","[c]","[c]"
"In post","2021","60-64","EO","West Surrey","60","50","29580","29290"
"In post","2021","60-64","EO","West Sussex (North East)","90","60","29770","28350"
"In post","2021","60-64","EO","West Sussex (South West)","70","50","27590","27570"
"In post","2021","60-64","EO","Westminster","360","340","29830","30100"
"In post","2021","60-64","EO","Wiltshire","130","120","27910","27160"
"In post","2021","60-64","EO","Wirral","90","70","27320","27570"
"In post","2021","60-64","EO","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2021","60-64","EO","Worcestershire","40","40","[c]","[c]"
"In post","2021","60-64","EO","York","50","40","[c]","[c]"
"In post","2021","60-64","G6/G7","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","G6/G7","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2021","60-64","G6/G7","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2021","60-64","G6/G7","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2021","60-64","G6/G7","Barnet","[c]","[c]","[c]","[c]"
"In post","2021","60-64","G6/G7","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2021","60-64","G6/G7","Bath and North East Somerset, North Somerset and South Gloucestershire","140","120","58320","55930"
"In post","2021","60-64","G6/G7","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","60-64","G6/G7","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","G6/G7","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2021","60-64","G6/G7","Birmingham","80","70","60100","56350"
"In post","2021","60-64","G6/G7","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2021","60-64","G6/G7","Blackpool","40","30","[c]","[c]"
"In post","2021","60-64","G6/G7","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"In post","2021","60-64","G6/G7","Bradford","[c]","[c]","[c]","[c]"
"In post","2021","60-64","G6/G7","Brent","[c]","[c]","[c]","[c]"
"In post","2021","60-64","G6/G7","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2021","60-64","G6/G7","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2021","60-64","G6/G7","Bristol, City of","80","70","62040","58810"
"In post","2021","60-64","G6/G7","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"In post","2021","60-64","G6/G7","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","60-64","G6/G7","Camden and City of London","40","30","[c]","[c]"
"In post","2021","60-64","G6/G7","Cardiff and Vale of Glamorgan","70","60","64600","60830"
"In post","2021","60-64","G6/G7","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","G6/G7","Central Hampshire","100","90","54990","54540"
"In post","2021","60-64","G6/G7","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2021","60-64","G6/G7","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2021","60-64","G6/G7","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","G6/G7","City of Edinburgh","110","100","64120","61010"
"In post","2021","60-64","G6/G7","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2021","60-64","G6/G7","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","G6/G7","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","60-64","G6/G7","Coventry","30","30","[c]","[c]"
"In post","2021","60-64","G6/G7","Croydon","90","80","65870","63400"
"In post","2021","60-64","G6/G7","Darlington","[c]","[c]","[c]","[c]"
"In post","2021","60-64","G6/G7","Derby","[c]","[c]","[c]","[c]"
"In post","2021","60-64","G6/G7","Devon CC","30","30","[c]","[c]"
"In post","2021","60-64","G6/G7","Dorset CC","[c]","[c]","[c]","[c]"
"In post","2021","60-64","G6/G7","Dudley","[c]","[c]","[c]","[c]"
"In post","2021","60-64","G6/G7","Durham CC","[c]","[c]","[c]","[c]"
"In post","2021","60-64","G6/G7","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2021","60-64","G6/G7","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","60-64","G6/G7","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","G6/G7","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2021","60-64","G6/G7","East Kent","[c]","[c]","[c]","[c]"
"In post","2021","60-64","G6/G7","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2021","60-64","G6/G7","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","60-64","G6/G7","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","G6/G7","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","60-64","G6/G7","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2021","60-64","G6/G7","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2021","60-64","G6/G7","Falkirk","[c]","[c]","[c]","[c]"
"In post","2021","60-64","G6/G7","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2021","60-64","G6/G7","Glasgow City","70","70","64150","64000"
"In post","2021","60-64","G6/G7","Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","G6/G7","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2021","60-64","G6/G7","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2021","60-64","G6/G7","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2021","60-64","G6/G7","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2021","60-64","G6/G7","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2021","60-64","G6/G7","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2021","60-64","G6/G7","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2021","60-64","G6/G7","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","60-64","G6/G7","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2021","60-64","G6/G7","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2021","60-64","G6/G7","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2021","60-64","G6/G7","Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","G6/G7","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2021","60-64","G6/G7","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","G6/G7","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2021","60-64","G6/G7","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2021","60-64","G6/G7","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2021","60-64","G6/G7","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2021","60-64","G6/G7","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2021","60-64","G6/G7","Lambeth","50","50","65060","65490"
