"Status","Year","Region_ITL2","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Devon","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Devon","Property","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Devon","Science and Engineering","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Devon","Security","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Devon","Unknown","South West (England)","290","250","24530","21010"
"Leaver CS","2021","Devon","Veterinarian","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Communications","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Digital, Data and Technology","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Finance","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Knowledge and Information Management","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Legal","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Medicine","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Operational Delivery","South West (England)","160","140","28960","26780"
"Leaver CS","2021","Dorset and Somerset","Other","South West (England)","40","40","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Property","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Psychology","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Science and Engineering","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Security","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Unknown","South West (England)","70","60","26200","21010"
"Leaver CS","2021","East Anglia","Commercial","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Communications","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Corporate Finance","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Digital, Data and Technology","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Finance","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Human Resources","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Inspector of Education and Training","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Intelligence Analysis","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Internal Audit","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Knowledge and Information Management","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Legal","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Medicine","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Operational Delivery","East of England","400","360","28170","21910"
"Leaver CS","2021","East Anglia","Other","East of England","50","40","[c]","[c]"
"Leaver CS","2021","East Anglia","Policy","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Property","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Psychology","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Science and Engineering","East of England","100","80","31000","29620"
"Leaver CS","2021","East Anglia","Security","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Unknown","East of England","310","250","25020","26890"
"Leaver CS","2021","East Anglia","Veterinarian","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Commercial","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Communications","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Digital, Data and Technology","Wales","50","50","42970","38000"
"Leaver CS","2021","East Wales","Economics","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Finance","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Human Resources","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Inspector of Education and Training","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Intelligence Analysis","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Knowledge and Information Management","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Legal","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Medicine","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Operational Delivery","Wales","340","310","26800","21880"
"Leaver CS","2021","East Wales","Operational Research","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Other","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Planning","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Policy","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Property","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Psychology","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Science and Engineering","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Security","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Social Research","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Statistics","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Unknown","Wales","560","460","24950","24110"
"Leaver CS","2021","East Wales","Veterinarian","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Intelligence Analysis","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Legal","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Medicine","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Operational Delivery","Yorkshire and The Humber","160","140","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Other","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Psychology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Science and Engineering","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Unknown","Yorkshire and The Humber","240","210","24930","26890"
"Leaver CS","2021","Eastern Scotland","Commercial","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Counter Fraud","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Digital, Data and Technology","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Economics","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Finance","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Internal Audit","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Knowledge and Information Management","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Legal","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Medicine","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Operational Delivery","Scotland","200","180","29840","26780"
"Leaver CS","2021","Eastern Scotland","Operational Research","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Other","Scotland","50","40","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Policy","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Property","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Psychology","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Science and Engineering","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Security","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Statistics","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Unknown","Scotland","780","680","35830","27870"
"Leaver CS","2021","Eastern Scotland","Veterinarian","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Communications","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Finance","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Human Resources","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Legal","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Medicine","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Operational Delivery","East of England","100","90","[c]","[c]"
"Leaver CS","2021","Essex","Other","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Property","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Science and Engineering","East of England","30","30","[c]","[c]"
"Leaver CS","2021","Essex","Security","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Unknown","East of England","170","140","27470","28570"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Commercial","South West (England)","60","50","36330","33000"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Communications","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Corporate Finance","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Counter Fraud","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Digital, Data and Technology","South West (England)","30","30","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Finance","South West (England)","50","40","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Inspector of Education and Training","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Intelligence Analysis","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Knowledge and Information Management","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Legal","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Medicine","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Operational Delivery","South West (England)","310","280","30160","23820"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Operational Research","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Other","South West (England)","140","130","32040","28100"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Planning Inspectors","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Policy","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Project Delivery","South West (England)","140","130","40540","38760"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Property","South West (England)","40","30","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Psychology","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Science and Engineering","South West (England)","250","240","32890","30960"
