"Status","Year","Sexual_orientation","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Unknown","Welsh Government","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Attorney General's Departments","East Midlands (England)","40","40","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Attorney General's Departments","East of England","50","40","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Attorney General's Departments","London","350","340","40150","43920"
"New entrant CS","2021","Heterosexual / straight","Attorney General's Departments","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Attorney General's Departments","North West (England)","70","70","36210","38000"
"New entrant CS","2021","Heterosexual / straight","Attorney General's Departments","South East (England)","90","80","33890","26970"
"New entrant CS","2021","Heterosexual / straight","Attorney General's Departments","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Attorney General's Departments","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Attorney General's Departments","West Midlands (England)","50","50","36460","38000"
"New entrant CS","2021","Heterosexual / straight","Attorney General's Departments","Yorkshire and The Humber","50","50","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Cabinet Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Cabinet Office","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Cabinet Office","London","430","420","40050","34550"
"New entrant CS","2021","Heterosexual / straight","Cabinet Office","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Cabinet Office","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Cabinet Office","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Cabinet Office","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Cabinet Office","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Cabinet Office","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Cabinet Office","Unknown","60","50","36790","34550"
"New entrant CS","2021","Heterosexual / straight","Cabinet Office","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Cabinet Office","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Cabinet Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Chancellor's other departments","London","30","30","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Chancellor's other departments","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Chancellor's other departments","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Chancellor's other departments","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Charity Commission","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Charity Commission","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Charity Commission","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Competition and Markets Authority","London","60","60","50430","53530"
"New entrant CS","2021","Heterosexual / straight","Competition and Markets Authority","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Competition and Markets Authority","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Department for Business, Energy and Industrial Strategy","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Department for Business, Energy and Industrial Strategy","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Department for Business, Energy and Industrial Strategy","London","450","440","38600","33570"
"New entrant CS","2021","Heterosexual / straight","Department for Business, Energy and Industrial Strategy","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Department for Business, Energy and Industrial Strategy","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Department for Business, Energy and Industrial Strategy","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Department for Business, Energy and Industrial Strategy","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Department for Business, Energy and Industrial Strategy","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Department for Business, Energy and Industrial Strategy","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Department for Business, Energy and Industrial Strategy","South West (England)","30","30","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Department for Business, Energy and Industrial Strategy","Wales","80","70","34800","32560"
"New entrant CS","2021","Heterosexual / straight","Department for Business, Energy and Industrial Strategy","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Department for Digital, Culture, Media and Sport","London","250","250","38530","34020"
"New entrant CS","2021","Heterosexual / straight","Department for Digital, Culture, Media and Sport","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Department for Digital, Culture, Media and Sport","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Department for Digital, Culture, Media and Sport","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Department for Digital, Culture, Media and Sport","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Department for Education","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Department for Education","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Department for Education","London","110","100","41460","36660"
"New entrant CS","2021","Heterosexual / straight","Department for Education","North East (England)","30","30","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Department for Education","North West (England)","90","90","33790","29360"
"New entrant CS","2021","Heterosexual / straight","Department for Education","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Department for Education","West Midlands (England)","70","70","35720","36500"
"New entrant CS","2021","Heterosexual / straight","Department for Education","Yorkshire and The Humber","90","80","32710","29360"
"New entrant CS","2021","Heterosexual / straight","Department for Environment, Food and Rural Affairs","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Department for Environment, Food and Rural Affairs","East of England","40","40","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Department for Environment, Food and Rural Affairs","London","310","310","36600","32560"
"New entrant CS","2021","Heterosexual / straight","Department for Environment, Food and Rural Affairs","North East (England)","40","30","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Department for Environment, Food and Rural Affairs","North West (England)","80","70","31870","29180"
"New entrant CS","2021","Heterosexual / straight","Department for Environment, Food and Rural Affairs","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Department for Environment, Food and Rural Affairs","South East (England)","120","120","34540","27960"
"New entrant CS","2021","Heterosexual / straight","Department for Environment, Food and Rural Affairs","South West (England)","180","170","30820","29180"
"New entrant CS","2021","Heterosexual / straight","Department for Environment, Food and Rural Affairs","Wales","50","50","22940","21050"
"New entrant CS","2021","Heterosexual / straight","Department for Environment, Food and Rural Affairs","West Midlands (England)","40","40","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","110","110","31100","29180"
"New entrant CS","2021","Heterosexual / straight","Department for International Trade","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Department for International Trade","London","170","170","35720","31800"
"New entrant CS","2021","Heterosexual / straight","Department for International Trade","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Department for International Trade","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Department for International Trade","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Department for International Trade","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Department for International Trade","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Department for International Trade","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Department for International Trade","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Department for Transport","East Midlands (England)","40","30","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Department for Transport","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Department for Transport","London","260","260","37310","34710"
"New entrant CS","2021","Heterosexual / straight","Department for Transport","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Department for Transport","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Department for Transport","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Department for Transport","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Department for Transport","South East (England)","100","100","34970","30730"
"New entrant CS","2021","Heterosexual / straight","Department for Transport","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Department for Transport","Wales","180","170","25730","21590"
"New entrant CS","2021","Heterosexual / straight","Department for Transport","West Midlands (England)","40","30","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Department for Transport","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Department for Work and Pensions","East Midlands (England)","660","640","25980","27570"
"New entrant CS","2021","Heterosexual / straight","Department for Work and Pensions","East of England","1030","1000","27320","27570"
"New entrant CS","2021","Heterosexual / straight","Department for Work and Pensions","London","2510","2470","30410","31060"
"New entrant CS","2021","Heterosexual / straight","Department for Work and Pensions","North East (England)","1090","1080","23930","21010"
"New entrant CS","2021","Heterosexual / straight","Department for Work and Pensions","North West (England)","1920","1900","25620","26370"
"New entrant CS","2021","Heterosexual / straight","Department for Work and Pensions","Scotland","770","750","24720","27570"
"New entrant CS","2021","Heterosexual / straight","Department for Work and Pensions","South East (England)","1570","1530","26930","27570"
"New entrant CS","2021","Heterosexual / straight","Department for Work and Pensions","South West (England)","870","840","25500","27570"
"New entrant CS","2021","Heterosexual / straight","Department for Work and Pensions","Unknown","230","230","28420","27570"
"New entrant CS","2021","Heterosexual / straight","Department for Work and Pensions","Wales","480","470","24620","27570"
"New entrant CS","2021","Heterosexual / straight","Department for Work and Pensions","West Midlands (England)","810","790","26050","27570"
"New entrant CS","2021","Heterosexual / straight","Department for Work and Pensions","Yorkshire and The Humber","1300","1280","26410","27570"
"New entrant CS","2021","Heterosexual / straight","Department of Health and Social Care","East Midlands (England)","60","50","32520","28590"
"New entrant CS","2021","Heterosexual / straight","Department of Health and Social Care","East of England","120","110","35830","31370"
"New entrant CS","2021","Heterosexual / straight","Department of Health and Social Care","London","960","870","38320","32790"
"New entrant CS","2021","Heterosexual / straight","Department of Health and Social Care","North East (England)","40","30","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Department of Health and Social Care","North West (England)","150","130","28490","23140"
"New entrant CS","2021","Heterosexual / straight","Department of Health and Social Care","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Department of Health and Social Care","South East (England)","80","70","35980","30460"
"New entrant CS","2021","Heterosexual / straight","Department of Health and Social Care","South West (England)","290","260","31130","28590"
"New entrant CS","2021","Heterosexual / straight","Department of Health and Social Care","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Department of Health and Social Care","West Midlands (England)","90","80","32240","28590"
"New entrant CS","2021","Heterosexual / straight","Department of Health and Social Care","Yorkshire and The Humber","130","110","33880","31370"
"New entrant CS","2021","Heterosexual / straight","ESTYN","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Food Standards Agency","London","30","30","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Food Standards Agency","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Food Standards Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Food Standards Agency","South West (England)","[c]","[c]","[c]","[c]"
