"Status","Year","Profession_of_post","Parent_department","Age","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Other","Department for Work and Pensions","30-39","1450","1330","26030","27570"
"In post","2022","Other","Department for Work and Pensions","40-49","1740","1580","27110","27570"
"In post","2022","Other","Department for Work and Pensions","50-59","2440","2220","27300","27570"
"In post","2022","Other","Department for Work and Pensions","60-64","730","580","26150","26120"
"In post","2022","Other","Department for Work and Pensions","65+","170","120","24450","21260"
"In post","2022","Other","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other","Department of Health and Social Care","20-29","50","50","[c]","[c]"
"In post","2022","Other","Department of Health and Social Care","30-39","100","100","45200","41180"
"In post","2022","Other","Department of Health and Social Care","40-49","80","80","54890","53830"
"In post","2022","Other","Department of Health and Social Care","50-59","80","80","57020","53730"
"In post","2022","Other","Department of Health and Social Care","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Other","Department of Health and Social Care","65+","[c]","[c]","[c]","[c]"
"In post","2022","Other","Food Standards Agency","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Other","Foreign, Commonwealth and Development Office","16-19","[c]","[c]","[c]","[c]"
"In post","2022","Other","Foreign, Commonwealth and Development Office","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Other","Foreign, Commonwealth and Development Office","30-39","80","80","54380","55060"
"In post","2022","Other","Foreign, Commonwealth and Development Office","40-49","100","100","69020","67370"
"In post","2022","Other","Foreign, Commonwealth and Development Office","50-59","80","80","72070","73070"
"In post","2022","Other","Foreign, Commonwealth and Development Office","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Other","Foreign, Commonwealth and Development Office","65+","[c]","[c]","[c]","[c]"
"In post","2022","Other","HM Land Registry","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Other","HM Land Registry","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Other","HM Land Registry","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Other","HM Land Registry","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Other","HM Land Registry","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Other","HM Revenue and Customs","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Other","HM Revenue and Customs","30-39","80","80","46120","40520"
"In post","2022","Other","HM Revenue and Customs","40-49","120","110","47380","42410"
"In post","2022","Other","HM Revenue and Customs","50-59","180","170","44160","40520"
"In post","2022","Other","HM Revenue and Customs","60-64","60","50","43380","37930"
"In post","2022","Other","HM Revenue and Customs","65+","[c]","[c]","[c]","[c]"
"In post","2022","Other","HM Treasury","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Other","HM Treasury","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Other","HM Treasury","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Other","HM Treasury","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Other","HM Treasury","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Other","HM Treasury","65+","[c]","[c]","[c]","[c]"
"In post","2022","Other","Home Office","16-19","[c]","[c]","[c]","[c]"
"In post","2022","Other","Home Office","20-29","250","250","31230","28650"
"In post","2022","Other","Home Office","30-39","380","360","36490","35050"
"In post","2022","Other","Home Office","40-49","480","460","38190","35070"
"In post","2022","Other","Home Office","50-59","440","430","36360","31100"
"In post","2022","Other","Home Office","60-64","110","100","32720","28670"
"In post","2022","Other","Home Office","65+","[c]","[c]","[c]","[c]"
"In post","2022","Other","Ministry of Defence","16-19","60","60","18230","17140"
"In post","2022","Other","Ministry of Defence","20-29","1360","1350","25190","22170"
"In post","2022","Other","Ministry of Defence","30-39","2300","2200","29590","26670"
"In post","2022","Other","Ministry of Defence","40-49","3110","3000","30240","26670"
"In post","2022","Other","Ministry of Defence","50-59","6180","6040","29010","26040"
"In post","2022","Other","Ministry of Defence","60-64","2320","2190","27850","22750"
"In post","2022","Other","Ministry of Defence","65+","810","730","26500","22120"
"In post","2022","Other","Northern Ireland Office","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Other","Northern Ireland Office","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Other","Northern Ireland Office","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Other","Northern Ireland Office","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Other","Northern Ireland Office","65+","[c]","[c]","[c]","[c]"
"In post","2022","Other","Office for Standards in Education, Children's Services and Skills","16-19","[c]","[c]","[c]","[c]"
"In post","2022","Other","Office for Standards in Education, Children's Services and Skills","20-29","40","40","[c]","[c]"
"In post","2022","Other","Office for Standards in Education, Children's Services and Skills","30-39","60","60","33130","25880"
"In post","2022","Other","Office for Standards in Education, Children's Services and Skills","40-49","70","60","29760","25880"
"In post","2022","Other","Office for Standards in Education, Children's Services and Skills","50-59","60","50","28790","25880"
"In post","2022","Other","Office for Standards in Education, Children's Services and Skills","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Other","Office for Standards in Education, Children's Services and Skills","65+","[c]","[c]","[c]","[c]"
"In post","2022","Other","Office of Gas and Electricity Markets","20-29","200","200","30140","27530"
"In post","2022","Other","Office of Gas and Electricity Markets","30-39","220","210","45840","43650"
"In post","2022","Other","Office of Gas and Electricity Markets","40-49","140","130","55040","50030"
"In post","2022","Other","Office of Gas and Electricity Markets","50-59","70","60","53290","46980"
"In post","2022","Other","Office of Gas and Electricity Markets","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Other","Office of Gas and Electricity Markets","65+","[c]","[c]","[c]","[c]"
"In post","2022","Other","Office of the Secretary of State for Wales","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Other","Office of the Secretary of State for Wales","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Other","Scottish Government","20-29","80","80","26520","23330"
"In post","2022","Other","Scottish Government","30-39","160","150","31340","29900"
"In post","2022","Other","Scottish Government","40-49","110","110","34320","31270"
"In post","2022","Other","Scottish Government","50-59","230","210","36180","35000"
"In post","2022","Other","Scottish Government","60-64","70","60","34290","35000"
"In post","2022","Other","Scottish Government","65+","30","20","[c]","[c]"
"In post","2022","Other","The National Archives","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Other","The National Archives","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Other","The National Archives","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Other","The National Archives","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Other","The National Archives","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Other","The National Archives","65+","[c]","[c]","[c]","[c]"
"In post","2022","Other","Water Services Regulation Authority","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Other","Water Services Regulation Authority","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Other","Welsh Government","20-29","40","40","[c]","[c]"
"In post","2022","Other","Welsh Government","30-39","120","120","38830","38160"
"In post","2022","Other","Welsh Government","40-49","200","200","43810","41980"
"In post","2022","Other","Welsh Government","50-59","200","190","46800","47470"
"In post","2022","Other","Welsh Government","60-64","50","50","46470","47470"
"In post","2022","Other","Welsh Government","65+","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Department for Digital, Culture, Media and Sport","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Department for Digital, Culture, Media and Sport","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Department for International Trade","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Department for Levelling Up, Housing and Communities","20-29","30","30","[c]","[c]"
"In post","2022","Planning","Department for Levelling Up, Housing and Communities","30-39","50","40","[c]","[c]"
"In post","2022","Planning","Department for Levelling Up, Housing and Communities","40-49","30","30","[c]","[c]"
"In post","2022","Planning","Department for Levelling Up, Housing and Communities","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Department for Levelling Up, Housing and Communities","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Department for Levelling Up, Housing and Communities","65+","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Food Standards Agency","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Ministry of Justice","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Planning","UK Statistics Authority","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Welsh Government","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Welsh Government","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Welsh Government","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Welsh Government","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Welsh Government","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Welsh Government","65+","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Department for Levelling Up, Housing and Communities","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Department for Levelling Up, Housing and Communities","30-39","60","50","48420","47660"
"In post","2022","Planning Inspectors","Department for Levelling Up, Housing and Communities","40-49","110","100","53230","47660"
"In post","2022","Planning Inspectors","Department for Levelling Up, Housing and Communities","50-59","130","120","57610","58810"
"In post","2022","Planning Inspectors","Department for Levelling Up, Housing and Communities","60-64","40","30","[c]","[c]"
"In post","2022","Planning Inspectors","Department for Levelling Up, Housing and Communities","65+","40","30","[c]","[c]"
"In post","2022","Policy","Attorney General's Departments","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Attorney General's Departments","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Attorney General's Departments","40-49","30","30","[c]","[c]"
"In post","2022","Policy","Attorney General's Departments","50-59","30","30","[c]","[c]"
"In post","2022","Policy","Attorney General's Departments","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Attorney General's Departments","65+","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Cabinet Office","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Cabinet Office","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Cabinet Office","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Cabinet Office","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Cabinet Office","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Charity Commission","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Charity Commission","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Charity Commission","40-49","[c]","[c]","[c]","[c]"
