"Status","Year","Responsibility_level","Region_ITL2","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","SEO/HEO","Inner London - West","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Inner London - West","UK Export Finance","200","200","42550","42240"
"In post","2021","SEO/HEO","Inner London - West","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Inner London - West","United Kingdom Statistics Authority","240","230","34880","32540"
"In post","2021","SEO/HEO","Inner London - West","Wales Office","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Inner London - West","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Inner London - West","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Kent","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Kent","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Kent","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Kent","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Kent","Department for Transport","40","40","[c]","[c]"
"In post","2021","SEO/HEO","Kent","Department for Work and Pensions","120","120","37590","36480"
"In post","2021","SEO/HEO","Kent","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Kent","HM Revenue and Customs","100","100","35050","32110"
"In post","2021","SEO/HEO","Kent","Home Office","390","370","33410","31890"
"In post","2021","SEO/HEO","Kent","Ministry of Defence","180","170","34400","34960"
"In post","2021","SEO/HEO","Kent","Ministry of Justice","390","370","39950","38160"
"In post","2021","SEO/HEO","Kent","National Crime Agency","90","90","45550","45420"
"In post","2021","SEO/HEO","Lancashire","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Lancashire","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Lancashire","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Lancashire","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Lancashire","Department for Environment, Food and Rural Affairs","40","40","[c]","[c]"
"In post","2021","SEO/HEO","Lancashire","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Lancashire","Department for Work and Pensions","1140","1080","34150","33180"
"In post","2021","SEO/HEO","Lancashire","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Lancashire","HM Land Registry","110","100","35830","33840"
"In post","2021","SEO/HEO","Lancashire","HM Revenue and Customs","440","410","34570","32160"
"In post","2021","SEO/HEO","Lancashire","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Lancashire","Ministry of Defence","110","110","36440","33630"
"In post","2021","SEO/HEO","Lancashire","Ministry of Justice","400","380","39510","38160"
"In post","2021","SEO/HEO","Lancashire","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Leicestershire, Rutland and Northamptonshire","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Leicestershire, Rutland and Northamptonshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Leicestershire, Rutland and Northamptonshire","Department for Transport","40","40","[c]","[c]"
"In post","2021","SEO/HEO","Leicestershire, Rutland and Northamptonshire","Department for Work and Pensions","100","100","33400","32400"
"In post","2021","SEO/HEO","Leicestershire, Rutland and Northamptonshire","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Leicestershire, Rutland and Northamptonshire","HM Land Registry","90","80","36200","33840"
"In post","2021","SEO/HEO","Leicestershire, Rutland and Northamptonshire","HM Revenue and Customs","100","100","34120","31950"
"In post","2021","SEO/HEO","Leicestershire, Rutland and Northamptonshire","Home Office","50","40","[c]","[c]"
"In post","2021","SEO/HEO","Leicestershire, Rutland and Northamptonshire","Ministry of Defence","110","100","37660","37890"
"In post","2021","SEO/HEO","Leicestershire, Rutland and Northamptonshire","Ministry of Justice","370","350","37640","37250"
"In post","2021","SEO/HEO","Leicestershire, Rutland and Northamptonshire","National Crime Agency","40","40","[c]","[c]"
"In post","2021","SEO/HEO","Lincolnshire","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Lincolnshire","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Lincolnshire","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Lincolnshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Lincolnshire","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Lincolnshire","Department for Work and Pensions","50","50","[c]","[c]"
"In post","2021","SEO/HEO","Lincolnshire","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Lincolnshire","Home Office","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Lincolnshire","Ministry of Defence","330","320","36220","34630"
"In post","2021","SEO/HEO","Lincolnshire","Ministry of Justice","120","110","39420","38160"
"In post","2021","SEO/HEO","Lincolnshire","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Merseyside","Attorney General's Departments","60","60","34930","34480"
"In post","2021","SEO/HEO","Merseyside","Cabinet Office","40","40","[c]","[c]"
"In post","2021","SEO/HEO","Merseyside","Charity Commission","170","160","32880","29550"
"In post","2021","SEO/HEO","Merseyside","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Merseyside","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Merseyside","Department for Transport","30","30","[c]","[c]"
"In post","2021","SEO/HEO","Merseyside","Department for Work and Pensions","660","620","37470","34290"
"In post","2021","SEO/HEO","Merseyside","Department of Health and Social Care","50","50","35730","36700"
"In post","2021","SEO/HEO","Merseyside","HM Land Registry","140","120","36250","33840"
"In post","2021","SEO/HEO","Merseyside","HM Revenue and Customs","1450","1380","33940","31810"
"In post","2021","SEO/HEO","Merseyside","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Merseyside","Home Office","1000","960","33820","31060"
"In post","2021","SEO/HEO","Merseyside","Ministry of Defence","80","80","35910","33300"
"In post","2021","SEO/HEO","Merseyside","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Merseyside","Ministry of Justice","250","240","35180","32750"
"In post","2021","SEO/HEO","Merseyside","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Merseyside","Other Cabinet Office Agencies","210","210","32960","34800"
"In post","2021","SEO/HEO","North Eastern Scotland","Department for Business, Energy and Industrial Strategy","90","90","49740","41650"
"In post","2021","SEO/HEO","North Eastern Scotland","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","North Eastern Scotland","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","North Eastern Scotland","Department for Work and Pensions","90","90","73730","87850"
"In post","2021","SEO/HEO","North Eastern Scotland","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","North Eastern Scotland","Home Office","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","North Eastern Scotland","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","North Eastern Scotland","Scottish Government","360","340","38810","38450"
"In post","2021","SEO/HEO","North Yorkshire","Attorney General's Departments","50","50","35230","38180"
"In post","2021","SEO/HEO","North Yorkshire","Cabinet Office","160","160","35290","33300"
"In post","2021","SEO/HEO","North Yorkshire","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","North Yorkshire","Department for Environment, Food and Rural Affairs","410","400","33500","32160"
"In post","2021","SEO/HEO","North Yorkshire","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","North Yorkshire","Department for Work and Pensions","150","140","35420","34290"
"In post","2021","SEO/HEO","North Yorkshire","Department of Health and Social Care","40","30","[c]","[c]"
"In post","2021","SEO/HEO","North Yorkshire","Food Standards Agency","160","150","34900","37350"
"In post","2021","SEO/HEO","North Yorkshire","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","North Yorkshire","Home Office","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","North Yorkshire","Ministry of Defence","290","290","37110","35480"
"In post","2021","SEO/HEO","North Yorkshire","Ministry of Justice","40","40","[c]","[c]"
"In post","2021","SEO/HEO","North Yorkshire","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","North Yorkshire","Office for Standards in Education","50","50","[c]","[c]"
"In post","2021","SEO/HEO","North Yorkshire","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Northern Ireland","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Northern Ireland","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Northern Ireland","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Northern Ireland","Food Standards Agency","50","50","35280","37910"
"In post","2021","SEO/HEO","Northern Ireland","HM Revenue and Customs","570","540","33520","31810"
"In post","2021","SEO/HEO","Northern Ireland","Home Office","70","60","33460","31000"
"In post","2021","SEO/HEO","Northern Ireland","Ministry of Defence","90","90","37810","37210"
"In post","2021","SEO/HEO","Northern Ireland","National Crime Agency","50","50","42640","43710"
"In post","2021","SEO/HEO","Northern Ireland","Northern Ireland Office","40","40","[c]","[c]"
"In post","2021","SEO/HEO","Northumberland and Tyne and Wear","Attorney General's Departments","40","30","[c]","[c]"
"In post","2021","SEO/HEO","Northumberland and Tyne and Wear","Cabinet Office","120","120","33170","32000"
"In post","2021","SEO/HEO","Northumberland and Tyne and Wear","Department for Business, Energy and Industrial Strategy","100","90","34570","33250"
"In post","2021","SEO/HEO","Northumberland and Tyne and Wear","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Northumberland and Tyne and Wear","Department for Education","40","40","[c]","[c]"
"In post","2021","SEO/HEO","Northumberland and Tyne and Wear","Department for Environment, Food and Rural Affairs","190","180","33830","32160"
"In post","2021","SEO/HEO","Northumberland and Tyne and Wear","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Northumberland and Tyne and Wear","Department for Transport","70","70","35570","33350"
"In post","2021","SEO/HEO","Northumberland and Tyne and Wear","Department for Work and Pensions","1220","1140","34710","33930"
"In post","2021","SEO/HEO","Northumberland and Tyne and Wear","Department of Health and Social Care","60","50","35480","36330"
"In post","2021","SEO/HEO","Northumberland and Tyne and Wear","HM Revenue and Customs","2550","2430","34120","31810"
"In post","2021","SEO/HEO","Northumberland and Tyne and Wear","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Northumberland and Tyne and Wear","Home Office","70","60","33570","31690"
"In post","2021","SEO/HEO","Northumberland and Tyne and Wear","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Northumberland and Tyne and Wear","Ministry of Housing, Communities and Local Government","40","40","[c]","[c]"
"In post","2021","SEO/HEO","Northumberland and Tyne and Wear","Ministry of Justice","150","140","32380","30990"
"In post","2021","SEO/HEO","Northumberland and Tyne and Wear","National Crime Agency","30","30","[c]","[c]"
"In post","2021","SEO/HEO","Outer London - East and North East","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Outer London - East and North East","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Outer London - East and North East","Department for Work and Pensions","130","130","37930","36760"
"In post","2021","SEO/HEO","Outer London - East and North East","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Outer London - East and North East","Ministry of Defence","30","30","[c]","[c]"
"In post","2021","SEO/HEO","Outer London - East and North East","Ministry of Justice","150","140","41840","41500"
"In post","2021","SEO/HEO","Outer London - South","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Outer London - South","Cabinet Office","30","30","[c]","[c]"
"In post","2021","SEO/HEO","Outer London - South","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Outer London - South","Department for Education","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Outer London - South","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Outer London - South","Department for Work and Pensions","60","50","38080","37610"
"In post","2021","SEO/HEO","Outer London - South","HM Land Registry","150","140","41310","37330"
"In post","2021","SEO/HEO","Outer London - South","HM Revenue and Customs","990","940","38710","36270"
"In post","2021","SEO/HEO","Outer London - South","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Outer London - South","Home Office","1940","1880","39250","37600"
"In post","2021","SEO/HEO","Outer London - South","Ministry of Justice","370","360","41120","39440"
"In post","2021","SEO/HEO","Outer London - South","National Crime Agency","40","30","[c]","[c]"
"In post","2021","SEO/HEO","Outer London - West and North West","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Outer London - West and North West","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Outer London - West and North West","Department for Business, Energy and Industrial Strategy","60","60","40350","40220"
"In post","2021","SEO/HEO","Outer London - West and North West","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Outer London - West and North West","Department for Transport","[c]","[c]","[c]","[c]"
