"Status","Year","Region_ITL2","Sexual_orientation","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Northern Ireland","Unknown","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","Unknown","Counter Fraud","110","110","31480","28920"
"In post","2022","Northern Ireland","Unknown","Debt","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","Unknown","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","Unknown","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","Unknown","No function","640","600","26230","22080"
"In post","2022","Northern Ireland","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","Unknown","Property","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","Unknown","Security","50","50","23470","20560"
"In post","2022","Northern Ireland","Unknown","Unknown","120","110","27690","24880"
"In post","2022","Northumberland, and Tyne and Wear","Heterosexual / straight","Analysis","110","110","41720","36710"
"In post","2022","Northumberland, and Tyne and Wear","Heterosexual / straight","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Northumberland, and Tyne and Wear","Heterosexual / straight","Communications","950","900","30270","26820"
"In post","2022","Northumberland, and Tyne and Wear","Heterosexual / straight","Counter Fraud","640","610","31960","27570"
"In post","2022","Northumberland, and Tyne and Wear","Heterosexual / straight","Debt","550","480","22810","21260"
"In post","2022","Northumberland, and Tyne and Wear","Heterosexual / straight","Digital, Data & Technology","1420","1370","42530","39300"
"In post","2022","Northumberland, and Tyne and Wear","Heterosexual / straight","Finance","470","440","39160","35310"
"In post","2022","Northumberland, and Tyne and Wear","Heterosexual / straight","Grants Management","200","180","24990","21300"
"In post","2022","Northumberland, and Tyne and Wear","Heterosexual / straight","Human Resources","630","580","31040","27570"
"In post","2022","Northumberland, and Tyne and Wear","Heterosexual / straight","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Northumberland, and Tyne and Wear","Heterosexual / straight","Legal","210","190","38930","33370"
"In post","2022","Northumberland, and Tyne and Wear","Heterosexual / straight","No function","8370","7410","27230","24800"
"In post","2022","Northumberland, and Tyne and Wear","Heterosexual / straight","Project Delivery","840","800","42280","40520"
"In post","2022","Northumberland, and Tyne and Wear","Heterosexual / straight","Property","210","200","36330","33300"
"In post","2022","Northumberland, and Tyne and Wear","Heterosexual / straight","Security","50","40","[c]","[c]"
"In post","2022","Northumberland, and Tyne and Wear","Heterosexual / straight","Unknown","450","430","29000","26070"
"In post","2022","Northumberland, and Tyne and Wear","LGBO","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Northumberland, and Tyne and Wear","LGBO","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Northumberland, and Tyne and Wear","LGBO","Communications","70","70","30010","26820"
"In post","2022","Northumberland, and Tyne and Wear","LGBO","Counter Fraud","30","30","[c]","[c]"
"In post","2022","Northumberland, and Tyne and Wear","LGBO","Debt","40","40","[c]","[c]"
"In post","2022","Northumberland, and Tyne and Wear","LGBO","Digital, Data & Technology","80","80","39610","35240"
"In post","2022","Northumberland, and Tyne and Wear","LGBO","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Northumberland, and Tyne and Wear","LGBO","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","Northumberland, and Tyne and Wear","LGBO","Human Resources","60","60","33100","31990"
"In post","2022","Northumberland, and Tyne and Wear","LGBO","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Northumberland, and Tyne and Wear","LGBO","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Northumberland, and Tyne and Wear","LGBO","No function","490","460","27150","22080"
"In post","2022","Northumberland, and Tyne and Wear","LGBO","Project Delivery","50","40","[c]","[c]"
"In post","2022","Northumberland, and Tyne and Wear","LGBO","Property","[c]","[c]","[c]","[c]"
"In post","2022","Northumberland, and Tyne and Wear","LGBO","Security","[c]","[c]","[c]","[c]"
"In post","2022","Northumberland, and Tyne and Wear","LGBO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Northumberland, and Tyne and Wear","Undeclared","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Northumberland, and Tyne and Wear","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Northumberland, and Tyne and Wear","Undeclared","Communications","80","70","28290","26820"
"In post","2022","Northumberland, and Tyne and Wear","Undeclared","Counter Fraud","60","60","36190","33370"
"In post","2022","Northumberland, and Tyne and Wear","Undeclared","Debt","50","40","[c]","[c]"
"In post","2022","Northumberland, and Tyne and Wear","Undeclared","Digital, Data & Technology","170","160","43740","40520"
"In post","2022","Northumberland, and Tyne and Wear","Undeclared","Finance","50","50","[c]","[c]"
"In post","2022","Northumberland, and Tyne and Wear","Undeclared","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","Northumberland, and Tyne and Wear","Undeclared","Human Resources","40","40","[c]","[c]"
"In post","2022","Northumberland, and Tyne and Wear","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Northumberland, and Tyne and Wear","Undeclared","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Northumberland, and Tyne and Wear","Undeclared","No function","900","780","27150","22080"
"In post","2022","Northumberland, and Tyne and Wear","Undeclared","Project Delivery","70","60","39290","39310"
"In post","2022","Northumberland, and Tyne and Wear","Undeclared","Property","[c]","[c]","[c]","[c]"
"In post","2022","Northumberland, and Tyne and Wear","Undeclared","Security","[c]","[c]","[c]","[c]"
"In post","2022","Northumberland, and Tyne and Wear","Undeclared","Unknown","60","50","30370","27370"
"In post","2022","Northumberland, and Tyne and Wear","Unknown","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Northumberland, and Tyne and Wear","Unknown","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Northumberland, and Tyne and Wear","Unknown","Communications","390","370","28470","26820"
"In post","2022","Northumberland, and Tyne and Wear","Unknown","Counter Fraud","210","200","31080","27570"
"In post","2022","Northumberland, and Tyne and Wear","Unknown","Debt","320","290","22070","21250"
"In post","2022","Northumberland, and Tyne and Wear","Unknown","Digital, Data & Technology","490","480","40190","36120"
"In post","2022","Northumberland, and Tyne and Wear","Unknown","Finance","150","140","36070","33250"
"In post","2022","Northumberland, and Tyne and Wear","Unknown","Grants Management","170","160","23930","21300"
"In post","2022","Northumberland, and Tyne and Wear","Unknown","Human Resources","110","100","29800","26590"
"In post","2022","Northumberland, and Tyne and Wear","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Northumberland, and Tyne and Wear","Unknown","Legal","60","50","38060","32870"
"In post","2022","Northumberland, and Tyne and Wear","Unknown","No function","3270","2780","24900","22080"
"In post","2022","Northumberland, and Tyne and Wear","Unknown","Project Delivery","240","230","41100","40180"
"In post","2022","Northumberland, and Tyne and Wear","Unknown","Property","70","60","29650","26030"
"In post","2022","Northumberland, and Tyne and Wear","Unknown","Security","[c]","[c]","[c]","[c]"
"In post","2022","Northumberland, and Tyne and Wear","Unknown","Unknown","130","130","28660","24880"
"In post","2022","Outer London - East and North East","Heterosexual / straight","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - East and North East","Heterosexual / straight","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - East and North East","Heterosexual / straight","Counter Fraud","320","300","28510","25110"
"In post","2022","Outer London - East and North East","Heterosexual / straight","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - East and North East","Heterosexual / straight","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - East and North East","Heterosexual / straight","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - East and North East","Heterosexual / straight","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - East and North East","Heterosexual / straight","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - East and North East","Heterosexual / straight","No function","2210","2090","31990","31060"
"In post","2022","Outer London - East and North East","Heterosexual / straight","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - East and North East","Heterosexual / straight","Property","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - East and North East","Heterosexual / straight","Security","30","30","[c]","[c]"
"In post","2022","Outer London - East and North East","Heterosexual / straight","Unknown","60","60","33680","30160"
"In post","2022","Outer London - East and North East","LGBO","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - East and North East","LGBO","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - East and North East","LGBO","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - East and North East","LGBO","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - East and North East","LGBO","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - East and North East","LGBO","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - East and North East","LGBO","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - East and North East","LGBO","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - East and North East","LGBO","No function","110","110","32350","31060"
"In post","2022","Outer London - East and North East","LGBO","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - East and North East","LGBO","Property","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - East and North East","LGBO","Security","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - East and North East","LGBO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - East and North East","Undeclared","Counter Fraud","40","30","[c]","[c]"
"In post","2022","Outer London - East and North East","Undeclared","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - East and North East","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - East and North East","Undeclared","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - East and North East","Undeclared","No function","260","240","31230","31060"
"In post","2022","Outer London - East and North East","Undeclared","Property","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - East and North East","Undeclared","Security","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - East and North East","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - East and North East","Unknown","Counter Fraud","150","130","28050","25110"
"In post","2022","Outer London - East and North East","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - East and North East","Unknown","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - East and North East","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - East and North East","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - East and North East","Unknown","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - East and North East","Unknown","No function","700","640","30480","31060"
"In post","2022","Outer London - East and North East","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - East and North East","Unknown","Property","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - East and North East","Unknown","Security","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - East and North East","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","Heterosexual / straight","Analysis","50","50","50800","44080"
"In post","2022","Outer London - South","Heterosexual / straight","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","Heterosexual / straight","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","Heterosexual / straight","Counter Fraud","530","500","40720","37930"
"In post","2022","Outer London - South","Heterosexual / straight","Debt","110","100","29360","26400"
"In post","2022","Outer London - South","Heterosexual / straight","Digital, Data & Technology","60","50","45370","42770"
"In post","2022","Outer London - South","Heterosexual / straight","Finance","80","80","47360","42100"
"In post","2022","Outer London - South","Heterosexual / straight","Human Resources","100","100","51650","47590"
"In post","2022","Outer London - South","Heterosexual / straight","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","Heterosexual / straight","Legal","90","90","49760","39740"
"In post","2022","Outer London - South","Heterosexual / straight","No function","2560","2440","36550","31740"
"In post","2022","Outer London - South","Heterosexual / straight","Project Delivery","190","180","54150","55380"
"In post","2022","Outer London - South","Heterosexual / straight","Property","130","120","41590","37820"
"In post","2022","Outer London - South","Heterosexual / straight","Security","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","Heterosexual / straight","Unknown","4220","4000","38750","35070"
"In post","2022","Outer London - South","LGBO","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","LGBO","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","LGBO","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","LGBO","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","LGBO","Debt","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","LGBO","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","LGBO","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","LGBO","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","LGBO","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","LGBO","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","LGBO","No function","130","120","36840","31060"
"In post","2022","Outer London - South","LGBO","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","LGBO","Property","[c]","[c]","[c]","[c]"
