"Status","Year","Responsibility_level","Ethnicity","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","G6/G7","Asian","Security","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Asian","Social Research","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Asian","Statistics","50","50","59060","59630"
"In post","2022","G6/G7","Asian","Tax","200","200","58980","57130"
"In post","2022","G6/G7","Asian","Unknown","310","310","59200","57610"
"In post","2022","G6/G7","Asian","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Black","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Black","Communications","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Black","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Black","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Black","Digital, Data and Technology","130","130","57930","57430"
"In post","2022","G6/G7","Black","Economics","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Black","Finance","90","90","57970","57220"
"In post","2022","G6/G7","Black","Geography","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Black","Human Resources","50","50","57540","56630"
"In post","2022","G6/G7","Black","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Black","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Black","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Black","International Trade","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Black","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Black","Legal","240","240","59030","57570"
"In post","2022","G6/G7","Black","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Black","Operational Delivery","150","150","57870","54850"
"In post","2022","G6/G7","Black","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Black","Other","30","30","[c]","[c]"
"In post","2022","G6/G7","Black","Planning","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Black","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Black","Policy","290","290","56800","54400"
"In post","2022","G6/G7","Black","Project Delivery","120","120","58210","57430"
"In post","2022","G6/G7","Black","Property","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Black","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Black","Science and Engineering","40","40","[c]","[c]"
"In post","2022","G6/G7","Black","Security","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Black","Social Research","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Black","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Black","Tax","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Black","Unknown","130","120","59190","56340"
"In post","2022","G6/G7","Black","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Mixed","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Mixed","Communications","30","30","[c]","[c]"
"In post","2022","G6/G7","Mixed","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Mixed","Digital, Data and Technology","90","90","57240","56060"
"In post","2022","G6/G7","Mixed","Economics","30","30","[c]","[c]"
"In post","2022","G6/G7","Mixed","Finance","50","50","57570","55380"
"In post","2022","G6/G7","Mixed","Geography","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Mixed","Human Resources","50","50","57860","57600"
"In post","2022","G6/G7","Mixed","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Mixed","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Mixed","International Trade","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Mixed","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Mixed","Legal","180","160","58730","56960"
"In post","2022","G6/G7","Mixed","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Mixed","Operational Delivery","120","110","60620","57650"
"In post","2022","G6/G7","Mixed","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Mixed","Other","40","40","[c]","[c]"
"In post","2022","G6/G7","Mixed","Planning","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Mixed","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Mixed","Policy","420","410","57250","55140"
"In post","2022","G6/G7","Mixed","Project Delivery","80","80","58340","57040"
"In post","2022","G6/G7","Mixed","Property","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Mixed","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Mixed","Science and Engineering","50","50","[c]","[c]"
"In post","2022","G6/G7","Mixed","Security","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Mixed","Social Research","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Mixed","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Mixed","Tax","40","40","[c]","[c]"
"In post","2022","G6/G7","Mixed","Unknown","150","150","59070","56650"
"In post","2022","G6/G7","Mixed","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Other ethnicity","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Other ethnicity","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Other ethnicity","Economics","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Other ethnicity","Geography","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Other ethnicity","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Other ethnicity","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Other ethnicity","International Trade","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Other ethnicity","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Other ethnicity","Legal","60","50","59050","59550"
"In post","2022","G6/G7","Other ethnicity","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Other ethnicity","Operational Delivery","40","40","[c]","[c]"
"In post","2022","G6/G7","Other ethnicity","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Other ethnicity","Other","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Other ethnicity","Planning","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Other ethnicity","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Other ethnicity","Policy","130","120","58360","55150"
"In post","2022","G6/G7","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Other ethnicity","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Other ethnicity","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Other ethnicity","Social Research","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Other ethnicity","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Other ethnicity","Tax","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Other ethnicity","Unknown","30","30","[c]","[c]"
"In post","2022","G6/G7","Other ethnicity","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Undeclared","Commercial","40","40","[c]","[c]"
"In post","2022","G6/G7","Undeclared","Communications","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Undeclared","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Undeclared","Digital, Data and Technology","290","280","59640","57740"
"In post","2022","G6/G7","Undeclared","Economics","30","30","[c]","[c]"
"In post","2022","G6/G7","Undeclared","Finance","110","110","59180","57430"
"In post","2022","G6/G7","Undeclared","Geography","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Undeclared","Human Resources","40","40","[c]","[c]"
"In post","2022","G6/G7","Undeclared","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Undeclared","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Undeclared","International Trade","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Undeclared","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Undeclared","Legal","200","190","61310","61440"
"In post","2022","G6/G7","Undeclared","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Undeclared","Operational Delivery","310","310","59750","57500"
"In post","2022","G6/G7","Undeclared","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Undeclared","Other","80","70","59210","57330"
"In post","2022","G6/G7","Undeclared","Planning","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Undeclared","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Undeclared","Policy","530","520","59400","57680"
"In post","2022","G6/G7","Undeclared","Project Delivery","230","230","57460","55610"
"In post","2022","G6/G7","Undeclared","Property","110","110","59540","58250"
"In post","2022","G6/G7","Undeclared","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Undeclared","Science and Engineering","270","260","55250","54230"
"In post","2022","G6/G7","Undeclared","Security","40","40","[c]","[c]"
"In post","2022","G6/G7","Undeclared","Social Research","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Undeclared","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Undeclared","Tax","210","190","59880","55210"
"In post","2022","G6/G7","Undeclared","Unknown","190","180","62750","60640"
"In post","2022","G6/G7","Undeclared","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Unknown","Commercial","140","140","57120","53610"
"In post","2022","G6/G7","Unknown","Communications","210","200","58430","56790"
"In post","2022","G6/G7","Unknown","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Unknown","Counter Fraud","30","30","[c]","[c]"
"In post","2022","G6/G7","Unknown","Digital, Data and Technology","820","810","59260","57430"
"In post","2022","G6/G7","Unknown","Economics","110","110","59050","57970"
"In post","2022","G6/G7","Unknown","Finance","280","270","58080","55710"
"In post","2022","G6/G7","Unknown","Geography","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Unknown","Human Resources","160","160","58590","57490"
"In post","2022","G6/G7","Unknown","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Unknown","International Trade","170","170","55220","51970"
"In post","2022","G6/G7","Unknown","Knowledge and Information Management","30","30","[c]","[c]"
"In post","2022","G6/G7","Unknown","Legal","700","650","60550","59340"
"In post","2022","G6/G7","Unknown","Medicine","130","100","72750","76700"
"In post","2022","G6/G7","Unknown","Operational Delivery","970","950","58060","55210"
"In post","2022","G6/G7","Unknown","Operational Research","30","30","[c]","[c]"
"In post","2022","G6/G7","Unknown","Other","250","240","58880","57290"
"In post","2022","G6/G7","Unknown","Planning","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Unknown","Planning Inspectors","40","30","[c]","[c]"
"In post","2022","G6/G7","Unknown","Policy","1580","1540","57550","55560"
"In post","2022","G6/G7","Unknown","Project Delivery","440","440","57410","55210"
"In post","2022","G6/G7","Unknown","Property","120","120","58430","55860"
"In post","2022","G6/G7","Unknown","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Unknown","Science and Engineering","160","150","56960","57510"
"In post","2022","G6/G7","Unknown","Security","60","60","57990","55210"
"In post","2022","G6/G7","Unknown","Social Research","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Unknown","Statistics","60","60","55210","53360"
"In post","2022","G6/G7","Unknown","Tax","290","280","59600","55210"
"In post","2022","G6/G7","Unknown","Unknown","2250","2210","62550","61710"
"In post","2022","G6/G7","Unknown","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","White","Commercial","950","920","58040","54760"
"In post","2022","G6/G7","White","Communications","770","740","58570","57320"
"In post","2022","G6/G7","White","Corporate Finance","40","40","[c]","[c]"
"In post","2022","G6/G7","White","Counter Fraud","120","110","59050","57800"
"In post","2022","G6/G7","White","Digital, Data and Technology","3860","3780","58280","56140"
"In post","2022","G6/G7","White","Economics","610","590","60340","57850"
"In post","2022","G6/G7","White","Finance","2000","1940","59060","57540"
"In post","2022","G6/G7","White","Geography","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","White","Human Resources","1680","1630","57940","56260"
"In post","2022","G6/G7","White","Inspector of Education and Training","500","490","75390","75500"
"In post","2022","G6/G7","White","Intelligence Analysis","170","170","59850","58350"
"In post","2022","G6/G7","White","Internal Audit","160","160","58540","58910"
"In post","2022","G6/G7","White","International Trade","390","390","56530","54110"
"In post","2022","G6/G7","White","Knowledge and Information Management","240","230","57850","56100"
"In post","2022","G6/G7","White","Legal","4300","3960","59480","58040"
"In post","2022","G6/G7","White","Medicine","490","420","74120","75970"
"In post","2022","G6/G7","White","Operational Delivery","6110","5950","58770","55330"
"In post","2022","G6/G7","White","Operational Research","410","390","55640","55210"
"In post","2022","G6/G7","White","Other","1550","1490","60270","57430"
"In post","2022","G6/G7","White","Planning","70","70","58650","59830"
"In post","2022","G6/G7","White","Planning Inspectors","300","270","57550","58810"
"In post","2022","G6/G7","White","Policy","9430","9110","58340","57110"
"In post","2022","G6/G7","White","Project Delivery","3630","3530","57600","55210"
"In post","2022","G6/G7","White","Property","1180","1150","58340","57150"
"In post","2022","G6/G7","White","Psychology","100","90","66070","65520"
"In post","2022","G6/G7","White","Science and Engineering","2490","2370","55950","54540"
"In post","2022","G6/G7","White","Security","360","360","59440","57960"
"In post","2022","G6/G7","White","Social Research","310","290","57490","56730"
"In post","2022","G6/G7","White","Statistics","610","580","58250","57850"
"In post","2022","G6/G7","White","Tax","2230","2130","59400","55210"
"In post","2022","G6/G7","White","Unknown","5050","4890","61590","62120"
"In post","2022","G6/G7","White","Veterinarian","110","100","54740","54330"
"In post","2022","SCS","Asian","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Asian","Communications","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Asian","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Asian","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Asian","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Asian","Economics","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Asian","Finance","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Asian","Geography","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Asian","Human Resources","[c]","[c]","[c]","[c]"
