"Status","Year","Sex","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Male","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","180","180","41350","38610"
"In post","2022","Male","Digital, Data and Technology","Cheshire","130","130","39750","39270"
"In post","2022","Male","Digital, Data and Technology","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Male","Digital, Data and Technology","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Male","Digital, Data and Technology","Derbyshire and Nottinghamshire","150","140","38430","33840"
"In post","2022","Male","Digital, Data and Technology","Devon","680","670","37830","37330"
"In post","2022","Male","Digital, Data and Technology","Dorset and Somerset","220","210","38690","36460"
"In post","2022","Male","Digital, Data and Technology","East Anglia","190","180","35180","33300"
"In post","2022","Male","Digital, Data and Technology","East Wales","780","770","41530","38160"
"In post","2022","Male","Digital, Data and Technology","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Male","Digital, Data and Technology","Eastern Scotland","220","210","38900","35000"
"In post","2022","Male","Digital, Data and Technology","Essex","180","180","37430","35140"
"In post","2022","Male","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","960","950","40490","38740"
"In post","2022","Male","Digital, Data and Technology","Greater Manchester","810","800","44420","40150"
"In post","2022","Male","Digital, Data and Technology","Hampshire and Isle of Wight","360","360","38240","36040"
"In post","2022","Male","Digital, Data and Technology","Herefordshire, Worcestershire and Warwickshire","80","80","31190","27570"
"In post","2022","Male","Digital, Data and Technology","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Male","Digital, Data and Technology","Inner London - East","460","450","51260","46570"
"In post","2022","Male","Digital, Data and Technology","Inner London - West","1300","1290","50760","47340"
"In post","2022","Male","Digital, Data and Technology","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Male","Digital, Data and Technology","Lancashire","540","530","44160","40180"
"In post","2022","Male","Digital, Data and Technology","Leicestershire, Rutland and Northamptonshire","60","50","36990","33300"
"In post","2022","Male","Digital, Data and Technology","Lincolnshire","40","40","[c]","[c]"
"In post","2022","Male","Digital, Data and Technology","Merseyside","380","370","38580","34380"
"In post","2022","Male","Digital, Data and Technology","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Male","Digital, Data and Technology","North Yorkshire","100","100","40050","38180"
"In post","2022","Male","Digital, Data and Technology","Northern Ireland","30","30","[c]","[c]"
"In post","2022","Male","Digital, Data and Technology","Northumberland, and Tyne and Wear","1340","1310","43070","40170"
"In post","2022","Male","Digital, Data and Technology","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Male","Digital, Data and Technology","Outer London - South","500","500","51870","47100"
"In post","2022","Male","Digital, Data and Technology","Outer London - West and North West","240","240","42960","41660"
"In post","2022","Male","Digital, Data and Technology","Overseas","40","40","[c]","[c]"
"In post","2022","Male","Digital, Data and Technology","Shropshire and Staffordshire","230","230","43720","40520"
"In post","2022","Male","Digital, Data and Technology","South Yorkshire","420","410","44560","41970"
"In post","2022","Male","Digital, Data and Technology","Southern Scotland","150","150","41640","38500"
"In post","2022","Male","Digital, Data and Technology","Surrey, East and West Sussex","120","120","42000","40180"
"In post","2022","Male","Digital, Data and Technology","Tees Valley and Durham","100","90","38610","36500"
"In post","2022","Male","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Male","Digital, Data and Technology","West Central Scotland","200","200","37490","33370"
"In post","2022","Male","Digital, Data and Technology","West Midlands","410","410","40930","36720"
"In post","2022","Male","Digital, Data and Technology","West Wales and The Valleys","750","740","40900","39040"
"In post","2022","Male","Digital, Data and Technology","West Yorkshire","460","450","43680","40180"
"In post","2022","Male","Economics","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Male","Economics","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Male","Economics","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Male","Economics","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Male","Economics","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Male","Economics","East Wales","110","100","38540","30710"
"In post","2022","Male","Economics","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Male","Economics","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Male","Economics","Greater Manchester","40","30","[c]","[c]"
"In post","2022","Male","Economics","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Male","Economics","Inner London - East","140","140","56800","56000"
"In post","2022","Male","Economics","Inner London - West","880","870","48260","43950"
"In post","2022","Male","Economics","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Male","Economics","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Male","Economics","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Male","Economics","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Male","Economics","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Male","Economics","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Male","Economics","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Male","Economics","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Male","Economics","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Male","Economics","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Male","Economics","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Male","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Male","Economics","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Male","Economics","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Male","Economics","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Male","Economics","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Male","Finance","Bedfordshire and Hertfordshire","60","60","44000","38070"
"In post","2022","Male","Finance","Berkshire, Buckinghamshire and Oxfordshire","180","180","40750","36050"
"In post","2022","Male","Finance","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Male","Finance","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Male","Finance","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Male","Finance","Derbyshire and Nottinghamshire","80","70","38350","33370"
"In post","2022","Male","Finance","Devon","80","80","39880","35310"
"In post","2022","Male","Finance","Dorset and Somerset","30","30","[c]","[c]"
"In post","2022","Male","Finance","East Anglia","110","110","38650","36050"
"In post","2022","Male","Finance","East Wales","180","180","41900","38160"
"In post","2022","Male","Finance","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Male","Finance","Eastern Scotland","70","70","34990","33300"
"In post","2022","Male","Finance","Essex","30","30","[c]","[c]"
"In post","2022","Male","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","620","610","41960","38510"
"In post","2022","Male","Finance","Greater Manchester","210","200","41320","37450"
"In post","2022","Male","Finance","Hampshire and Isle of Wight","270","260","38780","33630"
"In post","2022","Male","Finance","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Male","Finance","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Male","Finance","Inner London - East","230","230","49530","45200"
"In post","2022","Male","Finance","Inner London - West","1100","1090","51370","47370"
"In post","2022","Male","Finance","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Male","Finance","Lancashire","170","160","36930","35310"
"In post","2022","Male","Finance","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Male","Finance","Lincolnshire","40","40","[c]","[c]"
"In post","2022","Male","Finance","Merseyside","140","130","37110","33370"
"In post","2022","Male","Finance","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Male","Finance","North Yorkshire","80","80","38350","33300"
"In post","2022","Male","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Male","Finance","Northumberland, and Tyne and Wear","220","220","42020","40180"
"In post","2022","Male","Finance","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Male","Finance","Outer London - South","110","110","48750","45290"
"In post","2022","Male","Finance","Outer London - West and North West","40","40","[c]","[c]"
"In post","2022","Male","Finance","Overseas","30","30","[c]","[c]"
"In post","2022","Male","Finance","Shropshire and Staffordshire","100","100","40940","33370"
"In post","2022","Male","Finance","South Yorkshire","190","180","40230","36780"
"In post","2022","Male","Finance","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Male","Finance","Surrey, East and West Sussex","100","90","36750","33370"
"In post","2022","Male","Finance","Tees Valley and Durham","60","60","40990","36960"
"In post","2022","Male","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Male","Finance","West Central Scotland","90","80","32230","28920"
"In post","2022","Male","Finance","West Midlands","210","200","40800","36700"
"In post","2022","Male","Finance","West Wales and The Valleys","150","150","39490","38160"
"In post","2022","Male","Finance","West Yorkshire","290","280","40380","36820"
"In post","2022","Male","Geography","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Male","Geography","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Male","Geography","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Male","Geography","Dorset and Somerset","280","270","31870","33290"
"In post","2022","Male","Geography","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Male","Geography","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Male","Geography","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Male","Geography","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Male","Geography","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Male","Geography","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Male","Geography","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Male","Geography","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Male","Geography","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Male","Geography","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Male","Geography","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Male","Geography","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Male","Human Resources","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Male","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","30","30","[c]","[c]"
"In post","2022","Male","Human Resources","Cheshire","80","80","31570","31060"
"In post","2022","Male","Human Resources","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Male","Human Resources","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Male","Human Resources","Derbyshire and Nottinghamshire","100","100","39580","33790"
"In post","2022","Male","Human Resources","Devon","40","30","[c]","[c]"
"In post","2022","Male","Human Resources","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Male","Human Resources","East Anglia","50","50","[c]","[c]"
"In post","2022","Male","Human Resources","East Wales","160","160","36280","30820"
"In post","2022","Male","Human Resources","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Male","Human Resources","Eastern Scotland","60","60","37740","36360"
"In post","2022","Male","Human Resources","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Male","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","200","200","38300","35690"
"In post","2022","Male","Human Resources","Greater Manchester","150","150","37000","33220"
"In post","2022","Male","Human Resources","Hampshire and Isle of Wight","60","60","36310","33300"
"In post","2022","Male","Human Resources","Herefordshire, Worcestershire and Warwickshire","40","40","[c]","[c]"
"In post","2022","Male","Human Resources","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Male","Human Resources","Inner London - East","100","100","45000","40510"
"In post","2022","Male","Human Resources","Inner London - West","610","600","47780","42680"
"In post","2022","Male","Human Resources","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Male","Human Resources","Lancashire","80","80","30950","26930"
"In post","2022","Male","Human Resources","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Male","Human Resources","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Male","Human Resources","Merseyside","100","100","38510","34000"
"In post","2022","Male","Human Resources","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Male","Human Resources","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Male","Human Resources","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Male","Human Resources","Northumberland, and Tyne and Wear","80","80","37770","33370"
"In post","2022","Male","Human Resources","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Male","Human Resources","Outer London - South","130","120","48500","45070"
"In post","2022","Male","Human Resources","Outer London - West and North West","40","40","[c]","[c]"
