"Status","Year","Profession_of_post","Region_ITL2","Disability","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Tax","Eastern Scotland","Unknown","290","270","27520","21250"
"In post","2022","Tax","Essex","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Tax","Essex","Declared non-disabled","40","40","[c]","[c]"
"In post","2022","Tax","Essex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Tax","Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Tax","Gloucestershire, Wiltshire and Bath/Bristol area","Declared disabled","70","60","40860","35980"
"In post","2022","Tax","Gloucestershire, Wiltshire and Bath/Bristol area","Declared non-disabled","370","350","43770","40180"
"In post","2022","Tax","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","40","40","[c]","[c]"
"In post","2022","Tax","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","90","80","39060","33370"
"In post","2022","Tax","Greater Manchester","Declared disabled","130","130","37370","33370"
"In post","2022","Tax","Greater Manchester","Declared non-disabled","1140","1100","35530","33370"
"In post","2022","Tax","Greater Manchester","Undeclared","90","80","40780","38020"
"In post","2022","Tax","Greater Manchester","Unknown","640","610","29980","26820"
"In post","2022","Tax","Hampshire and Isle of Wight","Declared disabled","40","40","[c]","[c]"
"In post","2022","Tax","Hampshire and Isle of Wight","Declared non-disabled","210","190","35000","33370"
"In post","2022","Tax","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Tax","Hampshire and Isle of Wight","Unknown","80","70","29530","26820"
"In post","2022","Tax","Inner London - East","Declared disabled","140","130","43680","40910"
"In post","2022","Tax","Inner London - East","Declared non-disabled","810","770","44340","38020"
"In post","2022","Tax","Inner London - East","Undeclared","80","80","46720","40240"
"In post","2022","Tax","Inner London - East","Unknown","390","370","40420","37930"
"In post","2022","Tax","Inner London - West","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Tax","Inner London - West","Declared non-disabled","120","110","61530","62120"
"In post","2022","Tax","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Tax","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Tax","Kent","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Tax","Kent","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Tax","Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Tax","Lancashire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Tax","Lancashire","Declared non-disabled","80","70","29740","21250"
"In post","2022","Tax","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Tax","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Tax","Leicestershire, Rutland and Northamptonshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Tax","Leicestershire, Rutland and Northamptonshire","Declared non-disabled","30","30","[c]","[c]"
"In post","2022","Tax","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Tax","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Tax","Merseyside","Declared disabled","140","120","35000","33370"
"In post","2022","Tax","Merseyside","Declared non-disabled","1000","950","34210","33080"
"In post","2022","Tax","Merseyside","Undeclared","80","70","36770","33370"
"In post","2022","Tax","Merseyside","Unknown","500","470","28150","26590"
"In post","2022","Tax","Northern Ireland","Declared disabled","80","70","33380","33080"
"In post","2022","Tax","Northern Ireland","Declared non-disabled","520","500","35650","33220"
"In post","2022","Tax","Northern Ireland","Undeclared","30","30","[c]","[c]"
"In post","2022","Tax","Northern Ireland","Unknown","220","210","28540","26590"
"In post","2022","Tax","Northumberland, and Tyne and Wear","Declared disabled","150","140","32160","33080"
"In post","2022","Tax","Northumberland, and Tyne and Wear","Declared non-disabled","1290","1240","33110","33080"
"In post","2022","Tax","Northumberland, and Tyne and Wear","Undeclared","100","90","36520","33370"
"In post","2022","Tax","Northumberland, and Tyne and Wear","Unknown","730","700","27250","26590"
"In post","2022","Tax","Outer London - South","Declared disabled","70","70","42150","40910"
"In post","2022","Tax","Outer London - South","Declared non-disabled","590","560","44820","38050"
"In post","2022","Tax","Outer London - South","Undeclared","50","50","[c]","[c]"
"In post","2022","Tax","Outer London - South","Unknown","220","210","40680","37930"
"In post","2022","Tax","Outer London - West and North West","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Tax","Outer London - West and North West","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Tax","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Tax","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Tax","Overseas","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Tax","Overseas","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Tax","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Tax","Shropshire and Staffordshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Tax","Shropshire and Staffordshire","Declared non-disabled","50","40","[c]","[c]"
"In post","2022","Tax","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Tax","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Tax","Southern Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Tax","Southern Scotland","Declared non-disabled","240","220","32440","33080"
"In post","2022","Tax","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Tax","Southern Scotland","Unknown","100","90","30150","28920"
"In post","2022","Tax","Surrey, East and West Sussex","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Tax","Surrey, East and West Sussex","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Tax","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Tax","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Tax","Tees Valley and Durham","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Tax","Tees Valley and Durham","Declared non-disabled","50","40","[c]","[c]"
"In post","2022","Tax","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Tax","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Tax","West Central Scotland","Declared disabled","50","40","[c]","[c]"
"In post","2022","Tax","West Central Scotland","Declared non-disabled","470","440","36640","33370"
"In post","2022","Tax","West Central Scotland","Undeclared","30","30","[c]","[c]"
"In post","2022","Tax","West Central Scotland","Unknown","170","160","34070","33080"
"In post","2022","Tax","West Midlands","Declared disabled","110","100","37360","33370"
"In post","2022","Tax","West Midlands","Declared non-disabled","890","850","37050","33370"
"In post","2022","Tax","West Midlands","Undeclared","70","70","38630","33370"
"In post","2022","Tax","West Midlands","Unknown","370","350","32100","33080"
"In post","2022","Tax","West Wales and The Valleys","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Tax","West Wales and The Valleys","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Tax","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Tax","West Yorkshire","Declared disabled","110","110","35390","33370"
"In post","2022","Tax","West Yorkshire","Declared non-disabled","970","920","35580","33370"
"In post","2022","Tax","West Yorkshire","Undeclared","60","60","37520","33370"
"In post","2022","Tax","West Yorkshire","Unknown","610","580","28820","26820"
"In post","2022","Unknown","Bedfordshire and Hertfordshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Bedfordshire and Hertfordshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Declared non-disabled","80","70","33980","33080"
"In post","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Unknown","80","80","38220","29250"
"In post","2022","Unknown","Cheshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cheshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cornwall and Isles of Scilly","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cornwall and Isles of Scilly","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cumbria","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cumbria","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Derbyshire and Nottinghamshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Derbyshire and Nottinghamshire","Declared non-disabled","220","220","37330","33080"
"In post","2022","Unknown","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Derbyshire and Nottinghamshire","Unknown","130","130","38860","33080"
"In post","2022","Unknown","Devon","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Devon","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Devon","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Dorset and Somerset","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Dorset and Somerset","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Anglia","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Anglia","Declared non-disabled","60","60","40020","33190"
"In post","2022","Unknown","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Anglia","Unknown","50","50","50970","52660"
"In post","2022","Unknown","East Wales","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Wales","Declared non-disabled","260","250","31320","26820"
"In post","2022","Unknown","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Wales","Unknown","130","120","34250","29250"
"In post","2022","Unknown","East Yorkshire and Northern Lincolnshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Yorkshire and Northern Lincolnshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Eastern Scotland","Declared disabled","810","780","39660","34600"
"In post","2022","Unknown","Eastern Scotland","Declared non-disabled","4970","4770","43200","39660"
"In post","2022","Unknown","Eastern Scotland","Undeclared","140","140","41600","39660"
"In post","2022","Unknown","Eastern Scotland","Unknown","3070","2940","40540","36130"
"In post","2022","Unknown","Essex","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Essex","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Declared non-disabled","180","170","40230","33370"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","190","190","53740","49700"
"In post","2022","Unknown","Greater Manchester","Declared disabled","80","70","36960","33690"
"In post","2022","Unknown","Greater Manchester","Declared non-disabled","520","510","36820","33080"
"In post","2022","Unknown","Greater Manchester","Undeclared","30","30","[c]","[c]"
"In post","2022","Unknown","Greater Manchester","Unknown","390","380","39050","33080"
"In post","2022","Unknown","Hampshire and Isle of Wight","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Hampshire and Isle of Wight","Declared non-disabled","130","120","54950","49240"
"In post","2022","Unknown","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Hampshire and Isle of Wight","Unknown","70","70","61120","64630"
"In post","2022","Unknown","Herefordshire, Worcestershire and Warwickshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Herefordshire, Worcestershire and Warwickshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Highlands and Islands","Declared disabled","40","30","[c]","[c]"
"In post","2022","Unknown","Highlands and Islands","Declared non-disabled","590","560","32570","30040"
"In post","2022","Unknown","Highlands and Islands","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Highlands and Islands","Unknown","120","120","32520","30040"
"In post","2022","Unknown","Inner London - East","Declared disabled","140","140","51220","54700"
"In post","2022","Unknown","Inner London - East","Declared non-disabled","1000","980","51090","54700"
"In post","2022","Unknown","Inner London - East","Undeclared","60","60","48350","43810"
"In post","2022","Unknown","Inner London - East","Unknown","400","390","48810","43430"
