"Status","Year","Parent_department","Organisation","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Scottish Government","Student Awards Agency for Scotland","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government","Student Awards Agency for Scotland","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government","Student Awards Agency for Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government","Student Awards Agency for Scotland","Unknown","120","120","25580","22230"
"In post","2021","Scottish Government","Student Awards Agency for Scotland","White","110","110","34190","30650"
"In post","2021","Scottish Government","Transport Scotland","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government","Transport Scotland","Black","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government","Transport Scotland","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government","Transport Scotland","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government","Transport Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government","Transport Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government","Transport Scotland","Unknown","100","90","42020","42190"
"In post","2021","Scottish Government","Transport Scotland","White","380","370","45130","42190"
"In post","2021","The National Archives","The National Archives","Asian","50","40","[c]","[c]"
"In post","2021","The National Archives","The National Archives","Black","[c]","[c]","[c]","[c]"
"In post","2021","The National Archives","The National Archives","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","The National Archives","The National Archives","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","The National Archives","The National Archives","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","The National Archives","The National Archives","Unknown","130","130","34410","30360"
"In post","2021","The National Archives","The National Archives","White","340","320","36670","34260"
"In post","2021","UK Export Finance","UK Export Finance","Asian","60","60","49250","42240"
"In post","2021","UK Export Finance","UK Export Finance","Black","30","30","[c]","[c]"
"In post","2021","UK Export Finance","UK Export Finance","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","UK Export Finance","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","UK Export Finance","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","UK Export Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","UK Export Finance","White","260","260","56280","50430"
"In post","2021","UK Supreme Court","UK Supreme Court","Asian","[c]","[c]","[c]","[c]"
"In post","2021","UK Supreme Court","UK Supreme Court","Black","[c]","[c]","[c]","[c]"
"In post","2021","UK Supreme Court","UK Supreme Court","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","UK Supreme Court","UK Supreme Court","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","UK Supreme Court","UK Supreme Court","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","UK Supreme Court","UK Supreme Court","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","UK Supreme Court","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","UK Supreme Court","UK Supreme Court","White","40","40","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","United Kingdom Statistics Authority","Asian","130","120","30310","29540"
"In post","2021","United Kingdom Statistics Authority","United Kingdom Statistics Authority","Black","70","60","30210","29540"
"In post","2021","United Kingdom Statistics Authority","United Kingdom Statistics Authority","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","United Kingdom Statistics Authority","Mixed","90","80","31420","29540"
"In post","2021","United Kingdom Statistics Authority","United Kingdom Statistics Authority","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","United Kingdom Statistics Authority","Undeclared","70","60","33860","30310"
"In post","2021","United Kingdom Statistics Authority","United Kingdom Statistics Authority","Unknown","1090","990","30240","29540"
"In post","2021","United Kingdom Statistics Authority","United Kingdom Statistics Authority","White","4070","3630","33240","29540"
"In post","2021","Wales Office","Wales Office","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Wales Office","Wales Office","Black","[c]","[c]","[c]","[c]"
"In post","2021","Wales Office","Wales Office","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Wales Office","Wales Office","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Wales Office","Wales Office","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Wales Office","Wales Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Wales Office","Wales Office","White","30","30","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Water Services Regulation Authority","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Water Services Regulation Authority","Black","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Water Services Regulation Authority","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Water Services Regulation Authority","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Water Services Regulation Authority","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Water Services Regulation Authority","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Water Services Regulation Authority","Unknown","40","40","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Water Services Regulation Authority","White","170","160","60570","53120"
"In post","2021","Welsh Government","Welsh Government (excl. agencies)","Asian","50","50","[c]","[c]"
"In post","2021","Welsh Government","Welsh Government (excl. agencies)","Black","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Welsh Government (excl. agencies)","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Welsh Government (excl. agencies)","Mixed","60","60","39540","37410"
"In post","2021","Welsh Government","Welsh Government (excl. agencies)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Welsh Government (excl. agencies)","Undeclared","230","220","42700","37410"
"In post","2021","Welsh Government","Welsh Government (excl. agencies)","Unknown","120","110","37080","28850"
"In post","2021","Welsh Government","Welsh Government (excl. agencies)","White","5200","4910","41080","37410"
"In post","2021","Welsh Government","Welsh Revenue Authority","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Welsh Revenue Authority","Black","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Welsh Revenue Authority","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Welsh Revenue Authority","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Welsh Revenue Authority","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Welsh Revenue Authority","Unknown","70","70","45660","43760"
"In post","2021","Welsh Government","Welsh Revenue Authority","White","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Attorney General's Office","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Attorney General's Office","Black","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Attorney General's Office","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Attorney General's Office","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Attorney General's Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Attorney General's Office","Unknown","30","30","[c]","[c]"
"In post","2022","Attorney General's Departments","Attorney General's Office","White","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Crown Prosecution Service","Asian","700","650","40230","36240"
"In post","2022","Attorney General's Departments","Crown Prosecution Service","Black","390","370","40020","31820"
"In post","2022","Attorney General's Departments","Crown Prosecution Service","Mixed","190","170","42250","40000"
"In post","2022","Attorney General's Departments","Crown Prosecution Service","Other ethnicity","50","50","43520","39750"
"In post","2022","Attorney General's Departments","Crown Prosecution Service","Undeclared","130","130","40340","38000"
"In post","2022","Attorney General's Departments","Crown Prosecution Service","Unknown","610","570","41530","37010"
"In post","2022","Attorney General's Departments","Crown Prosecution Service","White","4960","4630","41620","38000"
"In post","2022","Attorney General's Departments","Government Legal Department","Asian","300","290","48890","51010"
"In post","2022","Attorney General's Departments","Government Legal Department","Black","190","180","42190","37730"
"In post","2022","Attorney General's Departments","Government Legal Department","Mixed","90","90","53190","51350"
"In post","2022","Attorney General's Departments","Government Legal Department","Other ethnicity","40","30","[c]","[c]"
"In post","2022","Attorney General's Departments","Government Legal Department","Undeclared","70","70","59000","64680"
"In post","2022","Attorney General's Departments","Government Legal Department","Unknown","320","300","58570","63730"
"In post","2022","Attorney General's Departments","Government Legal Department","White","1620","1500","55650","52040"
"In post","2022","Attorney General's Departments","HM Crown Prosecution Service Inspectorate","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","HM Crown Prosecution Service Inspectorate","Black","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","HM Crown Prosecution Service Inspectorate","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","HM Crown Prosecution Service Inspectorate","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","HM Crown Prosecution Service Inspectorate","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","HM Crown Prosecution Service Inspectorate","White","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Serious Fraud Office","Asian","50","50","[c]","[c]"
"In post","2022","Attorney General's Departments","Serious Fraud Office","Black","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Serious Fraud Office","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Serious Fraud Office","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Serious Fraud Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Serious Fraud Office","Unknown","100","100","49640","43500"
"In post","2022","Attorney General's Departments","Serious Fraud Office","White","270","260","48080","41580"
"In post","2022","Cabinet Office","Cabinet Office (excl. agencies)","Asian","510","500","45500","40600"
"In post","2022","Cabinet Office","Cabinet Office (excl. agencies)","Black","250","250","42140","37300"
"In post","2022","Cabinet Office","Cabinet Office (excl. agencies)","Mixed","220","220","46350","40600"
"In post","2022","Cabinet Office","Cabinet Office (excl. agencies)","Other ethnicity","70","70","46060","40600"
"In post","2022","Cabinet Office","Cabinet Office (excl. agencies)","Undeclared","240","230","46390","40600"
"In post","2022","Cabinet Office","Cabinet Office (excl. agencies)","Unknown","4140","4100","46660","34550"
"In post","2022","Cabinet Office","Cabinet Office (excl. agencies)","White","4500","4380","48330","41820"
"In post","2022","Cabinet Office","Crown Commercial Service","Asian","30","30","[c]","[c]"
"In post","2022","Cabinet Office","Crown Commercial Service","Black","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Crown Commercial Service","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Crown Commercial Service","Other ethnicity","[c]","[c]","[c]","[c]"
