"Status","Year","Function_of_post","Age","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Finance","40-49","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","40-49","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","40-49","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","40-49","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","40-49","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","50-59","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","50-59","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","50-59","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","50-59","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","50-59","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","50-59","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","50-59","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","50-59","White","50","40","[c]","[c]"
"Leaver CS","2021","Finance","60-64","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","60-64","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","60-64","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","60-64","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","60-64","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","60-64","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","60-64","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","60-64","White","40","40","[c]","[c]"
"Leaver CS","2021","Finance","65+","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","65+","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","65+","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","65+","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","65+","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","65+","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","65+","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","65+","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Unknown","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","20-29","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","20-29","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","20-29","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","20-29","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","20-29","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","20-29","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","20-29","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","30-39","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","30-39","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","30-39","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","30-39","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","30-39","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","30-39","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","30-39","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","40-49","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","40-49","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","40-49","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","40-49","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","40-49","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","40-49","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","40-49","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","50-59","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","50-59","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","50-59","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","50-59","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","50-59","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","50-59","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","50-59","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","60-64","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","60-64","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","60-64","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","60-64","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","60-64","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","60-64","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","60-64","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","65+","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","65+","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","65+","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","65+","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","65+","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","65+","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","65+","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","16-19","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","16-19","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","16-19","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","16-19","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","16-19","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","16-19","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","20-29","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","20-29","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","20-29","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","20-29","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","20-29","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","20-29","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","20-29","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","20-29","White","40","40","[c]","[c]"
"Leaver CS","2021","Human Resources","30-39","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","30-39","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","30-39","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","30-39","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","30-39","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","30-39","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","30-39","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","30-39","White","30","30","[c]","[c]"
"Leaver CS","2021","Human Resources","40-49","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","40-49","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","40-49","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","40-49","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","40-49","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","40-49","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","40-49","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","40-49","White","40","40","[c]","[c]"
"Leaver CS","2021","Human Resources","50-59","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","50-59","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","50-59","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","50-59","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","50-59","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","50-59","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","50-59","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","50-59","White","40","40","[c]","[c]"
"Leaver CS","2021","Human Resources","60-64","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","60-64","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","60-64","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","60-64","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","60-64","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","60-64","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","60-64","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","60-64","White","50","50","37960","35250"
"Leaver CS","2021","Human Resources","65+","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","65+","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","65+","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","65+","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","65+","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","65+","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","20-29","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","20-29","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","20-29","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","20-29","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","20-29","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","20-29","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","20-29","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","40-49","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","40-49","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","40-49","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","40-49","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","40-49","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","40-49","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","50-59","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","50-59","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","50-59","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","50-59","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","50-59","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","50-59","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","60-64","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","60-64","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","60-64","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","60-64","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","60-64","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","60-64","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","60-64","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","65+","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","65+","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","65+","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","65+","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","65+","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","65+","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","65+","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","16-19","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","16-19","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","16-19","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","16-19","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","16-19","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","16-19","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","20-29","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","20-29","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","20-29","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","20-29","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","20-29","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","20-29","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","20-29","Unknown","40","40","[c]","[c]"
"Leaver CS","2021","Legal","20-29","White","60","60","29890","26410"
"Leaver CS","2021","Legal","30-39","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","30-39","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","30-39","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","30-39","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","30-39","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","30-39","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","30-39","Unknown","30","30","[c]","[c]"
"Leaver CS","2021","Legal","30-39","White","60","60","45580","50000"
"Leaver CS","2021","Legal","40-49","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","40-49","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","40-49","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","40-49","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","40-49","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","40-49","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","40-49","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","40-49","White","40","30","[c]","[c]"
"Leaver CS","2021","Legal","50-59","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","50-59","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","50-59","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","50-59","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","50-59","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","50-59","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","50-59","Unknown","40","30","[c]","[c]"
"Leaver CS","2021","Legal","50-59","White","90","70","56830","55610"
"Leaver CS","2021","Legal","60-64","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","60-64","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","60-64","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","60-64","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","60-64","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","60-64","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","60-64","Unknown","40","30","[c]","[c]"
"Leaver CS","2021","Legal","60-64","White","80","60","54530","55610"
"Leaver CS","2021","Legal","65+","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","65+","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","65+","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","65+","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","65+","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","65+","Unknown","30","30","[c]","[c]"
"Leaver CS","2021","Legal","65+","White","50","40","46520","48270"
"Leaver CS","2021","No function","16-19","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","16-19","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","16-19","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","16-19","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","16-19","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","16-19","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","16-19","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","16-19","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","20-29","Asian","110","110","23430","22680"
"Leaver CS","2021","No function","20-29","Black","40","40","[c]","[c]"
"Leaver CS","2021","No function","20-29","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","20-29","Mixed","60","50","[c]","[c]"
"Leaver CS","2021","No function","20-29","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","20-29","Undeclared","90","80","22830","19130"
"Leaver CS","2021","No function","20-29","Unknown","950","930","23620","21590"
"Leaver CS","2021","No function","20-29","White","1180","1160","24000","21590"
"Leaver CS","2021","No function","30-39","Asian","100","90","31550","29470"
"Leaver CS","2021","No function","30-39","Black","40","40","[c]","[c]"
"Leaver CS","2021","No function","30-39","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","30-39","Mixed","40","40","[c]","[c]"
"Leaver CS","2021","No function","30-39","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","30-39","Undeclared","80","70","32110","28660"
"Leaver CS","2021","No function","30-39","Unknown","500","470","32910","28420"
"Leaver CS","2021","No function","30-39","White","890","830","33840","30850"
"Leaver CS","2021","No function","40-49","Asian","70","60","36450","32330"
"Leaver CS","2021","No function","40-49","Black","40","40","[c]","[c]"
"Leaver CS","2021","No function","40-49","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","40-49","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","40-49","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","40-49","Undeclared","60","50","[c]","[c]"
"Leaver CS","2021","No function","40-49","Unknown","280","260","33840","25330"
"Leaver CS","2021","No function","40-49","White","690","630","37500","30300"
"Leaver CS","2021","No function","50-59","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","50-59","Black","40","40","[c]","[c]"
